count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-0.072,0,0,0,0,0.113,0.008,-0.02,0.054,-0.048,
1,-0.072,0,0,0,0,0.113,0.008,-0.02,-0.048,-0.048,
2,-0.072,0,0,0,0,0.113,0.008,-0.02,-0.048,-0.048,
3,-0.072,0,0,0,0,0.113,0.008,-0.02,-0.048,0.048,
4,-0.047,0,0,0,0,0.113,0.008,-0.02,-0.048,0.048,
5,-0.047,0,0,0,0,0.113,0.008,-0.02,-0.048,0.048,
6,-0.047,0,0,0,0,0.113,0.008,-0.02,-0.048,0.048,
7,-0.047,0,0,0,0,0.113,0.008,-0.02,-0.048,0.048,
8,-0.047,0,0,0,0,0.113,0.008,-0.02,-0.048,0.048,
9,-0.047,0,0,0,0,0.103,0.008,-0.02,-0.048,0.048,
10,-0.047,0,0,0,0,0.103,0.008,-0.02,-0.048,0.048,
11,-0.047,0,0,0,0,0.103,-0.003,-0.02,-0.048,0.048,
12,-0.047,0,0,0,0,0.103,-0.003,-0.003,-0.048,0.048,
13,-0.047,0,0,0,0,0.103,-0.003,-0.003,-0.031,0.048,
14,-0.047,0,0,0,0,0.103,-0.003,-0.003,-0.031,0.048,
15,-0.047,0,0,0,0,0.103,-0.003,-0.003,-0.031,-0.008,
16,-0.047,0,0,0,0,0.103,-0.003,-0.003,-0.031,-0.008,
17,-0.047,0,0,0,0,0.103,-0.003,-0.003,-0.031,-0.008,
18,-0.047,0,0,0,0,0.103,-0.003,-0.003,-0.031,-0.008,
19,-0.047,0,0,0,0,0.103,-0.003,-0.003,-0.031,-0.008,
20,-0.047,0,0,0,0,0.103,-0.003,-0.003,-0.031,-0.008,
21,-0.047,0,0,0,0,0.103,-0.003,-0.003,-0.031,-0.008,
22,-0.047,0,0,0,0,-0.128,-0.003,-0.003,-0.031,-0.008,
23,-0.047,0,0,0,0,-0.128,0.008,-0.003,-0.031,-0.008,
24,-0.047,0,0,0,0,-0.128,0.008,-0.026,-0.031,-0.008,
25,-0.047,0,0,0,0,-0.128,0.008,-0.026,-0.031,-0.008,
26,-0.047,0,0,0,0,-0.128,0.008,-0.026,0.042,-0.008,
27,-0.047,0,0,0,0,-0.128,0.008,-0.026,0.042,-0.02,
28,-0.069,0,0,0,0,-0.128,0.008,-0.026,0.042,-0.02,
29,-0.069,0,0,0,0,-0.128,0.008,-0.026,0.042,-0.02,
30,-0.069,0,0,0,0,-0.128,0.008,-0.026,0.042,-0.02,
31,-0.069,0,0,0,0,-0.128,0.008,-0.026,0.042,-0.02,
32,-0.069,0,0,0,0,-0.128,0.008,-0.026,0.042,-0.02,
33,-0.069,0,0,0,0,-0.128,0.008,-0.026,0.042,-0.02,
34,-0.069,0,0,0,0,-0.317,0.008,-0.026,0.042,-0.02,
35,-0.069,0,0,0,0,-0.317,0.008,-0.026,0.042,-0.02,
36,-0.069,0,0,0,0,-0.317,0.008,-0.026,0.042,-0.02,
37,-0.069,0,0,0,0,-0.317,0.008,0.002,0.042,-0.02,
38,-0.069,0,0,0,0,-0.317,0.008,0.002,0.014,-0.02,
39,-0.069,0,0,0,0,-0.317,0.008,0.002,0.014,-0.008,
40,-0.105,0,0,0,0,-0.317,0.008,0.002,0.014,-0.008,
41,-0.105,0,0,0,0,-0.317,0.008,0.002,0.014,-0.008,
42,-0.105,0,0,0,0,-0.317,0.008,0.002,0.014,-0.008,
43,-0.105,0,0,0,0,-0.317,0.008,0.002,0.014,-0.008,
44,-0.105,0,0,0,0,-0.317,0.008,0.002,0.014,-0.008,
