time (s), lifter (1cm), left pedal pos (1cm), left slider pos (1cm), right pedal pos (1cm), right slider pos (1cm), stock left extend pos (1cm), stock left slider pos (1cm), stock right extend pos (10cm), stock right slider pos (1cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,-0.00475,0,0,0,0,-0.003,0,-0.004,0,0,0,0,0,0,0,0,0,0,
0.1,-0.00475,0,0,0,0,-0.003,0.0009999999,-0.004,0,0,0,0,0,0,0,0,0,0,
0.2,-0.00475,0,0,0,0,-0.003,0,-0.004,0,0,0,0,0,0,0,0,0,0,
0.3,-0.00475,0,0,0,0,-0.003,0,-0.004,0,0,0,0,0,0,0,0,0,0,
0.4,-0.00475,0,0,0,0,0.722,0.162,-0.004,0,0,0,0,0,0,0,0,0,0,
0.5,-0.0045,0,0,0,0,3.707,1.569,-0.004,0,0,0,0,0,0,0,0,0,0,
0.6,-0.00475,0,0,0,0,6.426,3.994,-0.004,0,0,0,0,0,0,0,0,0,0,
0.7,-0.0045,0,0,0,0,8.381,6.325,-0.004,0,0,0,0,0,0,0,0,0,0,
0.8,-0.00475,0,0,0,0,9.617,8.558001,-0.004,0,0,0,0,0,0,0,0,0,0,
0.9,-0.00475,0,0,0,0,9.999,10.173,-0.004,0,0,0,0,0,0,0,0,0,0,
1,-0.00475,0,0,0,0,9.92,11.659,-0.005,0,0,0,0,0,0,0,0,0,0,
1.1,-0.00475,0,0,0,0,9.25,12.893,-0.004,0,0,0,0,0,0,0,0,0,0,
1.2,-0.00475,0,0,0,0,7.901,13.883,-0.004,0,0,0,0,0,0,0,0,0,0,
1.3,-0.00475,0,0,0,0,6.003,14.501,-0.004,0,0,0,0,0,0,0,0,0,0,
1.4,-0.005,0,0,0,0,3.378,14.891,-0.004,0,0,0,0,0,0,0,0,0,0,
1.5,-0.005,0,0,0,0,0.356,14.997,-0.004,0,0,0,0,0,0,0,0,0,0,
1.6,0.347,0,0,0,0,0.012,14.986,-0.003,0,0,0,0,0,0,0,0,0,0,
1.7,0.992,0,0,0,0,0.0009999999,14.638,-0.003,0,0,0,0,0,0,0,0,0,0,
1.8,1.833,0,0,0,0,-0.0009999999,13.25,-0.003,0,0,0,0,0,0,0,0,0,0,
1.9,2.457,0,0,0,0,-0.0009999999,10.722,0.52,0.121,0,0,0,0,0,0,0,0,0,
2,2.839,0,0,0,0,0,8.083,3.339,1.379,0,0,0,0,0,0,0,0,0,
2.1,2.996,0,0,0,0,-0.0009999999,5.46,6.115,3.736,0,0,0,0,0,0,0,0,0,
2.2,2.95925,0,0,0,0,-0.0009999999,3.037,8.176001,6.101,0,0,0,0,0,0,0,0,0,
2.3,2.16975,0,0,0,0,0,0.63,9.565001,8.476999,0,0,0,0,0,0,0,0,0,
2.4,1.3195,0,0,0,0,0,-1.183,9.987,9.99,0,0,0,0,0,0,0,0,0,
2.5,0.65525,0,0,0,0,0,-2.985,9.955999,11.515,0,0,0,0,0,0,0,0,0,
2.6,0.212,0,0,0,0,0,-4.681,9.316999,12.836,0,0,0,0,0,0,0,0,0,
2.7,0.01775,0,0,0,0,-0.0009999999,-5.984,8.128,13.773,0,0,0,0,0,0,0,0,0,
2.8,-0.0005,0,0,0,0,-0.0009999999,-7.165,6.258,14.44,0,0,0,0,0,0,0,0,0,
2.9,-0.00025,0,0,0,0,0,-8.141001,3.745,14.859,0,0,0,0,0,0,0,0,0,
3,-0.00025,0,0,0,0,0,-8.913,0.734,14.992,0,0,0,0,0,0,0,0,0,
3.1,0.06325,0,0,0,0,0.0009999999,-9.688,0.02,14.961,0,0,0,0,0,0,0,0,0,
3.2,0.56275,0,0,0,0,0,-9.837,0.011,14.776,0,0,0,0,0,0,0,0,0,
3.3,1.49275,0,0,0,0,0.0009999999,-9.996,0.0009999999,13.434,0,0,0,0,0,0,0,0,0,
3.4,2.1885,0,0,0,0,0.107,-9.99,0,11.158,0,0,0,0,0,0,0,0,0,
3.5,2.68575,0,0,0,0,2.565,-8.556,0,8.559999,0,0,0,0,0,0,0,0,0,
3.6,2.95,0,0,0,0,5.494,-4.91,-0.0009999999,5.899,0,0,0,0,0,0,0,0,0,
3.7,2.982,0,0,0,0,7.844,-0.646,0,3.16,0,0,0,0,0,0,0,0,0,
3.8,2.30125,0,0,0,0,9.212,2.794,-0.0009999999,1.065,0,0,0,0,0,0,0,0,0,
3.9,1.41175,0,0,0,0,9.927,5.858,0,-0.886,0,0,0,0,0,0,0,0,0,
4,0.72225,0,0,0,0,9.997,8.54,0,-2.71,0,0,0,0,0,0,0,0,0,
4.1,0.2535,0,0,0,0,9.545,10.911,-0.0009999999,-4.597,0,0,0,0,0,0,0,0,0,
4.2,0.02975,0,0,0,0,8.529,12.504,-0.0009999999,-5.765,0,0,0,0,0,0,0,0,0,
4.3,-0.0005,0,0,0,0,6.833,13.79,0,-6.982,0,0,0,0,0,0,0,0,0,
4.4,-0.00025,0,0,0,0,4.496,14.615,0,-7.992,0,0,0,0,0,0,0,0,0,
4.5,0,0,0,0,0,1.366,14.989,0,-8.879,0,0,0,0,0,0,0,0,0,
4.6,0.088,0,0,0,0,0.013,14.998,0,-9.696,0,0,0,0,0,0,0,0,0,
4.7,0.60675,0,0,0,0,0.006,14.899,0,-9.789,0,0,0,0,0,0,0,0,0,
4.8,1.52575,0,0,0,0,-0.0009999999,13.833,0,-9.985,0,0,0,0,0,0,0,0,0,
4.9,2.3095,0,0,0,0,0,11.459,0.152,-9.971,0,0,0,0,0,0,0,0,0,
5,2.70225,0,0,0,0,0,9.184,2.133,-8.923,0,0,0,0,0,0,0,0,0,
5.1,2.957,0,0,0,0,0,6.479,5.107,-5.554,0,0,0,0,0,0,0,0,0,
5.2,2.996,0,0,0,0,0,3.459,7.926,-0.412,0,0,0,0,0,0,0,0,0,
5.3,2.51525,0,0,0,0,0,1.669,9.054,2.26,0,0,0,0,0,0,0,0,0,
5.4,1.6015,0,0,0,0,0,-0.444,9.881,5.516,0,0,0,0,0,0,0,0,0,
5.5,0.76875,0,0,0,0,0,-2.592,9.993,8.616,0,0,0,0,0,0,0,0,0,
5.6,0.3465,0,0,0,0,0,-3.997,9.647,10.532,0,0,0,0,0,0,0,0,0,
5.7,0.06325,0,0,0,0,0,-5.451,8.653,12.314,0,0,0,0,0,0,0,0,0,
5.8,-0.00025,0,0,0,0,0.0009999999,-6.9,6.695,13.829,0,0,0,0,0,0,0,0,0,
5.9,-0.00025,0,0,0,0,0.0009999999,-7.774,4.738,14.536,0,0,0,0,0,0,0,0,0,
6,0,0,0,0,0,0,-8.717,1.393,14.979,0,0,0,0,0,0,0,0,0,
