time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.007,-0.004,-0.061,-0.031,-0.027,0.043,-0.018,-0.193,0.026,
0.01,0,0,0,0,0,0,0,0,0,-0.007,-0.004,-0.061,-0.031,-0.027,0.043,-0.018,-0.193,0.026,
0.02,0,0,0,0,0,0,0,0,0,-0.007,-0.004,-0.061,-0.031,-0.027,0.043,-0.018,-0.193,0.026,
0.03,0,0,0,0,0,0,0,0,0,0.016,-0.004,-0.061,-0.031,-0.027,0.043,-0.018,-0.193,0.026,
0.04,0,0,0,0,0,0,0,0,0,0.016,-0.004,-0.892,0.036,-0.014,-0.003,-0.062,-0.193,0.026,
0.05,0,0,0,0,0,0,0,0,0,0.016,-0.004,-0.892,0.036,-0.014,-0.003,-0.062,-0.295,0.038,
0.06,0,0,0,0,0,0,0,0,0,0.016,-0.004,-0.892,0.036,-0.014,-0.003,-0.062,-0.295,0.038,
0.07,0,0,0,0,0,0,0,0,0,0.016,-0.004,-0.892,0.036,-0.014,-0.003,-0.062,-0.295,0.038,
0.08,0,0,0,0,0,0,0,0,0,0.016,-0.004,-0.892,0.036,-0.014,-0.003,-0.062,-0.295,0.038,
0.09,0,0,0,0,0,0,0,0,0,-0.03,0.006,-0.892,0.036,-0.014,-0.003,-0.062,-0.295,0.038,
0.09999999,0,0,0,0,0,0,0,0,0,-0.03,0.006,-0.735,0.029,-0.02,-0.014,-0.062,-0.295,0.038,
0.11,0,0,0,0,0,0,0,0,0,-0.03,0.006,-0.735,0.029,-0.02,-0.014,-0.145,-0.33,0.015,
0.12,0,0,0,0,0,0,0,0,0,-0.03,0.006,-0.735,0.029,-0.02,-0.014,-0.145,-0.33,0.015,
0.13,0,0,0,0,0,0,0,0,0,-0.03,0.006,-0.735,0.029,-0.02,-0.014,-0.145,-0.33,0.015,
0.14,0,0,0.02,0,0,0,0,0,0,-0.03,0.006,-0.735,0.029,-0.02,-0.014,-0.145,-0.33,0.015,
0.15,0,0,0.02,0,0,0,0,0,0,-0.03,0.006,-0.735,0.029,-0.02,-0.014,-0.145,-0.33,0.015,
0.16,0,0,0.02,0,0,0,0,0,0,-0.007,0.006,-0.939,-0.011,-0.02,-0.014,-0.145,-0.33,0.015,
0.17,0,0,0.02,0,0,0,0,0,0,-0.007,0.006,-0.939,-0.011,-0.014,-0.014,-0.049,-0.307,0.038,
0.18,0,0,0.02,0,0,0,0,0,0,-0.007,0.006,-0.939,-0.011,-0.014,-0.014,-0.049,-0.307,0.038,
0.19,0,0,0.02,0,0,0,0,0,0,-0.007,0.006,-0.939,-0.011,-0.014,-0.014,-0.049,-0.307,0.038,
0.2,0,0,0.02,0,0,0,0,0,0,-0.007,0.006,-0.939,-0.011,-0.014,-0.014,-0.049,-0.307,0.038,
