time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-2.894,0.001,0.016,0.002,0.014,-0.34,0.018,-0.666,0.026,
0.01,0,0,0,0,0,0,0,0,0,-2.894,0.001,0.016,0.002,0.014,-0.34,0.018,-0.666,0.026,
0.02,0,0,0,0,0,0,0,0,0,-2.894,0.001,0.016,0.002,0.014,-0.34,0.018,-0.666,0.026,
0.03,0,0,0,0,0,0,0,0,0,-2.894,0.001,0.016,0.002,0.014,-0.34,0.018,-0.666,0.026,
0.04,0,0,0,0,0,0,0,0,0,-2.894,0.001,0.016,0.002,0.014,-0.34,0.018,-0.666,0.026,
0.05,0,0,0,0,0,0,0,0,0,-2.894,0.001,0.016,0.002,0.014,-0.34,0.018,-0.666,0.026,
0.06,0,0,0,0,0,0,0,0,0,-2.894,0.001,0.016,0.002,0.014,-0.34,0.018,-0.666,0.026,
0.07,0,0,0,0,0,0,0,0,0,-2.894,0.001,0.016,0.002,0.014,-0.34,0.018,-0.666,0.026,
0.08,0,0,0,0,0,0,0,0,0,-2.894,0.001,0.016,0.002,0.014,-0.34,0.018,-0.666,0.026,
0.09,0,0,0,0,0,0,0,0,0,-2.916,13.301,-4.949,0.021,0.014,-0.34,0.018,-0.666,0.026,
0.09999999,0,0,0,0,0,0,0,0,0,-2.916,13.301,-4.949,0.021,0.01,-0.31,0,-0.666,0.026,
0.11,0,0,0,0,0,0,0,0,0,-2.916,13.301,-4.949,0.021,0.01,-0.31,0,-0.707,0.043,
0.12,0,0,0,0,0,0,0,0,0,-2.916,13.301,-4.949,0.021,0.01,-0.31,0,-0.707,0.043,
0.13,0,0,0,0,0,0,0,0,0,-2.916,13.301,-4.949,0.021,0.01,-0.31,0,-0.707,0.043,
0.14,0,0.08,0.04,0,0,0,0,0,0,-2.916,13.301,-4.949,0.021,0.01,-0.31,0,-0.707,0.043,
0.15,0,0.08,0.04,0,0,0,0,0,0,-2.916,13.301,-4.949,0.021,0.01,-0.31,0,-0.707,0.043,
0.16,0,0.08,0.04,0,0,0,0,0,0,-2.916,13.301,-4.949,0.021,0.01,-0.31,0,-0.707,0.043,
0.17,0,0.08,0.04,0,0,0,0,0,0,-2.916,3.868,-3.983,-0.011,0.01,-0.31,0,-0.707,0.043,
0.18,0,0.08,0.04,0,0,0,0,0,0,-2.916,3.868,-3.983,-0.011,0.01,-0.298,0.071,-0.527,0.043,
0.19,0,0.08,0.04,0,0,0,0,0,0,-2.916,3.868,-3.983,-0.011,0.01,-0.298,0.071,-0.527,0.046,
0.2,0,0.08,0.04,0,0,0,0,0,0,-2.916,3.868,-3.983,-0.011,0.01,-0.298,0.071,-0.527,0.046,
0.21,0,0.08,0.04,0,0,0,0,0,0,-2.916,3.868,-3.983,-0.011,0.01,-0.298,0.071,-0.527,0.046,
0.22,0,0.18,0.14,0,0,0,0,0,0,-2.916,3.868,-3.983,-0.011,0.01,-0.298,0.071,-0.527,0.046,
0.23,0,0.18,0.14,0,0,0,0,0,0,-2.916,3.868,-3.983,-0.011,0.01,-0.298,0.071,-0.527,0.046,
0.24,0,0.18,0.14,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.011,0.01,-0.298,0.071,-0.527,0.046,
0.25,0,0.18,0.14,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.527,0.046,
0.26,0,0.18,0.14,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.27,0,0.18,0.14,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.28,0,0.18,0.14,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.29,0,0.26,0.25,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.3,0,0.26,0.25,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.31,0,0.26,0.25,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.32,0,0.26,0.25,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.33,0,0.26,0.25,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.34,0,0.26,0.25,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.35,0,0.26,0.25,0,0,0,0,0,0,-3.074,1.241,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.36,0,0.26,0.25,0,0,0,0,0,0,-2.581,0.236,-0.926,-0.034,-0.02,-0.337,0.02,-0.507,0.003,
0.37,0,0.26,0.25,0,0,0,0,0,0,-2.581,0.236,-1.306,-0.052,0.006,-5.346,0.02,-0.507,0.003,
0.38,0,0.26,0.25,0,0,0,0,0,0,-2.581,0.236,-1.306,-0.052,0.006,-5.346,-1.927,-0.585,-0.016,
0.39,0,0.26,0.25,0,0,0,0,0,0,-2.581,0.236,-1.306,-0.052,0.006,-5.346,-1.927,-0.585,-0.016,
0.4,0,0.26,0.25,0,0,0,0,0,0,-2.581,0.236,-1.306,-0.052,0.006,-5.346,-1.927,-0.585,-0.016,
0.41,0,0.35,0.25,0,0,0,0,0,0,-2.581,0.236,-1.306,-0.052,0.006,-5.346,-1.927,-0.585,-0.016,
0.42,0,0.35,0.44,0,0,0.26,0,0,0,-2.581,0.236,-1.306,-0.052,0.006,-5.346,-1.927,-0.585,-0.016,
0.43,0,0.35,0.44,0,0,0.26,0.06,0,0,-2.581,0.236,-1.306,-0.052,0.006,-5.346,-1.927,-0.585,-0.016,
0.44,0,0.35,0.44,0,0,0.26,0.06,0,0,-2.84,0.247,-1.4,-0.006,0.006,-5.346,-1.927,-0.585,-0.016,
0.45,0,0.35,0.44,0,0,0.26,0.06,0,0,-2.84,0.247,-1.4,-0.006,0.017,-0.259,-2.409,-0.566,-0.016,
0.46,0,0.35,0.44,0,0,0.26,0.06,0,0,-2.84,0.247,-1.4,-0.006,0.017,-0.259,-2.409,-0.566,-0.017,
0.47,0,0.35,0.44,0,0,0.26,0.06,0,0,-2.84,0.247,-1.4,-0.006,0.017,-0.259,-2.409,-0.566,-0.017,
0.48,0,0.35,0.44,0,0,0.26,0.06,0,0,-2.84,0.247,-1.4,-0.006,0.017,-0.259,-2.409,-0.566,-0.017,
0.49,0,0.38,0.55,0,0,0.26,0.06,0,0,-2.84,0.247,-1.4,-0.006,0.017,-0.259,-2.409,-0.566,-0.017,
