count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-7.812,0,0,0,0,0.002212,0,8E-06,-2.4E-05,8.999999E-06,
1,-7.812,0,0,0,0,0.003327,0,8E-06,-2.4E-05,8.999999E-06,
2,-7.812,0,0,0,0,0.003327,1.1E-05,8E-06,-1.8E-05,-8E-06,
3,-7.812,0,0,0,0,0.003327,1.1E-05,8E-06,-1.8E-05,-8E-06,
4,-8.989,0,0,0,0,0.003327,1.1E-05,8E-06,-1.8E-05,-8E-06,
5,-8.989,0,0,0,0,0.002462,0,8E-06,-1.8E-05,-8E-06,
6,-8.989,0,0,0,0,0.002462,0,1.9E-05,-1E-06,-3.1E-05,
7,-9.725,0,0,0,0,0.002462,0,1.9E-05,-1E-06,-3.1E-05,
8,-9.725,0,0,0,0,0.002462,0,1.9E-05,-1E-06,-3.1E-05,
9,-9.725,0,0,0,0,0.002765,1.1E-05,2E-06,-1E-06,-3.1E-05,
10,-9.725,0,0,0,0,0.002765,1.1E-05,2E-06,-1.3E-05,-2E-06,
11,-9.96,0,0,0,0,0.002765,1.1E-05,2E-06,-1.3E-05,-2E-06,
12,-9.96,0,0,0,0,0.002765,1.1E-05,2E-06,-1.3E-05,-2E-06,
13,-9.96,0,0,0,0,0.002765,1.1E-05,2E-06,-1.3E-05,-2E-06,
14,-9.96,0,0,0,0,0.004121,0,2E-06,-1.3E-05,-2E-06,
15,-9.96,0,0,0,0,0.004121,0,-2.6E-05,-1.8E-05,-1.4E-05,
16,-9.782,0,0,0,0,0.004121,0,-2.6E-05,-1.8E-05,-1.4E-05,
17,-9.782,0,0,0,0,0.004121,0,-2.6E-05,-1.8E-05,-1.4E-05,
18,-9.782,0,0,0,0,0.004241,-1E-05,-3.2E-05,-1.8E-05,-1.4E-05,
19,-9.782,0,0,0,0,0.004241,-1E-05,-3.2E-05,-1.8E-05,2.6E-05,
20,-9.123,0,0,0,0,0.004241,-1E-05,-3.2E-05,-1.8E-05,2.6E-05,
21,-9.123,0,0,0,0,0.003729,-1E-05,-3.2E-05,-1.8E-05,2.6E-05,
22,-9.123,0,0,0,0,0.003729,0,-3.2E-05,1E-05,2.6E-05,
23,-9.123,0,0,0,0,0.003729,0,-3.2E-05,1E-05,-3.1E-05,
24,-7.96,0,0,0,0,0.003729,0,-3.2E-05,1E-05,-3.1E-05,
25,-7.96,0,0,0,0,0.005049,1.1E-05,-3.2E-05,1E-05,-3.1E-05,
26,-7.96,0,0,0,0,0.005049,1.1E-05,-3E-06,1.6E-05,-2E-06,
27,-6.35,0,0,0,0,0.005049,1.1E-05,-3E-06,1.6E-05,-2E-06,
28,-6.35,0,0,0,0,0.005049,1.1E-05,-3E-06,1.6E-05,-2E-06,
29,-6.35,0,0,0,0,0.0049,1.1E-05,-3.2E-05,1.6E-05,-2E-06,
