time (s), lifter (1cm), left pedal pos (1cm), left slider pos (1cm), right pedal pos (1cm), right slider pos (1cm), stock left extend pos (1cm), stock left slider pos (1cm), stock right extend pos (10cm), stock right slider pos (1cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.005,-0.004,-0.044,0.005,0.043,0.038,0.015,-0.015,0.031,
0.1,0,0,0,0,0,0,0,0,0,0.005,1.272,-0.055,-0.006,-0.03,-0.03,0.027,-0.015,-0.095,
0.2,0,0,0,0,0,0,0,0,0,0.005,1.272,-0.055,-0.006,-0.03,-0.03,0.027,-0.015,-0.095,
0.3,0,0,0,0,0,0,0,0,0,0.005,1.064,-0.398,0.015,-0.007,0.027,0.027,-0.015,-0.095,
0.4,0,0,0,0,0,0,0,0,0,0.005,1.064,-0.398,0.015,-0.007,0.027,-0.008,0.065,-0.004,
0.5,0,0,0,0,0,0,0,0,0,0.005,1.064,-0.398,0.015,-0.007,0.027,-0.008,0.065,-0.004,
0.6,0,0,0,0,0,0,0,0,0,-0.074,0.985,-0.32,0.005,0.009,0.049,-0.008,0.054,0.031,
0.7,0,0,0,0,0,0,0,0,0,-0.074,0.985,-0.32,0.005,0.009,0.049,-0.008,0.054,0.031,
0.8,0,0,0,0,0,0,0,0,0,-0.052,1.043,-0.502,-0.006,0.009,0.049,-0.008,0.054,0.031,
0.9,0,0,0,0,0,0,0,0,0,-0.052,1.043,-0.502,-0.006,-0.019,-0.042,-0.008,-0.037,-0.015,
1,0,0,0,0,0,0.002,0,0,0,-0.052,1.043,-0.502,-0.006,-0.019,-0.042,-0.008,-0.037,-0.015,
1.1,0,0,0,0,0,0.021,0.003,0,0,0.04,0.774,-0.252,-0.006,-0.002,-0.327,-0.133,-0.026,0.031,
1.2,0,0,0,0,0,0.055,0.007999999,0,0,0.04,0.774,-0.252,-0.006,-0.002,-0.327,-0.133,-0.026,0.031,
1.3,0,0,0,0,0,0.1,0.021,0,0,-0.006,1.037,-0.351,-0.006,-0.002,-0.327,-0.133,-0.026,0.031,
1.4,0,0,0,0,0,0.144,0.039,0,0,-0.006,1.037,-0.351,-0.006,-0.013,-0.262,-0.164,-0.003,-0.106,
1.5,0,0,0,0,0,0.185,0.057,0,0,-0.006,1.037,-0.351,-0.006,-0.013,-0.262,-0.164,-0.003,-0.106,
1.6,0,0,0,0,0,0.231,0.081,0,0,0.005,0.813,-0.72,-0.006,0.015,-0.243,-0.161,-0.049,-0.015,
1.7,0,0,0,0,0,0.27,0.103,0,0,0.005,0.813,-0.72,-0.006,0.015,-0.243,-0.161,-0.049,-0.015,
1.8,0,0,0,0,0,0.31,0.126,0,0,-0.052,1.01,-0.742,-0.006,0.015,-0.243,-0.161,-0.049,-0.015,
1.9,0,0,0,0,0,0.343,0.153,0,0,-0.052,1.01,-0.742,-0.006,0.015,-0.327,-0.179,-0.037,0.019,
2,0,0,0,0,0,0.373,0.17,0,0,-0.052,1.01,-0.742,-0.006,0.015,-0.327,-0.179,-0.037,0.019,
2.1,0,0,0,0,0,0.4,0.191,0,0,0.005,-0.343,-0.756,-0.006,-0.002,-0.317,-0.224,-0.015,-0.026,
2.2,0,0,0,0,0,0.425,0.211,0,0,0.005,-0.343,-0.756,-0.006,-0.002,-0.317,-0.224,-0.015,-0.026,
2.3,0,0,0,0,0,0.446,0.229,0,0,0.017,-0.012,-0.756,-0.006,-0.002,-0.317,-0.224,-0.015,-0.026,
2.4,0,0,0,0,0,0.463,0.25,0,0,0.017,-0.012,-0.494,-0.006,0.026,-0.3,-0.245,0.008,0.065,
2.5,0,0,0,0,0,0.477,0.267,0,0,0.017,-0.012,-0.494,-0.006,0.026,-0.3,-0.245,0.008,0.065,
2.6,0,0,0,0,0,0.488,0.285,0,0,0.097,0.072,-0.39,-0.006,0.004,-0.163,-0.167,0.042,0.008,
2.7,0,0,0,0,0,0.495,0.298,0,0,0.097,0.072,-0.39,-0.006,0.004,-0.163,-0.167,0.042,0.008,
