count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0.91,0.04,0,0,0,0,-0.077,0,0,0,0,
0.92,0.04,0,0,0,0,-0.077,0,0,0,0,
0.93,0.04,0,0,0,0,-0.077,0,0,0,0,
0.94,0.03,0,0,0,0,-0.122,0,0,0,0,
0.95,0.03,0,0,0,0,-0.122,0,0,0,0,
0.96,0.02,0,0,0,0,-0.067,0,0,0,0,
0.97,0.02,0,0,0,0,-0.067,0,0,0,0,
0.98,0.01,0,0,0,0,-0.127,0,0,0,0,
0.9899999,0.01,0,0,0,0,-0.127,0,0,0,0,
1,0.01,0,0,0,0,-0.127,0,0,0,0,
1.01,0.01,0,0,0,0,-0.073,0,0,0,0,
1.02,0.01,0,0,0,0,-0.073,0,0,0,0,
1.03,0,0,0,0,0,-0.077,0,0,0,0,
1.04,0,0,0,0,0,-0.077,0,0,0,0,
1.05,0,0,0,0,0,-0.077,0,0,0,0,
1.06,0,0,0,0,0,-2.599,0,0,0,0,
1.07,0,0,0,0,0,-2.599,0,0,0,0,
1.08,0,0,0,0,0,-2.599,0,0,0,0,
1.09,0.01,0,0,0,0,-2.651,0,0,0,0,
1.1,0.01,0,0,0,0,-2.651,0,0,0,0,
1.11,0.03,0,0,0,0,-2.865,0,0,0,0,
1.12,0.03,0,0,0,0,-2.865,0,0,0,0,
1.13,0.03,0,0,0,0,-2.865,0,0,0,0,
1.14,0.07,0,0,0,0,-2.876,0,0,0,0,
1.15,0.07,0,0,0,0,-2.876,0,0,0,0,
1.16,0.13,0,0,0,0,-2.819,0,0,0,0,
1.17,0.13,0,0,0,0,-2.819,0,0,0,0,
1.18,0.2,0,0,0,0,-2.819,0,0,0,0,
1.19,0.2,0,0,0,0,-3.081,0,0,0,0,
1.2,0.2,0,0,0,0,-3.081,0,0,0,0,
1.21,0.29,0,0,0,0,-2.948,0,0,0,0,
1.22,0.29,0,0,0,0,-2.948,0,0,0,0,
1.23,0.39,0,0,0,0,-2.868,0,0,0,0,
1.24,0.39,0,0,0,0,-2.868,0,0,0,0,
1.25,0.51,0,0,0,0,-2.682,0,0,0,0,
1.26,0.51,0,0,0,0,-2.682,0,0,0,0,
1.27,0.51,0,0,0,0,-2.682,0,0,0,0,
1.28,0.64,0,0,0,0,-1.795,0,0,0,0,
1.29,0.64,0,0,0,0,-1.795,0,0,0,0,
1.3,0.79,0,0,0,0,-0.631,0,0,0,0,
1.31,0.79,0,0,0,0,-0.631,0,0,0,0,
1.32,0.79,0,0,0,0,-0.631,0,0,0,0,
1.33,0.94,0,0,0,0,-0.276,0,0,0,0,
1.34,0.94,0,0,0,0,-0.276,0,0,0,0,
1.35,1.09,0,0,0,0,-0.396,0,0,0,0,
1.36,1.09,0,0,0,0,-0.396,0,0,0,0,
1.37,1.25,0,0,0,0,-0.396,0,0,0,0,
1.38,1.25,0,0,0,0,-0.202,0,0,0,0,
1.39,1.25,0,0,0,0,-0.202,0,0,0,0,
1.4,1.4,0,0,0,0,-0.455,0,0,0,0,
1.41,1.4,0,0,0,0,-0.455,0,0,0,0,
1.42,1.55,0,0,0,0,-0.536,0,0,0,0,
1.43,1.55,0,0,0,0,-0.536,0,0,0,0,
1.44,1.7,0,0,0,0,-0.536,0,0,0,0,
1.45,1.7,0,0,0,0,-0.142,0,0,0,0,
1.46,1.7,0,0,0,0,-0.142,0,0,0,0,
1.47,1.85,0,0,0,0,-0.067,0,0,0,0,
1.48,1.85,0,0,0,0,-0.067,0,0,0,0,
1.49,1.99,0,0,0,0,-0.111,0,0,0,0,
1.5,1.99,0,0,0,0,-0.111,0,0,0,0,
1.51,2.15,0,0,0,0,-0.111,0,0,0,0,
1.52,2.15,0,0,0,0,2.11,0,0,0,0,
1.53,2.15,0,0,0,0,2.11,0,0,0,0,
1.54,2.29,0,0,0,0,5.3,0,0,0,0,
1.55,2.29,0,0,0,0,5.3,0,0,0,0,
1.56,2.38,0,0,0,0,4.386,0,0,0,0,
1.57,2.38,0,0,0,0,4.386,0,0,0,0,
1.58,2.38,0,0,0,0,4.386,0,0,0,0,
1.59,2.45,0,0,0,0,3.09,0,0,0,0,
1.6,2.45,0,0,0,0,3.09,0,0,0,0,
1.61,2.49,0,0,0,0,2.234,0,0,0,0,
1.62,2.49,0,0,0,0,2.234,0,0,0,0,
1.63,2.52,0,0,0,0,2.234,0,0,0,0,
1.64,2.52,0,0,0,0,2.241,0,0,0,0,
1.65,2.52,0,0,0,0,2.241,0,0,0,0,
1.66,2.53,0,0,0,0,2.241,0,0,0,0,
1.67,2.53,0,0,0,0,0.318,0,0,0,0,
1.68,2.53,0,0,0,0,0.318,0,0,0,0,
1.69,2.53,0,0,0,0,0.28,0,0,0,0,
1.7,2.53,0,0,0,0,0.28,0,0,0,0,
1.71,2.53,0,0,0,0,0.302,0,0,0,0,
1.72,2.53,0,0,0,0,0.302,0,0,0,0,
1.73,2.52,0,0,0,0,0.507,0,0,0,0,
1.74,2.52,0,0,0,0,0.507,0,0,0,0,
1.75,2.52,0,0,0,0,0.507,0,0,0,0,
1.76,2.52,0,0,0,0,0.592,0,0,0,0,
1.77,2.52,0,0,0,0,0.592,0,0,0,0,
1.78,2.51,0,0,0,0,0.509,0,0,0,0,
1.79,2.51,0,0,0,0,0.509,0,0,0,0,
1.8,2.5,0,0,0,0,0.415,0,0,0,0,
1.81,2.5,0,0,0,0,0.415,0,0,0,0,
1.82,2.5,0,0,0,0,0.415,0,0,0,0,
1.83,2.49,0,0,0,0,0.458,0,0,0,0,
1.84,2.49,0,0,0,0,0.458,0,0,0,0,
1.85,2.48,0,0,0,0,0.622,0,0,0,0,
1.86,2.48,0,0,0,0,0.622,0,0,0,0,
1.87,2.46,0,0,0,0,0.507,0,0,0,0,
1.88,2.46,0,0,0,0,0.507,0,0,0,0,
1.89,2.46,0,0,0,0,0.507,0,0,0,0,
1.9,2.45,0,0,0,0,0.378,0,0,0,0,
1.91,2.45,0,0,0,0,0.378,0,0,0,0,
1.92,2.43,0,0,0,0,0.57,0,0,0,0,
1.93,2.43,0,0,0,0,0.57,0,0,0,0,
1.94,2.41,0,0,0,0,0.621,0,0,0,0,
1.95,2.41,0,0,0,0,0.621,0,0,0,0,
1.96,2.41,0,0,0,0,0.621,0,0,0,0,
1.97,2.39,0,0,0,0,0.502,0,0,0,0,
1.98,2.39,0,0,0,0,0.502,0,0,0,0,
1.99,2.37,0,0,0,0,0.497,0,0,0,0,
2,2.37,0,0,0,0,0.497,0,0,0,0,
2.01,2.34,0,0,0,0,0.497,0,0,0,0,
2.02,2.34,0,0,0,0,0.484,0,0,0,0,
2.03,2.34,0,0,0,0,0.484,0,0,0,0,
2.04,2.32,0,0,0,0,0.503,0,0,0,0,
2.05,2.32,0,0,0,0,0.503,0,0,0,0,
2.06,2.29,0,0,0,0,0.552,0,0,0,0,
2.07,2.29,0,0,0,0,0.552,0,0,0,0,
2.08,2.29,0,0,0,0,0.552,0,0,0,0,
2.09,2.26,0,0,0,0,0.514,0,0,0,0,
2.1,2.26,0,0,0,0,0.514,0,0,0,0,
2.11,2.23,0,0,0,0,0.391,0,0,0,0,
2.12,2.23,0,0,0,0,0.391,0,0,0,0,
2.13,2.2,0,0,0,0,0.391,0,0,0,0,
2.14,2.2,0,0,0,0,0.561,0,0,0,0,
2.15,2.2,0,0,0,0,0.561,0,0,0,0,
2.16,2.16,0,0,0,0,0.572,0,0,0,0,
2.17,2.16,0,0,0,0,0.572,0,0,0,0,
2.18,2.13,0,0,0,0,0.503,0,0,0,0,
2.19,2.13,0,0,0,0,0.503,0,0,0,0,
2.2,2.09,0,0,0,0,0.503,0,0,0,0,
2.21,2.09,0,0,0,0,0.511,0,0,0,0,
2.22,2.09,0,0,0,0,0.511,0,0,0,0,
2.23,2.05,0,0,0,0,0.505,0,0,0,0,
2.24,2.05,0,0,0,0,0.505,0,0,0,0,
2.25,2,0,0,0,0,0.505,0,0,0,0,
2.26,2,0,0,0,0,0.599,0,0,0,0,
2.27,2,0,0,0,0,0.599,0,0,0,0,
2.28,1.96,0,0,0,0,0.56,0,0,0,0,
2.29,1.96,0,0,0,0,0.56,0,0,0,0,
2.3,1.91,0,0,0,0,0.56,0,0,0,0,
2.31,1.91,0,0,0,0,0.634,0,0,0,0,
2.32,1.91,0,0,0,0,0.634,0,0,0,0,
2.33,1.87,0,0,0,0,0.504,0,0,0,0,
2.34,1.87,0,0,0,0,0.504,0,0,0,0,
2.35,1.82,0,0,0,0,0.504,0,0,0,0,
2.36,1.82,0,0,0,0,0.529,0,0,0,0,
2.37,1.82,0,0,0,0,0.529,0,0,0,0,
2.38,1.77,0,0,0,0,0.51,0,0,0,0,
2.39,1.77,0,0,0,0,0.51,0,0,0,0,
2.4,1.72,0,0,0,0,0.446,0,0,0,0,
2.41,1.72,0,0,0,0,0.446,0,0,0,0,
2.42,1.72,0,0,0,0,0.446,0,0,0,0,
2.43,1.66,0,0,0,0,0.551,0,0,0,0,
2.44,1.66,0,0,0,0,0.551,0,0,0,0,
2.45,1.61,0,0,0,0,0.507,0,0,0,0,
2.46,1.61,0,0,0,0,0.507,0,0,0,0,
2.47,1.55,0,0,0,0,0.51,0,0,0,0,
2.48,1.55,0,0,0,0,0.51,0,0,0,0,
2.49,1.55,0,0,0,0,0.51,0,0,0,0,
2.5,1.49,0,0,0,0,0.505,0,0,0,0,
2.51,1.49,0,0,0,0,0.505,0,0,0,0,
2.52,1.43,0,0,0,0,0.355,0,0,0,0,
2.53,1.43,0,0,0,0,0.355,0,0,0,0,
2.54,1.43,0,0,0,0,0.355,0,0,0,0,
2.55,1.37,0,0,0,0,0.207,0,0,0,0,
2.56,1.37,0,0,0,0,0.207,0,0,0,0,
2.57,1.31,0,0,0,0,0.252,0,0,0,0,
2.58,1.31,0,0,0,0,0.252,0,0,0,0,
2.59,1.25,0,0,0,0,0.252,0,0,0,0,
2.6,1.25,0,0,0,0,0.25,0,0,0,0,
2.61,1.25,0,0,0,0,0.25,0,0,0,0,
2.62,1.19,0,0,0,0,0.157,0,0,0,0,
2.63,1.19,0,0,0,0,0.157,0,0,0,0,
2.64,1.12,0,0,0,0,0.205,0,0,0,0,
2.65,1.12,0,0,0,0,0.205,0,0,0,0,
2.66,1.12,0,0,0,0,0.205,0,0,0,0,
2.67,1.06,0,0,0,0,0.266,0,0,0,0,
2.68,1.06,0,0,0,0,0.266,0,0,0,0,
2.69,1,0,0,0,0,-0.063,0,0,0,0,
2.7,1,0,0,0,0,-0.063,0,0,0,0,
2.71,1,0,0,0,0,-0.063,0,0,0,0,
2.72,0.94,0,0,0,0,0.108,0,0,0,0,
2.73,0.94,0,0,0,0,0.108,0,0,0,0,
2.74,0.89,0,0,0,0,-0.042,0,0,0,0,
2.75,0.89,0,0,0,0,-0.042,0,0,0,0,
2.76,0.83,0,0,0,0,-0.042,0,0,0,0,
2.77,0.83,0,0,0,0,-0.054,0,0,0,0,
2.78,0.83,0,0,0,0,-0.054,0,0,0,0,
2.79,0.77,0,0,0,0,-0.051,0,0,0,0,
2.8,0.77,0,0,0,0,-0.051,0,0,0,0,
2.81,0.72,0,0,0,0,-0.026,0,0,0,0,
2.82,0.72,0,0,0,0,-0.026,0,0,0,0,
2.83,0.72,0,0,0,0,-0.026,0,0,0,0,
2.84,0.67,0,0,0,0,-0.086,0,0,0,0,
2.85,0.67,0,0,0,0,-0.086,0,0,0,0,
2.86,0.62,0,0,0,0,-0.109,0,0,0,0,
2.87,0.62,0,0,0,0,-0.109,0,0,0,0,
2.88,0.58,0,0,0,0,-0.109,0,0,0,0,
2.89,0.58,0,0,0,0,0.039,0,0,0,0,
2.9,0.58,0,0,0,0,0.039,0,0,0,0,
2.91,0.53,0,0,0,0,-0.016,0,0,0,0,
2.92,0.53,0,0,0,0,-0.016,0,0,0,0,
2.93,0.49,0,0,0,0,-0.066,0,0,0,0,
2.94,0.49,0,0,0,0,-0.066,0,0,0,0,
2.95,0.49,0,0,0,0,-0.066,0,0,0,0,
2.96,0.45,0,0,0,0,-0.082,0,0,0,0,
2.97,0.45,0,0,0,0,-0.082,0,0,0,0,
2.98,0.41,0,0,0,0,0.002,0,0,0,0,
2.99,0.41,0,0,0,0,0.002,0,0,0,0,
3,0.41,0,0,0,0,0.002,0,0,0,0,
3.01,0.37,0,0,0,0,0.014,0,0,0,0,
3.02,0.37,0,0,0,0,0.014,0,0,0,0,
3.03,0.33,0,0,0,0,-0.014,0,0,0,0,
3.04,0.33,0,0,0,0,-0.014,0,0,0,0,
3.05,0.3,0,0,0,0,-0.049,0,0,0,0,
3.06,0.3,0,0,0,0,-0.049,0,0,0,0,
3.07,0.3,0,0,0,0,-0.049,0,0,0,0,
3.08,0.27,0,0,0,0,0,0,0,0,0,
3.09,0.27,0,0,0,0,0,0,0,0,0,
3.1,0.24,0,0,0,0,-0.072,0,0,0,0,
3.11,0.24,0,0,0,0,-0.072,0,0,0,0,
3.12,0.21,0,0,0,0,-0.072,0,0,0,0,
3.13,0.21,0,0,0,0,-0.027,0,0,0,0,
3.14,0.21,0,0,0,0,-0.027,0,0,0,0,
3.15,0.18,0,0,0,0,-0.103,0,0,0,0,
3.16,0.18,0,0,0,0,-0.103,0,0,0,0,
3.17,0.16,0,0,0,0,0.006,0,0,0,0,
3.18,0.16,0,0,0,0,0.006,0,0,0,0,
3.19,0.13,0,0,0,0,0.006,0,0,0,0,
3.2,0.13,0,0,0,0,-0.091,0,0,0,0,
3.21,0.13,0,0,0,0,-0.091,0,0,0,0,
3.22,0.11,0,0,0,0,-0.061,0,0,0,0,
3.23,0.11,0,0,0,0,-0.061,0,0,0,0,
3.24,0.09,0,0,0,0,-0.053,0,0,0,0,
3.25,0.09,0,0,0,0,-0.053,0,0,0,0,
3.26,0.08,0,0,0,0,-0.053,0,0,0,0,
3.27,0.08,0,0,0,0,-0.005,0,0,0,0,
3.28,0.08,0,0,0,0,-0.005,0,0,0,0,
3.29,0.06,0,0,0,0,-0.017,0,0,0,0,
3.3,0.06,0,0,0,0,-0.017,0,0,0,0,
3.31,0.06,0,0,0,0,-0.017,0,0,0,0,
3.32,0.04,0,0,0,0,-0.083,0,0,0,0,
3.33,0.04,0,0,0,0,-0.083,0,0,0,0,
3.34,0.03,0,0,0,0,-0.121,0,0,0,0,
3.35,0.03,0,0,0,0,-0.121,0,0,0,0,
3.36,0.02,0,0,0,0,-0.121,0,0,0,0,
3.37,0.02,0,0,0,0,-0.043,0,0,0,0,
3.38,0.02,0,0,0,0,-0.043,0,0,0,0,
3.39,0.01,0,0,0,0,-0.072,0,0,0,0,
3.4,0.01,0,0,0,0,-0.072,0,0,0,0,
3.41,0.01,0,0,0,0,-0.109,0,0,0,0,
3.42,0.01,0,0,0,0,-0.109,0,0,0,0,
3.43,0.01,0,0,0,0,-0.109,0,0,0,0,
3.44,0,0,0,0,0,-0.073,0,0,0,0,
3.45,0,0,0,0,0,-0.073,0,0,0,0,
3.46,0,0,0,0,0,-0.073,0,0,0,0,
3.47,0,0,0,0,0,-2.633,0,0,0,0,
3.48,0,0,0,0,0,-2.633,0,0,0,0,
3.49,0.01,0,0,0,0,-2.633,0,0,0,0,
3.5,0.01,0,0,0,0,-2.623,0,0,0,0,
3.51,0.01,0,0,0,0,-2.623,0,0,0,0,
3.52,0.03,0,0,0,0,-2.908,0,0,0,0,
3.53,0.03,0,0,0,0,-2.908,0,0,0,0,
3.54,0.07,0,0,0,0,-2.824,0,0,0,0,
3.55,0.07,0,0,0,0,-2.824,0,0,0,0,
3.56,0.07,0,0,0,0,-2.824,0,0,0,0,
3.57,0.13,0,0,0,0,-2.751,0,0,0,0,
3.58,0.13,0,0,0,0,-2.751,0,0,0,0,
3.59,0.2,0,0,0,0,-2.975,0,0,0,0,
3.6,0.2,0,0,0,0,-2.975,0,0,0,0,
3.61,0.29,0,0,0,0,-2.975,0,0,0,0,
3.62,0.29,0,0,0,0,-3.075,0,0,0,0,
3.63,0.29,0,0,0,0,-3.075,0,0,0,0,
3.64,0.39,0,0,0,0,-2.869,0,0,0,0,
3.65,0.39,0,0,0,0,-2.869,0,0,0,0,
3.66,0.51,0,0,0,0,-3.122,0,0,0,0,
3.67,0.51,0,0,0,0,-3.122,0,0,0,0,
3.68,0.51,0,0,0,0,-3.122,0,0,0,0,
3.69,0.65,0,0,0,0,-1.945,0,0,0,0,
3.7,0.65,0,0,0,0,-1.945,0,0,0,0,
3.71,0.81,0,0,0,0,-0.793,0,0,0,0,
3.72,0.81,0,0,0,0,-0.793,0,0,0,0,
3.73,0.81,0,0,0,0,-0.793,0,0,0,0,
3.74,0.96,0,0,0,0,-0.734,0,0,0,0,
3.75,0.96,0,0,0,0,-0.734,0,0,0,0,
3.76,1.12,0,0,0,0,-0.769,0,0,0,0,
3.77,1.12,0,0,0,0,-0.769,0,0,0,0,
3.78,1.12,0,0,0,0,-0.769,0,0,0,0,
3.79,1.27,0,0,0,0,-0.416,0,0,0,0,
3.8,1.27,0,0,0,0,-0.416,0,0,0,0,
3.81,1.42,0,0,0,0,-0.043,0,0,0,0,
3.82,1.42,0,0,0,0,-0.043,0,0,0,0,
3.83,1.58,0,0,0,0,-0.043,0,0,0,0,
3.84,1.58,0,0,0,0,-0.353,0,0,0,0,
3.85,1.58,0,0,0,0,-0.353,0,0,0,0,
3.86,1.72,0,0,0,0,-0.337,0,0,0,0,
3.87,1.72,0,0,0,0,-0.337,0,0,0,0,
3.88,1.88,0,0,0,0,-0.234,0,0,0,0,
3.89,1.88,0,0,0,0,-0.234,0,0,0,0,
3.9,1.88,0,0,0,0,-0.234,0,0,0,0,
3.91,2.04,0,0,0,0,-0.194,0,0,0,0,
3.92,2.04,0,0,0,0,-0.194,0,0,0,0,
3.93,2.2,0,0,0,0,6.369,0,0,0,0,
3.94,2.2,0,0,0,0,6.369,0,0,0,0,
3.95,2.2,0,0,0,0,6.369,0,0,0,0,
3.96,2.32,0,0,0,0,4.848,0,0,0,0,
3.97,2.32,0,0,0,0,4.848,0,0,0,0,
3.98,2.41,0,0,0,0,4.037,0,0,0,0,
3.99,2.41,0,0,0,0,4.037,0,0,0,0,
4,2.47,0,0,0,0,4.037,0,0,0,0,
4.01,2.47,0,0,0,0,2.762,0,0,0,0,
4.02,2.47,0,0,0,0,2.762,0,0,0,0,
4.03,2.5,0,0,0,0,2.221,0,0,0,0,
4.04,2.5,0,0,0,0,2.221,0,0,0,0,
4.05,2.52,0,0,0,0,2.4,0,0,0,0,
4.06,2.52,0,0,0,0,2.4,0,0,0,0,
4.07,2.53,0,0,0,0,2.4,0,0,0,0,
4.08,2.53,0,0,0,0,0.215,0,0,0,0,
4.09,2.53,0,0,0,0,0.215,0,0,0,0,
4.1,2.53,0,0,0,0,0.338,0,0,0,0,
4.11,2.53,0,0,0,0,0.338,0,0,0,0,
4.12,2.53,0,0,0,0,0.377,0,0,0,0,
4.13,2.53,0,0,0,0,0.377,0,0,0,0,
4.14,2.53,0,0,0,0,0.377,0,0,0,0,
4.15,2.52,0,0,0,0,0.564,0,0,0,0,
4.16,2.52,0,0,0,0,0.564,0,0,0,0,
4.17,2.52,0,0,0,0,0.682,0,0,0,0,
4.18,2.52,0,0,0,0,0.682,0,0,0,0,
4.19,2.51,0,0,0,0,0.541,0,0,0,0,
4.2,2.51,0,0,0,0,0.541,0,0,0,0,
4.21,2.51,0,0,0,0,0.541,0,0,0,0,
4.22,2.5,0,0,0,0,0.535,0,0,0,0,
4.23,2.5,0,0,0,0,0.535,0,0,0,0,
4.24,2.49,0,0,0,0,0.516,0,0,0,0,
4.25,2.49,0,0,0,0,0.516,0,0,0,0,
4.26,2.48,0,0,0,0,0.579,0,0,0,0,
4.27,2.48,0,0,0,0,0.579,0,0,0,0,
4.28,2.48,0,0,0,0,0.579,0,0,0,0,
4.29,2.46,0,0,0,0,0.481,0,0,0,0,
4.3,2.46,0,0,0,0,0.481,0,0,0,0,
4.31,2.45,0,0,0,0,0.427,0,0,0,0,
4.32,2.45,0,0,0,0,0.427,0,0,0,0,
4.33,2.43,0,0,0,0,0.427,0,0,0,0,
4.34,2.43,0,0,0,0,0.389,0,0,0,0,
4.35,2.43,0,0,0,0,0.389,0,0,0,0,
4.36,2.41,0,0,0,0,0.472,0,0,0,0,
4.37,2.41,0,0,0,0,0.472,0,0,0,0,
4.38,2.38,0,0,0,0,0.472,0,0,0,0,
4.39,2.38,0,0,0,0,0.51,0,0,0,0,
4.4,2.38,0,0,0,0,0.51,0,0,0,0,
4.41,2.36,0,0,0,0,0.509,0,0,0,0,
4.42,2.36,0,0,0,0,0.509,0,0,0,0,
4.43,2.34,0,0,0,0,0.516,0,0,0,0,
4.44,2.34,0,0,0,0,0.516,0,0,0,0,
4.45,2.31,0,0,0,0,0.516,0,0,0,0,
4.46,2.31,0,0,0,0,0.574,0,0,0,0,
4.47,2.31,0,0,0,0,0.574,0,0,0,0,
4.48,2.28,0,0,0,0,0.471,0,0,0,0,
4.49,2.28,0,0,0,0,0.471,0,0,0,0,
4.5,2.25,0,0,0,0,0.516,0,0,0,0,
4.51,2.25,0,0,0,0,0.516,0,0,0,0,
4.52,2.22,0,0,0,0,0.516,0,0,0,0,
4.53,2.22,0,0,0,0,0.442,0,0,0,0,
4.54,2.22,0,0,0,0,0.442,0,0,0,0,
4.55,2.19,0,0,0,0,0.57,0,0,0,0,
4.56,2.19,0,0,0,0,0.57,0,0,0,0,
4.57,2.15,0,0,0,0,0.57,0,0,0,0,
4.58,2.15,0,0,0,0,0.556,0,0,0,0,
4.59,2.15,0,0,0,0,0.556,0,0,0,0,
4.6,2.12,0,0,0,0,0.491,0,0,0,0,
4.61,2.12,0,0,0,0,0.491,0,0,0,0,
4.62,2.08,0,0,0,0,0.569,0,0,0,0,
4.63,2.08,0,0,0,0,0.569,0,0,0,0,
4.64,2.04,0,0,0,0,0.569,0,0,0,0,
4.65,2.04,0,0,0,0,0.476,0,0,0,0,
4.66,2.04,0,0,0,0,0.476,0,0,0,0,
4.67,2,0,0,0,0,0.562,0,0,0,0,
4.68,2,0,0,0,0,0.562,0,0,0,0,
4.69,1.96,0,0,0,0,0.566,0,0,0,0,
