count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-0.002,0,-3.09,-0.003,-8.1,0.527,0.86,3.465,0.497,5.923,
1,-0.003,0.003,-3.09,-0.003,-8.1,0.527,0.86,3.465,0.497,5.923,
2,-0.003,0.003,-15.912,-0.006,5.298,0.641,1.418,3.465,0.497,5.923,
3,-0.003,0.003,-15.912,-0.006,5.298,0.641,1.418,1.856,0.408,-0.851,
4,-0.003,0,-27.492,-0.006,5.298,0.641,1.418,1.856,0.408,-0.851,
5,-0.003,0,-27.492,-0.006,18.018,0.618,1.225,1.856,0.408,-0.851,
6,-0.003,0,-27.492,-0.006,18.018,0.618,1.225,1.652,0.523,-1.218,
7,-0.004,0.003,-27.492,-0.006,18.018,0.618,1.225,1.652,0.523,-1.218,
8,-0.004,0.003,-38.55,-0.006,30.144,0.857,1.246,1.652,0.523,-1.218,
9,-0.004,0.003,-38.55,-0.006,30.144,0.857,1.246,2.707,0.598,-1.19,
10,-0.004,0,-38.55,-0.006,30.144,0.857,1.246,2.707,0.598,-1.19,
11,-0.004,0,-48.282,-0.006,40.902,0.983,0.623,3.522,0.598,-1.19,
12,-0.004,0,-48.282,-0.006,40.902,0.983,0.623,3.522,0.588,-0.201,
13,-0.005,0,-56.238,-0.006,40.902,0.983,0.623,3.522,0.588,-0.201,
14,-0.005,0,-56.238,-0.003,49.752,1.029,0.527,1.533,0.588,-0.201,
15,-0.005,0,-56.238,-0.003,49.752,1.029,0.527,1.533,0.225,-1.708,
16,-0.005,0,-63.042,-0.003,49.752,1.029,0.527,1.533,0.225,-1.708,
17,-0.005,0,-63.042,-0.003,57.498,1.143,1.075,1.918,0.225,-1.708,
18,-0.005,0,-63.042,-0.003,57.498,1.143,1.075,1.918,0.495,-0.892,
19,-0.005,0,-69.162,-0.003,57.498,1.143,1.075,1.918,0.495,-0.892,
20,-0.005,0,-69.162,-0.003,64.89,1.108,0.774,1.918,0.495,-0.892,
21,-0.005,0,-69.162,-0.003,64.89,1.108,0.774,2.514,0.128,-0.617,
22,-0.005,0,-69.162,-0.003,64.89,1.108,0.774,2.514,0.128,-0.617,
23,-0.005,0,-74.1,-0.003,70.746,1.268,0.774,2.514,0.128,-0.617,
24,-0.005,0,-74.1,-0.003,70.746,1.268,0.763,2.052,0.399,-1.248,
25,-0.005,0,-74.1,-0.003,70.746,1.268,0.763,2.052,0.399,-1.248,
26,-0.005,0.003,-77.316,-0.003,75.006,1.359,0.763,2.052,0.399,-1.248,
27,-0.005,0.003,-77.316,-0.003,75.006,1.359,0.279,2.452,0.347,-1.545,
28,-0.005,0.003,-77.316,-0.003,75.006,1.359,0.279,2.452,0.347,-1.545,
29,-0.005,0.003,-79.08,-0.003,77.826,1.359,0.279,2.452,0.347,-1.545,
30,-0.005,0.003,-79.08,-0.003,77.826,1.268,0.527,2.428,0.542,-1.835,
31,-0.004,0.003,-79.08,-0.003,77.826,1.268,0.527,2.428,0.542,-1.835,
32,-0.004,0.003,-79.524,-0.003,77.826,1.268,0.527,2.428,0.542,-1.835,
33,-0.004,0.003,-79.524,-0.003,79.434,1.268,0.527,2.428,0.542,-1.835,
34,-0.004,0.003,-79.524,-0.003,79.434,1.393,0.527,2.428,0.542,-1.835,
35,-0.004,0.003,-79.524,-0.003,79.434,1.393,0.924,2.428,0.542,-1.835,
36,-0.004,0.003,-79.524,-0.003,79.434,1.393,0.924,3.67,0.542,-1.835,
37,-0.004,0.003,-79.524,-0.003,79.434,1.393,0.924,3.67,0.41,-3.371,
38,-0.003,0.003,-79.524,-0.003,79.434,1.393,0.924,3.67,0.41,-3.371,
39,-0.003,0.003,-77.85,-0.003,79.158,1.336,0.924,3.67,0.41,-3.371,
40,-0.003,0.003,-77.85,-0.003,79.158,1.336,0.462,3.933,0.342,-5.653,
41,-0.003,0.003,-77.85,-0.003,79.158,1.336,0.462,3.933,0.342,-5.653,
42,-0.003,0,-74.928,-0.003,77.268,1.336,0.462,3.933,0.342,-5.653,
43,-0.003,0,-74.928,-0.003,77.268,1.314,0.806,4.547,0.376,-4.95,
44,-0.003,0,-74.928,-0.003,77.268,1.314,0.806,4.547,0.376,-4.95,
45,-0.003,0,-70.848,-0.003,74.172,1.371,0.806,4.547,0.376,-4.95,
46,-0.003,0,-70.848,-0.003,74.172,1.371,1.118,4.537,0.457,-4.57,
47,-0.002,0,-70.848,-0.003,74.172,1.371,1.118,4.537,0.457,-4.57,
48,-0.002,0,-65.448,-0.003,69.576,1.416,0.613,4.537,0.457,-4.57,
49,-0.002,0,-65.448,-0.003,69.576,1.416,0.613,4.152,0.619,-5.065,
50,-0.002,0,-65.448,-0.003,69.576,1.416,0.613,4.152,0.619,-5.065,
51,-0.002,0,-58.68,-0.006,63.588,1.348,0.613,4.152,0.619,-5.065,
52,-0.002,0,-58.68,-0.006,63.588,1.348,0.913,3.963,0.345,-4.118,
53,-0.002,0,-58.68,-0.006,63.588,1.348,0.913,3.963,0.345,-4.118,
54,-0.002,0,-50.226,-0.003,63.588,1.348,0.913,3.963,0.345,-4.118,
55,-0.002,0,-50.226,-0.003,55.428,1.428,0.946,5.434,0.48,-4.118,
56,-0.002,0,-50.226,-0.003,55.428,1.428,0.946,5.434,0.48,-4.383,
57,-0.002,0,-40.062,-0.006,47.268,1.428,0.946,5.434,0.48,-4.383,
58,-0.002,0,-40.062,-0.006,47.268,1.462,0.473,4.715,0.445,-4.923,
59,-0.002,0,-40.062,-0.006,47.268,1.462,0.473,4.715,0.445,-4.923,
60,-0.002,0,-30.168,-0.003,38.202,1.371,0.903,4.715,0.445,-4.923,
61,-0.002,0,-30.168,-0.003,38.202,1.371,0.903,3.397,0.586,-4.516,
62,-0.001,0.003,-30.168,-0.003,38.202,1.371,0.903,3.397,0.586,-4.516,
63,-0.001,0.003,-18.498,-0.006,27.474,1.348,0.892,3.397,0.586,-4.516,
64,-0.001,0.003,-18.498,-0.006,27.474,1.348,0.892,2.991,0.464,-4.152,
65,-0.001,0,-6.288,-0.006,27.474,1.348,0.892,2.991,0.464,-4.152,
66,-0.001,0,-6.288,-0.003,15.84,1.45,0.548,2.991,0.464,-4.152,
67,-0.001,0,-6.288,-0.003,15.84,1.45,0.548,3.745,0.408,-4.45,
68,-0.001,0,-6.288,-0.003,15.84,1.45,0.548,3.745,0.408,-4.45,
69,-0.001,0,8.916,-0.006,1.542,1.2,0.537,3.745,0.408,-4.45,
70,-0.001,0,8.916,-0.006,1.542,1.2,0.537,-0.433,0.572,1.921,
71,0,0,8.916,-0.006,1.542,1.2,0.537,-0.433,0.572,1.921,
72,0,0,21.948,-0.006,-12.654,1.279,0.559,-0.433,0.572,1.921,
73,0,0,21.948,-0.006,-12.654,1.279,0.559,0.922,0.47,1.857,
74,0.001,0,21.948,-0.006,-12.654,1.279,0.559,0.922,0.47,1.857,
75,0.001,0.003,33.624,-0.006,-25.638,1.279,0.559,0.922,0.47,1.857,
76,0.001,0.003,33.624,-0.006,-25.638,1.234,0.967,0.297,0.491,1.616,
