count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0,0,0,0,0,0.2,1.206,-0.023,1.194,-0.391,
1,0,0,0,0,0,0.221,1.206,-0.023,1.194,-0.391,
2,0,0,0,0,0,0.221,1.216,-0.023,1.194,-0.391,
3,0,0,0,0,0,0.221,1.216,-0.023,1.194,-0.391,
4,0,0,0,0,0,0.221,1.216,-0.006,1.194,-0.391,
5,0,0,0,0,0,0.221,1.216,-0.006,1.211,-0.391,
6,0,0,0,0,0,0.221,1.216,-0.006,1.211,-0.369,
7,0,0,0,0,0,0.221,1.216,-0.006,1.211,-0.369,
8,0,0,0,0,0,0.221,1.216,-0.006,1.211,-0.369,
9,0,0,0,0,0,0.221,1.216,-0.006,1.211,-0.369,
10,0,0,0,0,0,0.221,1.216,-0.006,1.211,-0.369,
11,0,0,0,0,0,0.221,1.216,-0.006,1.211,-0.369,
12,0,0,0,0,0,0.221,1.216,-0.006,1.211,-0.369,
13,0,0,0,0,0,0.232,1.216,-0.006,1.211,-0.369,
14,0,0,0,0,0,0.232,1.216,-0.006,1.211,-0.369,
15,0,0,0,0,0,0.232,1.216,-0.006,1.211,-0.369,
16,0,0,0,0,0,0.232,1.216,-0.017,1.211,-0.369,
17,0,0,0,0,0,0.232,1.216,-0.017,1.205,-0.369,
18,0,0,0,0,0,0.232,1.216,-0.017,1.205,-0.374,
19,0,0,0,0,0,0.232,1.216,-0.017,1.205,-0.374,
20,0,0,0,0,0,0.232,1.216,-0.017,1.205,-0.374,
21,0,0,0,0,0,0.232,1.216,-0.017,1.205,-0.374,
22,0,0,0,0,0,0.232,1.216,-0.017,1.205,-0.374,
23,0,0,0,0,0,0.232,1.216,-0.017,1.205,-0.374,
24,0,0,0,0,0,0.232,1.216,-0.017,1.205,-0.374,
25,0,0,0,0,0,0.264,1.216,-0.017,1.205,-0.374,
26,0,0,0,0,0,0.264,1.216,-0.017,1.205,-0.374,
27,0,0,0,0,0,0.264,1.216,-0.017,1.205,-0.374,
28,0,0,0,0,0,0.264,1.216,0.005,1.205,-0.374,
29,0,0,0,0,0,0.264,1.216,0.005,1.205,-0.374,
30,0,0,0,0,0,0.264,1.216,0.005,1.205,-0.374,
31,0,0,0,0,0,0.264,1.216,0.005,1.205,-0.369,
32,0,0,0,0,0,0.264,1.216,0.005,1.205,-0.369,
33,0,0,0,0,0,0.264,1.216,0.005,1.205,-0.369,
34,0,0,0,0,0,0.264,1.216,0.005,1.205,-0.369,
35,0,0,0,0,0,0.264,1.216,0.005,1.205,-0.369,
36,0,0,0,0,0,0.264,1.216,0.005,1.205,-0.369,
37,0,0,0,0,0,0.211,1.216,0.005,1.205,-0.369,
38,0,0,0,0,0,0.211,1.216,0.005,1.205,-0.369,
39,0,0,0,0,0,0.211,1.206,0.005,1.205,-0.369,
40,0,0,0,0,0,0.211,1.206,-0.006,1.205,-0.369,
