time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.02,0.049,-2.158,1.357,0.472,-0.042,0.1,-0.128,-0.131,
0.01,0,0,0.02,0,0,0,0,0,0,-0.02,0.049,-2.158,1.357,0.472,-0.042,0.1,-0.128,-0.131,
0.02,0,0,0.02,0,0,0,0,0,0,-0.02,0.049,-2.158,1.357,0.472,-0.042,0.1,-0.128,-0.131,
0.03,0,0,0.02,0,0,0,0,0,0,0.023,0.06,-2.158,1.357,0.472,-0.042,0.1,-0.128,-0.131,
0.04,0,0,0.02,0,0,0,0,0,0,0.023,0.06,-1.023,1.381,0.507,-0.065,0.1,-0.128,-0.131,
0.05,0,0,0.02,0,0,0,0,0,0,0.023,0.06,-1.023,1.381,0.507,-0.065,0.061,-0.574,-0.542,
0.06,0,0,0.02,0,0,0,0,0,0,0.023,0.06,-1.023,1.381,0.507,-0.065,0.061,-0.574,-0.542,
0.07,0,0,0.02,0,0,0,0,0,0,0.023,0.06,-1.023,1.381,0.507,-0.065,0.061,-0.574,-0.542,
0.08,0,0,0.02,0,0,0,0,0,0,0.023,0.06,-1.023,1.381,0.507,-0.065,0.061,-0.574,-0.542,
0.09,0,0,0.05,0,0,0,0,0,0,0.023,0.06,-1.023,1.381,0.507,-0.065,0.061,-0.574,-0.542,
0.09999999,0,0,0.05,0,0,0,0,0.03,0.02,0.023,0.06,-1.023,1.381,0.507,-0.065,0.061,-0.574,-0.542,
0.11,0,0,0.05,0,0,0,0,0.03,0.02,0.024,0.017,-2.075,1.426,0.507,-0.065,0.061,-0.574,-0.542,
0.12,0,0,0.05,0,0,0,0,0.03,0.02,0.024,0.017,-2.075,1.426,0.513,-0.057,0.039,-0.751,-0.542,
0.13,0,0,0.05,0,0,0,0,0.03,0.02,0.024,0.017,-2.075,1.426,0.513,-0.057,0.039,-0.751,-0.495,
0.14,0,0,0.05,0,0,0,0,0.03,0.02,0.024,0.017,-2.075,1.426,0.513,-0.057,0.039,-0.751,-0.495,
0.15,0,0,0.05,0,0,0,0,0.03,0.02,0.024,0.017,-2.075,1.426,0.513,-0.057,0.039,-0.751,-0.495,
0.16,0,0,0.1,0,0,0,0,0.03,0.02,0.024,0.017,-2.075,1.426,0.513,-0.057,0.039,-0.751,-0.495,
0.17,0,0,0.1,0,0,0,0,0.06,0.05,0.024,0.017,-2.075,1.426,0.513,-0.057,0.039,-0.751,-0.495,
0.18,0,0,0.1,0,0,0,0,0.06,0.05,0,0.092,-1.56,1.437,0.513,-0.057,0.039,-0.751,-0.495,
0.19,0,0,0.1,0,0,0,0,0.06,0.05,0,0.092,-1.56,1.437,0.49,-0.042,0.021,-0.751,-0.495,
0.2,0,0,0.1,0,0,0,0,0.06,0.05,0,0.092,-1.56,1.437,0.49,-0.042,0.021,-0.628,-0.604,
0.21,0,0,0.1,0,0,0,0,0.06,0.05,0,0.092,-1.56,1.437,0.49,-0.042,0.021,-0.628,-0.604,
0.22,0,0,0.1,0,0,0,0,0.06,0.05,0,0.092,-1.56,1.437,0.49,-0.042,0.021,-0.628,-0.604,
0.23,0,0,0.16,0,0,0,0,0.06,0.05,0,0.092,-1.56,1.437,0.49,-0.042,0.021,-0.628,-0.604,
0.24,0,0,0.16,0,0,0,0,0.12,0.05,0,0.092,-1.56,1.437,0.49,-0.042,0.021,-0.628,-0.604,
0.25,0,0,0.16,0,0,0,0,0.12,0.11,0.003,0.575,-1.674,1.437,0.49,-0.042,0.021,-0.628,-0.604,
0.26,0,0,0.16,0,0,0,0,0.12,0.11,0.003,0.575,-1.674,1.456,0.524,-0.042,0.023,-0.628,-0.604,
0.27,0,0,0.16,0,0,0,0,0.12,0.11,0.003,0.575,-1.674,1.456,0.524,-0.042,0.023,-0.726,-0.646,
0.28,0,0,0.16,0,0,0,0,0.12,0.11,0.003,0.575,-1.674,1.456,0.524,-0.042,0.023,-0.726,-0.646,
0.29,0,0,0.16,0,0,0,0,0.12,0.11,0.003,0.575,-1.674,1.456,0.524,-0.042,0.023,-0.726,-0.646,
0.3,0,0,0.23,0,0,0,0,0.12,0.11,0.003,0.575,-1.674,1.456,0.524,-0.042,0.023,-0.726,-0.646,
0.31,0,0,0.23,0,0,0,0,0.19,0.11,0.003,0.575,-1.674,1.456,0.524,-0.042,0.023,-0.726,-0.646,
0.32,0,0,0.23,0,0,0,0,0.19,0.19,-0.06,0.403,0.447,1.456,0.524,-0.042,0.023,-0.726,-0.646,
0.33,0,0,0.23,0,0,0,0,0.19,0.19,-0.06,0.403,0.447,1.507,0.528,-0.057,-0.019,-0.726,-0.646,
0.34,0,0,0.23,0,0,0,0,0.19,0.19,-0.06,0.403,0.447,1.507,0.528,-0.057,-0.019,-0.632,-0.666,
0.35,0,0,0.23,0,0,0,0,0.19,0.19,-0.06,0.403,0.447,1.507,0.528,-0.057,-0.019,-0.632,-0.666,
0.36,0,0,0.23,0,0,0,0,0.19,0.19,-0.06,0.403,0.447,1.507,0.528,-0.057,-0.019,-0.632,-0.666,
0.37,0,0,0.3,0,0,0,0,0.19,0.19,-0.06,0.403,0.447,1.507,0.528,-0.057,-0.019,-0.632,-0.666,
0.38,0,0,0.3,0,0,0,0,0.27,0.19,-0.06,0.403,0.447,1.507,0.528,-0.057,-0.019,-0.632,-0.666,
0.39,0,0,0.3,0,0,0,0,0.27,0.28,0.042,0.07,-0.401,1.52,0.528,-0.057,-0.019,-0.632,-0.666,
0.4,0,0,0.3,0,0,0,0,0.27,0.28,0.042,0.07,-0.401,1.52,0.508,-0.065,0.021,-0.632,-0.666,
0.41,0,0,0.3,0,0,0,0,0.27,0.28,0.042,0.07,-0.401,1.52,0.508,-0.065,0.021,-0.823,-0.71,
0.42,0,0,0.3,0,0,0,0,0.27,0.28,0.042,0.07,-0.401,1.52,0.508,-0.065,0.021,-0.823,-0.71,
0.43,0,0,0.3,0,0,0,0,0.27,0.28,0.042,0.07,-0.401,1.52,0.508,-0.065,0.021,-0.823,-0.71,
0.44,0,0,0.37,0,0,0,0,0.27,0.28,0.042,0.07,-0.401,1.52,0.508,-0.065,0.021,-0.823,-0.71,
0.45,0,0,0.37,0,0,0,0,0.37,0.28,0.042,0.07,-0.401,1.52,0.508,-0.065,0.021,-0.823,-0.71,
0.46,0,0,0.37,0,0,0,0,0.37,0.4,0.001,0.07,-0.324,1.535,0.508,-0.065,0.021,-0.823,-0.71,
0.47,0,0,0.37,0,0,0,0,0.37,0.4,0.001,0.07,-0.324,1.535,0.483,-0.057,0.063,-0.479,-0.71,
0.48,0,0,0.37,0,0,0,0,0.37,0.4,0.001,0.07,-0.324,1.535,0.483,-0.057,0.063,-0.479,0.03,
0.49,0,0,0.37,0,0,0,0,0.37,0.4,0.001,0.07,-0.324,1.535,0.483,-0.057,0.063,-0.479,0.03,
0.5,0,0,0.37,0,0,0,0,0.37,0.4,0.001,0.07,-0.324,1.535,0.483,-0.057,0.063,-0.479,0.03,
0.51,0,0,0.42,0,0,0,0,0.37,0.4,0.001,0.07,-0.324,1.535,0.483,-0.057,0.063,-0.479,0.03,
0.52,0,0,0.42,0,0,0,0,0.47,0.4,0.001,0.07,-0.324,1.535,0.483,-0.057,0.063,-0.479,0.03,
0.53,0,0,0.42,0,0,0,0,0.47,0.5,-0.04,0.307,-0.047,1.535,0.483,-0.057,0.063,-0.479,0.03,
0.54,0,0,0.42,0,0,0,0,0.47,0.5,-0.04,0.307,-0.047,1.504,0.485,-0.042,0.022,-0.479,0.03,
0.55,0,0,0.42,0,0,0,0,0.47,0.5,-0.04,0.307,-0.047,1.504,0.485,-0.042,0.022,-0.578,0.3,
0.56,0,0,0.42,0,0,0,0,0.47,0.5,-0.04,0.307,-0.047,1.504,0.485,-0.042,0.022,-0.578,0.3,
0.57,0,0,0.42,0,0,0,0,0.47,0.5,-0.04,0.307,-0.047,1.504,0.485,-0.042,0.022,-0.578,0.3,
0.58,0,0,0.45,0,0,0,0,0.47,0.5,-0.04,0.307,-0.047,1.504,0.485,-0.042,0.022,-0.578,0.3,
0.59,0,0,0.45,0,0,0,0,0.56,0.58,-0.04,0.307,-0.047,1.504,0.485,-0.042,0.022,-0.578,0.3,
0.6,0,0,0.45,0,0,0,0,0.56,0.58,0.019,0.199,-0.004,1.589,0.485,-0.042,0.022,-0.578,0.3,
0.61,0,0,0.45,0,0,0,0,0.56,0.58,0.019,0.199,-0.004,1.589,0.507,-0.042,0.043,-0.578,0.3,
0.62,0,0,0.45,0,0,0,0,0.56,0.58,0.019,0.199,-0.004,1.589,0.507,-0.042,0.043,-0.571,0.11,
0.63,0,0,0.45,0,0,0,0,0.56,0.58,0.019,0.199,-0.004,1.589,0.507,-0.042,0.043,-0.571,0.11,
0.64,0,0,0.45,0,0,0,0,0.56,0.58,0.019,0.199,-0.004,1.589,0.507,-0.042,0.043,-0.571,0.11,
0.65,0,0,0.48,0,0,0,0,0.56,0.58,0.019,0.199,-0.004,1.589,0.507,-0.042,0.043,-0.571,0.11,
0.66,0,0,0.48,0,0,0,0,0.56,0.58,0.019,0.199,-0.004,1.589,0.507,-0.042,0.043,-0.571,0.11,
0.67,0,0,0.48,0,0,0,0,0.67,0.65,0.02,0.199,-0.004,1.589,0.507,-0.042,0.043,-0.571,0.11,
0.68,0,0,0.48,0,0,0,0,0.67,0.65,0.02,0.21,0.015,1.597,0.478,-0.042,0.043,-0.571,0.11,
