time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.009,-0.004,-0.01,0.037,-0.006,0.016,-0.022,0.124,0.032,
0.01,0,0,0,0,0,0,0,0,0,0.009,-0.004,-0.01,0.037,-0.006,0.016,-0.022,0.124,0.032,
0.02,0,0,0,0,0,0,0,0,0,0.009,-0.004,-0.01,0.037,-0.006,0.016,-0.022,0.124,0.032,
0.03,0,0,0,0,0,0,0,0.02,0.03,0.009,-0.004,-0.01,0.037,-0.006,0.016,-0.022,0.124,0.032,
0.04,0,0,0,0,0,0,0,0.02,0.03,-0.027,0.007,-0.01,-0.025,-0.006,0.016,-0.022,0.124,0.032,
0.05,0,0,0,0,0,0,0,0.02,0.03,-0.027,0.007,-0.01,-0.025,0.005,0.019,0.044,-1.847,0.095,
0.06,0,0,0,0,0,0,0,0.02,0.03,-0.027,0.007,-0.01,-0.025,0.005,0.019,0.044,-1.847,0.095,
0.07,0,0,0,0,0,0,0,0.02,0.03,-0.027,0.007,-0.01,-0.025,0.005,0.019,0.044,-1.847,0.095,
0.08,0,0,0,0,0,0,0,0.02,0.03,-0.027,0.007,-0.01,-0.025,0.005,0.019,0.044,-1.847,0.095,
0.09,0,0,0,0,0,0,0,0.14,0.03,-0.027,0.007,-0.01,-0.025,0.005,0.019,0.044,-1.847,0.095,
0.09999999,0,0,0,0,0,0,0,0.14,0.23,0.03,-0.004,-0.01,-0.025,0.005,0.019,0.044,-1.847,0.095,
0.11,0,0,0,0,0,0,0,0.14,0.23,0.03,-0.004,-0.004,0.014,-0.006,-0.01,-0.007,-1.847,0.095,
0.12,0,0,0,0,0,0,0,0.14,0.23,0.03,-0.004,-0.004,0.014,-0.006,-0.01,-0.007,-2.024,-0.412,
0.13,0,0,0,0,0,0,0,0.14,0.23,0.03,-0.004,-0.004,0.014,-0.006,-0.01,-0.007,-2.024,-0.412,
0.14,0,0,0,0,0,0,0,0.14,0.23,0.03,-0.004,-0.004,0.014,-0.006,-0.01,-0.007,-2.024,-0.412,
0.15,0,0,0,0,0,0,0,0.14,0.23,0.03,-0.004,-0.004,0.014,-0.006,-0.01,-0.007,-2.024,-0.412,
0.16,0,0,0,0,0,0,0,0.14,0.23,0.03,-0.004,-0.004,0.014,-0.006,-0.01,-0.007,-2.024,-0.412,
0.17,0,0,0,0,0,0,0,0.37,0.45,-0.034,-0.004,-0.004,0.014,-0.006,-0.01,-0.007,-2.024,-0.412,
0.18,0,0,0,0,0,0,0,0.37,0.45,-0.034,-0.004,0.013,0.003,0.017,-0.01,-0.007,-2.024,-0.412,
0.19,0,0,0,0,0,0,0,0.37,0.45,-0.034,-0.004,0.013,0.003,0.017,-0.014,0.007,-2.471,0.104,
0.2,0,0,0,0,0,0,0,0.37,0.45,-0.034,-0.004,0.013,0.003,0.017,-0.014,0.007,-2.471,0.104,
0.21,0,0,0,0,0,0,0,0.37,0.45,-0.034,-0.004,0.013,0.003,0.017,-0.014,0.007,-2.471,0.104,
0.22,0,0,0,0,0,0,0,0.37,0.45,-0.034,-0.004,0.013,0.003,0.017,-0.014,0.007,-2.471,0.104,
0.23,0,0,0,0,0,0,0,0.37,0.45,-0.034,-0.004,0.013,0.003,0.017,-0.014,0.007,-2.471,0.104,
0.24,0,0,0,0,0,0,0,0.69,0.66,0.033,-0.004,0.013,0.003,0.017,-0.014,0.007,-2.471,0.104,
0.25,0,0,0,0,0,0,0,0.69,0.66,0.033,-0.004,-0.01,-0.019,0.017,-0.014,0.007,-2.471,0.104,
0.26,0,0,0,0,0,0,0,0.69,0.66,0.033,-0.004,-0.01,-0.019,0.005,0.008,0.007,0.314,0.104,
0.27,0,0,0,0,0,0,0,0.69,0.66,0.033,-0.004,-0.01,-0.019,0.005,0.008,0.007,0.314,0.343,
0.28,0,0,0,0,0,0,0,0.69,0.66,0.033,-0.004,-0.01,-0.019,0.005,0.008,0.007,0.314,0.343,
0.29,0,0,0,0,0,0,0,0.69,0.66,0.033,-0.004,-0.01,-0.019,0.005,0.008,0.007,0.314,0.343,
0.3,0,0,0,0,0,0,0,0.69,0.66,0.033,-0.004,-0.01,-0.019,0.005,0.008,0.007,0.314,0.343,
0.31,0,0,0,0,0,0,0,1.05,0.84,-0.012,-0.004,0.013,-0.019,0.005,0.008,0.007,0.314,0.343,
0.32,0,0,0,0,0,0,0,1.05,0.84,-0.012,-0.004,0.013,-0.014,-0.006,0.004,-0.008,0.314,0.343,
0.33,0,0,0,0,0,0,0,1.05,0.84,-0.012,-0.004,0.013,-0.014,-0.006,0.004,-0.008,-1.15,0.137,
0.34,0,0,0,0,0,0,0,1.05,0.84,-0.012,-0.004,0.013,-0.014,-0.006,0.004,-0.008,-1.15,0.137,
0.35,0,0,0,0,0,0,0,1.05,0.84,-0.012,-0.004,0.013,-0.014,-0.006,0.004,-0.008,-1.15,0.137,
0.36,0,0,0,0,0,0,0,1.05,0.84,-0.012,-0.004,0.013,-0.014,-0.006,0.004,-0.008,-1.15,0.137,
0.37,0,0,0,0,0,0,0,1.36,0.99,-0.027,-0.004,0.013,-0.014,-0.006,0.004,-0.008,-1.15,0.137,
0.38,0,0,0,0,0,0,0,1.36,0.99,-0.027,-0.004,0.007,0.02,-0.012,0.025,-0.008,-1.15,0.137,
0.39,0,0,0,0,0,0,0,1.36,0.99,-0.027,-0.004,0.007,0.02,-0.012,0.025,-0.008,0.002,-0.166,
0.4,0,0,0,0,0,0,0,1.36,0.99,-0.027,-0.004,0.007,0.02,-0.012,0.025,-0.008,0.002,-0.166,
0.41,0,0,0,0,0,0,0,1.36,0.99,-0.027,-0.004,0.007,0.02,-0.012,0.025,-0.008,0.002,-0.166,
0.42,0,0,0,0,0,0,0,1.36,0.99,-0.027,-0.004,0.007,0.02,-0.012,0.025,-0.008,0.002,-0.166,
0.43,0,0,0,0,0,0,0,1.36,0.99,-0.027,-0.004,0.007,0.02,-0.012,0.025,-0.008,0.002,-0.166,
0.44,0,0,0,0,0,0,0,1.61,1.16,-0.027,-0.004,0.007,0.02,-0.012,0.025,-0.008,0.002,-0.166,
0.45,0,0,0,0,0,0,0,1.61,1.16,0.033,-0.004,0.013,0.037,-0.012,0.025,-0.008,0.002,-0.166,
0.46,0,0,0,0,0,0,0,1.61,1.16,0.033,-0.004,0.013,0.037,0,0.008,0.014,1.416,-0.166,
0.47,0,0,0,0,0,0,0,1.61,1.16,0.033,-0.004,0.013,0.037,0,0.008,0.014,1.416,-0.217,
0.48,0,0,0,0,0,0,0,1.61,1.16,0.033,-0.004,0.013,0.037,0,0.008,0.014,1.416,-0.217,
0.49,0,0,0,0,0,0,0,1.61,1.16,0.033,-0.004,0.013,0.037,0,0.008,0.014,1.416,-0.217,
0.5,0,0,0,0,0,0,0,1.61,1.16,0.033,-0.004,0.013,0.037,0,0.008,0.014,1.416,-0.217,
0.51,0,0,0,0,0,0,0,1.61,1.16,0.033,-0.004,0.013,0.037,0,0.008,0.014,1.416,-0.217,
0.52,0,0,0,0,0,0,0,1.76,1.32,0.015,-0.004,0.013,0.037,0,0.008,0.014,1.416,-0.217,
0.53,0,0,0,0,0,0,0,1.76,1.32,0.015,-0.004,0.007,0.003,0,0.008,0.014,1.416,-0.217,
0.54,0,0,0,0,0,0,0,1.76,1.32,0.015,-0.004,0.007,0.003,-0.006,-0.032,0.015,0.82,-0.217,
0.55,0,0,0,0,0,0,0,1.76,1.32,0.015,-0.004,0.007,0.003,-0.006,-0.032,0.015,0.82,-0.099,
0.56,0,0,0,0,0,0,0,1.76,1.32,0.015,-0.004,0.007,0.003,-0.006,-0.032,0.015,0.82,-0.099,
0.57,0,0,0,0,0,0,0,1.76,1.32,0.015,-0.004,0.007,0.003,-0.006,-0.032,0.015,0.82,-0.099,
0.58,0,0,0,0,0,0,0,1.76,1.32,0.015,-0.004,0.007,0.003,-0.006,-0.032,0.015,0.82,-0.099,
0.59,0,0,0,0,0,0,0,1.76,1.32,0.015,-0.004,0.007,0.003,-0.006,-0.032,0.015,0.82,-0.099,
0.6,0,0,0,0,0,0,0,1.79,1.47,-0.048,-0.004,-0.01,0.003,-0.006,-0.032,0.015,0.82,-0.099,
0.61,0,0,0,0,0,0,0,1.79,1.47,-0.048,-0.004,-0.01,-0.014,0.011,0.004,0.015,0.82,-0.099,
0.62,0,0,0,0,0,0,0,1.79,1.47,-0.048,-0.004,-0.01,-0.014,0.011,0.004,0.015,0.82,-0.099,
0.63,0,0,0,0,0,0,0,1.79,1.47,-0.048,-0.004,-0.01,-0.014,0.011,0.004,0.015,0.82,-0.099,
0.64,0,0,0,0,0,0,0,1.79,1.47,-0.048,-0.004,-0.01,-0.014,0.011,0.004,0.015,0.799,-0.099,
