count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
1.17,5.89,0,0,0,0,0.909,0,0,0,0,
1.18,5.89,0,0,0,0,0.909,0,0,0,0,
1.19,5.87,0,0,0,0,0.909,0,0,0,0,
1.2,5.87,0,0,0,0,1.049,0,0,0,0,
1.21,5.87,0,0,0,0,1.049,0,0,0,0,
1.22,5.85,0,0,0,0,0.892,0,0,0,0,
1.23,5.85,0,0,0,0,0.892,0,0,0,0,
1.24,5.83,0,0,0,0,0.844,0,0,0,0,
1.25,5.83,0,0,0,0,0.844,0,0,0,0,
1.26,5.83,0,0,0,0,0.844,0,0,0,0,
1.27,5.8,0,0,0,0,0.875,0,0,0,0,
1.28,5.8,0,0,0,0,0.875,0,0,0,0,
1.29,5.76,0,0,0,0,0.938,0,0,0,0,
1.3,5.76,0,0,0,0,0.938,0,0,0,0,
1.31,5.73,0,0,0,0,0.928,0,0,0,0,
1.32,5.73,0,0,0,0,0.928,0,0,0,0,
1.33,5.68,0,0,0,0,0.94,0,0,0,0,
1.34,5.68,0,0,0,0,0.94,0,0,0,0,
1.35,5.68,0,0,0,0,0.94,0,0,0,0,
1.36,5.64,0,0,0,0,0.779,0,0,0,0,
1.37,5.64,0,0,0,0,0.779,0,0,0,0,
1.38,5.59,0,0,0,0,0.959,0,0,0,0,
1.39,5.59,0,0,0,0,0.959,0,0,0,0,
1.4,5.54,0,0,0,0,0.974,0,0,0,0,
1.41,5.54,0,0,0,0,0.974,0,0,0,0,
1.42,5.54,0,0,0,0,0.974,0,0,0,0,
1.43,5.48,0,0,0,0,0.922,0,0,0,0,
1.44,5.48,0,0,0,0,0.922,0,0,0,0,
1.45,5.42,0,0,0,0,0.943,0,0,0,0,
1.46,5.42,0,0,0,0,0.943,0,0,0,0,
1.47,5.36,0,0,0,0,0.875,0,0,0,0,
1.48,5.36,0,0,0,0,0.875,0,0,0,0,
1.49,5.29,0,0,0,0,0.875,0,0,0,0,
1.5,5.29,0,0,0,0,0.897,0,0,0,0,
1.51,5.29,0,0,0,0,0.897,0,0,0,0,
1.52,5.22,0,0,0,0,0.817,0,0,0,0,
1.53,5.22,0,0,0,0,0.817,0,0,0,0,
1.54,5.15,0,0,0,0,0.918,0,0,0,0,
1.55,5.15,0,0,0,0,0.918,0,0,0,0,
1.56,5.07,0,0,0,0,0.919,0,0,0,0,
1.57,5.07,0,0,0,0,0.919,0,0,0,0,
1.58,5.07,0,0,0,0,0.919,0,0,0,0,
1.59,4.98,0,0,0,0,0.969,0,0,0,0,
1.6,4.98,0,0,0,0,0.969,0,0,0,0,
1.61,4.89,0,0,0,0,0.911,0,0,0,0,
1.62,4.89,0,0,0,0,0.911,0,0,0,0,
1.63,4.79,0,0,0,0,0.933,0,0,0,0,
1.64,4.79,0,0,0,0,0.933,0,0,0,0,
1.65,4.79,0,0,0,0,0.933,0,0,0,0,
1.66,4.7,0,0,0,0,0.963,0,0,0,0,
1.67,4.7,0,0,0,0,0.963,0,0,0,0,
1.68,4.6,0,0,0,0,0.915,0,0,0,0,
1.69,4.6,0,0,0,0,0.915,0,0,0,0,
1.7,4.5,0,0,0,0,0.945,0,0,0,0,
1.71,4.5,0,0,0,0,0.945,0,0,0,0,
1.72,4.5,0,0,0,0,0.945,0,0,0,0,
1.73,4.39,0,0,0,0,-0.001,0,0,0,0,
1.74,4.39,0,0,0,0,-0.001,0,0,0,0,
1.75,4.28,0,0,0,0,0.148,0,0,0,0,
1.76,4.28,0,0,0,0,0.148,0,0,0,0,
1.77,4.17,0,0,0,0,0.073,0,0,0,0,
1.78,4.17,0,0,0,0,0.073,0,0,0,0,
1.79,4.17,0,0,0,0,0.073,0,0,0,0,
1.8,4.07,0,0,0,0,0.066,0,0,0,0,
1.81,4.07,0,0,0,0,0.066,0,0,0,0,
1.82,3.97,0,0,0,0,0.104,0,0,0,0,
1.83,3.97,0,0,0,0,0.104,0,0,0,0,
1.84,3.86,0,0,0,0,0.104,0,0,0,0,
1.85,3.86,0,0,0,0,0.155,0,0,0,0,
1.86,3.86,0,0,0,0,0.155,0,0,0,0,
1.87,3.76,0,0,0,0,0.101,0,0,0,0,
1.88,3.76,0,0,0,0,0.101,0,0,0,0,
1.89,3.66,0,0,0,0,0.201,0,0,0,0,
1.9,3.66,0,0,0,0,0.201,0,0,0,0,
1.91,3.56,0,0,0,0,0.083,0,0,0,0,
1.92,3.56,0,0,0,0,0.083,0,0,0,0,
1.93,3.47,0,0,0,0,0.083,0,0,0,0,
1.94,3.47,0,0,0,0,0.112,0,0,0,0,
1.95,3.47,0,0,0,0,0.112,0,0,0,0,
1.96,3.38,0,0,0,0,0.031,0,0,0,0,
1.97,3.38,0,0,0,0,0.031,0,0,0,0,
1.98,3.28,0,0,0,0,0.028,0,0,0,0,
1.99,3.28,0,0,0,0,0.028,0,0,0,0,
2,3.19,0,0,0,0,0.028,0,0,0,0,
2.01,3.19,0,0,0,0,0.23,0,0,0,0,
2.02,3.19,0,0,0,0,0.23,0,0,0,0,
2.03,3.1,0,0,0,0,0.205,0,0,0,0,
2.04,3.1,0,0,0,0,0.205,0,0,0,0,
2.05,3.01,0,0,0,0,0.091,0,0,0,0,
2.06,3.01,0,0,0,0,0.091,0,0,0,0,
2.07,2.92,0,0,0,0,0.091,0,0,0,0,
2.08,2.92,0,0,0,0,0.091,0,0,0,0,
2.09,2.92,0,0,0,0,0.091,0,0,0,0,
2.1,2.83,0,0,0,0,0.027,0,0,0,0,
2.11,2.83,0,0,0,0,0.027,0,0,0,0,
2.12,2.75,0,0,0,0,0.112,0,0,0,0,
2.13,2.75,0,0,0,0,0.112,0,0,0,0,
2.14,2.66,0,0,0,0,0.112,0,0,0,0,
2.15,2.66,0,0,0,0,0.103,0,0,0,0,
2.16,2.66,0,0,0,0,0.103,0,0,0,0,
2.17,2.58,0,0,0,0,0.134,0,0,0,0,
2.18,2.58,0,0,0,0,0.134,0,0,0,0,
2.19,2.5,0,0,0,0,0.167,0,0,0,0,
2.2,2.5,0,0,0,0,0.167,0,0,0,0,
2.21,2.5,0,0,0,0,0.167,0,0,0,0,
2.22,2.41,0,0,0,0,0.166,0,0,0,0,
2.23,2.41,0,0,0,0,0.166,0,0,0,0,
2.24,2.33,0,0,0,0,0.073,0,0,0,0,
2.25,2.33,0,0,0,0,0.073,0,0,0,0,
2.26,2.26,0,0,0,0,0.073,0,0,0,0,
2.27,2.26,0,0,0,0,0.217,0,0,0,0,
2.28,2.26,0,0,0,0,0.217,0,0,0,0,
2.29,2.18,0,0,0,0,0.223,0,0,0,0,
2.3,2.18,0,0,0,0,0.223,0,0,0,0,
2.31,2.1,0,0,0,0,0.186,0,0,0,0,
2.32,2.1,0,0,0,0,0.186,0,0,0,0,
2.33,2.03,0,0,0,0,0.155,0,0,0,0,
2.34,2.03,0,0,0,0,0.155,0,0,0,0,
2.35,2.03,0,0,0,0,0.155,0,0,0,0,
2.36,1.95,0,0,0,0,0.111,0,0,0,0,
2.37,1.95,0,0,0,0,0.111,0,0,0,0,
2.38,1.88,0,0,0,0,0.007,0,0,0,0,
2.39,1.88,0,0,0,0,0.007,0,0,0,0,
2.4,1.81,0,0,0,0,0.015,0,0,0,0,
2.41,1.81,0,0,0,0,0.015,0,0,0,0,
2.42,1.75,0,0,0,0,0.015,0,0,0,0,
2.43,1.75,0,0,0,0,0.103,0,0,0,0,
2.44,1.75,0,0,0,0,0.103,0,0,0,0,
2.45,1.68,0,0,0,0,0.161,0,0,0,0,
2.46,1.68,0,0,0,0,0.161,0,0,0,0,
2.47,1.61,0,0,0,0,0.179,0,0,0,0,
2.48,1.61,0,0,0,0,0.179,0,0,0,0,
2.49,1.55,0,0,0,0,0.179,0,0,0,0,
2.5,1.55,0,0,0,0,-0.01,0,0,0,0,
2.51,1.55,0,0,0,0,-0.01,0,0,0,0,
2.52,1.49,0,0,0,0,0.09,0,0,0,0,
2.53,1.49,0,0,0,0,0.09,0,0,0,0,
2.54,1.43,0,0,0,0,-0.005,0,0,0,0,
2.55,1.43,0,0,0,0,-0.005,0,0,0,0,
2.56,1.37,0,0,0,0,0.125,0,0,0,0,
2.57,1.37,0,0,0,0,0.125,0,0,0,0,
2.58,1.31,0,0,0,0,0.031,0,0,0,0,
2.59,1.31,0,0,0,0,0.031,0,0,0,0,
2.6,1.31,0,0,0,0,0.031,0,0,0,0,
2.61,1.25,0,0,0,0,-0.004,0,0,0,0,
2.62,1.25,0,0,0,0,-0.004,0,0,0,0,
2.63,1.19,0,0,0,0,0.116,0,0,0,0,
2.64,1.19,0,0,0,0,0.116,0,0,0,0,
2.65,1.13,0,0,0,0,0.116,0,0,0,0,
2.66,1.13,0,0,0,0,0.103,0,0,0,0,
2.67,1.13,0,0,0,0,0.103,0,0,0,0,
2.68,1.08,0,0,0,0,0.213,0,0,0,0,
2.69,1.08,0,0,0,0,0.213,0,0,0,0,
2.7,1.03,0,0,0,0,0.087,0,0,0,0,
2.71,1.03,0,0,0,0,0.087,0,0,0,0,
2.72,1.03,0,0,0,0,0.087,0,0,0,0,
2.73,0.97,0,0,0,0,0.054,0,0,0,0,
2.74,0.97,0,0,0,0,0.054,0,0,0,0,
2.75,0.92,0,0,0,0,-0.006,0,0,0,0,
2.76,0.92,0,0,0,0,-0.006,0,0,0,0,
2.77,0.88,0,0,0,0,0.105,0,0,0,0,
2.78,0.88,0,0,0,0,0.105,0,0,0,0,
2.79,0.88,0,0,0,0,0.105,0,0,0,0,
2.8,0.83,0,0,0,0,0.027,0,0,0,0,
2.81,0.83,0,0,0,0,0.027,0,0,0,0,
2.82,0.78,0,0,0,0,0.09,0,0,0,0,
2.83,0.78,0,0,0,0,0.09,0,0,0,0,
2.84,0.78,0,0,0,0,0.09,0,0,0,0,
2.85,0.73,0,0,0,0,0.088,0,0,0,0,
2.86,0.73,0,0,0,0,0.088,0,0,0,0,
2.87,0.68,0,0,0,0,0.057,0,0,0,0,
2.88,0.68,0,0,0,0,0.057,0,0,0,0,
2.89,0.64,0,0,0,0,0.102,0,0,0,0,
2.9,0.64,0,0,0,0,0.102,0,0,0,0,
2.91,0.64,0,0,0,0,0.102,0,0,0,0,
2.92,0.6,0,0,0,0,0.117,0,0,0,0,
2.93,0.6,0,0,0,0,0.117,0,0,0,0,
2.94,0.6,0,0,0,0,0.117,0,0,0,0,
2.95,0.55,0,0,0,0,-5.744,0,0,0,0,
2.96,0.55,0,0,0,0,-5.744,0,0,0,0,
2.97,0.54,0,0,0,0,-5.593,0,0,0,0,
2.98,0.54,0,0,0,0,-5.593,0,0,0,0,
2.99,0.56,0,0,0,0,-5.593,0,0,0,0,
3,0.56,0,0,0,0,-6.459,0,0,0,0,
3.01,0.56,0,0,0,0,-6.459,0,0,0,0,
3.02,0.62,0,0,0,0,-6.177,0,0,0,0,
3.03,0.62,0,0,0,0,-6.177,0,0,0,0,
3.04,0.71,0,0,0,0,-5.857,0,0,0,0,
3.05,0.71,0,0,0,0,-5.857,0,0,0,0,
3.06,0.84,0,0,0,0,-5.857,0,0,0,0,
3.07,0.84,0,0,0,0,-2.939,0,0,0,0,
3.08,0.84,0,0,0,0,-2.939,0,0,0,0,
3.09,0.98,0,0,0,0,-1.314,0,0,0,0,
3.1,0.98,0,0,0,0,-1.314,0,0,0,0,
3.11,1.13,0,0,0,0,-0.557,0,0,0,0,
3.12,1.13,0,0,0,0,-0.557,0,0,0,0,
3.13,1.13,0,0,0,0,-0.557,0,0,0,0,
3.14,1.27,0,0,0,0,-0.407,0,0,0,0,
3.15,1.27,0,0,0,0,-0.407,0,0,0,0,
3.16,1.42,0,0,0,0,-0.421,0,0,0,0,
3.17,1.42,0,0,0,0,-0.421,0,0,0,0,
3.18,1.57,0,0,0,0,-0.161,0,0,0,0,
3.19,1.57,0,0,0,0,-0.161,0,0,0,0,
3.2,1.71,0,0,0,0,-0.161,0,0,0,0,
3.21,1.71,0,0,0,0,-0.303,0,0,0,0,
3.22,1.71,0,0,0,0,-0.303,0,0,0,0,
3.23,1.86,0,0,0,0,-0.274,0,0,0,0,
3.24,1.86,0,0,0,0,-0.274,0,0,0,0,
3.25,2.01,0,0,0,0,-0.196,0,0,0,0,
3.26,2.01,0,0,0,0,-0.196,0,0,0,0,
3.27,2.16,0,0,0,0,-0.196,0,0,0,0,
3.28,2.16,0,0,0,0,-0.428,0,0,0,0,
3.29,2.16,0,0,0,0,-0.428,0,0,0,0,
3.3,2.31,0,0,0,0,-0.427,0,0,0,0,
3.31,2.31,0,0,0,0,-0.427,0,0,0,0,
3.32,2.46,0,0,0,0,-0.531,0,0,0,0,
3.33,2.46,0,0,0,0,-0.531,0,0,0,0,
3.34,2.6,0,0,0,0,-0.081,0,0,0,0,
3.35,2.6,0,0,0,0,-0.081,0,0,0,0,
3.36,2.6,0,0,0,0,-0.081,0,0,0,0,
3.37,2.75,0,0,0,0,-0.152,0,0,0,0,
3.38,2.75,0,0,0,0,-0.152,0,0,0,0,
3.39,2.9,0,0,0,0,-0.538,0,0,0,0,
3.4,2.9,0,0,0,0,-0.538,0,0,0,0,
3.41,3.06,0,0,0,0,-0.146,0,0,0,0,
3.42,3.06,0,0,0,0,-0.146,0,0,0,0,
3.43,3.06,0,0,0,0,-0.146,0,0,0,0,
3.44,3.21,0,0,0,0,-0.223,0,0,0,0,
3.45,3.21,0,0,0,0,-0.223,0,0,0,0,
3.46,3.35,0,0,0,0,-0.224,0,0,0,0,
3.47,3.35,0,0,0,0,-0.224,0,0,0,0,
3.48,3.5,0,0,0,0,-0.482,0,0,0,0,
3.49,3.5,0,0,0,0,-0.482,0,0,0,0,
3.5,3.65,0,0,0,0,-0.482,0,0,0,0,
3.51,3.65,0,0,0,0,-0.346,0,0,0,0,
3.52,3.65,0,0,0,0,-0.346,0,0,0,0,
3.53,3.8,0,0,0,0,-0.502,0,0,0,0,
3.54,3.8,0,0,0,0,-0.502,0,0,0,0,
3.55,3.95,0,0,0,0,-0.373,0,0,0,0,
3.56,3.95,0,0,0,0,-0.373,0,0,0,0,
3.57,4.09,0,0,0,0,-0.428,0,0,0,0,
3.58,4.09,0,0,0,0,-0.428,0,0,0,0,
3.59,4.09,0,0,0,0,-0.428,0,0,0,0,
3.6,4.24,0,0,0,0,-0.387,0,0,0,0,
3.61,4.24,0,0,0,0,-0.387,0,0,0,0,
3.62,4.4,0,0,0,0,-0.298,0,0,0,0,
3.63,4.4,0,0,0,0,-0.298,0,0,0,0,
3.64,4.4,0,0,0,0,-0.298,0,0,0,0,
3.65,4.55,0,0,0,0,-0.246,0,0,0,0,
3.66,4.55,0,0,0,0,-0.246,0,0,0,0,
3.67,4.55,0,0,0,0,-0.246,0,0,0,0,
3.68,4.74,0,0,0,0,-0.191,0,0,0,0,
3.69,4.74,0,0,0,0,-0.191,0,0,0,0,
3.7,4.89,0,0,0,0,-0.29,0,0,0,0,
3.71,4.89,0,0,0,0,-0.29,0,0,0,0,
3.72,5.03,0,0,0,0,-0.901,0,0,0,0,
3.73,5.03,0,0,0,0,-0.901,0,0,0,0,
3.74,5.18,0,0,0,0,-0.901,0,0,0,0,
3.75,5.18,0,0,0,0,-0.675,0,0,0,0,
3.76,5.18,0,0,0,0,-0.675,0,0,0,0,
3.77,5.33,0,0,0,0,-0.56,0,0,0,0,
3.78,5.33,0,0,0,0,-0.56,0,0,0,0,
3.79,5.47,0,0,0,0,-0.583,0,0,0,0,
3.8,5.47,0,0,0,0,-0.583,0,0,0,0,
3.81,5.62,0,0,0,0,-0.583,0,0,0,0,
3.82,5.62,0,0,0,0,-0.396,0,0,0,0,
3.83,5.62,0,0,0,0,-0.396,0,0,0,0,
3.84,5.76,0,0,0,0,7.916,0,0,0,0,
3.85,5.76,0,0,0,0,7.916,0,0,0,0,
3.86,5.83,0,0,0,0,5.504,0,0,0,0,
3.87,5.83,0,0,0,0,5.504,0,0,0,0,
3.88,5.87,0,0,0,0,5.504,0,0,0,0,
3.89,5.87,0,0,0,0,2.424,0,0,0,0,
3.9,5.87,0,0,0,0,2.424,0,0,0,0,
3.91,5.88,0,0,0,0,0.942,0,0,0,0,
3.92,5.88,0,0,0,0,0.942,0,0,0,0,
3.93,5.89,0,0,0,0,0.628,0,0,0,0,
3.94,5.89,0,0,0,0,0.628,0,0,0,0,
3.95,5.89,0,0,0,0,1.014,0,0,0,0,
3.96,5.89,0,0,0,0,1.014,0,0,0,0,
3.97,5.89,0,0,0,0,1.014,0,0,0,0,
3.98,5.88,0,0,0,0,0.975,0,0,0,0,
3.99,5.88,0,0,0,0,0.975,0,0,0,0,
4,5.87,0,0,0,0,0.757,0,0,0,0,
4.01,5.87,0,0,0,0,0.757,0,0,0,0,
4.02,5.86,0,0,0,0,0.757,0,0,0,0,
4.03,5.86,0,0,0,0,0.922,0,0,0,0,
4.04,5.86,0,0,0,0,0.922,0,0,0,0,
4.05,5.84,0,0,0,0,0.96,0,0,0,0,
4.06,5.84,0,0,0,0,0.96,0,0,0,0,
4.07,5.82,0,0,0,0,0.92,0,0,0,0,
4.08,5.82,0,0,0,0,0.92,0,0,0,0,
4.09,5.79,0,0,0,0,0.665,0,0,0,0,
4.1,5.79,0,0,0,0,0.665,0,0,0,0,
4.11,5.79,0,0,0,0,0.665,0,0,0,0,
4.12,5.76,0,0,0,0,0.813,0,0,0,0,
4.13,5.76,0,0,0,0,0.813,0,0,0,0,
4.14,5.73,0,0,0,0,0.838,0,0,0,0,
4.15,5.73,0,0,0,0,0.838,0,0,0,0,
4.16,5.69,0,0,0,0,0.917,0,0,0,0,
4.17,5.69,0,0,0,0,0.917,0,0,0,0,
4.18,5.65,0,0,0,0,0.917,0,0,0,0,
4.19,5.65,0,0,0,0,0.84,0,0,0,0,
4.2,5.65,0,0,0,0,0.84,0,0,0,0,
4.21,5.61,0,0,0,0,0.937,0,0,0,0,
4.22,5.61,0,0,0,0,0.937,0,0,0,0,
4.23,5.56,0,0,0,0,0.964,0,0,0,0,
4.24,5.56,0,0,0,0,0.964,0,0,0,0,
4.25,5.5,0,0,0,0,0.964,0,0,0,0,
4.26,5.5,0,0,0,0,0.855,0,0,0,0,
4.27,5.5,0,0,0,0,0.855,0,0,0,0,
4.28,5.45,0,0,0,0,0.892,0,0,0,0,
4.29,5.45,0,0,0,0,0.892,0,0,0,0,
4.3,5.39,0,0,0,0,0.893,0,0,0,0,
4.31,5.39,0,0,0,0,0.893,0,0,0,0,
4.32,5.32,0,0,0,0,0.893,0,0,0,0,
4.33,5.32,0,0,0,0,0.93,0,0,0,0,
4.34,5.32,0,0,0,0,0.93,0,0,0,0,
4.35,5.25,0,0,0,0,0.942,0,0,0,0,
4.36,5.25,0,0,0,0,0.942,0,0,0,0,
4.37,5.18,0,0,0,0,0.946,0,0,0,0,
4.38,5.18,0,0,0,0,0.946,0,0,0,0,
4.39,5.11,0,0,0,0,0.946,0,0,0,0,
4.4,5.11,0,0,0,0,0.971,0,0,0,0,
4.41,5.11,0,0,0,0,0.971,0,0,0,0,
4.42,5.03,0,0,0,0,0.917,0,0,0,0,
4.43,5.03,0,0,0,0,0.917,0,0,0,0,
4.44,4.94,0,0,0,0,0.969,0,0,0,0,
4.45,4.94,0,0,0,0,0.969,0,0,0,0,
4.46,4.85,0,0,0,0,0.969,0,0,0,0,
4.47,4.85,0,0,0,0,0.912,0,0,0,0,
4.48,4.85,0,0,0,0,0.912,0,0,0,0,
4.49,4.76,0,0,0,0,1.03,0,0,0,0,
4.5,4.76,0,0,0,0,1.03,0,0,0,0,
4.51,4.66,0,0,0,0,0.882,0,0,0,0,
4.52,4.66,0,0,0,0,0.882,0,0,0,0,
4.53,4.66,0,0,0,0,0.882,0,0,0,0,
4.54,4.56,0,0,0,0,0.979,0,0,0,0,
4.55,4.56,0,0,0,0,0.979,0,0,0,0,
4.56,4.45,0,0,0,0,0.984,0,0,0,0,
4.57,4.45,0,0,0,0,0.984,0,0,0,0,
4.58,4.35,0,0,0,0,0.137,0,0,0,0,
4.59,4.35,0,0,0,0,0.137,0,0,0,0,
4.6,4.24,0,0,0,0,0.137,0,0,0,0,
4.61,4.24,0,0,0,0,0.126,0,0,0,0,
4.62,4.24,0,0,0,0,0.126,0,0,0,0,
4.63,4.14,0,0,0,0,0.177,0,0,0,0,
4.64,4.14,0,0,0,0,0.177,0,0,0,0,
4.65,4.03,0,0,0,0,0.091,0,0,0,0,
4.66,4.03,0,0,0,0,0.091,0,0,0,0,
4.67,3.93,0,0,0,0,0.057,0,0,0,0,
4.68,3.93,0,0,0,0,0.057,0,0,0,0,
4.69,3.93,0,0,0,0,0.057,0,0,0,0,
