count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0,0.003,10.104,0.003,-14.046,0.138,-0.011,1.869,-0.19,12.929,
1,0,0.003,12.864,0.006,-1.824,-0.074,0.378,-11.47,-0.134,-11.901,
2,0,0,0.942,0.003,11.604,-0.063,-0.062,15.046,-0.095,-8.997,
3,0,-0.003,-10.938,0.003,13.842,-0.06,0.013,-0.356,-0.153,-11.47,
4,0,-0.003,-13.176,0.003,2.1,0.076,0.421,12.597,-0.171,10.365,
5,0.001,0,-5.268,0.015,-9.798,-0.019,-0.062,11.2,0.007,8.826,
6,0,0,7.962,0.006,-14.154,-0.06,0.021,-8.994,-0.035,11.313,
7,0,0,13.29,0.009,-3.882,-0.128,0.034,-11.346,-0.335,-10.662,
8,0,0,3.3,0,10.866,-0.074,0.013,14.373,-0.006,-8.819,
9,0,-0.003,-10.746,-0.003,13.992,-0.082,0.002,8.648,-0.104,-11.834,
10,0,0,-13.422,-0.003,4.806,-0.042,0.034,12.561,-0.114,-11.663,
11,0,0,-6.006,0.003,-8.496,-0.145,0.034,11.022,-0.151,8.831,
12,0,0,7.032,0.003,-13.824,0.048,0.034,-9.174,-0.224,9.16,
13,0,0.003,13.944,0.003,-13.392,-0.051,0.518,-12.365,-0.095,10.154,
14,0,0,10.488,0.003,1.758,-0.042,0.013,-11.639,-0.122,-11.686,
15,0,0,-0.12,-0.006,11.718,-0.091,0.002,13.617,-0.056,-9.14,
16,0,0,-10.614,-0.003,14.112,-0.082,0.411,9.326,0.174,-11.431,
17,0,-0.003,-13.596,-0.006,8.874,-0.119,0.024,11.674,-0.016,-10.77,
18,0,0,-7.674,-0.003,-3.21,-0.136,0.185,9.335,-0.052,10.01,
19,0,0,4.47,0.003,-12.282,-0.051,0.077,-10.212,-0.016,8.736,
20,0,0.003,12.438,0,-14.004,-0.105,0.011,0.918,-0.123,12.908,
21,0,0,12.738,0.003,-6.096,-0.128,0.056,-11.419,-0.191,11.47,
22,0,0,5.514,0,6.162,-0.074,0.787,-11.286,-0.055,-8.845,
23,0,0,-6.582,-0.006,13.152,-0.128,0.12,7.674,0.013,-8.975,
24,0,0.003,-13.56,-0.006,13.044,-0.074,0,11.269,-0.006,-11.453,
25,0,-0.003,-10.8,-0.006,1.206,-0.128,0.239,10.27,0.103,12.447,
26,0,-0.003,0.138,0.009,-10.722,-0.082,0.378,-11.383,-0.006,8.803,
27,0,-0.003,11.808,0.003,-14.088,-0.153,0.475,0.531,-0.171,11.374,
28,0,0,13.452,0.006,-9.168,-0.015,0.658,-11.482,-0.084,9.796,
29,0,-0.003,7.632,0.003,2.184,-0.051,0.701,-12.338,-0.183,-11.478,
30,0,0,-4.224,-0.003,11.604,-0.06,-0.009,7.383,-0.045,-8.937,
31,0,0.006,-12.222,-0.003,14.142,0.025,-0.032,9.548,-0.094,-11.683,
