time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.014,0.481,0.004,0.002,-0.009,0.009,-0.007,0.043,0.076,
0.01,0,0,0.01,0,0,0,0,0,0,-0.014,0.481,0.004,0.002,-0.009,0.009,-0.007,0.043,0.076,
0.02,0,0,0.01,0,0,0,0.01,0,0,-0.014,0.481,0.004,0.002,-0.009,0.009,-0.007,0.043,0.076,
0.03,0,0,0.01,0,0,0,0.01,0,0,0.026,0.406,0.004,0.002,-0.009,0.009,-0.007,0.043,0.076,
0.04,0,0,0.01,0,0,0,0.01,0,0,0.026,0.406,-0.907,0.046,0.008,-0.309,-0.007,0.043,0.076,
0.05,0,0,0.01,0,0,0,0.01,0,0,0.026,0.406,-0.907,0.046,0.008,-0.309,-0.455,-0.555,-0.409,
0.06,0,0,0.01,0,0,0,0.01,0,0,0.026,0.406,-0.907,0.046,0.008,-0.309,-0.455,-0.555,-0.409,
0.07,0,0,0.01,0,0,0,0.01,0,0,0.026,0.406,-0.907,0.046,0.008,-0.309,-0.455,-0.555,-0.409,
0.08,0,0,0.01,0,0,0,0.01,0,0,0.026,0.406,-0.907,0.046,0.008,-0.309,-0.455,-0.555,-0.409,
0.09,0,0,0.02,0,0,0,0.01,0,0,0.026,0.406,-0.907,0.046,0.008,-0.309,-0.455,-0.555,-0.409,
0.09999999,0,0,0.02,0,0,0.03,0.03,0.02,0,0.026,0.406,-0.907,0.046,0.008,-0.309,-0.455,-0.555,-0.409,
0.11,0,0,0.02,0,0,0.03,0.03,0.02,0,0.031,0.416,-1.333,0.046,0.008,-0.309,-0.455,-0.555,-0.409,
0.12,0,0,0.02,0,0,0.03,0.03,0.02,0,0.031,0.416,-1.333,0.002,0.022,-0.603,-0.429,-0.555,-0.409,
0.13,0,0,0.02,0,0,0.03,0.03,0.02,0,0.031,0.416,-1.333,0.002,0.022,-0.603,-0.429,-0.535,-0.374,
0.14,0,0,0.02,0,0,0.03,0.03,0.02,0,0.031,0.416,-1.333,0.002,0.022,-0.603,-0.429,-0.535,-0.374,
0.15,0,0,0.02,0,0,0.03,0.03,0.02,0,0.031,0.416,-1.333,0.002,0.022,-0.603,-0.429,-0.535,-0.374,
0.16,0,0,0.04,0,0,0.03,0.03,0.02,0,0.031,0.416,-1.333,0.002,0.022,-0.603,-0.429,-0.535,-0.374,
0.17,0,0,0.04,0,0,0.06,0.03,0.02,0,0.031,0.416,-1.333,0.002,0.022,-0.603,-0.429,-0.535,-0.374,
0.18,0,0,0.04,0,0,0.06,0.06,0.05,0.02,-0.005,0.416,-1.333,0.002,0.022,-0.603,-0.429,-0.535,-0.374,
0.19,0,0,0.04,0,0,0.06,0.06,0.05,0.02,-0.005,0.427,-1.239,-0.015,0.022,-0.603,-0.429,-0.535,-0.374,
0.2,0,0,0.04,0,0,0.06,0.06,0.05,0.02,-0.005,0.427,-1.239,-0.015,-0.006,-0.475,-0.42,-0.491,-0.374,
0.21,0,0,0.04,0,0,0.06,0.06,0.05,0.02,-0.005,0.427,-1.239,-0.015,-0.006,-0.475,-0.42,-0.491,-0.398,
0.22,0,0,0.04,0,0,0.06,0.06,0.05,0.02,-0.005,0.427,-1.239,-0.015,-0.006,-0.475,-0.42,-0.491,-0.398,
0.23,0,0,0.04,0,0,0.06,0.06,0.05,0.02,-0.005,0.427,-1.239,-0.015,-0.006,-0.475,-0.42,-0.491,-0.398,
0.24,0,0,0.07,0,0,0.06,0.06,0.05,0.02,-0.005,0.427,-1.239,-0.015,-0.006,-0.475,-0.42,-0.491,-0.398,
0.25,0,0,0.07,0,0,0.11,0.09,0.09,0.02,-0.005,0.427,-1.239,-0.015,-0.006,-0.475,-0.42,-0.491,-0.398,
0.26,0,0,0.07,0,0,0.11,0.09,0.09,0.05,0.004,0.427,-1.32,-0.015,-0.006,-0.475,-0.42,-0.491,-0.398,
0.27,0,0,0.07,0,0,0.11,0.09,0.09,0.05,0.004,0.427,-1.32,-0.01,-0.004,-0.616,-0.397,-0.491,-0.398,
