time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-3.536,-0.005,-0.012,0.002,-0.024,-0.201,-0.002,-0.387,0.015,
0.01,0,0,0,0,0,0,0,0,0,-3.536,-0.005,-0.012,0.002,-0.024,-0.201,-0.002,-0.387,0.022,
0.02,0,0,0,0,0,0,0,0,0,-3.536,-0.005,-0.012,0.002,-0.024,-0.201,-0.002,-0.387,0.022,
0.03,0,0,0,0,0,0,0,0,0,-3.536,-0.005,-0.012,0.002,-0.024,-0.201,-0.002,-0.387,0.022,
0.04,0,0,0,0,0,0,0,0,0,-3.536,-0.005,-0.012,0.002,-0.024,-0.201,-0.002,-0.387,0.022,
0.05,0,0,0,0,0,0,0,0,0,-3.536,-0.005,-0.012,0.002,-0.024,-0.201,-0.002,-0.387,0.022,
0.06,0,0,0,0,0,0,0,0,0,-3.536,-0.005,-0.012,0.002,-0.024,-0.201,-0.002,-0.387,0.022,
0.07,0,0,0,0,0,0,0,0,0,-3.477,-0.005,-0.012,-0.026,-0.001,-0.201,-0.002,-0.387,0.022,
0.08,0,0,0,0,0,0,0,0,0,-3.477,-0.005,-0.012,-0.026,-0.001,-0.224,0.023,-0.334,0.022,
0.09,0,0,0,0,0,0,0,0,0,-3.477,-0.005,-0.012,-0.026,-0.001,-0.224,0.023,-0.334,0.027,
0.09999999,0,0,0,0,0,0,0,0,0,-3.477,-0.005,-0.012,-0.026,-0.001,-0.224,0.023,-0.334,0.027,
0.11,0,0,0,0,0,0,0,0,0,-3.477,-0.005,-0.012,-0.026,-0.001,-0.224,0.023,-0.334,0.027,
0.12,0,0,0,0,0,0,0,0,0,-3.477,-0.005,-0.012,-0.026,-0.001,-0.224,0.023,-0.334,0.027,
0.13,0,0,0,0,0,0,0,0,0,-3.477,-0.005,-0.012,-0.026,-0.001,-0.224,0.023,-0.334,0.027,
0.14,0,0,0,0,0,0,0,0,0,-3.523,-0.005,0.002,-0.016,-0.019,-0.224,0.023,-0.334,0.027,
0.15,0,0,0,0,0,0,0,0,0,-3.523,-0.005,0.002,-0.016,-0.019,-0.239,0.045,-0.363,0.027,
0.16,0,0,0,0,0,0,0,0,0,-3.523,-0.005,0.002,-0.016,-0.019,-0.239,0.045,-0.363,0.014,
0.17,0,0,0,0,0,0,0,0,0,-3.523,-0.005,0.002,-0.016,-0.019,-0.239,0.045,-0.363,0.014,
0.18,0,0,0,0,0,0,0,0,0,-3.523,-0.005,0.002,-0.016,-0.019,-0.239,0.045,-0.363,0.014,
0.19,0,0,0,0,0,0,0,0,0,-3.523,-0.005,0.002,-0.016,-0.019,-0.239,0.045,-0.363,0.014,
0.2,0,0,0,0,0,0,0,0,0,-3.509,-0.005,0.022,-0.016,-0.019,-0.239,0.045,-0.363,0.014,
0.21,0,0,0,0,0,0,0,0,0,-3.509,-0.005,0.022,-0.01,0.032,-0.223,0.228,-0.363,0.014,
0.22,0,0,0,0,0,0,0,0,0,-3.509,-0.005,0.022,-0.01,0.032,-0.223,0.228,-0.363,0.084,
0.23,0,0,0,0,0,0,0,0,0,-3.509,-0.005,0.022,-0.01,0.032,-0.223,0.228,-0.363,0.084,
0.24,0,0,0,0,0,0,0,0,0,-3.509,-0.005,0.022,-0.01,0.032,-0.223,0.228,-0.363,0.084,
0.25,0,0,0,0,0,0,0,0,0,-3.509,-0.005,0.022,-0.01,0.032,-0.223,0.228,-0.363,0.084,
0.26,0,0,0,0,0,0,0,0,0,-3.477,0.017,0.004,-0.003,0.032,-0.223,0.228,-0.363,0.084,
0.27,0,0,0,0,0,0,0,0,0,-3.477,0.017,0.004,-0.003,-0.001,-0.224,0.058,-0.363,0.084,
0.28,0,0,0,0,0,0,0,0,0,-3.477,0.017,0.004,-0.003,-0.001,-0.224,0.058,-0.363,0.039,
0.29,0,0,0,0,0,0,0,0,0,-3.477,0.017,0.004,-0.003,-0.001,-0.224,0.058,-0.363,0.039,
0.3,0,0,0,0,0,0,0,0,0,-3.477,0.017,0.004,-0.003,-0.001,-0.224,0.058,-0.363,0.039,
0.31,0,0,0,0,0,0,0,0,0,-3.477,0.017,0.004,-0.003,-0.001,-0.224,0.058,-0.363,0.039,
0.32,0,0,0,0,0,0,0,0,0,-3.477,0.017,0.004,-0.003,-0.001,-0.224,0.058,-0.363,0.039,
0.33,0,0,0,0,0,0,0,0,0,-3.477,0.017,0.004,-0.003,-0.001,-0.224,0.058,-0.363,0.039,
0.34,0,0,0,0,0,0,0,0,0,-3.477,0.017,0.004,-0.003,-0.001,-0.224,0.058,-0.363,0.039,
0.35,0,0,0,0,0,0,0,0,0,-3.477,0.017,0.004,-0.003,-0.001,-0.224,0.058,-0.363,0.039,
0.36,0,0,0,0,0,0.03,0,0,0,-3.477,0.017,0.004,-0.003,-0.001,-0.224,0.058,-0.363,0.039,
0.37,0,0,0,0,0,0.03,0,0,0,-3.5,-0.005,0.002,-0.014,-0.001,-0.224,0.058,-0.363,0.039,
0.38,0,0,0,0,0,0.03,0,0,0,-3.5,-0.005,0.002,-0.014,-0.026,-5.137,-2.432,-0.381,0.039,
0.39,0,0,0,0,0,0.03,0,0,0,-3.5,-0.005,0.002,-0.014,-0.026,-5.137,-2.432,-0.381,0.099,
0.4,0,0,0,0,0,0.03,0,0,0,-3.5,-0.005,0.002,-0.014,-0.026,-5.137,-2.432,-0.381,0.099,
0.41,0,0,0,0,0,0.03,0,0,0,-3.5,-0.005,0.002,-0.014,-0.026,-5.137,-2.432,-0.381,0.099,
0.42,0,0,0,0,0,0.03,0,0,0,-3.5,-0.005,0.002,-0.014,-0.026,-5.137,-2.432,-0.381,0.099,
0.43,0,0,0,0,0,0.3,0.08,0,0,-3.5,-0.005,0.002,-0.014,-0.026,-5.137,-2.432,-0.381,0.099,
0.44,0,0,0,0,0,0.3,0.08,0,0,-3.495,0.006,-0.021,-0.014,-0.026,-5.137,-2.432,-0.381,0.099,
0.45,0,0,0,0,0,0.3,0.08,0,0,-3.495,0.006,-0.021,0.009,0.01,-1.353,-2.432,-0.381,0.099,
0.46,0,0,0,0,0,0.3,0.08,0,0,-3.495,0.006,-0.021,0.009,0.01,-1.353,-2.286,-0.328,0.032,
0.47,0,0,0,0,0,0.3,0.08,0,0,-3.495,0.006,-0.021,0.009,0.01,-1.353,-2.286,-0.328,0.032,
