time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.634,0.645,0.277,1.711,0.43,-0.075,-0.04,-0.215,0.134,
0.01,0,0,0,0,0,0,0,0,0,0.634,0.645,0.277,1.711,0.43,-0.075,-0.04,-0.215,0.134,
0.02,0,0,0,0,0,0,0,0,0,0.634,0.645,0.277,1.711,0.43,-0.075,-0.04,-0.215,0.134,
0.03,0,0,0,0,0,0,0,0,0,0.716,0.795,0.277,1.711,0.43,-0.075,-0.04,-0.215,0.134,
0.04,0,0,0,0,0,0,0,0,0,0.716,0.795,0.346,1.802,0.482,-0.075,-0.04,-0.215,0.134,
0.05,0,0,0,0,0,0,0,0,0,0.716,0.795,0.346,1.802,0.482,-0.238,-0.046,-0.69,-1.554,
0.06,0,0,0,0,0,0,0,0,0,0.716,0.795,0.346,1.802,0.482,-0.238,-0.046,-0.69,-1.554,
0.07,0,0,0,0,0,0,0,0,0,0.716,0.795,0.346,1.802,0.482,-0.238,-0.046,-0.69,-1.554,
0.08,0,0,0,0,0,0,0,0,0,0.716,0.795,0.346,1.802,0.482,-0.238,-0.046,-0.69,-1.554,
0.09,0,0,0,0,0,0,0,0,0,0.716,0.795,0.346,1.802,0.482,-0.238,-0.046,-0.69,-1.554,
0.09999999,0,0,0,0,0,0,0,0.03,0.08,0.716,0.795,0.346,1.802,0.482,-0.238,-0.046,-0.69,-1.554,
0.11,0,0,0,0,0,0,0,0.03,0.08,0.781,0.892,0.346,1.872,0.482,-0.238,-0.046,-0.69,-1.554,
0.12,0,0,0,0,0,0,0,0.03,0.08,0.781,0.892,0.346,1.872,0.435,-0.219,-0.1,-0.69,-1.554,
