count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-12.456,0,0,0,0,1.322,0.007,-0.019,0.008,0.004,
1,-12.456,0,0,0,0,3.371,-0.003,-0.019,0.008,0.004,
2,-12.456,0,0,0,0,3.371,-0.003,-0.025,0.008,0.009,
3,-12.288,0,0,0,0,3.371,-0.003,-0.025,0.008,0.009,
4,-12.288,0,0,0,0,3.371,-0.003,-0.025,0.008,0.009,
5,-12.288,0,0,0,0,2.432,0.007,0.009,0.019,0.009,
6,-12.288,0,0,0,0,2.432,0.007,0.009,0.019,0.026,
7,-11.839,0,0,0,0,2.432,0.007,0.009,0.019,0.026,
8,-11.839,0,0,0,0,2.869,-0.003,0.009,0.019,0.026,
9,-11.839,0,0,0,0,2.869,-0.003,-0.014,-0.043,-0.013,
10,-11.174,0,0,0,0,2.869,-0.003,-0.014,-0.043,-0.013,
11,-11.174,0,0,0,0,2.869,-0.003,-0.014,-0.043,-0.013,
12,-11.174,0,0,0,0,3.378,0.007,-0.019,0.008,-0.013,
13,-11.174,0,0,0,0,3.378,0.007,-0.019,0.008,0.009,
14,-10.167,0,0,0,0,3.378,0.007,-0.019,0.008,0.009,
15,-10.167,0,0,0,0,2.352,0.007,-0.019,0.008,0.009,
16,-10.167,0,0,0,0,2.352,0.007,-0.031,-0.026,0.049,
17,-8.985,0,0,0,0,2.352,0.007,-0.031,-0.026,0.049,
18,-8.985,0,0,0,0,2.352,0.007,-0.031,-0.026,0.049,
19,-8.985,0,0,0,0,3.831,0.007,0.02,0.031,0.049,
20,-8.985,0,0,0,0,3.831,0.007,0.02,0.031,0.004,
21,-7.439,0,0,0,0,3.831,0.007,0.02,0.031,0.004,
22,-7.439,0,0,0,0,3.47,0.007,0.02,0.031,0.004,
23,-7.439,0,0,0,0,3.47,-0.003,0.014,0.025,-0.002,
24,-7.439,0,0,0,0,3.47,-0.003,0.014,0.025,-0.002,
25,-5.657,0,0,0,0,3.47,-0.003,0.014,0.025,-0.002,
26,-5.657,0,0,0,0,-2.221,-0.003,0.014,0.025,-0.002,
27,-5.657,0,0,0,0,-2.221,-0.003,-0.025,0.014,0.037,
28,-4.037,0,0,0,0,-2.221,-0.003,-0.025,0.014,0.037,
29,-4.037,0,0,0,0,-2.221,-0.003,-0.025,0.014,0.037,
30,-4.037,0,0,0,0,-2.675,-0.003,0.003,0.014,0.037,
31,-4.037,0,0,0,0,-2.675,-0.003,0.003,0.008,-0.008,
32,-2.62,0,0,0,0,-2.675,-0.003,0.003,0.008,-0.008,
33,-2.62,0,0,0,0,-1.653,-0.003,0.003,0.008,-0.008,
34,-2.62,0,0,0,0,-1.653,-0.003,0.014,-0.009,-0.002,
35,-2.62,0,0,0,0,-1.653,-0.003,0.014,-0.009,-0.002,
