time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.152,0.005,-0.022,0.028,0.025,0.063,-0.011,-0.394,-0.029,
0.01,0,0,0,0,0,0,0,0,0,0.152,0.005,-0.022,0.028,0.025,0.063,-0.011,-0.394,-0.029,
0.02,0,0,0,0,0,0,0,0,0,-0.102,0.005,-0.022,0.028,0.025,0.063,-0.011,-0.394,-0.029,
0.03,0,0,0,0,0,0,0,0,0,-0.102,0.005,-0.022,0.028,0.025,0.063,-0.011,-0.394,-0.029,
0.04,0,0,0,0,0,0,0,0,0,-0.102,0.005,-0.022,0.028,0.025,0.063,-0.011,-0.394,-0.029,
0.05,0,0,0,0,0,0,0,0,0,-0.102,8.558,-0.022,0.028,0.025,0.063,-0.011,-0.394,-0.029,
0.06,0,0,0,0,0,0,0,0,0,-0.102,8.558,-0.022,0.028,0.025,0.063,-0.011,-0.394,-0.029,
0.07,0,0,0,0,0,0,0,0,0,-0.102,8.558,-1.96,-0.002,0.003,0.015,-0.011,-0.394,-0.029,
0.08,0,0,0,0,0,0,0,0,0,-0.102,8.558,-1.96,-0.002,0.003,0.015,0.038,-0.454,-0.029,
0.09,0,0,0,0,0,0,0,0,0,-0.102,8.558,-1.96,-0.002,0.003,0.015,0.038,-0.454,-0.029,
0.09999999,0,0,0,0,0,0,0,0,0,-0.102,8.558,-1.96,-0.002,0.003,0.015,0.038,-0.454,-0.029,
0.11,0,0,0,0,0,0,0,0,0,-0.102,8.558,-1.96,-0.002,0.003,0.015,0.038,-0.454,-0.029,
0.12,0,0.03,0,0,0,0,0,0,0,-0.102,8.558,-1.96,-0.002,0.003,0.015,0.038,-0.454,-0.029,
0.13,0,0.03,0,0,0,0,0,0,0,-0.102,8.558,-1.96,-0.002,0.003,0.015,0.038,-0.454,-0.029,
0.14,0,0.03,0,0,0,0,0,0,0,-0.025,2.777,-1.675,-0.002,0.003,0.015,0.038,-0.454,-0.029,
0.15,0,0.03,0,0,0,0,0,0,0,-0.025,2.777,-1.675,0.023,-0.002,0.063,-0.029,-0.454,-0.029,
0.16,0,0.03,0,0,0,0,0,0,0,-0.025,2.777,-1.675,0.023,-0.002,0.063,-0.029,-0.4,-0.003,
0.17,0,0.03,0,0,0,0,0,0,0,-0.025,2.777,-1.675,0.023,-0.002,0.063,-0.029,-0.4,-0.003,
0.18,0,0.03,0,0,0,0,0,0,0,-0.025,2.777,-1.675,0.023,-0.002,0.063,-0.029,-0.4,-0.003,
0.19,0,0.1,0,0,0,0,0,0,0,-0.025,2.777,-1.675,0.023,-0.002,0.063,-0.029,-0.4,-0.003,
0.2,0,0.1,0.04,0,0,0,0,0,0,-0.025,2.777,-1.675,0.023,-0.002,0.063,-0.029,-0.4,-0.003,
0.21,0,0.1,0.04,0,0,0,0,0,0,-0.025,2.777,-1.675,0.023,-0.002,0.063,-0.029,-0.4,-0.003,
0.22,0,0.1,0.04,0,0,0,0,0,0,-0.395,1.047,-0.102,0.008,-0.002,0.063,-0.029,-0.4,-0.003,
0.23,0,0.1,0.04,0,0,0,0,0,0,-0.395,1.047,-0.102,0.008,-0.005,0.025,0.007,-0.389,-0.003,
0.24,0,0.1,0.04,0,0,0,0,0,0,-0.395,1.047,-0.102,0.008,-0.005,0.025,0.007,-0.389,0.024,
0.25,0,0.1,0.04,0,0,0,0,0,0,-0.395,1.047,-0.102,0.008,-0.005,0.025,0.007,-0.389,0.024,
0.26,0,0.1,0.04,0,0,0,0,0,0,-0.395,1.047,-0.102,0.008,-0.005,0.025,0.007,-0.389,0.024,
0.27,0,0.17,0.11,0,0,0,0,0,0,-0.395,1.047,-0.102,0.008,-0.005,0.025,0.007,-0.389,0.024,
0.28,0,0.17,0.11,0,0,0,0,0,0,-0.395,1.047,-0.102,0.008,-0.005,0.025,0.007,-0.389,0.024,
0.29,0,0.17,0.11,0,0,0,0,0,0,-0.274,1.062,-0.102,0.008,-0.005,0.025,0.007,-0.389,0.024,
0.3,0,0.17,0.11,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.005,0.025,0.007,-0.389,0.024,
0.31,0,0.17,0.11,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.032,0.025,0.007,-0.389,0.024,
0.32,0,0.17,0.11,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.032,0.025,0.007,-0.389,0.024,
0.33,0,0.17,0.11,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.032,0.025,0.007,-0.389,0.024,
0.34,0,0.17,0.11,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.032,-6.174,0.007,-0.389,0.024,
0.35,0,0.17,0.11,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.032,-6.174,0.007,-0.389,0.024,
0.36,0,0.17,0.11,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.032,-6.174,-1.393,-0.372,0.017,
0.37,0,0.17,0.11,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.032,-6.174,-1.393,-0.372,0.017,
0.38,0,0.17,0.11,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.032,-6.174,-1.393,-0.372,0.017,
0.39,0,0.25,0.11,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.032,-6.174,-1.393,-0.372,0.017,
0.4,0,0.25,0.2,0,0,0,0,0,0,-0.274,1.062,-0.875,-0.004,-0.032,-6.174,-1.393,-0.372,0.017,
0.41,0,0.25,0.2,0,0,0.2,0.02,0,0,-0.274,1.062,-0.875,-0.004,-0.032,-6.174,-1.393,-0.372,0.017,
0.42,0,0.25,0.2,0,0,0.2,0.02,0,0,0.1,0.267,-0.37,-0.004,-0.032,-6.174,-1.393,-0.372,0.017,
0.43,0,0.25,0.2,0,0,0.2,0.02,0,0,0.1,0.267,-0.37,-0.002,-0.038,-0.848,-1.167,-0.372,0.017,
0.44,0,0.25,0.2,0,0,0.2,0.02,0,0,0.1,0.267,-0.37,-0.002,-0.038,-0.848,-1.167,-0.394,0.045,
0.45,0,0.25,0.2,0,0,0.2,0.02,0,0,0.1,0.267,-0.37,-0.002,-0.038,-0.848,-1.167,-0.394,0.045,
0.46,0,0.25,0.2,0,0,0.2,0.02,0,0,0.1,0.267,-0.37,-0.002,-0.038,-0.848,-1.167,-0.394,0.045,
0.47,0,0.28,0.2,0,0,0.2,0.02,0,0,0.1,0.267,-0.37,-0.002,-0.038,-0.848,-1.167,-0.394,0.045,
0.48,0,0.28,0.26,0,0,0.61,0.02,0,0,0.1,0.267,-0.37,-0.002,-0.038,-0.848,-1.167,-0.394,0.045,
0.49,0,0.28,0.26,0,0,0.61,0.11,0,0,0.1,0.267,-0.37,-0.002,-0.038,-0.848,-1.167,-0.394,0.045,
0.5,0,0.28,0.26,0,0,0.61,0.11,0,0,0.25,0.252,-0.485,-0.003,-0.038,-0.848,-1.167,-0.394,0.045,
0.51,0,0.28,0.26,0,0,0.61,0.11,0,0,0.25,0.252,-0.485,-0.003,-0.013,-0.803,-1.162,-0.454,0.045,
0.52,0,0.28,0.26,0,0,0.61,0.11,0,0,0.25,0.252,-0.485,-0.003,-0.013,-0.803,-1.162,-0.454,0.043,
0.53,0,0.28,0.26,0,0,0.61,0.11,0,0,0.25,0.252,-0.485,-0.003,-0.013,-0.803,-1.162,-0.454,0.043,
0.54,0,0.28,0.26,0,0,0.61,0.11,0,0,0.25,0.252,-0.485,-0.003,-0.013,-0.803,-1.162,-0.454,0.043,
0.55,0,0.29,0.31,0,0,0.61,0.11,0,0,0.25,0.252,-0.485,-0.003,-0.013,-0.803,-1.162,-0.454,0.043,
0.56,0,0.29,0.31,0,0,1,0.25,0,0,0.25,0.252,-0.485,-0.003,-0.013,-0.803,-1.162,-0.454,0.043,
0.57,0,0.29,0.31,0,0,1,0.25,0,0,0.182,0.123,-0.65,0.006,-0.013,-0.803,-1.162,-0.454,0.043,
