time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.038,-0.017,-0.104,0.035,-0.258,0.032,-0.011,0.009,-0.015,
0.01,0,0,0,0,0,0,0,0,0,0.038,-0.017,-0.104,0.035,-0.258,0.032,-0.011,0.009,-0.015,
0.02,0,0,0,0,0,0,0,0,0,0.038,-0.017,-0.104,0.035,-0.258,0.032,-0.011,0.009,-0.015,
0.03,0,0,0,0,0,0,0,0,0,0.038,-0.017,-0.104,0.035,-0.258,0.032,-0.011,0.009,-0.015,
0.04,0,0,0,0,0,0,0,0,0,0.038,-0.017,-0.104,0.035,-0.258,0.032,-0.011,0.009,-0.015,
0.05,0,0,0,0,0,0,0,0,0,0.038,-0.017,-0.104,0.035,-0.258,0.032,-0.011,0.009,-0.015,
0.06,0,0,0,0,0,0,0,0,0,-3.748,-0.017,-0.104,0.035,-0.258,0.032,-0.011,0.009,-0.015,
0.07,0,0,0,0,0,0,0,0,0,-3.748,-0.017,-0.104,0.035,-0.258,0.032,-0.011,0.009,-0.015,
0.08,0,0,0,0,0,0,0,0,0,-3.748,7.904,-1.478,0.035,-0.258,0.032,-0.011,0.009,-0.015,
0.09,0,0,0,0,0,0,0,0,0,-3.748,7.904,-1.478,0.017,-0.249,-0.094,-0.014,0.009,-0.015,
0.09999999,0,0,0,0,0,0,0,0,0,-3.748,7.904,-1.478,0.017,-0.249,-0.094,-0.014,-0.048,0.002,
0.11,0,0,0,0,0,0,0,0,0,-3.748,7.904,-1.478,0.017,-0.249,-0.094,-0.014,-0.048,0.002,
0.12,0.2,0,0,0,0,0,0,0,0,-3.748,7.904,-1.478,0.017,-0.249,-0.094,-0.014,-0.048,0.002,
0.13,0.2,0.02,0,0,0,0,0,0,0,-3.748,7.904,-1.478,0.017,-0.249,-0.094,-0.014,-0.048,0.002,
0.14,0.2,0.02,0,0,0,0,0,0,0,-3.748,7.904,-1.478,0.017,-0.249,-0.094,-0.014,-0.048,0.002,
0.15,0.2,0.02,0,0,0,0,0,0,0,-0.178,6.719,-1.072,0.027,-0.249,-0.094,-0.014,-0.048,0.002,
0.16,0.2,0.02,0,0,0,0,0,0,0,-0.178,6.719,-1.072,0.027,-0.211,0.079,-0.032,-0.024,0.002,
0.17,0.2,0.02,0,0,0,0,0,0,0,-0.178,6.719,-1.072,0.027,-0.211,0.079,-0.032,-0.024,-0.015,
0.18,0.2,0.02,0,0,0,0,0,0,0,-0.178,6.719,-1.072,0.027,-0.211,0.079,-0.032,-0.024,-0.015,
