count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-0.001,-0.003,0,-0.003,0.006,0.286,-0.965,0.117,-0.03,0.139,
1,-0.001,-0.003,0,-0.003,0.006,0.286,-0.965,0.117,-0.03,0.139,
2,-0.001,-0.003,0,-0.003,0.006,0.229,-0.932,0.117,-0.03,0.139,
3,-0.001,-0.003,0,-0.003,0.006,0.229,-0.932,0.122,0.01,0.111,
4,-0.001,-0.003,0,-0.003,0.006,0.229,-0.932,0.122,0.01,0.111,
5,-0.001,-0.003,0,-0.003,0.006,0.229,-0.932,0.122,0.01,0.111,
6,-0.001,-0.003,0,-0.003,0.006,0.309,-0.879,0.134,0.01,0.111,
7,-0.001,-0.003,0,-0.003,0.006,0.309,-0.879,0.134,0.015,0.077,
8,-0.002,-0.003,0,-0.003,0.006,0.309,-0.879,0.134,0.015,0.077,
9,-0.002,-0.003,0,-0.003,0.006,0.309,-0.879,0.134,0.015,0.077,
10,-0.002,-0.003,0,-0.003,0.006,0.378,-0.836,0.111,-0.041,0.077,
11,-0.002,-0.003,0,-0.003,0.006,0.378,-0.836,0.111,-0.041,0.055,
12,-0.002,-0.003,0,-0.003,0.006,0.378,-0.836,0.111,-0.041,0.055,
13,-0.002,-0.003,0,-0.003,0.006,0.4,-0.793,0.111,-0.041,0.055,
14,-0.002,-0.003,0,-0.003,0.006,0.4,-0.793,0.1,-0.035,0.038,
15,-0.001,-0.003,0,-0.003,0.006,0.4,-0.793,0.1,-0.035,0.038,
16,-0.001,-0.003,0,-0.003,0.006,0.127,-0.793,0.1,-0.035,0.038,
17,-0.001,-0.003,0,-0.003,0.006,0.127,-0.739,0.128,0.038,0.111,
18,-0.001,-0.003,0,-0.003,0.006,0.127,-0.739,0.128,0.038,0.111,
19,-0.001,-0.003,0,-0.003,0.006,0.127,-0.739,0.128,0.038,0.111,
20,-0.001,-0.003,0,-0.003,0.006,0.207,-0.696,0.117,-0.018,0.049,
21,-0.001,-0.003,0,-0.003,0.006,0.207,-0.696,0.117,-0.018,0.049,
22,-0.001,-0.003,0,-0.003,0.006,0.207,-0.696,0.117,-0.018,0.049,
23,-0.001,-0.003,0,-0.003,0.006,0.286,-0.653,0.111,0.049,0.055,
24,-0.001,-0.003,0,-0.003,0.006,0.286,-0.653,0.111,0.049,0.055,
25,0,-0.003,0,-0.003,0.006,0.286,-0.653,0.111,0.049,0.055,
26,0,-0.003,0,-0.003,0.006,0.229,-0.61,0.083,0.077,0.055,
27,0,-0.003,0,-0.003,0.006,0.229,-0.61,0.083,0.077,0.055,
28,0,-0.003,0,-0.003,0.006,0.229,-0.61,0.083,0.077,0.055,
29,0,-0.003,0,-0.003,0.006,0.207,-0.578,0.1,0.027,0.027,
30,0,-0.003,0,-0.003,0.006,0.207,-0.578,0.1,0.027,0.027,
31,0,-0.003,0,-0.003,0.006,0.275,-0.578,0.1,0.027,0.027,
32,0,-0.003,0,-0.003,0.006,0.275,-0.535,0.134,0.06,0.004,
33,0,-0.003,0,-0.003,0.006,0.275,-0.535,0.134,0.06,0.004,
34,0,-0.003,0,-0.003,0.006,0.127,-0.503,0.134,0.06,0.004,
35,0,-0.003,0,-0.003,0.006,0.127,-0.503,0.156,0.072,0.066,
36,0.001,-0.003,0,-0.003,0.006,0.127,-0.503,0.156,0.072,0.066,
37,0.001,-0.003,0,-0.003,0.006,0.138,-0.46,0.156,0.072,0.066,
38,0.001,-0.003,0,-0.003,0.006,0.138,-0.46,0.128,0.055,0.021,
39,0.001,-0.003,0,-0.003,0.006,0.138,-0.46,0.128,0.055,0.021,
40,0.001,-0.003,0,-0.003,0.006,0.035,-0.427,0.117,0.055,0.021,
41,0.001,-0.003,0,-0.003,0.006,0.035,-0.427,0.117,0.077,0.01,
42,0.001,-0.003,0,-0.003,0.006,0.035,-0.427,0.117,0.077,0.01,
43,0.001,-0.003,0,-0.003,0.006,0.081,-0.395,0.105,0.043,0.01,
44,0.001,-0.003,0,-0.003,0.006,0.081,-0.395,0.105,0.043,0.01,
45,0.001,-0.003,0,-0.003,0.006,0.081,-0.395,0.105,0.043,0.01,
46,0.001,-0.003,0,-0.003,0.006,0.138,-0.341,0.111,0.06,-0.013,
47,0.001,-0.003,0,-0.003,0.006,0.138,-0.341,0.111,0.06,-0.013,
48,0,0,0,-0.003,0.006,0.138,-0.341,0.111,0.06,-0.013,
49,0,0,0,-0.003,0.006,0.15,-0.481,0.094,0.038,0.004,
50,0,0,0,-0.003,0.006,0.15,-0.481,0.094,0.038,0.004,
51,0,0,0,-0.003,0.006,0.115,-0.481,0.094,0.038,0.004,
52,0,0,0,-0.003,0.006,0.115,-0.449,0.128,0.088,-0.007,
53,0,0,0,-0.003,0.006,0.115,-0.449,0.128,0.088,-0.007,
54,0,0,0,-0.003,0.006,0.127,-0.449,0.128,0.088,-0.007,
55,0,0,0,-0.003,0.006,0.127,-0.46,0.122,0.111,0.021,
56,0,0,0,-0.003,0.006,0.127,-0.46,0.122,0.111,0.021,
57,0,0,0,-0.003,0.006,0.15,-0.46,0.122,0.111,0.021,
58,0,0,0,-0.003,0.006,0.15,-0.46,0.134,0.111,0.015,
59,0,0,0,-0.003,0.006,0.15,-0.46,0.134,0.111,0.015,
60,0,0,0,-0.003,0.006,0.229,-0.46,0.134,0.111,0.015,
61,0,0,0,-0.003,0.006,0.229,-0.46,0.15,0.122,-0.024,
62,0,0,0,-0.003,0.006,0.229,-0.46,0.15,0.122,-0.024,
63,0,0,0,-0.003,0.006,0.047,-0.47,0.15,0.122,-0.024,
64,0,0,0,-0.003,0.006,0.047,-0.47,0.105,0.128,-0.047,
65,0.001,0,0,-0.003,0.006,0.047,-0.47,0.105,0.128,-0.047,
66,0.001,0,0,-0.003,0.006,0.058,-0.47,0.105,0.128,-0.047,
67,0.001,0,0,-0.003,0.006,0.058,-0.46,0.111,0.128,-0.018,
68,0.001,0,0,-0.003,0.006,0.058,-0.46,0.111,0.128,-0.018,
69,0.001,0,0,-0.003,0.006,0.035,-0.46,0.111,0.128,-0.018,
70,0.001,0,0,-0.003,0.006,0.035,-0.46,0.111,0.133,-0.035,
71,0.001,0,0,-0.003,0.006,0.035,-0.46,0.111,0.133,-0.035,
72,0.001,0,0,-0.003,0.006,0.081,-0.449,0.111,0.133,-0.035,
73,0.001,0,0,-0.003,0.006,0.081,-0.449,0.173,0.117,-0.058,
74,0.001,0,0,-0.003,0.006,0.081,-0.449,0.173,0.117,-0.058,
75,0.001,0,0,-0.003,0.006,0.035,-0.46,0.173,0.117,-0.058,
76,0.001,0,0,-0.003,0.006,0.035,-0.46,0.105,0.122,-0.058,
77,0.001,0,0,-0.003,0.006,0.035,-0.46,0.105,0.122,-0.058,
78,0.001,0,0,-0.003,0.006,0.058,-0.46,0.128,0.122,-0.058,
79,0.001,0,0,-0.003,0.006,0.058,-0.46,0.128,0.145,-0.052,
80,0.001,0,0,-0.003,0.006,0.058,-0.46,0.128,0.145,-0.052,
81,0.001,0,0,-0.003,0.006,0.024,-0.46,0.089,0.145,-0.052,
82,0.001,0,0,-0.003,0.006,0.024,-0.46,0.089,0.139,-0.08,
83,0.001,0,0,-0.003,0.006,0.024,-0.46,0.089,0.139,-0.08,
84,0.001,0,0,-0.003,0.006,-0.022,-0.46,0.122,0.15,-0.08,
85,0.001,0,0,-0.003,0.006,-0.022,-0.46,0.122,0.15,-0.097,
86,0.001,0,0,-0.003,0.006,-0.022,-0.46,0.122,0.15,-0.097,
87,0.001,0,0,-0.003,0.006,0.035,-0.47,0.122,0.156,-0.058,
88,0.001,0,0,-0.003,0.006,0.035,-0.47,0.122,0.156,-0.058,
89,0.001,0,0,-0.003,0.006,-0.022,-0.47,0.122,0.156,-0.058,
90,0.001,0,0,-0.003,0.006,-0.022,-0.449,0.167,0.145,-0.08,
91,0.001,0,0,-0.003,0.006,-0.022,-0.449,0.167,0.145,-0.08,
92,0.001,0,0,-0.003,0.006,-0.044,-0.47,0.167,0.145,-0.08,
93,0.001,0,0,-0.003,0.006,-0.044,-0.47,0.083,0.145,-0.052,
94,0.001,0,0,-0.003,0.006,-0.044,-0.47,0.083,0.145,-0.052,
95,0.001,0,0,-0.003,0.006,-0.033,-0.46,0.083,0.145,-0.052,
96,0.001,0,0,-0.003,0.006,-0.033,-0.46,0.117,0.167,-0.103,
97,0.001,0,0,-0.003,0.006,-0.033,-0.46,0.117,0.167,-0.103,
98,0.001,0,0,-0.003,0.006,-0.09,-0.47,0.117,0.167,-0.103,
99,0.001,0,0,-0.003,0.006,-0.09,-0.47,0.117,0.145,-0.108,
100,0.001,0,0,-0.003,0.006,-0.09,-0.47,0.117,0.145,-0.108,
101,0.001,0,0,-0.003,0.006,-0.101,-0.46,0.1,0.167,-0.108,
102,0.001,0,0,-0.003,0.006,-0.101,-0.46,0.1,0.167,-0.092,
103,0.001,0,0,-0.003,0.006,-0.101,-0.46,0.1,0.167,-0.092,
104,0.001,0,0,-0.003,0.006,-0.147,-0.47,0.105,0.184,-0.092,
105,0.001,0,0,-0.003,0.006,-0.147,-0.47,0.105,0.184,-0.148,
106,0.001,0,0,-0.003,0.006,-0.147,-0.47,0.105,0.184,-0.148,
107,0.001,0,0,-0.003,0.006,-0.158,-0.46,0.105,0.173,-0.148,
108,0.001,0,0,-0.003,0.006,-0.158,-0.46,0.105,0.173,-0.097,
109,0.001,0,0,-0.003,0.006,-0.158,-0.46,0.105,0.173,-0.097,
110,0.001,0,0,-0.003,0.006,-0.101,-0.47,0.094,0.173,-0.097,
111,0.001,0,0,-0.003,0.006,-0.101,-0.47,0.094,0.195,-0.103,
112,0.001,0,0,-0.003,0.006,-0.101,-0.47,0.094,0.195,-0.103,
113,0.001,0,0,-0.003,0.006,-0.101,-0.481,0.128,0.224,-0.103,
114,0.001,0,0,-0.003,0.006,-0.101,-0.481,0.128,0.224,-0.125,
115,0.001,0,0,-0.003,0.006,-0.101,-0.481,0.128,0.224,-0.125,
116,0.001,0,0,-0.003,0.006,-0.136,-0.46,0.111,0.201,-0.148,
117,0,0,0,-0.003,0.006,-0.136,-0.46,0.111,0.201,-0.148,
118,0,0,0,-0.003,0.006,-0.022,-0.46,0.111,0.201,-0.148,
119,0,0,0,-0.003,0.006,-0.022,-0.481,0.066,0.224,-0.114,
120,0,0,0,-0.003,0.006,-0.022,-0.481,0.066,0.224,-0.114,
121,0,0,0,-0.003,0.006,-0.067,-0.481,0.066,0.224,-0.114,
122,0,0,0,-0.003,0.006,-0.067,-0.46,0.122,0.224,-0.142,
123,0,0,0,-0.003,0.006,-0.067,-0.46,0.122,0.224,-0.142,
124,0,0,0,-0.003,0.006,-0.079,-0.46,0.122,0.224,-0.142,
125,0,0,0,-0.003,0.006,-0.079,-0.47,0.105,0.19,-0.12,
126,0,0,0,-0.003,0.006,-0.079,-0.47,0.105,0.19,-0.12,
127,0,0,0,-0.003,0.006,-0.022,-0.47,0.105,0.19,-0.12,
128,0,0,0,-0.003,0.006,-0.022,-0.46,0.105,0.19,-0.176,
129,0.001,0,0,-0.003,0.006,-0.022,-0.46,0.105,0.19,-0.176,
130,0.001,0,0,-0.003,0.006,-0.101,-0.449,0.105,0.19,-0.176,
131,0.001,0,0,-0.003,0.006,-0.101,-0.449,0.134,0.224,-0.21,
132,0.001,0,0,-0.003,0.006,-0.101,-0.449,0.134,0.224,-0.21,
133,0.001,0,0,-0.003,0.006,-0.136,-0.47,0.134,0.224,-0.21,
134,0.001,0,0,-0.003,0.006,-0.136,-0.47,0.139,0.156,-0.159,
135,0.001,0,0,-0.003,0.006,-0.136,-0.47,0.139,0.156,-0.159,
136,0.001,0,0,-0.003,0.006,-0.238,-0.46,0.094,0.156,-0.159,
137,0.001,0,0,-0.003,0.006,-0.238,-0.46,0.094,0.19,-0.159,
138,0.001,0,0,-0.003,0.006,-0.238,-0.46,0.094,0.19,-0.159,
139,0.001,0,0,-0.003,0.006,-0.17,-0.449,0.122,0.19,-0.159,
140,0.001,0,0,-0.003,0.006,-0.17,-0.449,0.122,0.24,-0.204,
141,0,0,0,-0.003,0.006,-0.17,-0.449,0.122,0.24,-0.204,
142,0,0,0,-0.003,0.006,-0.193,-0.46,0.15,0.224,-0.204,
