time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.063,-0.002,-0.238,0.034,-0.121,-0.009,0.037,-0.035,0.08,
0.01,0,0,0,0,0,0,0,0,0,0.063,-0.002,-0.238,0.034,-0.121,-0.009,0.037,-0.035,0.08,
0.02,0,0,0,0,0,0,0,0,0,0.063,-0.002,-0.238,0.034,-0.121,-0.009,0.037,-0.035,0.08,
0.03,0,0,0,0,0,0,0,0,0,0.052,-0.012,-1.482,-0.028,-0.121,-0.009,0.037,-0.035,0.08,
0.04,0,0,0,0,0,0,0,0,0,0.052,-0.012,-1.482,-0.028,-0.026,-0.386,-0.36,-0.455,0.08,
0.05,0,0,0,0,0,0,0,0,0,0.052,-0.012,-1.482,-0.028,-0.026,-0.386,-0.36,-0.455,-0.353,
0.06,0,0,0,0,0,0,0,0,0,0.052,-0.012,-1.482,-0.028,-0.026,-0.386,-0.36,-0.455,-0.353,
0.07,0,0,0,0,0,0,0,0,0,0.052,-0.012,-1.482,-0.028,-0.026,-0.386,-0.36,-0.455,-0.353,
0.08,0,0,0.01,0,0,0,0,0,0,0.052,-0.012,-1.482,-0.028,-0.026,-0.386,-0.36,-0.455,-0.353,
0.09,0,0,0.01,0,0,0.02,0.02,0.01,0,0.052,-0.012,-1.482,-0.028,-0.026,-0.386,-0.36,-0.455,-0.353,
0.09999999,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.005,-0.002,-1.426,-0.028,-0.026,-0.386,-0.36,-0.455,-0.353,
0.11,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.005,-0.002,-1.426,0.028,-0.009,-0.502,-0.293,-0.455,-0.353,
0.12,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.005,-0.002,-1.426,0.028,-0.009,-0.502,-0.293,-0.46,-0.549,
0.13,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.005,-0.002,-1.426,0.028,-0.009,-0.502,-0.293,-0.46,-0.549,
0.14,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.005,-0.002,-1.426,0.028,-0.009,-0.502,-0.293,-0.46,-0.549,
0.15,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.005,-0.002,-1.426,0.028,-0.009,-0.502,-0.293,-0.46,-0.549,
0.16,0,0,0.03,0,0,0.02,0.02,0.01,0,-0.005,-0.002,-1.426,0.028,-0.009,-0.502,-0.293,-0.46,-0.549,
0.17,0,0,0.03,0,0,0.04,0.04,0.03,0.02,-0.005,-0.002,-1.426,0.028,-0.009,-0.502,-0.293,-0.46,-0.549,
0.18,0,0,0.03,0,0,0.04,0.04,0.03,0.02,-0.016,-0.002,-1.353,0.028,-0.009,-0.502,-0.293,-0.46,-0.549,
0.19,0,0,0.03,0,0,0.04,0.04,0.03,0.02,-0.016,-0.002,-1.353,0,-0.026,-0.566,-0.339,-0.46,-0.549,
