time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-3.428,3.608,-1.59,0.824,-0.749,-0.695,1.09,-0.388,-0.082,
0.01,0,0,0,0,0,0,0,0,0,-3.428,3.608,-1.59,0.824,-0.749,-0.695,1.09,-0.388,-0.082,
0.02,0,0,0,0,0,0,0,0,0,-3.428,3.608,-1.59,0.824,-0.749,-0.695,1.09,-0.388,-0.082,
0.03,0,0,0.01,0,0,0,0,0,0,-3.428,3.608,-1.59,0.824,-0.749,-0.695,1.09,-0.388,-0.082,
0.04,0,0,0.01,0,0,0,-0.05,0,0,-3.428,3.608,-1.59,0.824,-0.749,-0.695,1.09,-0.388,-0.082,
0.05,0,0,0.01,0,0,0,-0.05,0,0,-3.622,4.306,-1.59,0.824,-0.749,-0.695,1.09,-0.388,-0.082,
0.06,0,0,0.01,0,0,0,-0.05,0,0,-3.622,4.306,-1.24,2.239,-1.456,-0.522,1.09,-0.388,-0.082,
0.07,0,0,0.01,0,0,0,-0.05,0,0,-3.622,4.306,-1.24,2.239,-1.456,-0.522,0.364,-0.676,0.464,
0.08,0,0,0.01,0,0,0,-0.05,0,0,-3.622,4.306,-1.24,2.239,-1.456,-0.522,0.364,-0.676,0.464,
0.09,0,0,0.01,0,0,0,-0.05,0,0,-3.622,4.306,-1.24,2.239,-1.456,-0.522,0.364,-0.676,0.464,
0.09999999,0,0,0.02,0,0,0,-0.05,0,0,-3.622,4.306,-1.24,2.239,-1.456,-0.522,0.364,-0.676,0.464,
0.11,0,0,0.02,0,0.01,0.01,-0.08,0,0,-3.622,4.306,-1.24,2.239,-1.456,-0.522,0.364,-0.676,0.464,
0.12,0,0,0.02,0,0.01,0.01,-0.08,0,-0.02,-3.706,4.279,-1.041,2.239,-1.456,-0.522,0.364,-0.676,0.464,
0.13,0,0,0.02,0,0.01,0.01,-0.08,0,-0.02,-3.706,4.279,-1.041,3.013,-1.335,-0.757,0.299,-0.676,0.464,
0.14,0,0,0.02,0,0.01,0.01,-0.08,0,-0.02,-3.706,4.279,-1.041,3.013,-1.335,-0.757,0.299,-0.733,0.229,
0.15,0,0,0.02,0,0.01,0.01,-0.08,0,-0.02,-3.706,4.279,-1.041,3.013,-1.335,-0.757,0.299,-0.733,0.229,
0.16,0,0,0.02,0,0.01,0.01,-0.08,0,-0.02,-3.706,4.279,-1.041,3.013,-1.335,-0.757,0.299,-0.733,0.229,
0.17,0,0.01,0.03,0,0.01,0.01,-0.08,0,-0.02,-3.706,4.279,-1.041,3.013,-1.335,-0.757,0.299,-0.733,0.229,
0.18,0,0.01,0.03,0,0.02,0.03,-0.11,0,-0.02,-3.706,4.279,-1.041,3.013,-1.335,-0.757,0.299,-0.733,0.229,
0.19,0,0.01,0.03,0,0.02,0.03,-0.11,0.01,-0.04,-3.624,3.831,-1.041,3.013,-1.335,-0.757,0.299,-0.733,0.229,
0.2,0,0.01,0.03,0,0.02,0.03,-0.11,0.01,-0.04,-3.624,3.831,-1.196,2.885,-1.404,-0.834,0.271,-0.733,0.229,
0.21,0,0.01,0.03,0,0.02,0.03,-0.11,0.01,-0.04,-3.624,3.831,-1.196,2.885,-1.404,-0.834,0.271,-0.594,0.251,
0.22,0,0.01,0.03,0,0.02,0.03,-0.11,0.01,-0.04,-3.624,3.831,-1.196,2.885,-1.404,-0.834,0.271,-0.594,0.251,
0.23,0,0.01,0.03,0,0.02,0.03,-0.11,0.01,-0.04,-3.624,3.831,-1.196,2.885,-1.404,-0.834,0.271,-0.594,0.251,
0.24,0,0.01,0.05,0,0.02,0.03,-0.11,0.01,-0.04,-3.624,3.831,-1.196,2.885,-1.404,-0.834,0.271,-0.594,0.251,
0.25,0,0.01,0.05,0,0.04,0.05,-0.15,0.01,-0.04,-3.624,3.831,-1.196,2.885,-1.404,-0.834,0.271,-0.594,0.251,
0.26,0,0.01,0.05,0,0.04,0.05,-0.15,0.01,-0.06,-3.808,3.455,-1.196,2.885,-1.404,-0.834,0.271,-0.594,0.251,
