time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.013,-0.01,-4.102,0.011,0.005,0.047,0.161,-0.125,0.01,
0.01,0,0,0,0,0,0,0,0,0,0.013,-0.01,-4.102,0.011,0,-0.613,-0.321,-0.125,0.01,
0.02,0,0,0,0,0,0,0,0,0,0.013,-0.01,-4.102,0.011,0,-0.613,-0.321,-0.59,-0.42,
0.03,0,0,0,0,0,0,0,0,0,0.013,-0.01,-4.102,0.011,0,-0.613,-0.321,-0.59,-0.42,
0.04,0,0,0,0,0,0,0,0,0,0.013,-0.01,-4.102,0.011,0,-0.613,-0.321,-0.59,-0.42,
0.05,0,0,0.01,0,0,0,0,0,0,0.013,-0.01,-4.102,0.011,0,-0.613,-0.321,-0.59,-0.42,
0.06,0,0,0.01,0,0,0.02,0,0,0,0.013,-0.01,-4.102,0.011,0,-0.613,-0.321,-0.59,-0.42,
0.07,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.016,0,-4.102,0.011,0,-0.613,-0.321,-0.59,-0.42,
0.08,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.016,0,-4.037,-0.028,-0.017,-0.613,-0.321,-0.59,-0.42,
0.09,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.016,0,-4.037,-0.028,-0.017,-0.743,-0.419,-0.562,-0.42,
0.09999999,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.016,0,-4.037,-0.028,-0.017,-0.743,-0.419,-0.562,-0.386,
0.11,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.016,0,-4.037,-0.028,-0.017,-0.743,-0.419,-0.562,-0.386,
0.12,0,0,0.01,0,0,0.02,0.02,0.01,0,-0.016,0,-4.037,-0.028,-0.017,-0.743,-0.419,-0.562,-0.386,
0.13,0,0,0.03,0,0,0.02,0.02,0.01,0,-0.016,0,-4.037,-0.028,-0.017,-0.743,-0.419,-0.562,-0.386,
0.14,0,0,0.03,0,0,0.05,0.04,0.04,0,-0.016,0,-4.037,-0.028,-0.017,-0.743,-0.419,-0.562,-0.386,
0.15,0,0,0.03,0,0,0.05,0.04,0.04,0.01,-0.045,0,-3.685,-0.028,-0.017,-0.743,-0.419,-0.562,-0.386,
0.16,0,0,0.03,0,0,0.05,0.04,0.04,0.01,-0.045,0,-3.685,0.005,0.011,-0.76,-0.419,-0.562,-0.386,
0.17,0,0,0.03,0,0,0.05,0.04,0.04,0.01,-0.045,0,-3.685,0.005,0.011,-0.76,-0.272,-0.789,-0.385,
0.18,0,0,0.03,0,0,0.05,0.04,0.04,0.01,-0.045,0,-3.685,0.005,0.011,-0.76,-0.272,-0.789,-0.385,
0.19,0,0,0.03,0,0,0.05,0.04,0.04,0.01,-0.045,0,-3.685,0.005,0.011,-0.76,-0.272,-0.789,-0.385,
0.2,0,0,0.05,0,0,0.05,0.04,0.04,0.01,-0.045,0,-3.685,0.005,0.011,-0.76,-0.272,-0.789,-0.385,
0.21,0,0,0.05,0,0,0.1,0.04,0.04,0.01,-0.045,0,-3.685,0.005,0.011,-0.76,-0.272,-0.789,-0.385,
0.22,0,0,0.05,0,0,0.1,0.07,0.08,0.03,-0.007,0,-3.685,0.005,0.011,-0.76,-0.272,-0.789,-0.385,
0.23,0,0,0.05,0,0,0.1,0.07,0.08,0.03,-0.007,-0.01,-3.28,-0.009,0.011,-0.76,-0.272,-0.789,-0.385,
0.24,0,0,0.05,0,0,0.1,0.07,0.08,0.03,-0.007,-0.01,-3.28,-0.009,-0.005,-0.789,-0.337,-0.641,-0.385,
0.25,0,0,0.05,0,0,0.1,0.07,0.08,0.03,-0.007,-0.01,-3.28,-0.009,-0.005,-0.789,-0.337,-0.641,-0.341,
0.26,0,0,0.05,0,0,0.1,0.07,0.08,0.03,-0.007,-0.01,-3.28,-0.009,-0.005,-0.789,-0.337,-0.641,-0.341,
0.27,0,0,0.05,0,0,0.1,0.07,0.08,0.03,-0.007,-0.01,-3.28,-0.009,-0.005,-0.789,-0.337,-0.641,-0.341,
0.28,0,0,0.09,0,0,0.1,0.07,0.08,0.03,-0.007,-0.01,-3.28,-0.009,-0.005,-0.789,-0.337,-0.641,-0.341,
0.29,0,0,0.09,0,0,0.17,0.12,0.08,0.03,-0.007,-0.01,-3.28,-0.009,-0.005,-0.789,-0.337,-0.641,-0.341,
0.3,0,0,0.09,0,0,0.17,0.12,0.14,0.07,-0.009,0,-3.28,-0.009,-0.005,-0.789,-0.337,-0.641,-0.341,
0.31,0,0,0.09,0,0,0.17,0.12,0.14,0.07,-0.009,0,-3.06,0.033,-0.023,-0.757,-0.337,-0.641,-0.341,
0.32,0,0,0.09,0,0,0.17,0.12,0.14,0.07,-0.009,0,-3.06,0.033,-0.023,-0.757,-0.22,-0.721,-0.333,
0.33,0,0,0.09,0,0,0.17,0.12,0.14,0.07,-0.009,0,-3.06,0.033,-0.023,-0.757,-0.22,-0.721,-0.333,
0.34,0,0,0.09,0,0,0.17,0.12,0.14,0.07,-0.009,0,-3.06,0.033,-0.023,-0.757,-0.22,-0.721,-0.333,
0.35,0,0,0.09,0,0,0.17,0.12,0.14,0.07,-0.009,0,-3.06,0.033,-0.023,-0.757,-0.22,-0.721,-0.333,
0.36,0,0,0.12,0,0,0.17,0.12,0.14,0.07,-0.009,0,-3.06,0.033,-0.023,-0.757,-0.22,-0.721,-0.333,
0.37,0,0,0.12,0,0,0.24,0.16,0.22,0.11,-0.009,0,-3.06,0.033,-0.023,-0.757,-0.22,-0.721,-0.333,
0.38,0,0,0.12,0,0,0.24,0.16,0.22,0.11,0.003,0,-2.831,0.006,-0.023,-0.757,-0.22,-0.721,-0.333,
0.39,0,0,0.12,0,0,0.24,0.16,0.22,0.11,0.003,0,-2.831,0.006,0,-0.783,-0.13,-0.721,-0.333,
0.4,0,0,0.12,0,0,0.24,0.16,0.22,0.11,0.003,0,-2.831,0.006,0,-0.783,-0.13,-0.764,-0.202,
0.41,0,0,0.12,0,0,0.24,0.16,0.22,0.11,0.003,0,-2.831,0.006,0,-0.783,-0.13,-0.764,-0.202,
0.42,0,0,0.12,0,0,0.24,0.16,0.22,0.11,0.003,0,-2.831,0.006,0,-0.783,-0.13,-0.764,-0.202,
0.43,0,0,0.17,0,0,0.24,0.16,0.22,0.11,0.003,0,-2.831,0.006,0,-0.783,-0.13,-0.764,-0.202,
0.44,0,0,0.17,0,0,0.34,0.21,0.22,0.11,0.003,0,-2.831,0.006,0,-0.783,-0.13,-0.764,-0.202,
0.45,0,0,0.17,0,0,0.34,0.21,0.31,0.16,0.049,0,-2.831,0.006,0,-0.783,-0.13,-0.764,-0.202,
0.46,0,0,0.17,0,0,0.34,0.21,0.31,0.16,0.049,0,-2.939,0,-0.002,-0.783,-0.13,-0.764,-0.202,
