count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-23.397,0,0,0,0,0.011,0.009,-0.005,0.041,0.009,
1,-23.397,0,0,0,0,0.011,0.009,-0.005,0.013,-0.002,
2,-23.397,0,0,0,0,0.011,0.009,-0.005,0.013,-0.002,
3,-23.397,0,0,0,0,-0.008,0.009,-0.005,0.013,-0.002,
4,-23.397,0,0,0,0,-0.008,0.009,0.001,-0.015,-0.002,
5,-23.397,0,0,0,0,-0.008,0.009,0.001,-0.015,0.043,
6,-23.397,0,0,0,0,-0.008,0.009,0.001,-0.015,0.043,
7,-23.397,0,0,0,0,-0.051,-0.002,0.001,-0.015,0.043,
8,-23.397,0,0,0,0,-0.051,-0.002,-0.005,0.019,0.02,
9,-23.397,0,0,0,0,-0.051,-0.002,-0.005,0.019,0.02,
10,-23.397,0,0,0,0,-0.051,-0.002,-0.005,0.019,0.02,
11,-23.397,0,0,0,0,-0.009,0.009,0.018,0.019,0.02,
12,-23.397,0,0,0,0,-0.009,0.009,0.018,-0.009,-0.002,
13,-23.397,0,0,0,0,-0.009,0.009,0.018,-0.009,-0.002,
14,-23.397,0,0,0,0,0.033,0.009,0.018,-0.009,-0.002,
15,-23.397,0,0,0,0,0.033,-0.002,0.001,0.002,-0.002,
16,-23.397,0,0,0,0,0.033,-0.002,0.001,0.002,-0.008,
17,-23.397,0,0,0,0,0.033,-0.002,0.001,0.002,-0.008,
18,-23.397,0,0,0,0,0.011,-0.002,0.001,0.002,-0.008,
19,-23.397,0,0,0,0,0.011,-0.002,-0.005,-0.026,-0.008,
20,-23.397,0,0,0,0,0.011,-0.002,-0.005,-0.026,-0.008,
21,-23.397,0,0,0,0,0.011,-0.002,-0.005,-0.026,-0.008,
22,-23.397,0,0,0,0,-0.009,0.009,0.012,-0.026,-0.008,
23,-23.397,0,0,0,0,-0.009,0.009,0.012,-0.009,0.02,
24,-23.397,0,0,0,0,-0.009,0.009,0.012,-0.009,0.02,
