count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0.002,-0.003,59.568,0,-59.436,-0.263,0.08,0.931,0.008,0.627,
1,0.002,-0.003,59.568,0,-59.808,-0.456,0.08,0.931,0.008,0.627,
2,0.002,-0.003,59.568,0,-59.808,-0.456,0.091,-3.117,-0.009,2.995,
3,0.002,-0.003,59.568,0,-59.808,-0.456,0.091,-3.117,-0.009,2.995,
4,0.002,0,56.886,0,-59.808,-0.456,0.091,-3.117,-0.009,2.995,
5,0.002,0,56.886,0,-58.86,-0.445,0.091,-3.117,-0.009,2.995,
6,0.002,0,56.886,0,-58.86,-0.445,0.091,-2.893,0.03,3.52,
7,0.001,0,56.886,0,-58.86,-0.445,0.091,-2.893,0.03,3.52,
8,0.001,0,53.328,0,-58.86,-0.445,0.091,-2.893,0.03,3.52,
9,0.001,0,53.328,0,-56.4,-0.434,0.66,-3.61,0.03,3.52,
10,0.001,0,53.328,0,-56.4,-0.434,0.66,-3.61,-0.009,3.377,
11,0.001,-0.003,53.328,0,-56.4,-0.434,0.66,-3.61,-0.009,3.377,
12,0.001,-0.003,48.324,0,-52.518,-0.411,0.66,-3.61,-0.009,3.377,
13,0.001,-0.003,48.324,0,-52.518,-0.411,0.456,-3.02,0.008,3.377,
14,0.001,-0.003,48.324,0,-52.518,-0.411,0.456,-3.02,0.008,3.499,
15,0.001,-0.003,41.898,0,-52.518,-0.411,0.456,-3.02,0.008,3.499,
16,0.001,-0.003,41.898,0,-47.202,-0.388,0.123,-3.02,0.008,3.499,
17,0.001,-0.003,41.898,0,-47.202,-0.388,0.123,-4.105,0.008,3.396,
18,0.001,-0.003,41.898,0,-47.202,-0.388,0.123,-4.105,0.008,3.396,
19,0.001,0,34.104,0,-40.524,-0.388,0.123,-4.105,0.008,3.396,
20,0.001,0,34.104,0,-40.524,-0.434,0.155,-2.891,0.025,3.396,
21,0.001,0,34.104,0,-40.524,-0.434,0.155,-2.891,0.025,3.689,
22,0.001,-0.003,34.104,0,-40.524,-0.434,0.155,-2.891,0.025,3.689,
23,0.001,-0.003,24.606,0,-32.13,-0.354,0.155,-2.891,0.025,3.689,
24,0.001,-0.003,24.606,0,-32.13,-0.354,0.757,-2.283,-0.003,3.689,
25,0.001,-0.003,24.606,0,-32.13,-0.354,0.757,-2.283,-0.003,4.248,
26,0,-0.003,13.944,0,-32.13,-0.354,0.757,-2.283,-0.003,4.248,
27,0,-0.003,13.944,0,-22.578,-0.24,0.188,-2.283,-0.003,4.248,
28,0,-0.003,13.944,0,-22.578,-0.24,0.188,-2.806,0.019,3.882,
29,0,-0.003,13.944,0,-22.578,-0.24,0.188,-2.806,0.019,3.882,
30,0,0,1.608,0,-22.578,-0.24,0.188,-2.806,0.019,3.882,
31,0,0,1.608,0,-11.37,-0.206,0.295,3.442,0.019,3.882,
32,0,0,1.608,0,-11.37,-0.206,0.295,3.442,-0.026,3.767,
33,-0.001,0,1.608,0,-11.37,-0.206,0.295,3.442,-0.026,3.767,
34,-0.001,0,-10.824,0,1.02,-0.206,0.295,3.442,-0.026,3.767,
35,-0.001,0,-10.824,0,1.02,-0.308,-0.027,2.686,0.059,3.767,
36,-0.001,0,-10.824,0,1.02,-0.308,-0.027,2.686,0.059,-0.865,
37,-0.002,0,-21.582,0,1.02,-0.308,-0.027,2.686,0.059,-0.865,
38,-0.002,0,-21.582,0,13.002,-0.103,-0.027,2.686,0.059,-0.865,
39,-0.002,0,-21.582,0,13.002,-0.103,0.478,2.037,0.008,-1.541,
40,-0.002,0,-21.582,0,13.002,-0.103,0.478,2.037,0.008,-1.541,
41,-0.003,0,-31.398,0,13.002,-0.103,0.478,2.037,0.008,-1.541,
42,-0.003,0,-31.398,0,23.916,0,0.467,2.037,0.008,-1.541,
43,-0.003,0,-31.398,0,23.916,0,0.467,0.703,0.036,-0.784,
44,-0.004,0,-31.398,0,23.916,0,0.467,0.703,0.036,-0.784,
45,-0.004,0,-39.582,0,23.916,0,0.467,0.703,0.036,-0.784,
46,-0.004,0,-39.582,0,33.156,0.296,0.467,1.323,0.036,-0.784,
47,-0.004,0,-39.582,0,33.156,0.296,0.467,1.323,0.042,-0.76,
48,-0.005,0,-39.582,0,33.156,0.296,0.467,1.323,0.042,-0.76,
49,-0.005,0,-46.344,0,41.07,0.296,0.467,1.323,0.042,-0.76,
50,-0.005,0,-46.344,0,41.07,0.376,0.467,2.027,-0.003,-0.76,
51,-0.005,0,-46.344,0,41.07,0.376,0.467,2.027,-0.003,-0.2,
52,-0.005,0,-51.774,0,41.07,0.376,0.467,2.027,-0.003,-0.2,
53,-0.005,0,-51.774,0,47.556,0.581,0.456,2.027,-0.003,-0.2,
54,-0.005,0,-51.774,0,47.556,0.581,0.456,1.49,-0.054,-0.04,
55,-0.005,0,-51.774,0,47.556,0.581,0.456,1.49,-0.054,-0.04,
56,-0.005,0,-55.752,0.003,47.556,0.581,0.456,1.49,-0.054,-0.04,
57,-0.005,0,-55.752,0.003,52.656,0.707,0.467,1.734,-0.054,-0.04,
58,-0.005,0,-55.752,0.003,52.656,0.707,0.467,1.734,-0.302,-0.222,
59,-0.006,0,-55.752,0.003,52.656,0.707,0.467,1.734,-0.302,-0.222,
60,-0.006,0,-58.416,0,56.484,0.707,0.467,1.734,-0.302,-0.222,
61,-0.006,0,-58.416,0,56.484,0.342,0.467,2.225,-0.048,-0.222,
62,-0.006,0,-58.416,0,56.484,0.342,0.467,2.225,-0.048,-0.928,
63,-0.005,0,-59.58,0,56.484,0.342,0.467,2.225,-0.048,-0.928,
64,-0.005,0,-59.58,0.003,58.74,0.559,0.467,2.225,-0.048,-0.928,
65,-0.005,0,-59.58,0.003,58.74,0.559,0.478,0.968,-0.138,-0.31,
66,-0.005,0,-59.58,0.003,58.74,0.559,0.478,0.968,-0.138,-0.31,
67,-0.005,0,-59.58,0.003,58.74,0.559,0.478,0.968,-0.138,-0.31,
68,-0.005,0,-59.58,0.003,58.74,0.559,0.478,0.968,-0.138,-0.31,
69,-0.005,0,-59.586,0.003,58.74,0.559,0.478,0.968,-0.138,-0.31,
