time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.005,-0.008,0.031,-0.009,-0.133,-0.014,0.034,-0.007,-0.094,
0.01,0,0,0,0,0,0,0,0,0,-0.005,-0.008,-1.281,-0.035,-0.132,-0.006,0.034,-0.007,-0.094,
0.02,0,0,0,0,0,0,0,0,0,-0.005,-0.008,-1.281,-0.035,-0.132,-0.006,0.014,-0.466,-0.229,
0.03,0,0,0,0,0,0,0,0,0,-0.005,-0.008,-1.281,-0.035,-0.132,-0.006,0.014,-0.466,-0.229,
0.04,0,0,0,0,0,0,0,0,0,-0.005,-0.008,-1.281,-0.035,-0.132,-0.006,0.014,-0.466,-0.229,
0.05,0,0,0,0,0,0,0,0,0,-0.005,-0.008,-1.281,-0.035,-0.132,-0.006,0.014,-0.466,-0.229,
0.06,0,0,0.01,0,0,0,0,0,0,-0.005,-0.008,-1.281,-0.035,-0.132,-0.006,0.014,-0.466,-0.229,
0.07,0,0,0.01,0,0,0,0,0.01,0,-0.005,-0.008,-1.281,-0.035,-0.132,-0.006,0.014,-0.466,-0.229,
0.08,0,0,0.01,0,0,0,0,0.01,0,0.029,0.003,-1.037,-0.035,-0.132,-0.006,0.014,-0.466,-0.229,
0.09,0,0,0.01,0,0,0,0,0.01,0,0.029,0.003,-1.037,0.021,-0.138,0.024,0.015,-0.466,-0.229,
0.09999999,0,0,0.01,0,0,0,0,0.01,0,0.029,0.003,-1.037,0.021,-0.138,0.024,0.015,-0.455,-0.468,
0.11,0,0,0.01,0,0,0,0,0.01,0,0.029,0.003,-1.037,0.021,-0.138,0.024,0.015,-0.455,-0.468,
0.12,0,0,0.01,0,0,0,0,0.01,0,0.029,0.003,-1.037,0.021,-0.138,0.024,0.015,-0.455,-0.468,
0.13,0,0,0.03,0,0,0,0,0.01,0,0.029,0.003,-1.037,0.021,-0.138,0.024,0.015,-0.455,-0.468,
0.14,0,0,0.03,0,0,0,0,0.01,0,0.029,0.003,-1.037,0.021,-0.138,0.024,0.015,-0.455,-0.468,
0.15,0,0,0.03,0,0,0,0,0.04,0.02,0.029,-0.008,-0.905,0.021,-0.138,0.024,0.015,-0.455,-0.468,
