time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.007,-0.001,0.006,0.015,0.016,0.098,-0.087,-0.016,-0.053,
0.01,0,0,0,0,0,0,0,0,0,0.007,-0.001,0.006,0.015,0.016,0.098,-0.087,-0.016,-0.053,
0.02,0,0,0,0,0,0,0,0,0,0.041,-0.001,0.006,0.015,0.016,0.098,-0.087,-0.016,-0.053,
0.03,0,0,0,0,0,0,0,0,0,0.041,-0.001,-0.039,0.015,0.005,-0.046,-0.087,-0.016,-0.053,
0.04,0,0,0,0,0,0,0,0,0,0.041,-0.001,-0.039,0.015,0.005,-0.046,-0.019,-0.004,0.004,
0.05,0,0,0,0,0,0,0,0,0,0.041,-0.001,-0.039,0.015,0.005,-0.046,-0.019,-0.004,0.004,
0.06,0,0,0,0,0,0,0,0,0,0.041,-0.001,-0.039,0.015,0.005,-0.046,-0.019,-0.004,0.004,
0.07,0,0,0,0,0,0,0,0,0,0.041,-0.001,-0.039,0.015,0.005,-0.046,-0.019,-0.004,0.004,
0.08,0,0,0,0,0,0,0,0,0,0.041,-0.001,-0.039,0.015,0.005,-0.046,-0.019,-0.004,0.004,
0.09,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.006,0.015,0.005,-0.046,-0.019,-0.004,0.004,
0.09999999,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.006,0.01,-0.006,-0.023,-0.008,-0.016,0.004,
0.11,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.006,0.01,-0.006,-0.023,-0.008,-0.016,0.027,
0.12,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.006,0.01,-0.006,-0.023,-0.008,-0.016,0.027,
0.13,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.006,0.01,-0.006,-0.023,-0.008,-0.016,0.027,
0.14,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.006,0.01,-0.006,-0.023,-0.008,-0.016,0.027,
0.15,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.006,0.01,-0.006,-0.023,-0.008,-0.016,0.027,
0.16,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.04,-0.007,-0.006,-0.023,-0.008,-0.016,0.027,
0.17,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.04,-0.007,0.016,-0.021,-0.065,0.007,0.027,
0.18,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.04,-0.007,0.016,-0.021,-0.065,0.007,0.004,
0.19,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.04,-0.007,0.016,-0.021,-0.065,0.007,0.004,
0.2,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.04,-0.007,0.016,-0.021,-0.065,0.007,0.004,
0.21,0,0,0,0,0,0,0,0,0,0.029,-0.001,0.04,-0.007,0.016,-0.021,-0.065,0.007,0.004,
0.22,0,0,0,0,0,0,0,0,0,-0.016,0.01,0.04,-0.007,0.016,-0.021,-0.065,0.007,0.004,
0.23,0,0,0,0,0,0,0,0,0,-0.016,0.01,-0.022,0.015,0.016,-0.066,0.004,0.007,0.004,
0.24,0,0,0,0,0,0,0,0,0,-0.016,0.01,-0.022,0.015,0.016,-0.066,0.004,0.03,0.061,
0.25,0,0,0,0,0,0,0,0,0,-0.016,0.01,-0.022,0.015,0.016,-0.066,0.004,0.03,0.061,
0.26,0,0,0,0,0,0,0,0,0,-0.016,0.01,-0.022,0.015,0.016,-0.066,0.004,0.03,0.061,
0.27,0,0,0,0,0,0,0,0,0,-0.016,0.01,-0.022,0.015,0.016,-0.066,0.004,0.03,0.061,
0.28,0,0,0,0,0,0,0,0,0,-0.016,0.01,-0.022,0.015,0.016,-0.066,0.004,0.03,0.061,
0.29,0,0,0,0,0,0,0,0,0,-0.016,-0.001,0,-0.018,0.011,-0.066,0.004,0.03,0.061,
0.3,0,0,0,0,0,0,0,0,0,-0.016,-0.001,0,-0.018,0.011,-0.076,0.027,-0.004,-0.019,
0.31,0,0,0,0,0,0,0,0,0,-0.016,-0.001,0,-0.018,0.011,-0.076,0.027,-0.004,-0.019,
0.32,0,0,0,0,0,0,0,0,0,-0.016,-0.001,0,-0.018,0.011,-0.076,0.027,-0.004,-0.019,
0.33,0,0,0,0,0,0,0,0,0,-0.016,-0.001,0,-0.018,0.011,-0.076,0.027,-0.004,-0.019,
0.34,0,0,0,0,0,0,0,0,0,-0.016,-0.001,0,-0.018,0.011,-0.076,0.027,-0.004,-0.019,
0.35,0,0,0,0,0,0,0,0,0,-0.016,-0.001,0,-0.018,0.011,-0.076,0.027,-0.004,-0.019,
0.36,0,0,0,0,0,0,0,0,0,0.018,-0.012,-0.017,0.021,0.011,-0.076,0.027,-0.004,-0.019,
0.37,0,0,0,0,0,0,0,0,0,0.018,-0.012,-0.017,0.021,-0.023,0.022,0.027,0.03,-0.019,
0.38,0,0,0,0,0,0,0,0,0,0.018,-0.012,-0.017,0.021,-0.023,0.022,0.027,0.03,0.004,
0.39,0,0,0,0,0,0,0,0,0,0.018,-0.012,-0.017,0.021,-0.023,0.022,0.027,0.03,0.004,
0.4,0,0,0,0,0,0,0,0,0,0.018,-0.012,-0.017,0.021,-0.023,0.022,0.027,0.03,0.004,
0.41,0,0,0,0,0,0,0,0,0,0.018,-0.012,-0.017,0.021,-0.023,0.022,0.027,0.03,0.004,
0.42,0,0,0,0,0,0,0,0,0,0.018,-0.012,-0.017,0.021,-0.023,0.022,0.027,0.03,0.004,
0.43,0,0,0,0,0,0,0,0,0,-0.073,-0.001,-0.017,0.021,-0.023,0.022,0.027,0.03,0.004,
0.44,0,0,0,0,0,0,0,0,0,-0.073,-0.001,0.006,0.01,-0.023,0.022,0.027,0.03,0.004,
0.45,0,0,0,0,0,0,0,0,0,-0.073,-0.001,0.006,0.01,-0.023,0.032,-0.053,0.019,0.016,
0.46,0,0,0,0,0,0,0,0,0,-0.073,-0.001,0.006,0.01,-0.023,0.032,-0.053,0.019,0.016,
0.47,0,0,0,0,0,0,0,0,0,-0.073,-0.001,0.006,0.01,-0.023,0.032,-0.053,0.019,0.016,
0.48,0,0,0,0,0,0,0,0,0,-0.073,-0.001,0.006,0.01,-0.023,0.032,-0.053,0.019,0.016,
0.49,0,0,0,0,0,0,0,0,0,-0.073,-0.001,0.006,0.01,-0.023,0.032,-0.053,0.019,0.016,
0.5,0,0,0,0,0,0,0,0,0,-0.073,-0.001,0.006,0.01,-0.023,0.032,-0.053,0.019,0.016,
0.51,0,0,0,0,0,0,0,0,0,0.052,-0.001,0,0.01,-0.023,0.032,-0.053,0.019,0.016,
0.52,0,0,0,0,0,0,0,0,0,0.052,-0.001,0,-0.035,0.016,-0.046,-0.019,0.019,0.016,
0.53,0,0,0,0,0,0,0,0,0,0.052,-0.001,0,-0.035,0.016,-0.046,-0.019,-0.004,0.05,
0.54,0,0,0,0,0,0,0,0,0,0.052,-0.001,0,-0.035,0.016,-0.046,-0.019,-0.004,0.05,
0.55,0,0,0,0,0,0,0,0,0,0.052,-0.001,0,-0.035,0.016,-0.046,-0.019,-0.004,0.05,
0.56,0,0,0,0,0,0,0,0,0,0.052,-0.001,0,-0.035,0.016,-0.046,-0.019,-0.004,0.05,
0.57,0,0,0,0,0,0,0,0,0,0.052,-0.001,0,-0.035,0.016,-0.046,-0.019,-0.004,0.05,
