count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0.001,0,0,0,0,0.158,-0.005,-0.025,-0.003,0.024,
1,0,0,0,0,0,0.021,-0.005,-0.036,0.031,0.007,
2,0,0,0,0,0,-0.002,-0.005,0.009,0.014,-0.015,
3,0,0,0,0,0,-0.071,-0.005,-0.02,0.031,0.013,
4,0.001,0,0,0,0,-0.116,-0.005,-0.02,0.025,-0.027,
5,0,0,0,0,0,-0.002,-0.005,0.014,-0.009,-0.027,
6,0,0,0,0,0,-0.15,0.006,-0.014,-0.026,-0.043,
7,0.001,0,0,0,0,-0.071,-0.005,-0.008,0.014,0.018,
8,0.001,0,0,0,0.006,-0.23,-0.005,0.014,-0.009,-0.01,
9,0.001,0,0,0,0,-0.15,0.006,-0.008,-0.026,0.013,
10,0.001,0,0,0,0,-0.219,0.006,-0.003,-0.037,0.013,
11,0.001,0,0,0,0,-0.162,-0.005,0.003,0.002,-0.027,
12,0.001,0,0,0,0,-0.207,-0.005,-0.008,0.008,-0.01,
13,0.001,0,0,0,0,-0.264,-0.005,-0.02,-0.026,-0.043,
14,0.001,0,0,0,0,-0.344,-0.005,0.003,0.031,0.007,
15,0.001,0,0,0,0,-0.253,0.006,-0.014,0.014,0.013,
16,0,0,0,0,0,-0.23,-0.005,-0.02,-0.003,0.002,
17,0.001,0,0,0,0,-0.025,-0.005,-0.003,0.002,0.018,
18,0,0,0,0,0,-0.128,-0.005,-0.008,0.053,-0.004,
19,0,0,0,0,0,-0.253,-0.005,-0.025,0.019,0.007,
20,0,0,0,0,0,-0.23,-0.005,-0.014,0.014,-0.021,
21,0,0,0,0,0,-0.173,-0.005,-0.025,-0.009,0.035,
22,0,0,0,0,0,-0.23,-0.005,0.014,0.053,-0.021,
23,0,0,0,0,0,-0.116,-0.005,-0.025,0.019,-0.021,
24,0,0,0,0,0,-0.15,-0.005,-0.003,0.002,0.013,
25,0,0,0,0,0.006,-0.264,-0.005,-0.003,0.031,-0.06,
26,0,0,0,0,0,-0.287,0.017,-0.008,0.014,-0.156,
27,0,0,0,0,0.006,-0.242,0.006,-0.02,-0.02,-0.021,
28,0,0,0,0,0,-0.162,-0.005,0.014,-0.026,-0.049,
29,0,0,0,0,0,-0.31,0.017,-0.003,0.025,-0.015,
30,0,0,0,0,0,-0.15,0.006,-0.003,0.019,0.007,
31,0,0,0,0,0,-0.276,-0.005,-0.003,-0.009,-0.038,
32,0,0,0,0,0,-0.253,0.006,0.003,0.019,-0.043,
33,0,0,0,0,0,-0.128,-0.005,0.003,-0.014,-0.015,
34,0,0,0,0,0,-0.23,-0.005,-0.014,0.014,-0.021,
35,0,0,0,0,0,-0.207,0.017,-0.003,-0.02,0.002,
36,0,0,0,0,0,-0.196,0.006,0.003,-0.026,-0.01,
37,0,0,0,0,0,-0.207,-0.005,0.009,-0.009,-0.032,
38,0,0,0,0,0,-0.242,-0.005,0.003,-0.014,-0.055,
39,0,0,0,0,0,-0.093,0.017,0.003,-0.043,-0.004,
40,0,0,0,0,0,-0.287,-0.005,0.02,-0.026,-0.01,
41,0,0,0,0,0,-0.287,0.006,0.003,-0.02,-0.055,
42,0,0,0,0,0,-0.242,-0.005,-0.003,0.008,-0.043,
43,0,0,0,0,0,-0.276,0.006,0.014,0.002,-0.032,
44,0,0,-0.006,0,0,-0.276,-0.005,-0.014,0.002,-0.021,
45,0,0,-0.006,0,0,-0.242,0.006,0.121,0.002,-0.027,
46,0,0,-0.006,0,0,-0.264,0.006,0.138,-0.026,-0.021,
47,0,0,-0.006,0,0,-0.23,-0.005,0.144,-0.031,-0.032,
48,0,0,-0.006,0,0,-0.15,-0.005,0.144,-0.048,0.018,
49,0,0,-0.006,0,0,-0.173,-0.005,0.217,0.036,-0.038,
50,0,0,-0.006,0,0,-0.139,-0.005,0.2,-0.02,-0.027,
51,0,0,-0.012,0,0,-0.23,-0.005,0.324,0.042,-0.072,
52,0,0,-0.012,0,0,-0.059,-0.005,0.357,-0.009,0.03,
53,0,0,-0.012,0,0,-0.242,-0.005,0.386,0.053,0.018,
54,0,0,-0.012,0,0.006,-0.23,-0.005,0.453,0.019,-0.015,
55,0,0,-0.012,0,0,-0.207,-0.005,0.459,-0.014,-0.015,
56,0,0,-0.012,0,0.006,-0.105,-0.005,0.498,0.008,-0.01,
57,-0.001,0,-0.012,0,0,-0.002,-0.015,0.554,-0.003,-0.156,
58,0,0.003,-0.012,0,0.006,-0.219,-0.181,0.661,-0.043,0.002,
59,0,0.003,-0.018,0,0,-0.287,-0.224,0.706,0.019,-0.038,
60,0,0.003,-0.018,0,0,-0.242,-0.278,0.746,-0.003,-0.027,
61,0,0.003,-0.018,0,0,-0.23,-0.332,0.757,0.014,-0.055,
62,0,0.003,-0.018,0,0,-0.207,-0.386,0.852,0.014,-0.06,
63,0,0.003,-0.018,0,0,-0.162,-0.418,0.875,-0.009,-0.038,
64,0,0.003,-0.018,0,0,-0.185,-0.493,0.931,-0.003,-0.066,
65,0,0.003,0,0,0,-0.196,-0.536,0.56,-0.003,-0.043,
66,0,0.003,0,0,0,-0.23,-0.601,0.667,-0.014,-0.021,
67,0,0.003,0.006,0,0,-0.253,-0.654,0.402,0.008,-0.032,
68,0.001,0.003,0.012,0,0,-0.093,-0.686,0.386,-0.009,-0.06,
69,0,0.003,0.006,0,0,-0.185,-0.751,0.498,0.002,-0.015,
70,0,0.003,0.012,0,0,-0.093,-0.966,0.183,0.019,-0.027,
71,0,0.006,0.012,0,0,-0.173,-1.052,0.38,-0.003,-0.032,
72,0,0.006,0.018,0,0,-0.219,-0.977,0.279,-0.003,-0.027,
73,0,0.003,0.006,0,0,-0.128,-1.052,0.38,-0.026,-0.055,
74,0,0.003,0.006,0,0,-0.173,-1.106,0.369,0.002,-0.06,
75,0,0.003,0.006,0,0,-0.185,-1.17,0.296,-0.009,-0.015,
76,-0.001,0.003,0.006,0,0,-0.048,-1.267,0.273,-0.009,-0.021,
77,-0.001,0.003,0.006,0,0,-0.082,-1.299,0.256,-0.009,-0.015,
78,-0.001,0.003,0.012,0,0,-0.002,-1.363,0.121,0.014,-0.021,
79,-0.001,0.003,0.012,0,0,-0.002,-1.439,0.054,0.031,-0.038,
80,-0.001,0.006,0.012,0,0,0.044,-1.686,0.031,0.019,-0.066,
81,-0.001,0.003,0.012,0,0,-0.025,-1.546,0.003,0.002,-0.072,
82,-0.001,0.003,0.012,0,0,0.021,-1.621,-0.008,0.008,-0.083,
83,-0.001,0.003,0.012,0,0,-0.025,-1.729,-0.07,-0.009,-0.201,
84,-0.001,0.006,0.012,0,0.006,-0.093,-1.944,-0.087,0.014,-0.314,
85,0,0.006,0.006,0,0.018,-0.025,-2.062,-0.036,0.025,-0.37,
86,-0.001,0.006,0.006,0,0.024,0.18,-2.191,-0.036,0.025,-0.375,
87,-0.001,0.006,0.006,0,0.024,0.009,-2.277,-0.065,0.031,-0.398,
88,0,0.006,0.006,0,0.024,0.009,-2.223,-0.042,-0.003,-0.398,
89,0,0.003,0.006,0,0.024,-0.002,-2.255,-0.093,0.002,-0.437,
90,0,-0.012,0.006,0,0.024,0.009,-1.503,-0.121,-0.009,-0.482,
91,0,-0.021,0.006,0,0.024,0.078,-0.601,-0.132,-0.048,-0.505,
92,0,-0.024,0.006,0,0.024,0.021,-0.042,-0.11,-0.009,-0.578,
93,0,-0.024,0.006,0.003,0.024,0.055,0.006,-0.155,0.014,-0.589,
94,0,-0.021,0.006,0.003,0.018,0.021,0.318,-0.132,-0.02,-0.527,
95,-0.001,-0.021,0.006,0,0.012,-0.025,0.758,-0.2,0.021,-0.46,
96,0,-0.021,0.006,0,0.018,0.009,1.22,-0.194,0.01,-0.505,
97,0,-0.018,0.006,-0.003,0.012,0.021,1.467,-0.171,0.06,-0.516,
98,0,-0.021,0.006,-0.003,0.012,-0.014,2.069,-0.132,0.077,-0.544,
99,0,-0.021,0,-0.003,0.012,0.044,2.585,0.009,0.055,-0.668,
100,0,-0.021,-0.006,-0.003,0.018,0.112,2.961,-0.014,0.173,-0.595,
101,0,-0.021,-0.012,-0.006,0.012,0.101,3.444,-0.053,0.156,-0.617,
102,0,-0.021,-0.006,-0.006,0.012,0.021,4.078,0.155,0.206,-0.651,
103,0,-0.024,-0.012,-0.009,0.006,0.055,4.637,0.369,0.28,-0.617,
104,0,-0.024,-0.006,-0.009,0.006,-0.014,5.142,0.391,0.263,-0.606,
105,0.001,-0.024,-0.012,-0.009,0.006,-0.071,5.851,0.093,0.319,-0.634,
106,0.001,-0.024,-0.012,-0.009,0.006,-0.162,6.303,0.048,0.291,-0.674,
107,0.002,-0.021,-0.012,-0.009,0.012,-0.242,6.969,0.352,0.415,-0.741,
108,0.002,-0.021,-0.012,-0.012,0.006,-0.253,7.484,0.234,0.493,-0.78,
109,0.002,-0.021,-0.012,-0.012,0.012,-0.413,7.979,0.436,0.454,-0.792,
110,0.002,-0.021,-0.012,-0.012,0.012,-0.378,8.494,0.481,0.505,-0.792,
111,0.002,-0.018,-0.006,-0.012,0.012,-0.47,8.795,0.374,0.55,-0.82,
112,0.002,-0.018,-0.006,-0.012,0.012,-0.447,9.053,0.459,0.6,-0.82,
113,0.002,0.03,-0.006,-0.012,0.018,-0.424,5.464,0.442,0.572,-0.91,
114,0.002,0.048,-0.006,-0.012,0.012,-0.447,4.863,0.453,0.645,-0.82,
115,0.002,0.06,-0.006,-0.012,0.012,-0.572,3.23,0.504,0.69,-0.887,
116,0.002,0.06,-0.006,-0.012,0.012,-0.664,1.854,0.532,0.724,-0.904,
117,0.002,0.06,-0.006,-0.012,0.012,-0.686,0.49,0.504,0.758,-0.949,
118,0.002,0.06,-0.006,-0.012,0.012,-0.629,-0.561,0.582,0.825,-0.977,
119,0.002,0.057,-0.006,-0.012,0.012,-0.778,-1.657,0.464,0.831,-0.966,
120,0.002,0.045,0,-0.012,0.012,-0.823,-1.428,0.487,0.87,-1.006,
121,0.002,0.018,0,-0.012,0.012,-0.949,-1.611,0.464,0.876,-1.034,
122,0.002,0.012,0,-0.012,0.012,-0.835,-1.589,0.481,0.932,-1.034,
123,0.001,0.003,0,-0.012,0,-0.789,-1.492,0.369,0.938,-0.82,
124,0.001,0.003,0,-0.012,-0.024,-0.857,-1.653,0.206,0.994,-0.775,
125,0.001,0.003,0.006,-0.012,-0.024,-0.88,-1.707,0.335,1.022,-0.629,
126,0.001,0.003,0.006,-0.012,-0.024,-0.926,-1.761,0.082,1.067,-0.55,
127,0.001,0.003,0,-0.012,-0.024,-0.96,-1.847,0.515,1.078,-0.555,
128,0.001,0.003,0.006,-0.012,-0.024,-0.903,-1.901,0.144,1.118,-0.477,
129,0.001,0.003,0,-0.012,-0.024,-1.028,-1.976,0.318,1.14,-0.465,
130,0.001,0.003,0.006,-0.012,-0.024,-0.983,-2.051,0.144,1.18,-0.415,
131,0.001,0.003,0.006,-0.012,-0.024,-1.017,-2.094,0.087,1.191,-0.381,
132,0.001,0.003,0.006,-0.012,-0.024,-0.937,-2.191,0.374,1.253,-0.325,
133,0.001,0.003,0.006,-0.012,-0.024,-0.96,-2.255,0.037,1.275,-0.291,
134,0.001,0.003,0.006,-0.012,-0.024,-1.12,-2.33,0.037,1.292,-0.257,
135,0.001,0.003,0.006,-0.012,-0.018,-1.154,-2.406,0.037,1.349,-0.252,
136,0.001,0.003,0.006,-0.012,-0.018,-1.177,-2.449,0.02,1.377,-0.218,
137,0.001,0.003,0,-0.012,-0.018,-1.222,-2.535,0.009,1.41,-0.218,
138,0.001,-0.015,0,-0.012,-0.018,-1.04,-1.611,0.031,1.433,-0.162,
139,0.001,-0.015,0,-0.012,-0.018,-1.268,-1.31,-0.031,1.512,-0.133,
140,0.002,-0.015,0,-0.012,-0.018,-1.359,-0.912,0.014,1.512,-0.1,
141,0.002,-0.015,0.006,-0.012,-0.018,-1.393,-0.547,0.11,1.529,-0.128,
142,0.001,-0.015,0.006,-0.012,-0.012,-1.314,-0.267,0.087,1.596,-0.105,
143,0.001,-0.012,0.006,-0.012,-0.012,-1.371,-0.106,0.093,1.652,-0.139,
144,0.001,-0.012,0.006,-0.012,-0.012,-1.325,-0.005,0.025,1.624,-0.111,
145,0.001,-0.012,0.006,-0.012,-0.012,-1.393,0.328,0.031,1.68,-0.077,
146,0.001,-0.012,0.006,-0.012,-0.012,-1.428,0.565,0.037,1.669,-0.055,
147,0.001,-0.012,0,-0.012,-0.012,-1.428,0.78,0.132,1.754,-0.072,
148,0.001,-0.012,0,-0.012,-0.012,-1.416,0.995,0.279,1.77,-0.049,
149,0.001,-0.012,0,-0.012,-0.012,-1.371,1.295,0.031,1.776,0.018,
150,0.001,-0.012,0,-0.012,-0.006,-1.439,1.553,-0.042,1.849,-0.072,
151,0.001,-0.012,0,-0.012,-0.006,-1.496,1.811,0.065,1.838,-0.027,
152,0.001,-0.012,0,-0.012,-0.006,-1.53,2.037,0.099,1.866,-0.032,
153,0.001,-0.012,0.006,-0.012,-0.006,-1.462,2.23,-0.014,1.911,-0.021,
154,0.001,-0.012,0.006,-0.012,-0.006,-1.61,2.445,-0.07,1.973,-0.021,
155,0.001,-0.009,0.006,-0.012,-0.006,-1.587,2.467,-0.081,1.984,-0.021,
156,0.001,-0.009,0.006,-0.012,-0.006,-1.644,2.671,-0.081,1.962,0.002,
157,0.001,-0.009,0.006,-0.012,-0.006,-1.621,2.832,-0.081,2.035,0.007,
158,0.001,-0.009,0,-0.012,-0.006,-1.701,2.993,-0.014,2.012,0.002,
159,0.001,-0.009,0,-0.012,-0.006,-1.621,3.144,-0.02,2.074,0.024,
160,0.001,-0.009,0,-0.012,-0.006,-1.61,3.294,0.003,2.074,0.058,
161,0.002,-0.006,0,-0.012,-0.006,-1.804,3.294,0.037,2.131,0.052,
162,0.002,-0.006,0,-0.012,-0.006,-1.804,3.391,0.014,2.125,0.063,
163,0.002,-0.006,0,-0.012,-0.006,-1.815,3.487,0.003,2.176,0.047,
164,0.002,-0.006,0,-0.012,-0.006,-1.872,3.595,0.025,2.181,0.097,
165,0.002,-0.006,0,-0.012,-0.006,-1.781,3.702,0.014,2.192,0.069,
166,0.002,-0.006,0,-0.012,-0.006,-2.032,3.81,-0.02,2.232,0.092,
167,0.002,-0.006,0,-0.012,-0.006,-1.998,3.874,0.003,2.232,0.103,
168,0.002,0.012,0,-0.012,-0.006,-1.986,2.682,0.02,2.294,0.114,
169,0.002,0.015,0,-0.012,0,-0.264,2.617,0.031,2.316,0.069,
170,0,0,0,-0.012,0,-0.036,0.049,-0.025,2.356,0.052,
171,0,0,0,0,0,0.032,-0.005,0.02,0.015,0.007,
172,0,0,-0.06,0,0,-0.059,-0.005,-2.663,0.021,0.007,
173,0,0,-0.972,0,0,0.009,-0.005,-2.415,0.015,0.002,
174,0,0,-3.768,0,0,0.032,0.006,-2.923,-0.013,0.002,
175,0,0,-7.974,0,0,-0.048,-0.005,-2.529,-0.013,0.013,
176,0,0,-13.812,0,0,-0.048,0.006,-2.631,0.015,-0.015,
177,0,0,-20.412,0,0,0.066,-0.015,-2.756,-0.019,0.002,
178,-0.001,0,-27.774,0,0,0.18,-0.005,0.586,0.004,0.007,
179,-0.001,0,-34.194,0,0,0.135,-0.005,1.326,0.004,-0.01,
180,-0.001,0,-39.702,0,0,0.203,0.006,0.88,0.032,-0.01,
181,-0.001,0,-43.386,0,0,0.249,-0.005,1.035,-0.019,0.024,
182,-0.001,0,-46.152,0,0,0.215,-0.005,1.035,-0.024,-0.015,
183,-0.001,0,-47.592,0,0,0.169,-0.005,1.291,-0.035,-0.004,
184,-0.001,0,-47.82,0,0,0.192,0.006,-0.642,0.01,0.007,
185,-0.001,0,-47.838,0,0,0.18,-0.005,-0.634,-0.024,0.002,
186,-0.001,0,-47.862,0,0,0.283,0.006,-0.631,0.021,0.007,
187,-0.001,0,-47.886,0,0,0.237,-0.005,4.125,-0.002,-2.935,
188,-0.001,0,-46.344,0,-1.698,0.26,0.017,4.334,-0.007,-2.755,
189,-0.001,0,-41.904,0,-4.488,0.294,-0.005,4.115,0.004,-2.779,
190,-0.001,0,-34.908,0,-8.508,0.443,-0.005,4.42,0.049,-3.011,
191,-0.001,0,-25.05,0,-14.052,0.34,-0.005,6.666,-0.007,-3.022,
192,-0.001,0,-12.486,0,-20.988,0.42,0.006,6.166,-0.002,-3.286,
193,0,0,1.596,0,-28.638,0.306,-0.015,-3.656,-0.064,-2.909,
194,0,0,14.334,0,-38.466,0.306,0.006,-3.533,0.015,-2.76,
195,0,0,27.378,0,-49.128,0.283,-0.005,-3.55,0.021,0.513,
196,0,0,35.46,0,-57.42,0.226,-0.005,-1.903,0.004,0.151,
