count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-3.948,0,0,0,0,18.012,-0.005,-0.003,0.024,-0.02,
1,-3.948,0,0,0,0,18.012,-0.005,-0.003,0.024,-0.02,
2,-3.948,0,0,0,0,18.012,-0.005,-0.003,0.024,-0.003,
3,-3.723,0,0,0,0,18.012,-0.005,-0.003,0.024,-0.003,
4,-3.723,0,0,0,0,19.218,-0.005,-0.003,0.024,-0.003,
5,-3.723,0,0,0,0,19.218,0.016,-0.037,-0.009,-0.02,
6,-3.723,0,0,0,0,19.218,0.016,-0.037,-0.009,-0.02,
7,-1.505,0,0,0,0,19.218,0.016,-0.037,-0.009,-0.02,
8,-1.505,0,0,0,0,-25.964,0.006,-0.037,-0.009,-0.02,
9,-1.505,0,0,0,0,-25.964,0.006,-0.003,0.03,-0.031,
10,0.092,0,0,0,0,-25.964,0.006,-0.003,0.03,-0.031,
11,0.092,0,0,0,0,-25.964,0.006,-0.003,0.03,-0.031,
12,0.092,0,0,0,0,3.479,0.006,-0.003,0.03,-0.031,
13,0.092,0,0,0,0,3.479,0.006,-0.003,0.03,-0.031,
14,0.092,0,0,0,0,3.479,-0.016,-0.026,0.002,-0.031,
15,0.092,0,0,0,0,3.479,-0.016,-0.026,0.002,0.003,
16,-0.593,0,0,0,0,3.479,-0.016,-0.026,0.002,0.003,
17,-0.593,0,0,0,0,-11.735,-0.016,-0.026,0.002,0.003,
18,-0.593,0,0,0,0,-11.735,-0.005,-0.003,0.002,-0.003,
19,-0.593,0,0,0,0,-11.735,-0.005,-0.003,0.002,-0.003,
20,-3.144,0,0,0,0,-11.735,-0.005,-0.003,0.002,-0.003,
21,-3.144,0,0,0,0,23.451,0.016,-0.003,0.002,-0.003,
22,-3.144,0,0,0,0,23.451,0.016,0.014,0.019,-0.003,
23,-4.065,0,0,0,0,23.451,0.016,0.014,0.019,-0.003,
24,-4.065,0,0,0,0,23.451,0.016,0.014,0.019,-0.003,
25,-4.065,0,0,0,0,23.451,0.016,0.014,0.019,-0.003,
26,-4.065,0,0,0,0,21.312,-0.016,0.014,0.019,-0.003,
27,-4.065,0,0,0,0,21.312,-0.016,0.008,-0.009,0.02,
28,-4.065,0,0,0,0,21.312,-0.016,0.008,-0.009,0.02,
29,-2.912,0,0,0,0,21.312,-0.016,0.008,-0.009,0.02,
30,-2.912,0,0,0,0,9.955,-0.005,0.008,-0.009,0.02,
31,-2.912,0,0,0,0,9.955,-0.005,-0.026,-0.009,0.008,
32,-0.364,0,0,0,0,9.955,-0.005,-0.026,-0.009,0.008,
33,-0.364,0,0,0,0,9.955,-0.005,-0.026,-0.009,0.008,
34,-0.364,0,0,0,0,-18.556,-0.005,0.008,-0.009,0.008,
35,-0.364,0,0,0,0,-18.556,-0.005,0.008,0.013,0.008,
36,-0.364,0,0,0,0,-18.556,-0.005,0.008,0.013,0.008,
37,-0.022,0,0,0,0,-18.556,-0.005,0.008,0.013,0.008,
38,-0.022,0,0,0,0,-20.805,-0.005,0.008,0.013,0.008,
39,-0.022,0,0,0,0,-20.805,0.006,-0.003,0.013,0.008,
40,-0.022,0,0,0,0,-20.805,0.006,-0.003,0.013,0.053,
41,-1.569,0,0,0,0,-20.805,0.006,-0.003,0.013,0.053,
42,-1.569,0,0,0,0,5.204,0.016,-0.003,0.013,0.053,
43,-1.569,0,0,0,0,5.204,0.016,-0.015,0.041,-0.031,
44,-1.569,0,0,0,0,5.204,0.016,-0.015,0.041,-0.031,
45,-3.862,0,0,0,0,5.204,0.016,-0.015,0.041,-0.031,
46,-3.862,0,0,0,0,18.454,-0.005,-0.003,0.041,-0.031,
47,-3.862,0,0,0,0,18.454,-0.005,-0.003,0.024,-0.031,
48,-3.862,0,0,0,0,18.454,-0.005,-0.003,0.024,0.02,
49,-3.965,0,0,0,0,18.454,-0.005,-0.003,0.024,0.02,
50,-3.965,0,0,0,0,21.626,-0.005,-0.003,0.024,0.02,
51,-3.965,0,0,0,0,21.626,-0.005,0.014,-0.009,0.003,
52,-3.965,0,0,0,0,21.626,-0.005,0.014,-0.009,0.003,
53,-2.465,0,0,0,0,21.626,-0.005,0.014,-0.009,0.003,
54,-2.465,0,0,0,0,-8.733,-0.005,-0.003,-0.009,0.003,
55,-2.465,0,0,0,0,-8.733,-0.005,-0.003,0.007,0.003,
