count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0,0,0,0,0,0.06,0,0.002,-0.013,-0.047,
1,0,0,0,0,0,0.06,0,0.002,-0.013,-0.047,
2,0,0,0,0,0,0.128,0,0.002,-0.013,-0.047,
3,0,0,0,0,0,0.128,0.022,0.002,0.004,0.003,
4,0,0,0,0,0,0.128,0.022,0.002,0.004,0.003,
5,0,0,0,0,0,0.128,0.022,0.002,0.004,0.003,
6,0,0,0,0,0,0.037,0,-0.009,0.004,0.003,
7,0,0,0,0,0,0.037,0,-0.009,0.016,-0.014,
8,0,0,0,0,0,0.037,0,-0.009,0.016,-0.014,
9,0,0,0,0,0,0.037,0,-0.009,0.016,-0.014,
10,0,0,0,0,0,0.083,0.033,-0.003,0.032,-0.014,
11,0,0,0,0,0,0.083,0.033,-0.003,0.032,-0.014,
12,0,0,0,0,0,0.083,0.033,-0.003,0.032,-0.014,
13,0,0,0,0,0,0.026,-0.01,-0.003,0.032,-0.014,
14,0,0,0,0,0,0.026,-0.01,-0.003,-0.007,0.054,
15,0,0,0,0,0,0.026,-0.01,-0.003,-0.007,0.054,
16,0,0,0,0,0,0.094,-0.01,-0.003,-0.007,0.054,
17,0,0,0,0,0,0.094,0,0.013,0.01,0.031,
18,0,0,0,0,0,0.094,0,0.013,0.01,0.031,
19,0,0,0,0,0,0.094,0,0.013,0.01,0.031,
20,0,0,0,0,0,0.037,0,-0.003,0.01,0.031,
21,0,0,0,0,0,0.037,0,-0.003,-0.029,-0.019,
22,0,0,0,0,0,0.037,0,-0.003,-0.029,-0.019,
23,0,0,0,0,0,-0.065,0,-0.003,-0.029,-0.019,
24,0,0,0,0,0,-0.065,0,0.008,0.004,-0.019,
25,0,0,0,0,0,-0.065,0,0.008,0.004,-0.042,
26,0,0,0,0,0,-0.065,0,0.008,0.004,-0.042,
27,0,0,0,0,0,0.003,0.011,0.008,0.004,-0.042,
28,0,0,0,0,0,0.003,0.011,-0.02,-0.013,0.003,
29,0,0,0,0,0,0.003,0.011,-0.02,-0.013,0.003,
30,0,0,0,0,0,0.003,0.011,-0.02,-0.013,0.003,
31,0,0,0,0,0,0.026,0.011,0.002,-0.013,0.003,
32,0,0,0,0,0,0.026,0.011,0.002,0.016,0.009,
33,0,0,0,0,0,0.026,0.011,0.002,0.016,0.009,
34,0,0,0,0,0,0.049,0.011,0.002,0.016,0.009,
35,0,0,0,0,0,0.049,0,-0.009,-0.024,-0.019,
36,0,0,0,0,0,0.049,0,-0.009,-0.024,-0.019,
37,0,0,0,0,0,0.049,0,-0.009,-0.024,-0.019,
38,0,0,0,0,0,-0.008,0,-0.026,-0.029,-0.019,
39,0,0,0,0,0,-0.008,0,-0.026,-0.029,-0.047,
40,0,0,0,0,0,-0.008,0,-0.026,-0.029,-0.047,
41,0,0,0,0,0,-0.008,0,-0.026,-0.029,-0.047,
42,0,0,0,0,0,-0.008,0,-0.026,0.021,-0.019,
43,0,0,0,0,0,-0.008,0,-0.026,0.021,-0.019,
44,0,0,0,0,0,0.049,-0.01,0.013,0.021,-0.019,
45,0,0,0,0,0,0.049,-0.01,0.013,0.004,-0.008,
46,0,0,0,0,0,0.049,-0.01,0.013,0.004,-0.008,
47,0,0,0,0,0,0.049,-0.01,0.013,0.004,-0.008,
48,0,0,0,0,0,0.026,0,-0.032,-0.007,-0.008,
49,0,0,0,0,0,0.026,0,-0.032,-0.007,-0.002,
50,0,0,0,0,0,0.026,0,-0.032,-0.007,-0.002,
51,0,0,0,0,0,0.094,0,-0.003,-0.007,-0.002,
52,0,0,0,0,0,0.094,0,-0.003,-0.001,0.02,
53,0,0,0,0,0,0.094,0,-0.003,-0.001,0.02,
54,0,0,0,0,0,0.094,0.011,-0.003,-0.001,0.02,
55,0,0,0,0,0,0.094,0.011,-0.009,0.016,0.009,
56,0,0,0,0,0,0.094,0.011,-0.009,0.016,0.009,
57,0,0,0,0,0,0.094,0.011,-0.009,0.016,0.009,
58,0,0,0,0,0,0.015,0.011,-0.015,0.021,0.014,
59,0,0,0,0,0,0.015,0.011,-0.015,0.021,0.014,
60,0,0,0,0,0,0.015,0.011,-0.015,0.021,0.014,
61,0,0,0,0,0,0.06,0,0.002,0.021,0.014,
62,0,0,0,0,0,0.06,0,0.002,0.01,-0.002,
63,0,0,0,0,0,0.06,0,0.002,0.01,-0.002,
64,0,0,0,0,0,0.072,0,0.002,0.01,-0.002,
65,0,0,0,0,0,0.072,0,0.002,-0.007,0.009,
66,0,0,0,0,0,0.072,0,0.002,-0.007,0.009,
67,0,0,0,0,0,0.072,0,0.002,-0.007,0.009,
68,0,0,0,0,0,0.083,0.011,0.002,-0.007,0.009,
69,0,0,0,0,0,0.083,0.011,0.002,0.016,0.009,
70,0,0,0,0,0,0.083,0.011,0.002,0.016,0.009,
71,0,0,0,0,0,-0.008,0,0.002,0.016,0.009,
72,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
73,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
74,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
75,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
76,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
77,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
78,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
79,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
80,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
81,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
82,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
83,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
84,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
85,0,0,0,0,0,-0.008,0,0.002,0.004,-0.025,
86,0,0,0,0,0,-0.054,-0.01,0.002,0.004,-0.025,
87,0,0,0,0,0,-0.054,-0.01,0.002,-0.001,-0.025,
88,0,0,0,0,0,-0.054,-0.01,0.002,-0.001,-0.008,
89,-0.002,0,0,0,0,-0.054,-0.01,0.002,-0.001,-0.008,
90,-0.002,0,0,0,0,-5.66,0,0.002,-0.001,-0.008,
91,-0.002,0,0,0,0,-5.66,0,0.002,-0.035,0.003,
92,-0.35,0,0,0,0,-5.66,0,0.002,-0.035,0.003,
93,-0.35,0,0,0,0,-5.66,0,0.002,-0.035,0.003,
94,-0.35,0,0,0,0,-5.672,0.011,0.002,0.01,0.043,
95,-0.35,0,0,0,0,-5.672,0.011,0.002,0.01,0.043,
96,-1.273,0,0,0,0,-5.672,0.011,0.002,0.01,0.043,
97,-1.273,0,0,0,0,-6.196,-0.01,0.008,-0.001,0.003,
98,-1.273,0,0,0,0,-6.196,-0.01,0.008,-0.001,0.003,
99,-2.489,0,0,0,0,-6.196,-0.01,0.008,-0.001,0.003,
100,-2.489,0,0,0,0,-4.656,0,0.008,-0.001,0.003,
101,-2.489,0,0,0,0,-4.656,0,0.008,0.027,0.014,
102,-4.454,0,0,0,0,-4.656,0,0.008,0.027,0.014,
103,-4.454,0,0,0,0,-4.656,0,0.008,0.027,0.014,
104,-4.454,0,0,0,0,7.238,0,-0.043,-0.013,0.009,
105,-4.454,0,0,0,0,7.238,0,-0.043,-0.013,0.009,
106,-6.125,0,0,0,0,7.238,0,-0.043,-0.013,0.009,
107,-6.125,0,0,0,0,3.956,0,0.002,0.016,0.009,
108,-6.125,0,0,0,0,3.956,0,0.002,0.016,0.009,
109,-7.141,0,0,0,0,3.956,0,0.002,0.016,0.009,
110,-7.141,0,0,0,0,2.862,-0.01,-0.02,0.016,0.009,
111,-7.141,0,0,0,0,2.862,-0.01,-0.02,0.027,0.003,
112,-7.809,0,0,0,0,2.862,-0.01,-0.02,0.027,0.003,
113,-7.809,0,0,0,0,3.668,-0.01,-0.02,0.027,0.003,
114,-7.809,0,0,0,0,3.668,0,-0.026,-0.035,0.003,
115,-7.96,0,0,0,0,3.668,0,-0.026,-0.035,0.003,
116,-7.96,0,0,0,0,3.668,0,-0.026,-0.035,0.003,
117,-7.96,0,0,0,0,-0.258,0,0.013,0.004,-0.036,
118,-7.96,0,0,0,0,-0.258,0,0.013,0.004,-0.036,
119,-7.955,0,0,0,0,-0.258,0,0.013,0.004,-0.036,
120,-7.955,0,0,0,0,-0.613,0,-0.003,-0.007,-0.036,
121,-7.955,0,0,0,0,-0.613,0,-0.003,-0.007,0.009,
122,-7.957,0,0,0,0,-0.613,0,-0.003,-0.007,0.009,
123,-7.957,0,0,0,0,-0.727,-0.01,-0.026,-0.007,0.009,
124,-7.957,0,0,0,0,-0.727,-0.01,-0.026,-0.018,0.009,
125,-7.957,0,0,0,0,-0.727,-0.01,-0.026,-0.018,0.009,
126,-7.957,0,0,0,0,-0.727,-0.01,-0.026,-0.018,-0.019,
127,-7.89,0,0,0,0,-0.727,-0.01,-0.026,-0.018,-0.019,
128,-7.89,0,0,0,0,5.019,0,-0.026,-0.018,-0.019,
129,-7.89,0,0,0,0,5.019,0,0.019,-0.001,-0.008,
130,-7.286,0,0,0,0,5.019,0,0.019,-0.001,-0.008,
131,-7.286,0,0,0,0,5.019,0,0.019,-0.001,-0.008,
132,-7.286,0,0,0,0,4.992,0,-0.009,-0.013,-0.008,
133,-7.286,0,0,0,0,4.992,0,-0.009,-0.013,0.009,
134,-6.141,0,0,0,0,4.992,0,-0.009,-0.013,0.009,
135,-6.141,0,0,0,0,5.185,-0.01,0.013,-0.013,0.009,
