time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-4.2,2.645,-0.079,0.203,-0.004,0.044,0.763,-0.344,-0.006,
0.01,0,0,0,0,0,0,0,0,0,-4.2,2.645,-0.079,0.203,-0.004,0.044,0.763,-0.344,-0.006,
0.02,0,0,0,0,0,0,0,0,0,-4.2,2.645,-0.079,0.203,-0.004,0.044,0.763,-0.344,-0.006,
0.03,0,0.01,0,0,0,0,0,0,0,-4.2,2.645,-0.079,0.203,-0.004,0.044,0.763,-0.344,-0.006,
0.04,0,0.01,0,0,0,0,-0.04,0,0,-4.2,2.645,-0.079,0.203,-0.004,0.044,0.763,-0.344,-0.006,
0.05,0,0.01,0,0,0,0,-0.04,0,0.01,-4.288,2.623,-1.285,0.203,-0.004,0.044,0.763,-0.344,-0.006,
0.06,0,0.01,0,0,0,0,-0.04,0,0.01,-4.288,2.623,-1.285,1.205,-1.772,-0.595,0.174,-0.344,-0.006,
0.07,0,0.01,0,0,0,0,-0.04,0,0.01,-4.288,2.623,-1.285,1.205,-1.772,-0.595,0.174,-0.715,-0.143,
0.08,0,0.01,0,0,0,0,-0.04,0,0.01,-4.288,2.623,-1.285,1.205,-1.772,-0.595,0.174,-0.715,-0.143,
0.09,0,0.01,0,0,0,0,-0.04,0,0.01,-4.288,2.623,-1.285,1.205,-1.772,-0.595,0.174,-0.715,-0.143,
0.09999999,0,0.02,0,0,0.01,0.01,-0.04,0,0.01,-4.288,2.623,-1.285,1.205,-1.772,-0.595,0.174,-0.715,-0.143,
0.11,0,0.02,0,0,0.01,0.01,-0.09,0.01,0.06,-4.301,3.15,-1.285,1.205,-1.772,-0.595,0.174,-0.715,-0.143,
0.12,0,0.02,0,0,0.01,0.01,-0.09,0.01,0.06,-4.301,3.15,-1.48,1.369,-1.551,-0.402,0.168,-0.715,-0.143,
0.13,0,0.02,0,0,0.01,0.01,-0.09,0.01,0.06,-4.301,3.15,-1.48,1.369,-1.551,-0.402,0.168,-0.704,-0.289,
0.14,0,0.02,0,0,0.01,0.01,-0.09,0.01,0.06,-4.301,3.15,-1.48,1.369,-1.551,-0.402,0.168,-0.704,-0.289,
0.15,0,0.03,0,0,0.01,0.01,-0.09,0.01,0.06,-4.301,3.15,-1.48,1.369,-1.551,-0.402,0.168,-0.704,-0.289,
0.16,0,0.03,0,0,0.02,0.01,-0.12,0.01,0.06,-4.301,3.15,-1.48,1.369,-1.551,-0.402,0.168,-0.704,-0.289,
0.17,0,0.03,0,0,0.02,0.01,-0.12,0.03,0.12,-4.391,2.447,-1.48,1.369,-1.551,-0.402,0.168,-0.704,-0.289,
0.18,0,0.03,0,0,0.02,0.01,-0.12,0.03,0.12,-4.391,2.447,-1.47,1.119,-1.621,-0.402,0.168,-0.704,-0.289,
0.19,0,0.03,0,0,0.02,0.01,-0.12,0.03,0.12,-4.391,2.447,-1.47,1.119,-1.621,-0.616,0.24,-0.729,-0.247,
0.2,0,0.03,0,0,0.02,0.01,-0.12,0.03,0.12,-4.391,2.447,-1.47,1.119,-1.621,-0.616,0.24,-0.729,-0.247,
