time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0,-0.141,-0.006,0.004,0.019,-0.056,0.028,-0.051,-0.007,
0.01,0,0,0,0,0,0,0,0,0,0,-0.141,-0.006,0.004,0.019,-0.056,-0.006,-0.441,0.038,
0.02,0,0,0,0,0,0,0,0,0,0,-0.141,-0.006,0.004,0.019,-0.056,-0.006,-0.441,0.038,
0.03,0,0,0,0,0,0,0,0,0,0,-0.141,-0.006,0.004,0.019,-0.056,-0.006,-0.441,0.038,
0.04,0,0,0,0,0,0,0,0,0,0,-0.141,-0.006,0.004,0.019,-0.056,-0.006,-0.441,0.038,
0.05,0,0,0,0,0,0,0,0,0,0,-0.141,-0.006,0.004,0.019,-0.056,-0.006,-0.441,0.038,
0.06,0,0,0,0,0,0,0,0,0,0,-0.019,-0.003,-0.01,0.019,-0.056,-0.006,-0.441,0.038,
0.07,0,0,0,0,0,0,0,0,0,0,-0.019,-0.003,-0.01,0.013,-0.108,-0.063,-0.441,0.038,
0.08,0,0,0,0,0,0,0,0,0,0,-0.019,-0.003,-0.01,0.013,-0.108,-0.063,-0.497,0.004,
0.09,0,0,0,0,0,0,0,0,0,0,-0.019,-0.003,-0.01,0.013,-0.108,-0.063,-0.497,0.004,
0.09999999,0,0,0,0,0,0,0,0,0,0,-0.019,-0.003,-0.01,0.013,-0.108,-0.063,-0.497,0.004,
0.11,0,0,0,0,0,0,0,0,0,0,-0.019,-0.003,-0.01,0.013,-0.108,-0.063,-0.497,0.004,
0.12,0,0,0,0,0,0,0,0.02,0,0,-0.001,0.004,-0.01,0.013,-0.108,-0.063,-0.497,0.004,
0.13,0,0,0,0,0,0,0,0.02,0,0,-0.001,0.004,-0.002,-0.026,-0.101,-0.006,-0.497,0.004,
0.14,0,0,0,0,0,0,0,0.02,0,0,-0.001,0.004,-0.002,-0.026,-0.101,-0.006,-0.583,-0.019,
0.15,0,0,0,0,0,0,0,0.02,0,0,-0.001,0.004,-0.002,-0.026,-0.101,-0.006,-0.583,-0.019,
0.16,0,0,0,0,0,0,0,0.02,0,0,-0.001,0.004,-0.002,-0.026,-0.101,-0.006,-0.583,-0.019,
0.17,0,0,0,0,0,0,0,0.02,0,0,-0.001,0.004,-0.002,-0.026,-0.101,-0.006,-0.583,-0.019,
0.18,0,0,0,0,0,0,0,0.06,0,0,-0.044,0.004,-0.002,-0.026,-0.101,-0.006,-0.583,-0.019,
0.19,0,0,0,0,0,0,0,0.06,0,0,-0.044,-0.024,-0.013,-0.026,-0.341,-0.006,-0.583,-0.019,
0.2,0,0,0,0,0,0,0,0.06,0,0,-0.044,-0.024,-0.013,-0.026,-0.341,-0.155,-0.702,0.015,
0.21,0,0,0,0,0,0,0,0.06,0,0,-0.044,-0.024,-0.013,-0.026,-0.341,-0.155,-0.702,0.015,
0.22,0,0,0,0,0,0,0,0.06,0,0,-0.044,-0.024,-0.013,-0.026,-0.341,-0.155,-0.702,0.015,
0.23,0,0,0,0,0,0,0,0.06,0,0,-0.044,-0.024,-0.013,-0.026,-0.341,-0.155,-0.702,0.015,
0.24,0,0,0,0,0,0,0,0.06,0,0,-0.044,-0.024,-0.013,-0.026,-0.341,-0.155,-0.702,0.015,
0.25,0,0,0,0,0,0,0,0.11,0,0,-0.044,-0.015,-0.013,-0.026,-0.341,-0.155,-0.702,0.015,
0.26,0,0,0,0,0,0,0,0.11,0,0,-0.044,-0.015,0.006,0.019,-0.146,0.005,-0.702,0.015,
0.27,0,0,0,0,0,0,0,0.11,0,0,-0.044,-0.015,0.006,0.019,-0.146,0.005,-0.709,0.004,
0.28,0,0,0,0,0,0,0,0.11,0,0,-0.044,-0.015,0.006,0.019,-0.146,0.005,-0.709,0.004,
0.29,0,0,0,0,0,0,0,0.11,0,0,-0.044,-0.015,0.006,0.019,-0.146,0.005,-0.709,0.004,
0.3,0,0,0,0,0,0,0,0.11,0,0,-0.044,-0.015,0.006,0.019,-0.146,0.005,-0.709,0.004,
0.31,0,0,0,0,0,0,0,0.18,0,0,-0.044,-0.015,0.006,0.019,-0.146,0.005,-0.709,0.004,
0.32,0,0,0,0,0,0,0,0.18,0,0,-0.055,0.004,-0.01,-0.004,-0.146,0.005,-0.709,0.004,
0.33,0,0,0,0,0,0,0,0.18,0,0,-0.055,0.004,-0.01,-0.004,-0.273,-0.109,-0.796,0.004,
0.34,0,0,0,0,0,0,0,0.18,0,0,-0.055,0.004,-0.01,-0.004,-0.273,-0.109,-0.796,0.015,
0.35,0,0,0,0,0,0,0,0.18,0,0,-0.055,0.004,-0.01,-0.004,-0.273,-0.109,-0.796,0.015,
0.36,0,0,0,0,0,0,0,0.18,0,0,-0.055,0.004,-0.01,-0.004,-0.273,-0.109,-0.796,0.015,
0.37,0,0,0,0,0,0,0,0.25,0,0,-0.066,0.004,-0.01,-0.004,-0.273,-0.109,-0.796,0.015,
0.38,0,0,0,0,0,0,0,0.25,0,0,-0.066,0.013,-0.002,-0.038,-0.244,-0.052,-0.796,0.015,
0.39,0,0,0,0,0,0,0,0.25,0,0,-0.066,0.013,-0.002,-0.038,-0.244,-0.052,-0.796,-0.019,
0.4,0,0,0,0,0,0,0,0.25,0,0,-0.066,0.013,-0.002,-0.038,-0.244,-0.052,-0.796,-0.019,
0.41,0,0,0,0,0,0,0,0.25,0,0,-0.066,0.013,-0.002,-0.038,-0.244,-0.052,-0.796,-0.019,
0.42,0,0,0,0,0,0,0,0.33,0,0,-0.066,0.013,-0.002,-0.038,-0.244,-0.052,-0.796,-0.019,
0.43,0,0,0,0,0,0,0,0.33,0,0,-0.044,-0.018,0.017,-0.009,-0.244,-0.052,-0.796,-0.019,
0.44,0,0,0,0,0,0,0,0.33,0,0,-0.044,-0.018,0.017,-0.009,-0.295,-0.052,-0.773,-0.019,
0.45,0,0,0,0,0,0,0,0.33,0,0,-0.044,-0.018,0.017,-0.009,-0.295,-0.052,-0.773,-0.019,
0.46,0,0,0,0,0,0,0,0.33,0,0,-0.044,-0.018,0.017,-0.009,-0.295,-0.052,-0.773,-0.019,
0.47,0,0,0,0,0,0,0,0.33,0,0,-0.044,-0.018,0.017,-0.009,-0.295,-0.052,-0.773,-0.019,
0.48,0,0,0,0,0,0,0,0.43,0,0,-0.044,-0.018,0.017,-0.009,-0.295,-0.052,-0.773,-0.019,
0.49,0,0,0,0,0,0,0,0.43,0,0,-0.055,-0.001,0.017,-0.009,-0.295,-0.052,-0.773,-0.019,
0.5,0,0,0,0,0,0,0,0.43,0,0,-0.055,-0.001,0.039,0.002,-0.237,-0.098,-0.773,-0.019,
0.51,0,0,0,0,0,0,0,0.43,0,0,-0.055,-0.001,0.039,0.002,-0.237,-0.098,-0.717,0.015,
0.52,0,0,0,0,0,0,0,0.43,0,0,-0.055,-0.001,0.039,0.002,-0.237,-0.098,-0.717,0.015,
0.53,0,0,0,0,0,0,0,0.43,0,0,-0.055,-0.001,0.039,0.002,-0.237,-0.098,-0.717,0.015,
0.54,0,0,0,0,0,0,0,0.43,0,0,-0.055,-0.001,0.039,0.002,-0.237,-0.098,-0.717,0.015,
0.55,0,0,0,0,0,0,0,0.55,0,0,-0.044,-0.001,0.039,0.002,-0.237,-0.098,-0.717,0.015,
0.56,0,0,0,0,0,0,0,0.55,0,0,-0.044,-0.039,-0.037,-0.026,-0.257,-0.098,-0.717,0.015,
0.57,0,0,0,0,0,0,0,0.55,0,0,-0.044,-0.039,-0.037,-0.026,-0.257,-0.018,-0.659,-0.007,
0.58,0,0,0,0,0,0,0,0.55,0,0,-0.044,-0.039,-0.037,-0.026,-0.257,-0.018,-0.659,-0.007,
0.59,0,0,0,0,0,0,0,0.55,0,0,-0.044,-0.039,-0.037,-0.026,-0.257,-0.018,-0.659,-0.007,
0.6,0,0,0,0,0,0,0,0.55,0,0,-0.044,-0.039,-0.037,-0.026,-0.257,-0.018,-0.659,-0.007,
0.61,0,0,0,0,0,0,0,0.69,0,0,-0.044,-0.039,-0.037,-0.026,-0.257,-0.018,-0.659,-0.007,
0.62,0,0,0,0,0,0,0,0.69,0,0,-0.055,-0.018,0.012,-0.026,-0.257,-0.018,-0.659,-0.007,
0.63,0,0,0,0,0,0,0,0.69,0,0,-0.055,-0.018,0.012,0.069,-0.268,0.005,-0.659,-0.007,
0.64,0,0,0,0,0,0,0,0.69,0,0,-0.055,-0.018,0.012,0.069,-0.268,0.005,-0.851,0.027,
0.65,0,0,0,0,0,0,0,0.69,0,0,-0.055,-0.018,0.012,0.069,-0.268,0.005,-0.851,0.027,
0.66,0,0,0,0,0,0,0,0.69,0,0,-0.055,-0.018,0.012,0.069,-0.268,0.005,-0.851,0.027,
0.67,0,0,0,0,0,0,0,0.69,0,0,-0.055,-0.018,0.012,0.069,-0.268,0.005,-0.851,0.027,
0.68,0,0,0,0,0,0,0,0.84,0,0,-0.055,-0.006,0.012,0.069,-0.268,0.005,-0.851,0.027,
0.69,0,0,0,0,0,0,0,0.84,0,0,-0.055,-0.006,0.017,0.086,-0.251,0.028,-0.851,0.027,
0.7,0,0,0,0,0,0,0,0.84,0,0,-0.055,-0.006,0.017,0.086,-0.251,0.028,-0.656,0.015,
