time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.34,0.003,0.284,0.04,0.538,-0.072,0.011,-0.041,0.028,
0.01,0,0,0,0,0,0,0,0,0,-0.34,0.003,0.284,0.04,0.538,-0.072,0.011,-0.041,0.028,
0.02,0,0,0,0,0,0,0,0,0,-0.51,0.003,0.284,0.04,0.538,-0.072,0.011,-0.041,0.028,
0.03,0,0,0,0,0,0,0,0,0,-0.51,-0.008,0.306,-0.005,0.693,-0.072,0.011,-0.041,0.028,
0.04,0,0,0,0,0,0,0,0,0,-0.51,-0.008,0.306,-0.005,0.693,0.013,0.07,-0.008,-0.016,
0.05,0,0,0,0,0,0,0,0,0,-0.51,-0.008,0.306,-0.005,0.693,0.013,0.07,-0.008,-0.016,
0.06,0,0,0,0,0,0,0,0,0,-0.51,-0.008,0.306,-0.005,0.693,0.013,0.07,-0.008,-0.016,
0.07,0,0,0,0,0,0,0,0,0,-0.51,-0.008,0.306,-0.005,0.693,0.013,0.07,-0.008,-0.016,
0.08,0,0,0,0,0,0,0,0,0,-0.51,-0.008,0.306,-0.005,0.693,0.013,0.07,-0.008,-0.016,
0.09,0,0,0,0,0,0,0,0,0,-1.092,0.003,0.306,-0.005,0.693,0.013,0.07,-0.008,-0.016,
0.09999999,0,0,0,0,0,0,0,0,0,-1.092,0.003,0.352,0.003,0.745,0.007,-0.003,-0.008,-0.016,
0.11,0,0,0,0,0,0,0,0,0,-1.092,0.003,0.352,0.003,0.745,0.007,-0.003,-0.031,-0.015,
