count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0,0,0,0,0,-0.06,0.185,0.476,0.763,-0.465,
1,0,0,0,0,0,-0.011,0.163,0.505,0.757,-0.47,
2,0,0,0,0,0,-0.051,0.185,0.505,0.791,-0.445,
3,0,0,0,0,0,-0.074,0.153,0.525,0.757,-0.423,
4,0,0,0,0,0,-0.082,0.174,0.495,0.791,-0.432,
5,0,0,0,0,0,-0.065,0.196,0.486,0.819,-0.454,
6,0,0,0,0,0,-0.128,0.185,0.487,0.819,-0.477,
7,0,0,0,0,0,-0.128,0.185,0.515,0.813,-0.42,
8,0,0,0,0,0,-0.105,0.185,0.506,0.791,-0.454,
9,0,0,0,0,0,0.025,-0.009,0.496,0.774,-0.441,
10,0,0,-0.006,0,0,0.008,0.002,0.008,-0.025,-0.461,
11,0,0,0,0,0,-0.077,-0.009,0.269,-0.002,0.01,
12,0,0,-0.006,0,0,-0.037,-0.009,-4.358,-0.002,0.082,
13,0,0,-1.848,0,0.006,0.008,0.002,-3.709,-0.014,0.116,
14,0,0,-7.464,0,0.006,0.025,-0.009,2.892,0.02,-0.029,
15,0,0,-11.322,0,0.006,0.071,0.013,-0.287,-0.036,-4.411,
16,0,0,-11.16,0,-2.394,0.008,0.002,8.27,-0.025,-4.189,
17,0,0,-5.892,0,-7.128,0.107,0.002,7.141,0.026,3.292,
18,0,0,3.456,0.003,-11.112,-0.006,-0.009,-6.647,0.144,2.531,
19,0,0,10.602,0,-11.97,-0.029,-0.009,1.358,-0.002,8.509,
20,0,0,10.668,-0.003,-6.222,0.088,0.002,-6.996,0.099,7.793,
21,0,0,4.818,-0.003,3.366,-0.046,0.024,-8.207,0.082,-7.426,
22,0,0,-4.386,-0.009,10.014,-0.114,-0.516,5.163,0.11,-5.473,
23,0,-0.006,-10.884,-0.006,12,0.008,-0.03,0.019,0.155,-8.018,
24,0,-0.003,-10.752,-0.006,6.54,-0.015,0.26,8.666,0.172,-7.442,
25,0,0,-4.566,-0.006,-3.576,-0.037,0.131,7.336,0.133,6.575,
26,0,0,4.722,-0.006,-10.296,-0.054,0.024,-6.573,0.324,5.465,
27,0,0.003,11.274,-0.006,-11.862,0.088,0.045,-7.507,0.408,7.4,
28,0,0.003,9.432,0,-2.598,0.005,-0.019,-7.681,0.189,-7.558,
29,0,0.003,0.804,-0.003,7.656,0.093,0.174,9.948,0.256,-5.32,
30,0,0.003,-8.448,-0.006,11.958,-0.037,-0.108,5.557,0.104,0.655,
31,0,0.003,-11.922,-0.006,9.18,0.071,-0.172,7.11,0.273,-7.551,
32,0,0,-8.724,-0.003,0.582,-0.006,-0.054,6.299,0.144,7.025,
33,0,0,1.218,-0.003,-9.24,-0.029,-0.054,-6.869,0.099,6.049,
34,0,0,9.708,-0.003,-12.06,-0.006,-0.054,-5.57,0.239,7.819,
35,0,0,11.55,0.003,-5.49,0.022,-0.108,-6.931,0.144,7.458,
