time (s), lifter (1cm), left pedal pos (1cm), left slider pos (1cm), right pedal pos (1cm), right slider pos (1cm), stock left extend pos (1cm), stock left slider pos (1cm), stock right extend pos (10cm), stock right slider pos (1cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0.38575,0,0,0,0,0.023,0.009000001,0,0,-0.037,0.515,0.125,0.662,-0.063,-0.234,0.168,-0.132,-0.142,
0.1,0,0,0,0,0,0,0,0,0,-0.037,0.515,0.125,0.662,-0.063,-0.234,0.168,-0.132,-0.142,
0.2,0.79175,0,0,0,0,0.128,0.059,0,0,-0.037,0.515,0.125,0.662,-0.063,-0.234,0.168,-0.132,-0.142,
0.3,1.438,0,0,0,0,0.443,0.279,0,0,-0.325,1.242,-0.521,0.651,-0.085,-0.395,0.168,-0.132,-0.142,
0.4,2.0735,0,0,0,0,0.892,0.574,0,0,-0.325,1.242,-0.521,0.651,-0.085,-0.395,-0.175,-0.132,-0.052,
0.5,2.74675,0,0,0,0,1.599,1.086,0,0,-0.325,1.242,-0.521,0.651,-0.085,-0.395,-0.175,-0.132,-0.052,
0.6,3.3465,0,0,0,0,2.397,1.643,0,0,-0.77,1.135,-0.497,0.662,-0.057,-0.415,-0.288,-0.085,-0.111,
0.7,3.913,0,0,0,0,3.275,2.285,0,0,-0.77,1.135,-0.497,0.662,-0.057,-0.415,-0.288,-0.085,-0.111,
0.8,4.43575,0,0,0,0,4.229,3.061,0,0,-0.521,0.873,-0.385,0.662,-0.057,-0.415,-0.288,-0.085,-0.111,
0.9,4.90825,0,0,0,0,5.108,3.778,0,0,-0.521,0.873,-0.385,0.651,-0.087,-0.297,-0.254,-0.062,-0.036,
1,5.33325,0,0,0,0,6.044,4.558,0,0,-0.521,0.873,-0.385,0.651,-0.087,-0.297,-0.254,-0.062,-0.036,
1.1,5.71775,0,0,0,0,6.982,5.279,0,0,-0.417,0.895,-0.387,0.651,-0.071,-0.398,-0.212,-0.103,-0.052,
1.2,6.037,0,0,0,0,7.863,5.913,0,0,-0.417,0.895,-0.387,0.651,-0.071,-0.398,-0.212,-0.103,-0.052,
1.3,6.32075,0,0,0,0,8.801001,6.618,0,0,-0.463,0.854,-0.387,0.651,-0.071,-0.398,-0.212,-0.103,-0.052,
1.4,6.55625,0,0,0,0,9.677,7.254,0,0,-0.463,0.854,-0.334,0.641,-0.093,-0.388,-0.246,-0.082,-0.067,
1.5,6.73375,0,0,0,0,10.447,7.82,0,0,-0.463,0.854,-0.334,0.641,-0.093,-0.388,-0.246,-0.082,-0.067,
1.6,6.87025,0,0,0,0,11.27,8.441,0,0,-0.33,0.722,-0.365,0.651,-0.055,-0.369,-0.086,-0.085,-0.103,
1.7,6.958,0,0,0,0,12.007,8.979,0,0,-0.33,0.722,-0.365,0.651,-0.055,-0.369,-0.086,-0.085,-0.103,
1.8,6.9975,0,0,0,0,12.77,9.557,0,0,-0.274,0.666,-0.365,0.651,-0.055,-0.369,-0.086,-0.085,-0.103,
1.9,7.0005,0,0,0,0,13.452,10.067,0,0,-0.274,0.666,-0.329,0.662,-0.082,-0.393,-0.189,-0.043,-0.171,
2,6.95475,0,0,0,0,14.073,10.512,0,0,-0.274,0.666,-0.329,0.662,-0.082,-0.393,-0.189,-0.043,-0.171,
2.1,6.668,0,0,0,0,14.725,11.01,0,0,1.191,0.768,-0.281,0.651,-0.088,-0.353,-0.102,-0.066,-0.209,
2.2,6.16775,0,0,0,0,15.282,11.41,0,0,1.191,0.768,-0.281,0.651,-0.088,-0.353,-0.102,-0.066,-0.209,
2.3,5.5205,0,0,0,0,15.856,11.853,0,0,-0.047,0.768,-0.281,0.651,-0.088,-0.353,-0.102,-0.066,-0.209,
2.4,4.8505,0,0,0,0,16.392,12.248,0,0,-0.047,0.606,-0.356,0.662,-0.071,-0.349,-0.085,-0.13,-0.089,
2.5,4.23225,0,0,0,0,16.838,12.572,0,0,-0.047,0.606,-0.356,0.662,-0.071,-0.349,-0.085,-0.13,-0.089,
2.6,3.5985,0,0,0,0,17.317,12.94,0,0,-0.145,0.542,-0.425,0.662,-0.041,-0.249,-0.108,-0.086,-0.217,
2.7,3.0535,0,0,0,0,17.699,13.211,0,0,-0.145,0.542,-0.425,0.662,-0.041,-0.249,-0.108,-0.086,-0.217,
2.8,2.5175,0,0,0,0,18.108,13.532,0,0,-0.241,0.542,-0.425,0.662,-0.041,-0.249,-0.108,-0.086,-0.217,
