count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0.55,0.4,0,0,0,0,-4.877,0,0,0,0,
0.56,0.53,0,0,0,0,-1.792,0,0,0,0,
0.57,0.53,0,0,0,0,-1.792,0,0,0,0,
0.58,0.67,0,0,0,0,-0.851,0,0,0,0,
0.59,0.67,0,0,0,0,-0.851,0,0,0,0,
0.6,0.82,0,0,0,0,-0.542,0,0,0,0,
0.61,0.82,0,0,0,0,-0.542,0,0,0,0,
0.62,0.82,0,0,0,0,-0.542,0,0,0,0,
0.63,0.97,0,0,0,0,-0.424,0,0,0,0,
0.64,0.97,0,0,0,0,-0.424,0,0,0,0,
0.65,1.12,0,0,0,0,-0.419,0,0,0,0,
0.66,1.12,0,0,0,0,-0.419,0,0,0,0,
0.67,1.27,0,0,0,0,-0.419,0,0,0,0,
0.68,1.27,0,0,0,0,-0.174,0,0,0,0,
0.69,1.27,0,0,0,0,-0.174,0,0,0,0,
0.7,1.41,0,0,0,0,-0.654,0,0,0,0,
0.71,1.41,0,0,0,0,-0.654,0,0,0,0,
0.72,1.57,0,0,0,0,-0.343,0,0,0,0,
0.73,1.57,0,0,0,0,-0.343,0,0,0,0,
0.74,1.71,0,0,0,0,-0.47,0,0,0,0,
0.75,1.71,0,0,0,0,-0.47,0,0,0,0,
0.76,1.71,0,0,0,0,-0.47,0,0,0,0,
0.77,1.86,0,0,0,0,3.321,0,0,0,0,
0.78,1.86,0,0,0,0,3.321,0,0,0,0,
0.79,1.99,0,0,0,0,1.763,0,0,0,0,
0.8,1.99,0,0,0,0,1.763,0,0,0,0,
0.81,2.1,0,0,0,0,1.484,0,0,0,0,
0.82,2.1,0,0,0,0,1.484,0,0,0,0,
0.83,2.21,0,0,0,0,1.484,0,0,0,0,
0.84,2.21,0,0,0,0,0.77,0,0,0,0,
0.85,2.21,0,0,0,0,0.77,0,0,0,0,
0.86,2.31,0,0,0,0,0.785,0,0,0,0,
0.87,2.31,0,0,0,0,0.785,0,0,0,0,
0.88,2.4,0,0,0,0,0.859,0,0,0,0,
0.89,2.4,0,0,0,0,0.859,0,0,0,0,
0.9,2.4,0,0,0,0,0.859,0,0,0,0,
0.91,2.49,0,0,0,0,0.832,0,0,0,0,
0.92,2.49,0,0,0,0,0.832,0,0,0,0,
0.93,2.57,0,0,0,0,0.702,0,0,0,0,
0.94,2.57,0,0,0,0,0.702,0,0,0,0,
0.95,2.57,0,0,0,0,0.702,0,0,0,0,
0.96,2.64,0,0,0,0,0.677,0,0,0,0,
0.97,2.64,0,0,0,0,0.677,0,0,0,0,
0.98,2.71,0,0,0,0,0.823,0,0,0,0,
0.9899999,2.71,0,0,0,0,0.823,0,0,0,0,
1,2.77,0,0,0,0,0.775,0,0,0,0,
1.01,2.77,0,0,0,0,0.775,0,0,0,0,
1.02,2.77,0,0,0,0,0.775,0,0,0,0,
1.03,2.82,0,0,0,0,0.777,0,0,0,0,
1.04,2.82,0,0,0,0,0.777,0,0,0,0,
1.05,2.87,0,0,0,0,0.751,0,0,0,0,
1.06,2.87,0,0,0,0,0.751,0,0,0,0,
1.07,2.91,0,0,0,0,0.868,0,0,0,0,
1.08,2.91,0,0,0,0,0.868,0,0,0,0,
1.09,2.91,0,0,0,0,0.868,0,0,0,0,
1.1,2.94,0,0,0,0,0.768,0,0,0,0,
1.11,2.94,0,0,0,0,0.768,0,0,0,0,
1.12,2.94,0,0,0,0,0.768,0,0,0,0,
1.13,2.97,0,0,0,0,0.131,0,0,0,0,
1.14,2.97,0,0,0,0,0.131,0,0,0,0,
1.15,2.99,0,0,0,0,0.245,0,0,0,0,
1.16,2.99,0,0,0,0,0.245,0,0,0,0,
1.17,2.99,0,0,0,0,0.245,0,0,0,0,
1.18,3.01,0,0,0,0,0.392,0,0,0,0,
1.19,3.01,0,0,0,0,0.392,0,0,0,0,
1.2,3.02,0,0,0,0,0.29,0,0,0,0,
1.21,3.02,0,0,0,0,0.29,0,0,0,0,
1.22,3.03,0,0,0,0,0.313,0,0,0,0,
1.23,3.03,0,0,0,0,0.313,0,0,0,0,
1.24,3.04,0,0,0,0,0.313,0,0,0,0,
1.25,3.04,0,0,0,0,0.344,0,0,0,0,
1.26,3.04,0,0,0,0,0.344,0,0,0,0,
1.27,3.04,0,0,0,0,0.318,0,0,0,0,
1.28,3.04,0,0,0,0,0.318,0,0,0,0,
1.29,3.05,0,0,0,0,0.146,0,0,0,0,
1.3,3.05,0,0,0,0,0.146,0,0,0,0,
1.31,3.05,0,0,0,0,0.146,0,0,0,0,
1.32,3.05,0,0,0,0,0.552,0,0,0,0,
1.33,3.05,0,0,0,0,0.552,0,0,0,0,
1.34,3.04,0,0,0,0,0.667,0,0,0,0,
1.35,3.04,0,0,0,0,0.667,0,0,0,0,
1.36,3.04,0,0,0,0,0.64,0,0,0,0,
1.37,3.04,0,0,0,0,0.64,0,0,0,0,
1.38,3.03,0,0,0,0,0.64,0,0,0,0,
1.39,3.03,0,0,0,0,0.768,0,0,0,0,
1.4,3.03,0,0,0,0,0.768,0,0,0,0,
1.41,3.02,0,0,0,0,0.738,0,0,0,0,
1.42,3.02,0,0,0,0,0.738,0,0,0,0,
1.43,3,0,0,0,0,0.696,0,0,0,0,
1.44,3,0,0,0,0,0.696,0,0,0,0,
1.45,3,0,0,0,0,0.696,0,0,0,0,
1.46,2.99,0,0,0,0,0.661,0,0,0,0,
1.47,2.99,0,0,0,0,0.661,0,0,0,0,
1.48,2.97,0,0,0,0,0.665,0,0,0,0,
1.49,2.97,0,0,0,0,0.665,0,0,0,0,
1.5,2.94,0,0,0,0,0.627,0,0,0,0,
1.51,2.94,0,0,0,0,0.627,0,0,0,0,
1.52,2.92,0,0,0,0,0.627,0,0,0,0,
1.53,2.92,0,0,0,0,0.678,0,0,0,0,
1.54,2.92,0,0,0,0,0.678,0,0,0,0,
1.55,2.89,0,0,0,0,0.706,0,0,0,0,
1.56,2.89,0,0,0,0,0.706,0,0,0,0,
1.57,2.86,0,0,0,0,0.731,0,0,0,0,
1.58,2.86,0,0,0,0,0.731,0,0,0,0,
1.59,2.83,0,0,0,0,0.731,0,0,0,0,
1.6,2.83,0,0,0,0,0.653,0,0,0,0,
1.61,2.83,0,0,0,0,0.653,0,0,0,0,
1.62,2.79,0,0,0,0,0.63,0,0,0,0,
1.63,2.79,0,0,0,0,0.63,0,0,0,0,
1.64,2.75,0,0,0,0,0.752,0,0,0,0,
1.65,2.75,0,0,0,0,0.752,0,0,0,0,
1.66,2.71,0,0,0,0,0.692,0,0,0,0,
1.67,2.71,0,0,0,0,0.692,0,0,0,0,
1.68,2.71,0,0,0,0,0.692,0,0,0,0,
1.69,2.66,0,0,0,0,0.743,0,0,0,0,
1.7,2.66,0,0,0,0,0.743,0,0,0,0,
1.71,2.61,0,0,0,0,0.731,0,0,0,0,
1.72,2.61,0,0,0,0,0.731,0,0,0,0,
1.73,2.56,0,0,0,0,0.731,0,0,0,0,
1.74,2.56,0,0,0,0,0.771,0,0,0,0,
1.75,2.56,0,0,0,0,0.771,0,0,0,0,
1.76,2.51,0,0,0,0,0.777,0,0,0,0,
1.77,2.51,0,0,0,0,0.777,0,0,0,0,
1.78,2.45,0,0,0,0,0.742,0,0,0,0,
1.79,2.45,0,0,0,0,0.742,0,0,0,0,
1.8,2.39,0,0,0,0,0.121,0,0,0,0,
1.81,2.39,0,0,0,0,0.121,0,0,0,0,
1.82,2.39,0,0,0,0,0.121,0,0,0,0,
1.83,2.33,0,0,0,0,0.089,0,0,0,0,
1.84,2.33,0,0,0,0,0.089,0,0,0,0,
1.85,2.28,0,0,0,0,0.205,0,0,0,0,
1.86,2.28,0,0,0,0,0.205,0,0,0,0,
1.87,2.22,0,0,0,0,0.205,0,0,0,0,
1.88,2.22,0,0,0,0,0.239,0,0,0,0,
1.89,2.22,0,0,0,0,0.239,0,0,0,0,
1.9,2.16,0,0,0,0,0.183,0,0,0,0,
1.91,2.16,0,0,0,0,0.183,0,0,0,0,
1.92,2.1,0,0,0,0,0.183,0,0,0,0,
1.93,2.1,0,0,0,0,0.111,0,0,0,0,
1.94,2.1,0,0,0,0,0.111,0,0,0,0,
1.95,2.05,0,0,0,0,0.164,0,0,0,0,
1.96,2.05,0,0,0,0,0.164,0,0,0,0,
1.97,1.99,0,0,0,0,0.194,0,0,0,0,
1.98,1.99,0,0,0,0,0.194,0,0,0,0,
1.99,1.99,0,0,0,0,0.194,0,0,0,0,
2,1.94,0,0,0,0,0.183,0,0,0,0,
2.01,1.94,0,0,0,0,0.183,0,0,0,0,
2.02,1.89,0,0,0,0,0.172,0,0,0,0,
2.03,1.89,0,0,0,0,0.172,0,0,0,0,
2.04,1.84,0,0,0,0,0.09,0,0,0,0,
2.05,1.84,0,0,0,0,0.09,0,0,0,0,
2.06,1.84,0,0,0,0,0.09,0,0,0,0,
2.07,1.78,0,0,0,0,0.154,0,0,0,0,
2.08,1.78,0,0,0,0,0.154,0,0,0,0,
2.09,1.73,0,0,0,0,0.135,0,0,0,0,
2.1,1.73,0,0,0,0,0.135,0,0,0,0,
2.11,1.68,0,0,0,0,0.135,0,0,0,0,
2.12,1.68,0,0,0,0,0.2,0,0,0,0,
2.13,1.68,0,0,0,0,0.2,0,0,0,0,
2.14,1.63,0,0,0,0,0.123,0,0,0,0,
2.15,1.63,0,0,0,0,0.123,0,0,0,0,
2.16,1.58,0,0,0,0,0.19,0,0,0,0,
2.17,1.58,0,0,0,0,0.19,0,0,0,0,
2.18,1.54,0,0,0,0,0.19,0,0,0,0,
2.19,1.54,0,0,0,0,0.144,0,0,0,0,
2.2,1.54,0,0,0,0,0.144,0,0,0,0,
2.21,1.49,0,0,0,0,0.177,0,0,0,0,
2.22,1.49,0,0,0,0,0.177,0,0,0,0,
2.23,1.45,0,0,0,0,0.162,0,0,0,0,
2.24,1.45,0,0,0,0,0.162,0,0,0,0,
2.25,1.4,0,0,0,0,0.194,0,0,0,0,
2.26,1.4,0,0,0,0,0.194,0,0,0,0,
2.27,1.4,0,0,0,0,0.194,0,0,0,0,
2.28,1.36,0,0,0,0,0.228,0,0,0,0,
2.29,1.36,0,0,0,0,0.228,0,0,0,0,
2.3,1.31,0,0,0,0,0.137,0,0,0,0,
2.31,1.31,0,0,0,0,0.137,0,0,0,0,
2.32,1.27,0,0,0,0,0.183,0,0,0,0,
2.33,1.27,0,0,0,0,0.183,0,0,0,0,
2.34,1.27,0,0,0,0,0.183,0,0,0,0,
2.35,1.23,0,0,0,0,0.106,0,0,0,0,
2.36,1.23,0,0,0,0,0.106,0,0,0,0,
2.37,1.19,0,0,0,0,0.187,0,0,0,0,
2.38,1.19,0,0,0,0,0.187,0,0,0,0,
2.39,1.15,0,0,0,0,0.185,0,0,0,0,
2.4,1.15,0,0,0,0,0.185,0,0,0,0,
2.41,1.15,0,0,0,0,0.185,0,0,0,0,
2.42,1.11,0,0,0,0,0.203,0,0,0,0,
2.43,1.11,0,0,0,0,0.203,0,0,0,0,
2.44,1.07,0,0,0,0,0.132,0,0,0,0,
2.45,1.07,0,0,0,0,0.132,0,0,0,0,
2.46,1.03,0,0,0,0,0.132,0,0,0,0,
2.47,1.03,0,0,0,0,0.087,0,0,0,0,
2.48,1.03,0,0,0,0,0.087,0,0,0,0,
2.49,0.99,0,0,0,0,0.134,0,0,0,0,
2.5,0.99,0,0,0,0,0.134,0,0,0,0,
2.51,0.95,0,0,0,0,0.171,0,0,0,0,
2.52,0.95,0,0,0,0,0.171,0,0,0,0,
2.53,0.92,0,0,0,0,0.15,0,0,0,0,
2.54,0.92,0,0,0,0,0.15,0,0,0,0,
2.55,0.92,0,0,0,0,0.15,0,0,0,0,
2.56,0.88,0,0,0,0,0.081,0,0,0,0,
2.57,0.88,0,0,0,0,0.081,0,0,0,0,
2.58,0.85,0,0,0,0,0.206,0,0,0,0,
2.59,0.85,0,0,0,0,0.206,0,0,0,0,
2.6,0.81,0,0,0,0,0.206,0,0,0,0,
2.61,0.81,0,0,0,0,0.29,0,0,0,0,
2.62,0.81,0,0,0,0,0.29,0,0,0,0,
2.63,0.78,0,0,0,0,0.154,0,0,0,0,
2.64,0.78,0,0,0,0,0.154,0,0,0,0,
2.65,0.74,0,0,0,0,0.138,0,0,0,0,
2.66,0.74,0,0,0,0,0.138,0,0,0,0,
2.67,0.71,0,0,0,0,0.151,0,0,0,0,
2.68,0.71,0,0,0,0,0.151,0,0,0,0,
2.69,0.71,0,0,0,0,0.151,0,0,0,0,
2.7,0.68,0,0,0,0,0.109,0,0,0,0,
2.71,0.68,0,0,0,0,0.109,0,0,0,0,
2.72,0.65,0,0,0,0,0.09,0,0,0,0,
2.73,0.65,0,0,0,0,0.09,0,0,0,0,
2.74,0.62,0,0,0,0,0.09,0,0,0,0,
2.75,0.62,0,0,0,0,0.107,0,0,0,0,
2.76,0.62,0,0,0,0,0.107,0,0,0,0,
2.77,0.58,0,0,0,0,0.051,0,0,0,0,
2.78,0.58,0,0,0,0,0.051,0,0,0,0,
2.79,0.55,0,0,0,0,0.051,0,0,0,0,
2.8,0.55,0,0,0,0,0.124,0,0,0,0,
2.81,0.55,0,0,0,0,0.124,0,0,0,0,
2.82,0.53,0,0,0,0,0.139,0,0,0,0,
2.83,0.53,0,0,0,0,0.139,0,0,0,0,
2.84,0.5,0,0,0,0,0.158,0,0,0,0,
2.85,0.5,0,0,0,0,0.158,0,0,0,0,
2.86,0.5,0,0,0,0,0.158,0,0,0,0,
2.87,0.47,0,0,0,0,0.113,0,0,0,0,
2.88,0.47,0,0,0,0,0.113,0,0,0,0,
2.89,0.45,0,0,0,0,0.102,0,0,0,0,
2.9,0.45,0,0,0,0,0.102,0,0,0,0,
2.91,0.42,0,0,0,0,0.11,0,0,0,0,
2.92,0.42,0,0,0,0,0.11,0,0,0,0,
2.93,0.42,0,0,0,0,0.11,0,0,0,0,
2.94,0.4,0,0,0,0,0.122,0,0,0,0,
2.95,0.4,0,0,0,0,0.122,0,0,0,0,
2.96,0.37,0,0,0,0,0.149,0,0,0,0,
2.97,0.37,0,0,0,0,0.149,0,0,0,0,
2.98,0.35,0,0,0,0,0.135,0,0,0,0,
2.99,0.35,0,0,0,0,0.135,0,0,0,0,
3,0.35,0,0,0,0,0.135,0,0,0,0,
3.01,0.33,0,0,0,0,-0.003,0,0,0,0,
3.02,0.33,0,0,0,0,-0.003,0,0,0,0,
3.03,0.31,0,0,0,0,0.113,0,0,0,0,
3.04,0.31,0,0,0,0,0.113,0,0,0,0,
3.05,0.29,0,0,0,0,0.066,0,0,0,0,
3.06,0.29,0,0,0,0,0.066,0,0,0,0,
3.07,0.27,0,0,0,0,0.066,0,0,0,0,
3.08,0.27,0,0,0,0,0.128,0,0,0,0,
3.09,0.27,0,0,0,0,0.128,0,0,0,0,
3.1,0.25,0,0,0,0,0.17,0,0,0,0,
3.11,0.25,0,0,0,0,0.17,0,0,0,0,
3.12,0.23,0,0,0,0,0.095,0,0,0,0,
3.13,0.23,0,0,0,0,0.095,0,0,0,0,
3.14,0.21,0,0,0,0,0.095,0,0,0,0,
3.15,0.21,0,0,0,0,0.101,0,0,0,0,
3.16,0.21,0,0,0,0,0.101,0,0,0,0,
3.17,0.19,0,0,0,0,0.065,0,0,0,0,
3.18,0.19,0,0,0,0,0.065,0,0,0,0,
3.19,0.18,0,0,0,0,0.105,0,0,0,0,
3.2,0.18,0,0,0,0,0.105,0,0,0,0,
3.21,0.18,0,0,0,0,0.105,0,0,0,0,
3.22,0.16,0,0,0,0,0.02,0,0,0,0,
3.23,0.16,0,0,0,0,0.02,0,0,0,0,
3.24,0.15,0,0,0,0,0.085,0,0,0,0,
3.25,0.15,0,0,0,0,0.085,0,0,0,0,
3.26,0.13,0,0,0,0,0.085,0,0,0,0,
3.27,0.13,0,0,0,0,0.114,0,0,0,0,
3.28,0.13,0,0,0,0,0.114,0,0,0,0,
3.29,0.12,0,0,0,0,-4.173,0,0,0,0,
3.3,0.12,0,0,0,0,-4.173,0,0,0,0,
3.31,0.12,0,0,0,0,-4.09,0,0,0,0,
3.32,0.12,0,0,0,0,-4.09,0,0,0,0,
3.33,0.12,0,0,0,0,-4.09,0,0,0,0,
3.34,0.15,0,0,0,0,-4.585,0,0,0,0,
3.35,0.15,0,0,0,0,-4.585,0,0,0,0,
3.36,0.21,0,0,0,0,-4.614,0,0,0,0,
3.37,0.21,0,0,0,0,-4.614,0,0,0,0,
3.38,0.29,0,0,0,0,-4.614,0,0,0,0,
3.39,0.29,0,0,0,0,-4.516,0,0,0,0,
3.4,0.29,0,0,0,0,-4.516,0,0,0,0,
3.41,0.4,0,0,0,0,-4.263,0,0,0,0,
3.42,0.4,0,0,0,0,-4.263,0,0,0,0,
3.43,0.53,0,0,0,0,-2.075,0,0,0,0,
3.44,0.53,0,0,0,0,-2.075,0,0,0,0,
3.45,0.67,0,0,0,0,-2.075,0,0,0,0,
3.46,0.67,0,0,0,0,-1.147,0,0,0,0,
3.47,0.67,0,0,0,0,-1.147,0,0,0,0,
3.48,0.82,0,0,0,0,-0.812,0,0,0,0,
3.49,0.82,0,0,0,0,-0.812,0,0,0,0,
3.5,0.97,0,0,0,0,-0.442,0,0,0,0,
3.51,0.97,0,0,0,0,-0.442,0,0,0,0,
3.52,1.11,0,0,0,0,-0.417,0,0,0,0,
3.53,1.11,0,0,0,0,-0.417,0,0,0,0,
3.54,1.11,0,0,0,0,-0.417,0,0,0,0,
3.55,1.26,0,0,0,0,-0.36,0,0,0,0,
3.56,1.26,0,0,0,0,-0.36,0,0,0,0,
3.57,1.41,0,0,0,0,-0.04,0,0,0,0,
3.58,1.41,0,0,0,0,-0.04,0,0,0,0,
3.59,1.56,0,0,0,0,-0.466,0,0,0,0,
3.6,1.56,0,0,0,0,-0.466,0,0,0,0,
3.61,1.56,0,0,0,0,-0.466,0,0,0,0,
3.62,1.71,0,0,0,0,-0.363,0,0,0,0,
3.63,1.71,0,0,0,0,-0.363,0,0,0,0,
3.64,1.85,0,0,0,0,2.988,0,0,0,0,
3.65,1.85,0,0,0,0,2.988,0,0,0,0,
3.66,1.98,0,0,0,0,1.858,0,0,0,0,
3.67,1.98,0,0,0,0,1.858,0,0,0,0,
3.68,2.1,0,0,0,0,1.858,0,0,0,0,
3.69,2.1,0,0,0,0,1.408,0,0,0,0,
3.7,2.1,0,0,0,0,1.408,0,0,0,0,
3.71,2.21,0,0,0,0,0.789,0,0,0,0,
3.72,2.21,0,0,0,0,0.789,0,0,0,0,
3.73,2.3,0,0,0,0,0.719,0,0,0,0,
3.74,2.3,0,0,0,0,0.719,0,0,0,0,
3.75,2.4,0,0,0,0,0.782,0,0,0,0,
3.76,2.4,0,0,0,0,0.782,0,0,0,0,
3.77,2.4,0,0,0,0,0.782,0,0,0,0,
3.78,2.48,0,0,0,0,0.841,0,0,0,0,
3.79,2.48,0,0,0,0,0.841,0,0,0,0,
3.8,2.56,0,0,0,0,0.685,0,0,0,0,
3.81,2.56,0,0,0,0,0.685,0,0,0,0,
3.82,2.63,0,0,0,0,0.685,0,0,0,0,
3.83,2.63,0,0,0,0,0.766,0,0,0,0,
3.84,2.63,0,0,0,0,0.766,0,0,0,0,
3.85,2.7,0,0,0,0,0.778,0,0,0,0,
3.86,2.7,0,0,0,0,0.778,0,0,0,0,
3.87,2.76,0,0,0,0,0.804,0,0,0,0,
3.88,2.76,0,0,0,0,0.804,0,0,0,0,
3.89,2.81,0,0,0,0,0.804,0,0,0,0,
3.9,2.81,0,0,0,0,0.723,0,0,0,0,
3.91,2.81,0,0,0,0,0.723,0,0,0,0,
3.92,2.86,0,0,0,0,0.739,0,0,0,0,
3.93,2.86,0,0,0,0,0.739,0,0,0,0,
3.94,2.9,0,0,0,0,0.739,0,0,0,0,
3.95,2.9,0,0,0,0,0.784,0,0,0,0,
3.96,2.9,0,0,0,0,0.784,0,0,0,0,
3.97,2.93,0,0,0,0,0.891,0,0,0,0,
3.98,2.93,0,0,0,0,0.891,0,0,0,0,
3.99,2.96,0,0,0,0,0.891,0,0,0,0,
4,2.96,0,0,0,0,0.891,0,0,0,0,
4.01,2.96,0,0,0,0,0.176,0,0,0,0,
4.02,2.96,0,0,0,0,0.176,0,0,0,0,
4.03,2.99,0,0,0,0,0.15,0,0,0,0,
4.04,2.99,0,0,0,0,0.15,0,0,0,0,
4.05,3.01,0,0,0,0,0.172,0,0,0,0,
4.06,3.01,0,0,0,0,0.172,0,0,0,0,
4.07,3.02,0,0,0,0,0.172,0,0,0,0,
4.08,3.02,0,0,0,0,0.306,0,0,0,0,
4.09,3.02,0,0,0,0,0.306,0,0,0,0,
4.1,3.03,0,0,0,0,0.199,0,0,0,0,
4.11,3.03,0,0,0,0,0.199,0,0,0,0,
4.12,3.04,0,0,0,0,0.33,0,0,0,0,
4.13,3.04,0,0,0,0,0.33,0,0,0,0,
4.14,3.04,0,0,0,0,0.33,0,0,0,0,
4.15,3.04,0,0,0,0,0.239,0,0,0,0,
4.16,3.04,0,0,0,0,0.239,0,0,0,0,
4.17,3.04,0,0,0,0,0.359,0,0,0,0,
4.18,3.04,0,0,0,0,0.359,0,0,0,0,
4.19,3.04,0,0,0,0,0.502,0,0,0,0,
4.2,3.04,0,0,0,0,0.502,0,0,0,0,
4.21,3.04,0,0,0,0,0.502,0,0,0,0,
4.22,3.04,0,0,0,0,0.611,0,0,0,0,
4.23,3.04,0,0,0,0,0.611,0,0,0,0,
4.24,3.03,0,0,0,0,0.788,0,0,0,0,
4.25,3.03,0,0,0,0,0.788,0,0,0,0,
4.26,3.02,0,0,0,0,0.721,0,0,0,0,
4.27,3.02,0,0,0,0,0.721,0,0,0,0,
4.28,3.02,0,0,0,0,0.721,0,0,0,0,
4.29,3.01,0,0,0,0,0.7,0,0,0,0,
4.3,3.01,0,0,0,0,0.7,0,0,0,0,
4.31,2.99,0,0,0,0,0.675,0,0,0,0,
4.32,2.99,0,0,0,0,0.675,0,0,0,0,
4.33,2.97,0,0,0,0,0.675,0,0,0,0,
4.34,2.97,0,0,0,0,0.686,0,0,0,0,
4.35,2.97,0,0,0,0,0.686,0,0,0,0,
4.36,2.95,0,0,0,0,0.58,0,0,0,0,
4.37,2.95,0,0,0,0,0.58,0,0,0,0,
4.38,2.92,0,0,0,0,0.677,0,0,0,0,
4.39,2.92,0,0,0,0,0.677,0,0,0,0,
4.4,2.9,0,0,0,0,0.677,0,0,0,0,
4.41,2.9,0,0,0,0,0.621,0,0,0,0,
4.42,2.9,0,0,0,0,0.621,0,0,0,0,
4.43,2.87,0,0,0,0,0.666,0,0,0,0,
4.44,2.87,0,0,0,0,0.666,0,0,0,0,
4.45,2.83,0,0,0,0,0.752,0,0,0,0,
4.46,2.83,0,0,0,0,0.752,0,0,0,0,
4.47,2.83,0,0,0,0,0.752,0,0,0,0,
4.48,2.8,0,0,0,0,0.766,0,0,0,0,
4.49,2.8,0,0,0,0,0.766,0,0,0,0,
4.5,2.76,0,0,0,0,0.616,0,0,0,0,
4.51,2.76,0,0,0,0,0.616,0,0,0,0,
4.52,2.71,0,0,0,0,0.616,0,0,0,0,
4.53,2.71,0,0,0,0,0.761,0,0,0,0,
4.54,2.71,0,0,0,0,0.761,0,0,0,0,
4.55,2.67,0,0,0,0,0.811,0,0,0,0,
4.56,2.67,0,0,0,0,0.811,0,0,0,0,
4.57,2.62,0,0,0,0,0.732,0,0,0,0,
4.58,2.62,0,0,0,0,0.732,0,0,0,0,
4.59,2.62,0,0,0,0,0.732,0,0,0,0,
4.6,2.57,0,0,0,0,0.662,0,0,0,0,
4.61,2.57,0,0,0,0,0.662,0,0,0,0,
4.62,2.52,0,0,0,0,0.75,0,0,0,0,
4.63,2.52,0,0,0,0,0.75,0,0,0,0,
4.64,2.46,0,0,0,0,0.75,0,0,0,0,
4.65,2.46,0,0,0,0,0.796,0,0,0,0,
4.66,2.46,0,0,0,0,0.796,0,0,0,0,
4.67,2.4,0,0,0,0,0.114,0,0,0,0,
4.68,2.4,0,0,0,0,0.114,0,0,0,0,
4.69,2.34,0,0,0,0,0.137,0,0,0,0,
4.7,2.34,0,0,0,0,0.137,0,0,0,0,
4.71,2.28,0,0,0,0,0.137,0,0,0,0,
4.72,2.28,0,0,0,0,0.107,0,0,0,0,
4.73,2.28,0,0,0,0,0.107,0,0,0,0,
