count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0,0,0,0,0,-0.085,-0.013,-0.022,0.019,-0.008,
1,0,0,0,0,0,-0.085,-0.013,-0.022,0.019,-0.008,
2,0,0,0,0,0,-0.005,-0.013,-0.022,0.019,-0.008,
3,0,0,0,0,0,-0.005,-0.013,-0.033,-0.004,-0.025,
4,0,0,0,0,0,-0.005,-0.013,-0.033,-0.004,-0.025,
5,0,0,0,0,0,-0.028,0.009,-0.011,-0.004,-0.025,
6,0,0,0,0,0,-0.028,0.009,-0.011,-0.004,0.015,
7,0,0,0,0,0,-0.028,0.009,-0.011,-0.004,0.015,
8,0,0,0,0,0,-0.017,-0.002,-0.011,-0.004,0.015,
9,0,0,0,0,0,-0.017,-0.002,-0.005,0.002,-0.025,
10,0,0,0,0,0,-0.017,-0.002,-0.005,0.002,-0.025,
11,0,0,0,0,0,0.074,-0.002,-0.005,0.002,-0.025,
12,0,0,0,0,0,0.074,0.03,0.023,0.002,0.003,
13,0,0,0,0,0,0.074,0.03,0.023,0.002,0.003,
14,0,0,0,0,0,-0.04,0.03,0.023,0.002,0.003,
15,0,0,0,0,0,-0.04,-0.002,0.001,0.036,-0.008,
16,0,0,0,0,0,-0.04,-0.002,0.001,0.036,-0.008,
17,0,0,0,0,0,-0.04,-0.002,0.001,0.036,-0.008,
18,0,0,0,0,0,0.074,-0.002,-0.044,-0.004,-0.008,
19,0,0,0,0,0,0.074,-0.002,-0.044,-0.004,-0.002,
20,0,0,0,0,0,0.074,-0.002,-0.044,-0.004,-0.002,
21,0,0,0,0,0,-0.062,-0.013,-0.044,-0.004,-0.002,
22,0,0,0,0,0,-0.062,-0.013,0.006,0.025,-0.025,
23,0,0,0,0,0,-0.062,-0.013,0.006,0.025,-0.025,
24,0,0,0,0,0,-0.062,-0.013,0.006,0.025,-0.025,
25,0,0,0,0,0,0.029,-0.002,0.006,-0.009,-0.025,
26,0,0,0,0,0,0.029,-0.002,0.006,-0.009,0.009,
27,0,0,0,0,0,0.029,-0.002,0.006,-0.009,0.009,
28,0,0,0,0,0,0.052,0.009,0.018,-0.009,0.009,
29,0,0,0,0,0,0.052,0.009,0.018,-0.02,0.009,
30,0,0,0,0,0,0.052,0.009,0.018,-0.02,0.009,
31,0,0,0,0,0,0.017,0.009,0.018,-0.02,0.009,
32,0,0,0,0,0,0.017,0.009,0.029,-0.009,-0.025,
33,0,0,0,0,0,0.017,0.009,0.029,-0.009,-0.025,
34,0,0,0,0,0,0.063,-0.013,0.029,-0.009,-0.025,
35,0,0,0,0,0,0.063,-0.013,0.006,0.047,-0.019,
36,0,0,0,0,0,0.063,-0.013,0.006,0.047,-0.019,
37,0,0,0,0,0,0.063,-0.013,0.006,0.047,-0.019,
38,0,0,0,0,0,0.063,0.02,-0.016,-0.004,0.009,
39,0,0,0,0,0,0.063,0.02,-0.016,-0.004,0.009,
40,0,0,0,0,0,0.063,0.02,-0.016,-0.004,0.009,
41,0,0,0,0,0,0.063,-0.002,0.001,-0.004,0.009,
42,0,0,0,0,0,0.063,-0.002,0.001,-0.004,0.015,
43,0,0,0,0,0,0.063,-0.002,0.001,-0.004,0.015,
44,0,0,0,0,0,0.109,-0.002,0.001,-0.004,0.015,
45,0,0,0,0,0,0.109,-0.002,0.001,0.019,0.009,
46,0,0,0,0,0,0.109,-0.002,0.001,0.019,0.009,
47,0,0,0,0,0,-0.108,-0.013,0.001,0.019,0.009,
48,0,0,0,0,0,-0.108,-0.013,-0.011,0.025,0.02,
49,0,0,0,0,0,-0.108,-0.013,-0.011,0.025,0.02,
50,0,0,0,0,0,-0.017,-0.013,-0.011,0.025,0.02,
51,0,0,0,0,0,-0.017,-0.002,0.018,-0.004,0.015,
52,0,0,0,0,0,-0.017,-0.002,0.018,-0.004,0.015,
53,0,0,0,0,0,-0.017,-0.002,0.018,-0.004,0.015,
54,0,0,0,0,0,0.097,-0.013,0.012,-0.009,0.003,
55,0,0,0,0,0,0.097,-0.013,0.012,-0.009,0.003,
56,0,0,0,0,0,0.097,-0.013,0.012,-0.009,0.003,
57,0,0,0,0,0,0.04,-0.013,0.001,0.025,-0.002,
58,0,0,0,0,0,0.04,-0.013,0.001,0.025,-0.002,
