count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
1.09,3.2,0,0,0,0,0.33,0,0,0,0,
1.1,3.2,0,0,0,0,0.377,0,0,0,0,
1.11,3.2,0,0,0,0,0.377,0,0,0,0,
1.12,3.09,0,0,0,0,0.286,0,0,0,0,
1.13,3.09,0,0,0,0,0.286,0,0,0,0,
1.14,2.99,0,0,0,0,0.294,0,0,0,0,
1.15,2.99,0,0,0,0,0.294,0,0,0,0,
1.16,2.88,0,0,0,0,0.317,0,0,0,0,
1.17,2.88,0,0,0,0,0.317,0,0,0,0,
1.18,2.78,0,0,0,0,0.317,0,0,0,0,
1.19,2.78,0,0,0,0,0.294,0,0,0,0,
1.2,2.78,0,0,0,0,0.294,0,0,0,0,
1.21,2.67,0,0,0,0,0.4,0,0,0,0,
1.22,2.67,0,0,0,0,0.4,0,0,0,0,
1.23,2.56,0,0,0,0,0.327,0,0,0,0,
1.24,2.56,0,0,0,0,0.327,0,0,0,0,
1.25,2.46,0,0,0,0,0.316,0,0,0,0,
1.26,2.46,0,0,0,0,0.316,0,0,0,0,
1.27,2.46,0,0,0,0,0.316,0,0,0,0,
1.28,2.35,0,0,0,0,0.397,0,0,0,0,
1.29,2.35,0,0,0,0,0.397,0,0,0,0,
1.3,2.24,0,0,0,0,0.385,0,0,0,0,
1.31,2.24,0,0,0,0,0.385,0,0,0,0,
1.32,2.14,0,0,0,0,0.216,0,0,0,0,
1.33,2.14,0,0,0,0,0.216,0,0,0,0,
1.34,2.03,0,0,0,0,0.216,0,0,0,0,
1.35,2.03,0,0,0,0,0.313,0,0,0,0,
1.36,2.03,0,0,0,0,0.313,0,0,0,0,
1.37,1.91,0,0,0,0,0.208,0,0,0,0,
1.38,1.91,0,0,0,0,0.208,0,0,0,0,
1.39,1.81,0,0,0,0,0.208,0,0,0,0,
1.4,1.81,0,0,0,0,0.318,0,0,0,0,
1.41,1.81,0,0,0,0,0.318,0,0,0,0,
1.42,1.7,0,0,0,0,0.356,0,0,0,0,
1.43,1.7,0,0,0,0,0.356,0,0,0,0,
1.44,1.59,0,0,0,0,0.408,0,0,0,0,
1.45,1.59,0,0,0,0,0.408,0,0,0,0,
1.46,1.49,0,0,0,0,0.311,0,0,0,0,
1.47,1.49,0,0,0,0,0.311,0,0,0,0,
1.48,1.38,0,0,0,0,0.311,0,0,0,0,
1.49,1.38,0,0,0,0,0.357,0,0,0,0,
1.5,1.38,0,0,0,0,0.357,0,0,0,0,
1.51,1.28,0,0,0,0,0.388,0,0,0,0,
1.52,1.28,0,0,0,0,0.388,0,0,0,0,
1.53,1.17,0,0,0,0,0.336,0,0,0,0,
1.54,1.17,0,0,0,0,0.336,0,0,0,0,
1.55,1.06,0,0,0,0,0.336,0,0,0,0,
1.56,1.06,0,0,0,0,0.277,0,0,0,0,
1.57,1.06,0,0,0,0,0.277,0,0,0,0,
1.58,0.95,0,0,0,0,0.318,0,0,0,0,
1.59,0.95,0,0,0,0,0.318,0,0,0,0,
1.6,0.84,0,0,0,0,0.299,0,0,0,0,
1.61,0.84,0,0,0,0,0.299,0,0,0,0,
1.62,0.84,0,0,0,0,0.299,0,0,0,0,
1.63,0.74,0,0,0,0,-0.814,0,0,0,0,
1.64,0.74,0,0,0,0,-0.814,0,0,0,0,
1.65,0.64,0,0,0,0,-0.808,0,0,0,0,
1.66,0.64,0,0,0,0,-0.808,0,0,0,0,
1.67,0.55,0,0,0,0,-0.776,0,0,0,0,
1.68,0.55,0,0,0,0,-0.776,0,0,0,0,
1.69,0.55,0,0,0,0,-0.776,0,0,0,0,
1.7,0.47,0,0,0,0,-0.822,0,0,0,0,
1.71,0.47,0,0,0,0,-0.822,0,0,0,0,
1.72,0.39,0,0,0,0,-0.867,0,0,0,0,
1.73,0.39,0,0,0,0,-0.867,0,0,0,0,
1.74,0.32,0,0,0,0,-0.854,0,0,0,0,
1.75,0.32,0,0,0,0,-0.854,0,0,0,0,
1.76,0.26,0,0,0,0,-0.854,0,0,0,0,
1.77,0.26,0,0,0,0,-0.919,0,0,0,0,
1.78,0.26,0,0,0,0,-0.919,0,0,0,0,
1.79,0.2,0,0,0,0,-0.825,0,0,0,0,
1.8,0.2,0,0,0,0,-0.825,0,0,0,0,
1.81,0.15,0,0,0,0,-0.903,0,0,0,0,
1.82,0.15,0,0,0,0,-0.903,0,0,0,0,
1.83,0.11,0,0,0,0,-0.903,0,0,0,0,
1.84,0.11,0,0,0,0,-0.83,0,0,0,0,
1.85,0.11,0,0,0,0,-0.83,0,0,0,0,
1.86,0.08,0,0,0,0,-21.709,0,0,0,0,
1.87,0.08,0,0,0,0,-21.709,0,0,0,0,
1.88,0.13,0,0,0,0,-10.269,0,0,0,0,
1.89,0.13,0,0,0,0,-10.269,0,0,0,0,
1.9,0.25,0,0,0,0,-3.488,0,0,0,0,
1.91,0.25,0,0,0,0,-3.488,0,0,0,0,
1.92,0.25,0,0,0,0,-3.488,0,0,0,0,
1.93,0.39,0,0,0,0,-1.146,0,0,0,0,
1.94,0.39,0,0,0,0,-1.146,0,0,0,0,
1.95,0.53,0,0,0,0,-1.025,0,0,0,0,
1.96,0.53,0,0,0,0,-1.025,0,0,0,0,
1.97,0.67,0,0,0,0,-0.635,0,0,0,0,
1.98,0.67,0,0,0,0,-0.635,0,0,0,0,
1.99,0.67,0,0,0,0,-0.635,0,0,0,0,
2,0.82,0,0,0,0,-0.63,0,0,0,0,
2.01,0.82,0,0,0,0,-0.63,0,0,0,0,
2.02,0.99,0,0,0,0,-0.62,0,0,0,0,
2.03,0.99,0,0,0,0,-0.62,0,0,0,0,
2.04,1.14,0,0,0,0,-0.62,0,0,0,0,
2.05,1.14,0,0,0,0,-0.393,0,0,0,0,
2.06,1.14,0,0,0,0,-0.393,0,0,0,0,
2.07,1.28,0,0,0,0,-0.582,0,0,0,0,
2.08,1.28,0,0,0,0,-0.582,0,0,0,0,
2.09,1.43,0,0,0,0,-0.216,0,0,0,0,
2.1,1.43,0,0,0,0,-0.216,0,0,0,0,
2.11,1.43,0,0,0,0,-0.216,0,0,0,0,
2.12,1.58,0,0,0,0,-0.508,0,0,0,0,
2.13,1.58,0,0,0,0,-0.508,0,0,0,0,
2.14,1.72,0,0,0,0,-0.402,0,0,0,0,
2.15,1.72,0,0,0,0,-0.402,0,0,0,0,
2.16,1.86,0,0,0,0,-0.208,0,0,0,0,
2.17,1.86,0,0,0,0,-0.208,0,0,0,0,
2.18,2.01,0,0,0,0,-0.208,0,0,0,0,
2.19,2.01,0,0,0,0,-0.267,0,0,0,0,
2.2,2.01,0,0,0,0,-0.267,0,0,0,0,
2.21,2.16,0,0,0,0,-0.521,0,0,0,0,
2.22,2.16,0,0,0,0,-0.521,0,0,0,0,
2.23,2.31,0,0,0,0,-0.33,0,0,0,0,
2.24,2.31,0,0,0,0,-0.33,0,0,0,0,
2.25,2.46,0,0,0,0,-0.33,0,0,0,0,
2.26,2.46,0,0,0,0,-0.462,0,0,0,0,
2.27,2.46,0,0,0,0,-0.462,0,0,0,0,
2.28,2.61,0,0,0,0,-0.174,0,0,0,0,
2.29,2.61,0,0,0,0,-0.174,0,0,0,0,
2.3,2.75,0,0,0,0,-0.326,0,0,0,0,
2.31,2.75,0,0,0,0,-0.326,0,0,0,0,
2.32,2.9,0,0,0,0,-0.326,0,0,0,0,
2.33,2.9,0,0,0,0,-0.5,0,0,0,0,
2.34,2.9,0,0,0,0,-0.5,0,0,0,0,
2.35,3.05,0,0,0,0,-0.425,0,0,0,0,
2.36,3.05,0,0,0,0,-0.425,0,0,0,0,
2.37,3.22,0,0,0,0,-0.353,0,0,0,0,
2.38,3.22,0,0,0,0,-0.353,0,0,0,0,
2.39,3.22,0,0,0,0,-0.353,0,0,0,0,
2.4,3.36,0,0,0,0,-0.381,0,0,0,0,
2.41,3.36,0,0,0,0,-0.381,0,0,0,0,
2.42,3.51,0,0,0,0,-0.431,0,0,0,0,
2.43,3.51,0,0,0,0,-0.431,0,0,0,0,
2.44,3.65,0,0,0,0,-0.431,0,0,0,0,
2.45,3.65,0,0,0,0,-0.393,0,0,0,0,
2.46,3.65,0,0,0,0,-0.393,0,0,0,0,
2.47,3.81,0,0,0,0,-0.028,0,0,0,0,
2.48,3.81,0,0,0,0,-0.028,0,0,0,0,
2.49,3.96,0,0,0,0,-0.187,0,0,0,0,
2.5,3.96,0,0,0,0,-0.187,0,0,0,0,
2.51,3.96,0,0,0,0,-0.187,0,0,0,0,
2.52,4.11,0,0,0,0,-0.785,0,0,0,0,
2.53,4.11,0,0,0,0,-0.785,0,0,0,0,
2.54,4.26,0,0,0,0,-0.598,0,0,0,0,
2.55,4.26,0,0,0,0,-0.598,0,0,0,0,
2.56,4.4,0,0,0,0,-0.419,0,0,0,0,
2.57,4.4,0,0,0,0,-0.419,0,0,0,0,
2.58,4.54,0,0,0,0,-0.268,0,0,0,0,
2.59,4.54,0,0,0,0,-0.268,0,0,0,0,
2.6,4.54,0,0,0,0,-0.268,0,0,0,0,
2.61,4.69,0,0,0,0,6.272,0,0,0,0,
2.62,4.69,0,0,0,0,6.272,0,0,0,0,
2.63,4.79,0,0,0,0,12.414,0,0,0,0,
2.64,4.79,0,0,0,0,12.414,0,0,0,0,
2.65,4.82,0,0,0,0,8.655,0,0,0,0,
2.66,4.82,0,0,0,0,8.655,0,0,0,0,
2.67,4.82,0,0,0,0,8.655,0,0,0,0,
2.68,4.8,0,0,0,0,4.655,0,0,0,0,
2.69,4.8,0,0,0,0,4.655,0,0,0,0,
2.7,4.74,0,0,0,0,2.763,0,0,0,0,
2.71,4.74,0,0,0,0,2.763,0,0,0,0,
2.72,4.67,0,0,0,0,2.166,0,0,0,0,
2.73,4.67,0,0,0,0,2.166,0,0,0,0,
2.74,4.67,0,0,0,0,2.166,0,0,0,0,
2.75,4.59,0,0,0,0,1.707,0,0,0,0,
2.76,4.59,0,0,0,0,1.707,0,0,0,0,
2.77,4.5,0,0,0,0,1.594,0,0,0,0,
2.78,4.5,0,0,0,0,1.594,0,0,0,0,
2.79,4.41,0,0,0,0,1.569,0,0,0,0,
2.8,4.41,0,0,0,0,1.569,0,0,0,0,
2.81,4.41,0,0,0,0,1.569,0,0,0,0,
2.82,4.31,0,0,0,0,1.519,0,0,0,0,
2.83,4.31,0,0,0,0,1.519,0,0,0,0,
2.84,4.2,0,0,0,0,0.149,0,0,0,0,
2.85,4.2,0,0,0,0,0.149,0,0,0,0,
2.86,4.09,0,0,0,0,0.26,0,0,0,0,
2.87,4.09,0,0,0,0,0.26,0,0,0,0,
2.88,4.09,0,0,0,0,0.26,0,0,0,0,
2.89,3.98,0,0,0,0,0.394,0,0,0,0,
2.9,3.98,0,0,0,0,0.394,0,0,0,0,
2.91,3.87,0,0,0,0,0.33,0,0,0,0,
2.92,3.87,0,0,0,0,0.33,0,0,0,0,
2.93,3.76,0,0,0,0,0.452,0,0,0,0,
2.94,3.76,0,0,0,0,0.452,0,0,0,0,
2.95,3.76,0,0,0,0,0.452,0,0,0,0,
2.96,3.65,0,0,0,0,0.287,0,0,0,0,
2.97,3.65,0,0,0,0,0.287,0,0,0,0,
2.98,3.54,0,0,0,0,0.391,0,0,0,0,
2.99,3.54,0,0,0,0,0.391,0,0,0,0,
3,3.43,0,0,0,0,0.198,0,0,0,0,
3.01,3.43,0,0,0,0,0.198,0,0,0,0,
3.02,3.32,0,0,0,0,0.198,0,0,0,0,
3.03,3.32,0,0,0,0,0.369,0,0,0,0,
3.04,3.32,0,0,0,0,0.369,0,0,0,0,
3.05,3.21,0,0,0,0,0.361,0,0,0,0,
3.06,3.21,0,0,0,0,0.361,0,0,0,0,
3.07,3.1,0,0,0,0,0.321,0,0,0,0,
3.08,3.1,0,0,0,0,0.321,0,0,0,0,
3.09,3.1,0,0,0,0,0.321,0,0,0,0,
3.1,2.99,0,0,0,0,0.243,0,0,0,0,
3.11,2.99,0,0,0,0,0.243,0,0,0,0,
3.12,2.89,0,0,0,0,0.287,0,0,0,0,
3.13,2.89,0,0,0,0,0.287,0,0,0,0,
3.14,2.78,0,0,0,0,0.27,0,0,0,0,
3.15,2.78,0,0,0,0,0.27,0,0,0,0,
3.16,2.67,0,0,0,0,0.27,0,0,0,0,
3.17,2.67,0,0,0,0,0.319,0,0,0,0,
3.18,2.67,0,0,0,0,0.319,0,0,0,0,
3.19,2.56,0,0,0,0,0.274,0,0,0,0,
3.2,2.56,0,0,0,0,0.274,0,0,0,0,
3.21,2.45,0,0,0,0,0.319,0,0,0,0,
3.22,2.45,0,0,0,0,0.319,0,0,0,0,
3.23,2.34,0,0,0,0,0.319,0,0,0,0,
3.24,2.34,0,0,0,0,0.292,0,0,0,0,
3.25,2.34,0,0,0,0,0.292,0,0,0,0,
3.26,2.23,0,0,0,0,0.383,0,0,0,0,
3.27,2.23,0,0,0,0,0.383,0,0,0,0,
3.28,2.12,0,0,0,0,0.357,0,0,0,0,
3.29,2.12,0,0,0,0,0.357,0,0,0,0,
3.3,2.02,0,0,0,0,0.357,0,0,0,0,
3.31,2.02,0,0,0,0,0.47,0,0,0,0,
3.32,2.02,0,0,0,0,0.47,0,0,0,0,
3.33,1.91,0,0,0,0,0.269,0,0,0,0,
3.34,1.91,0,0,0,0,0.269,0,0,0,0,
3.35,1.8,0,0,0,0,0.351,0,0,0,0,
3.36,1.8,0,0,0,0,0.351,0,0,0,0,
3.37,1.69,0,0,0,0,0.351,0,0,0,0,
3.38,1.69,0,0,0,0,0.3,0,0,0,0,
3.39,1.69,0,0,0,0,0.3,0,0,0,0,
3.4,1.59,0,0,0,0,0.323,0,0,0,0,
3.41,1.59,0,0,0,0,0.323,0,0,0,0,
3.42,1.48,0,0,0,0,0.257,0,0,0,0,
3.43,1.48,0,0,0,0,0.257,0,0,0,0,
3.44,1.37,0,0,0,0,0.257,0,0,0,0,
3.45,1.37,0,0,0,0,0.461,0,0,0,0,
3.46,1.37,0,0,0,0,0.461,0,0,0,0,
3.47,1.27,0,0,0,0,0.364,0,0,0,0,
3.48,1.27,0,0,0,0,0.364,0,0,0,0,
3.49,1.16,0,0,0,0,0.349,0,0,0,0,
3.5,1.16,0,0,0,0,0.349,0,0,0,0,
3.51,1.06,0,0,0,0,0.349,0,0,0,0,
3.52,1.06,0,0,0,0,0.33,0,0,0,0,
3.53,1.06,0,0,0,0,0.33,0,0,0,0,
3.54,0.95,0,0,0,0,0.323,0,0,0,0,
3.55,0.95,0,0,0,0,0.323,0,0,0,0,
3.56,0.84,0,0,0,0,0.211,0,0,0,0,
3.57,0.84,0,0,0,0,0.211,0,0,0,0,
3.58,0.74,0,0,0,0,0.211,0,0,0,0,
3.59,0.74,0,0,0,0,-1.001,0,0,0,0,
3.6,0.74,0,0,0,0,-1.001,0,0,0,0,
3.61,0.64,0,0,0,0,-0.789,0,0,0,0,
3.62,0.64,0,0,0,0,-0.789,0,0,0,0,
3.63,0.55,0,0,0,0,-0.943,0,0,0,0,
3.64,0.55,0,0,0,0,-0.943,0,0,0,0,
3.65,0.47,0,0,0,0,-0.834,0,0,0,0,
3.66,0.47,0,0,0,0,-0.834,0,0,0,0,
3.67,0.47,0,0,0,0,-0.834,0,0,0,0,
3.68,0.39,0,0,0,0,-0.845,0,0,0,0,
3.69,0.39,0,0,0,0,-0.845,0,0,0,0,
3.7,0.32,0,0,0,0,-0.811,0,0,0,0,
3.71,0.32,0,0,0,0,-0.811,0,0,0,0,
3.72,0.26,0,0,0,0,-0.843,0,0,0,0,
3.73,0.26,0,0,0,0,-0.843,0,0,0,0,
3.74,0.26,0,0,0,0,-0.843,0,0,0,0,
3.75,0.2,0,0,0,0,-0.821,0,0,0,0,
3.76,0.2,0,0,0,0,-0.821,0,0,0,0,
3.77,0.2,0,0,0,0,-0.821,0,0,0,0,
3.78,0.13,0,0,0,0,-21.672,0,0,0,0,
3.79,0.13,0,0,0,0,-21.672,0,0,0,0,
3.8,0.17,0,0,0,0,-21.672,0,0,0,0,
3.81,0.17,0,0,0,0,-9.419,0,0,0,0,
3.82,0.17,0,0,0,0,-9.419,0,0,0,0,
3.83,0.3,0,0,0,0,-2.937,0,0,0,0,
3.84,0.3,0,0,0,0,-2.937,0,0,0,0,
3.85,0.45,0,0,0,0,-1.502,0,0,0,0,
3.86,0.45,0,0,0,0,-1.502,0,0,0,0,
3.87,0.59,0,0,0,0,-0.829,0,0,0,0,
3.88,0.59,0,0,0,0,-0.829,0,0,0,0,
3.89,0.59,0,0,0,0,-0.829,0,0,0,0,
3.9,0.73,0,0,0,0,-0.679,0,0,0,0,
3.91,0.73,0,0,0,0,-0.679,0,0,0,0,
3.92,0.88,0,0,0,0,-0.468,0,0,0,0,
3.93,0.88,0,0,0,0,-0.468,0,0,0,0,
3.94,1.02,0,0,0,0,-0.468,0,0,0,0,
3.95,1.02,0,0,0,0,-0.669,0,0,0,0,
3.96,1.02,0,0,0,0,-0.669,0,0,0,0,
3.97,1.17,0,0,0,0,-0.672,0,0,0,0,
3.98,1.17,0,0,0,0,-0.672,0,0,0,0,
3.99,1.32,0,0,0,0,-0.437,0,0,0,0,
4,1.32,0,0,0,0,-0.437,0,0,0,0,
4.01,1.46,0,0,0,0,-0.621,0,0,0,0,
4.02,1.46,0,0,0,0,-0.621,0,0,0,0,
4.03,1.46,0,0,0,0,-0.621,0,0,0,0,
4.04,1.61,0,0,0,0,-0.505,0,0,0,0,
4.05,1.61,0,0,0,0,-0.505,0,0,0,0,
4.06,1.75,0,0,0,0,-0.59,0,0,0,0,
4.07,1.75,0,0,0,0,-0.59,0,0,0,0,
4.08,1.9,0,0,0,0,-0.663,0,0,0,0,
4.09,1.9,0,0,0,0,-0.663,0,0,0,0,
4.1,2.04,0,0,0,0,-0.663,0,0,0,0,
4.11,2.04,0,0,0,0,-0.39,0,0,0,0,
4.12,2.04,0,0,0,0,-0.39,0,0,0,0,
4.13,2.19,0,0,0,0,-0.171,0,0,0,0,
4.14,2.19,0,0,0,0,-0.171,0,0,0,0,
4.15,2.34,0,0,0,0,-0.326,0,0,0,0,
4.16,2.34,0,0,0,0,-0.326,0,0,0,0,
4.17,2.49,0,0,0,0,-0.326,0,0,0,0,
4.18,2.49,0,0,0,0,-0.145,0,0,0,0,
4.19,2.49,0,0,0,0,-0.145,0,0,0,0,
4.2,2.63,0,0,0,0,-0.201,0,0,0,0,
4.21,2.63,0,0,0,0,-0.201,0,0,0,0,
4.22,2.78,0,0,0,0,-0.545,0,0,0,0,
4.23,2.78,0,0,0,0,-0.545,0,0,0,0,
4.24,2.78,0,0,0,0,-0.545,0,0,0,0,
4.25,2.95,0,0,0,0,-0.545,0,0,0,0,
4.26,2.95,0,0,0,0,-0.346,0,0,0,0,
4.27,2.95,0,0,0,0,-0.346,0,0,0,0,
4.28,3.17,0,0,0,0,-0.374,0,0,0,0,
4.29,3.17,0,0,0,0,-0.374,0,0,0,0,
4.3,3.31,0,0,0,0,-0.374,0,0,0,0,
4.31,3.31,0,0,0,0,-0.071,0,0,0,0,
4.32,3.31,0,0,0,0,-0.071,0,0,0,0,
4.33,3.46,0,0,0,0,-0.171,0,0,0,0,
4.34,3.46,0,0,0,0,-0.171,0,0,0,0,
4.35,3.61,0,0,0,0,-0.25,0,0,0,0,
4.36,3.61,0,0,0,0,-0.25,0,0,0,0,
4.37,3.76,0,0,0,0,-0.085,0,0,0,0,
4.38,3.76,0,0,0,0,-0.085,0,0,0,0,
4.39,3.76,0,0,0,0,-0.085,0,0,0,0,
4.4,3.91,0,0,0,0,-0.597,0,0,0,0,
4.41,3.91,0,0,0,0,-0.597,0,0,0,0,
4.42,4.06,0,0,0,0,-0.557,0,0,0,0,
4.43,4.06,0,0,0,0,-0.557,0,0,0,0,
4.44,4.21,0,0,0,0,-0.557,0,0,0,0,
4.45,4.21,0,0,0,0,-0.659,0,0,0,0,
4.46,4.21,0,0,0,0,-0.659,0,0,0,0,
4.47,4.36,0,0,0,0,-0.195,0,0,0,0,
4.48,4.36,0,0,0,0,-0.195,0,0,0,0,
4.49,4.51,0,0,0,0,-0.586,0,0,0,0,
4.5,4.51,0,0,0,0,-0.586,0,0,0,0,
4.51,4.65,0,0,0,0,-0.586,0,0,0,0,
4.52,4.65,0,0,0,0,0.312,0,0,0,0,
4.53,4.65,0,0,0,0,0.312,0,0,0,0,
4.54,4.78,0,0,0,0,12.665,0,0,0,0,
4.55,4.78,0,0,0,0,12.665,0,0,0,0,
4.56,4.82,0,0,0,0,9.068,0,0,0,0,
4.57,4.82,0,0,0,0,9.068,0,0,0,0,
4.58,4.82,0,0,0,0,9.068,0,0,0,0,
4.59,4.8,0,0,0,0,4.84,0,0,0,0,
4.6,4.8,0,0,0,0,4.84,0,0,0,0,
4.61,4.74,0,0,0,0,2.839,0,0,0,0,
4.62,4.74,0,0,0,0,2.839,0,0,0,0,
4.63,4.68,0,0,0,0,2.111,0,0,0,0,
4.64,4.68,0,0,0,0,2.111,0,0,0,0,
4.65,4.68,0,0,0,0,2.111,0,0,0,0,
4.66,4.6,0,0,0,0,1.928,0,0,0,0,
