time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.021,-0.004,-0.003,-0.003,0.002,-0.014,-0.025,-0.153,0.015,
0.01,0,0,0,0,0,0,0,0,0,-0.021,-0.004,-0.003,-0.003,0.002,-0.003,0.037,-0.038,0.015,
0.02,0,0,0,0,0,0,0,0,0,-0.021,-0.004,-0.003,-0.003,0.002,-0.003,0.037,-0.038,-0.031,
0.03,0,0,0,0,0,0,0,0,0,-0.021,-0.004,-0.003,-0.003,0.002,-0.003,0.037,-0.038,-0.031,
0.04,0,0,0,0,0,0,0,0,0,-0.021,-0.004,-0.003,-0.003,0.002,-0.003,0.037,-0.038,-0.031,
0.05,0,0,0,0,0,0,0,0,0,-0.021,-0.004,-0.003,-0.003,0.002,-0.003,0.037,-0.038,-0.031,
0.06,0,0,0,0,0,0,0,0,0,-0.021,-0.004,-0.003,-0.003,0.002,-0.003,0.037,-0.038,-0.031,
0.07,0,0,0,0,0,0,0,0,0,-0.005,-0.004,-0.998,-0.003,0.002,-0.003,0.037,-0.038,-0.031,
0.08,0,0,0,0,0,0,0,0,0,-0.005,-0.004,-0.998,0.019,-0.015,-0.037,0.037,-0.038,-0.031,
0.09,0,0,0,0,0,0,0,0,0,-0.005,-0.004,-0.998,0.019,-0.015,-0.037,0.083,0.007,0.038,
0.09999999,0,0,0,0,0,0,0,0,0,-0.005,-0.004,-0.998,0.019,-0.015,-0.037,0.083,0.007,0.038,
0.11,0,0,0,0,0,0,0,0,0,-0.005,-0.004,-0.998,0.019,-0.015,-0.037,0.083,0.007,0.038,
0.12,0,0,0,0,0,0,0,0,0,-0.005,-0.004,-0.998,0.019,-0.015,-0.037,0.083,0.007,0.038,
0.13,0,0,0.01,0,0,0,0,0,0,-0.005,-0.004,-0.998,0.019,-0.015,-0.037,0.083,0.007,0.038,
0.14,0,0,0.01,0,0,0,0,0,0,-0.005,-0.004,-0.998,0.019,-0.015,-0.037,0.083,0.007,0.038,
0.15,0,0,0.01,0,0,0,0,0,0,-0.013,0.006,-0.937,0.002,-0.015,-0.037,0.083,0.007,0.038,
0.16,0,0,0.01,0,0,0,0,0,0,-0.013,0.006,-0.937,0.002,0.036,0.009,0.07,0.007,0.038,
0.17,0,0,0.01,0,0,0,0,0,0,-0.013,0.006,-0.937,0.002,0.036,0.009,0.07,-0.118,-0.042,
0.18,0,0,0.01,0,0,0,0,0,0,-0.013,0.006,-0.937,0.002,0.036,0.009,0.07,-0.118,-0.042,
0.19,0,0,0.01,0,0,0,0,0,0,-0.013,0.006,-0.937,0.002,0.036,0.009,0.07,-0.118,-0.042,
0.2,0,0,0.04,0,0,0,0,0,0,-0.013,0.006,-0.937,0.002,0.036,0.009,0.07,-0.118,-0.042,
0.21,0,0,0.04,0,0,0,0,0,0,-0.013,0.006,-0.937,0.002,0.036,0.009,0.07,-0.118,-0.042,
0.22,0,0,0.04,0,0,0,0,0,0,0.018,0.006,-0.937,0.002,0.036,0.009,0.07,-0.118,-0.042,
0.23,0,0,0.04,0,0,0,0,0,0,0.018,-0.004,-1.016,0.005,0.013,0.009,0.07,-0.118,-0.042,
0.24,0,0,0.04,0,0,0,0,0,0,0.018,-0.004,-1.016,0.005,0.013,-0.003,0.047,0.007,-0.042,
0.25,0,0,0.04,0,0,0,0,0,0,0.018,-0.004,-1.016,0.005,0.013,-0.003,0.047,0.007,-0.031,
0.26,0,0,0.04,0,0,0,0,0,0,0.018,-0.004,-1.016,0.005,0.013,-0.003,0.047,0.007,-0.031,
0.27,0,0,0.04,0,0,0,0,0,0,0.018,-0.004,-1.016,0.005,0.013,-0.003,0.047,0.007,-0.031,
0.28,0,0,0.07,0,0,0,0,0,0,0.018,-0.004,-1.016,0.005,0.013,-0.003,0.047,0.007,-0.031,
0.29,0,0,0.07,0,0,0,0,0,0,0.018,-0.004,-1.016,0.005,0.013,-0.003,0.047,0.007,-0.031,
0.3,0,0,0.07,0,0,0,0,0,0,-0.035,-0.004,-1.016,0.005,0.013,-0.003,0.047,0.007,-0.031,
0.31,0,0,0.07,0,0,0,0,0,0,-0.035,-0.004,-1.148,-0.011,0.008,-0.003,0.047,0.007,-0.031,
