count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0,0,-19.752,0,13.68,-0.031,0.666,0.565,0.04,-1.875,
1,0,0,-19.752,0,13.68,-0.031,0.666,0.565,0.046,-1.387,
2,0,0,-19.752,0,13.68,-0.031,0.666,0.565,0.046,-1.387,
3,0,0,-29.616,-0.003,24.096,-0.134,0.666,0.565,0.046,-1.387,
4,0,0,-29.616,-0.003,24.096,-0.134,0.677,0.452,0.023,-1.387,
5,0,0,-29.616,-0.003,24.096,-0.134,0.677,0.452,0.023,-1.865,
6,0,0,-37.89,-0.003,24.096,-0.134,0.677,0.452,0.023,-1.865,
7,0,0,-37.89,-0.003,33.348,-0.077,0.666,0.452,0.023,-1.865,
8,0,0,-37.89,-0.003,33.348,-0.077,0.666,1.923,0.046,-1.638,
9,0,0,-37.89,-0.003,33.348,-0.077,0.666,1.923,0.046,-1.638,
10,0,0,-44.904,-0.003,33.348,-0.077,0.666,1.923,0.046,-1.638,
11,0,0,-44.904,-0.003,41.25,-0.088,0.677,1.468,0.046,-1.638,
12,0,0,-44.904,-0.003,41.25,-0.088,0.677,1.468,0.046,-1.129,
13,0,0,-44.904,-0.003,41.25,-0.088,0.677,1.468,0.046,-1.129,
14,0,0,-50.808,-0.003,47.712,-0.077,0.677,1.468,0.046,-1.129,
15,0,0,-50.808,-0.003,47.712,-0.077,0.677,1.559,-0.039,-1.129,
16,0,0,-50.808,-0.003,47.712,-0.077,0.677,1.559,-0.039,-1.972,
17,0,0,-50.808,-0.003,47.712,-0.077,0.677,1.559,-0.039,-1.972,
18,0,0,-55.362,-0.003,53.256,-0.077,0.677,1.559,-0.039,-1.972,
19,0,0,-55.362,-0.003,53.256,-0.054,0.677,1.669,0.164,-1.972,
20,0,0,-55.362,-0.003,53.256,-0.054,0.677,1.669,0.164,-1.411,
21,0,0,-55.362,-0.003,53.256,-0.054,0.677,1.669,0.164,-1.411,
22,0,0,-58.242,0,56.934,-0.1,0.677,1.669,0.164,-1.411,
23,0,0,-58.242,0,56.934,-0.1,0.677,1.64,0.091,-1.411,
24,0,0,-58.242,0,56.934,-0.1,0.677,1.64,0.091,-1.758,
25,0,0,-59.544,0,56.934,-0.1,0.677,1.64,0.091,-1.758,
26,0,0,-59.544,-0.003,59.004,-0.202,0.666,1.64,0.091,-1.758,
27,0,0,-59.544,-0.003,59.004,-0.202,0.666,2.072,0.085,-1.768,
28,0,0,-59.544,-0.003,59.004,-0.202,0.666,2.072,0.085,-1.768,
29,0,0,-59.544,-0.003,59.004,-0.202,0.666,2.072,0.085,-1.768,
30,0,0,-59.544,-0.003,59.004,-0.202,0.666,2.072,0.085,-1.768,
31,0,0,-59.544,-0.003,59.004,-0.202,0.666,2.072,0.085,-1.768,
