count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
2.17,5,0,0,0,0,0.332,0,0,0,0,
2.18,5,0,0,0,0,0.332,0,0,0,0,
2.19,5,0,0,0,0,0.244,0,0,0,0,
2.2,5,0,0,0,0,0.244,0,0,0,0,
2.21,5,0,0,0,0,0.244,0,0,0,0,
2.22,4.99,0,0,0,0,0.31,0,0,0,0,
2.23,4.99,0,0,0,0,0.31,0,0,0,0,
2.24,4.98,0,0,0,0,0.316,0,0,0,0,
2.25,4.98,0,0,0,0,0.316,0,0,0,0,
2.26,4.98,0,0,0,0,0.316,0,0,0,0,
2.27,4.98,0,0,0,0,0.316,0,0,0,0,
2.28,4.97,0,0,0,0,0.316,0,0,0,0,
2.29,4.97,0,0,0,0,0.368,0,0,0,0,
2.3,4.97,0,0,0,0,0.368,0,0,0,0,
2.31,4.96,0,0,0,0,0.267,0,0,0,0,
2.32,4.96,0,0,0,0,0.267,0,0,0,0,
2.33,4.95,0,0,0,0,0.365,0,0,0,0,
2.34,4.95,0,0,0,0,0.365,0,0,0,0,
2.35,4.94,0,0,0,0,0.365,0,0,0,0,
2.36,4.94,0,0,0,0,0.367,0,0,0,0,
2.37,4.94,0,0,0,0,0.367,0,0,0,0,
2.38,4.93,0,0,0,0,0.251,0,0,0,0,
2.39,4.93,0,0,0,0,0.251,0,0,0,0,
2.4,4.92,0,0,0,0,0.381,0,0,0,0,
2.41,4.92,0,0,0,0,0.381,0,0,0,0,
2.42,4.9,0,0,0,0,0.301,0,0,0,0,
2.43,4.9,0,0,0,0,0.301,0,0,0,0,
2.44,4.9,0,0,0,0,0.301,0,0,0,0,
2.45,4.89,0,0,0,0,0.349,0,0,0,0,
2.46,4.89,0,0,0,0,0.349,0,0,0,0,
2.47,4.87,0,0,0,0,0.338,0,0,0,0,
2.48,4.87,0,0,0,0,0.338,0,0,0,0,
2.49,4.86,0,0,0,0,0.303,0,0,0,0,
2.5,4.86,0,0,0,0,0.303,0,0,0,0,
2.51,4.84,0,0,0,0,0.303,0,0,0,0,
2.52,4.84,0,0,0,0,0.329,0,0,0,0,
2.53,4.84,0,0,0,0,0.329,0,0,0,0,
2.54,4.82,0,0,0,0,0.375,0,0,0,0,
2.55,4.82,0,0,0,0,0.375,0,0,0,0,
2.56,4.81,0,0,0,0,0.386,0,0,0,0,
2.57,4.81,0,0,0,0,0.386,0,0,0,0,
2.58,4.79,0,0,0,0,0.386,0,0,0,0,
2.59,4.79,0,0,0,0,0.397,0,0,0,0,
2.6,4.79,0,0,0,0,0.397,0,0,0,0,
2.61,4.77,0,0,0,0,0.367,0,0,0,0,
2.62,4.77,0,0,0,0,0.367,0,0,0,0,
2.63,4.75,0,0,0,0,0.333,0,0,0,0,
2.64,4.75,0,0,0,0,0.333,0,0,0,0,
2.65,4.73,0,0,0,0,0.333,0,0,0,0,
2.66,4.73,0,0,0,0,0.383,0,0,0,0,
2.67,4.73,0,0,0,0,0.383,0,0,0,0,
2.68,4.71,0,0,0,0,0.384,0,0,0,0,
2.69,4.71,0,0,0,0,0.384,0,0,0,0,
2.7,4.68,0,0,0,0,0.4,0,0,0,0,
2.71,4.68,0,0,0,0,0.4,0,0,0,0,
2.72,4.66,0,0,0,0,0.432,0,0,0,0,
2.73,4.66,0,0,0,0,0.432,0,0,0,0,
2.74,4.66,0,0,0,0,0.432,0,0,0,0,
2.75,4.63,0,0,0,0,0.377,0,0,0,0,
2.76,4.63,0,0,0,0,0.377,0,0,0,0,
2.77,4.61,0,0,0,0,0.399,0,0,0,0,
2.78,4.61,0,0,0,0,0.399,0,0,0,0,
2.79,4.58,0,0,0,0,0.399,0,0,0,0,
2.8,4.58,0,0,0,0,0.309,0,0,0,0,
2.81,4.58,0,0,0,0,0.309,0,0,0,0,
2.82,4.55,0,0,0,0,0.341,0,0,0,0,
2.83,4.55,0,0,0,0,0.341,0,0,0,0,
2.84,4.53,0,0,0,0,0.348,0,0,0,0,
2.85,4.53,0,0,0,0,0.348,0,0,0,0,
2.86,4.5,0,0,0,0,0.397,0,0,0,0,
2.87,4.5,0,0,0,0,0.397,0,0,0,0,
2.88,4.5,0,0,0,0,0.397,0,0,0,0,
2.89,4.47,0,0,0,0,0.349,0,0,0,0,
2.9,4.47,0,0,0,0,0.349,0,0,0,0,
2.91,4.44,0,0,0,0,0.306,0,0,0,0,
2.92,4.44,0,0,0,0,0.306,0,0,0,0,
2.93,4.41,0,0,0,0,0.435,0,0,0,0,
2.94,4.41,0,0,0,0,0.435,0,0,0,0,
2.95,4.38,0,0,0,0,0.435,0,0,0,0,
2.96,4.38,0,0,0,0,0.353,0,0,0,0,
2.97,4.38,0,0,0,0,0.353,0,0,0,0,
2.98,4.34,0,0,0,0,0.389,0,0,0,0,
2.99,4.34,0,0,0,0,0.389,0,0,0,0,
3,4.31,0,0,0,0,0.366,0,0,0,0,
3.01,4.31,0,0,0,0,0.366,0,0,0,0,
3.02,4.31,0,0,0,0,0.366,0,0,0,0,
3.03,4.27,0,0,0,0,0.348,0,0,0,0,
3.04,4.27,0,0,0,0,0.348,0,0,0,0,
3.05,4.24,0,0,0,0,0.323,0,0,0,0,
3.06,4.24,0,0,0,0,0.323,0,0,0,0,
3.07,4.2,0,0,0,0,0.43,0,0,0,0,
3.08,4.2,0,0,0,0,0.43,0,0,0,0,
3.09,4.2,0,0,0,0,0.43,0,0,0,0,
3.1,4.16,0,0,0,0,0.418,0,0,0,0,
3.11,4.16,0,0,0,0,0.418,0,0,0,0,
3.12,4.12,0,0,0,0,0.435,0,0,0,0,
3.13,4.12,0,0,0,0,0.435,0,0,0,0,
3.14,4.09,0,0,0,0,0.341,0,0,0,0,
3.15,4.09,0,0,0,0,0.341,0,0,0,0,
3.16,4.09,0,0,0,0,0.341,0,0,0,0,
3.17,4.05,0,0,0,0,0.441,0,0,0,0,
3.18,4.05,0,0,0,0,0.441,0,0,0,0,
3.19,4.01,0,0,0,0,0.338,0,0,0,0,
3.2,4.01,0,0,0,0,0.338,0,0,0,0,
3.21,3.97,0,0,0,0,0.305,0,0,0,0,
3.22,3.97,0,0,0,0,0.305,0,0,0,0,
3.23,3.92,0,0,0,0,0.393,0,0,0,0,
3.24,3.92,0,0,0,0,0.393,0,0,0,0,
3.25,3.88,0,0,0,0,0.393,0,0,0,0,
3.26,3.88,0,0,0,0,0.384,0,0,0,0,
3.27,3.88,0,0,0,0,0.384,0,0,0,0,
3.28,3.84,0,0,0,0,0.301,0,0,0,0,
3.29,3.84,0,0,0,0,0.301,0,0,0,0,
3.3,3.79,0,0,0,0,0.368,0,0,0,0,
3.31,3.79,0,0,0,0,0.368,0,0,0,0,
3.32,3.75,0,0,0,0,0.368,0,0,0,0,
3.33,3.75,0,0,0,0,0.365,0,0,0,0,
3.34,3.75,0,0,0,0,0.365,0,0,0,0,
3.35,3.7,0,0,0,0,0.516,0,0,0,0,
3.36,3.7,0,0,0,0,0.516,0,0,0,0,
3.37,3.66,0,0,0,0,0.391,0,0,0,0,
3.38,3.66,0,0,0,0,0.391,0,0,0,0,
3.39,3.61,0,0,0,0,0.423,0,0,0,0,
3.4,3.61,0,0,0,0,0.423,0,0,0,0,
3.41,3.61,0,0,0,0,0.423,0,0,0,0,
3.42,3.56,0,0,0,0,0.355,0,0,0,0,
3.43,3.56,0,0,0,0,0.355,0,0,0,0,
3.44,3.51,0,0,0,0,0.401,0,0,0,0,
3.45,3.51,0,0,0,0,0.401,0,0,0,0,
3.46,3.46,0,0,0,0,0.401,0,0,0,0,
3.47,3.46,0,0,0,0,0.42,0,0,0,0,
3.48,3.46,0,0,0,0,0.42,0,0,0,0,
3.49,3.41,0,0,0,0,0.319,0,0,0,0,
3.5,3.41,0,0,0,0,0.319,0,0,0,0,
3.51,3.36,0,0,0,0,0.301,0,0,0,0,
3.52,3.36,0,0,0,0,0.301,0,0,0,0,
3.53,3.31,0,0,0,0,0.442,0,0,0,0,
3.54,3.31,0,0,0,0,0.442,0,0,0,0,
3.55,3.25,0,0,0,0,0.442,0,0,0,0,
3.56,3.25,0,0,0,0,0.464,0,0,0,0,
3.57,3.25,0,0,0,0,0.464,0,0,0,0,
3.58,3.2,0,0,0,0,0.409,0,0,0,0,
3.59,3.2,0,0,0,0,0.409,0,0,0,0,
3.6,3.15,0,0,0,0,0.416,0,0,0,0,
3.61,3.15,0,0,0,0,0.416,0,0,0,0,
3.62,3.09,0,0,0,0,0.416,0,0,0,0,
3.63,3.09,0,0,0,0,0.421,0,0,0,0,
3.64,3.09,0,0,0,0,0.421,0,0,0,0,
3.65,3.03,0,0,0,0,0.5,0,0,0,0,
3.66,3.03,0,0,0,0,0.5,0,0,0,0,
3.67,2.98,0,0,0,0,0.424,0,0,0,0,
3.68,2.98,0,0,0,0,0.424,0,0,0,0,
3.69,2.92,0,0,0,0,0.248,0,0,0,0,
3.7,2.92,0,0,0,0,0.248,0,0,0,0,
3.71,2.86,0,0,0,0,0.248,0,0,0,0,
3.72,2.86,0,0,0,0,0.372,0,0,0,0,
3.73,2.86,0,0,0,0,0.372,0,0,0,0,
3.74,2.8,0,0,0,0,0.267,0,0,0,0,
3.75,2.8,0,0,0,0,0.267,0,0,0,0,
3.76,2.74,0,0,0,0,0.364,0,0,0,0,
3.77,2.74,0,0,0,0,0.364,0,0,0,0,
3.78,2.69,0,0,0,0,0.364,0,0,0,0,
3.79,2.69,0,0,0,0,0.207,0,0,0,0,
3.8,2.69,0,0,0,0,0.207,0,0,0,0,
3.81,2.63,0,0,0,0,0.299,0,0,0,0,
3.82,2.63,0,0,0,0,0.299,0,0,0,0,
3.83,2.57,0,0,0,0,0.226,0,0,0,0,
3.84,2.57,0,0,0,0,0.226,0,0,0,0,
3.85,2.51,0,0,0,0,0.226,0,0,0,0,
3.86,2.51,0,0,0,0,0.289,0,0,0,0,
3.87,2.51,0,0,0,0,0.289,0,0,0,0,
3.88,2.45,0,0,0,0,0.331,0,0,0,0,
3.89,2.45,0,0,0,0,0.331,0,0,0,0,
3.9,2.39,0,0,0,0,0.25,0,0,0,0,
3.91,2.39,0,0,0,0,0.25,0,0,0,0,
3.92,2.39,0,0,0,0,0.25,0,0,0,0,
3.93,2.33,0,0,0,0,0.257,0,0,0,0,
3.94,2.33,0,0,0,0,0.257,0,0,0,0,
3.95,2.28,0,0,0,0,0.346,0,0,0,0,
3.96,2.28,0,0,0,0,0.346,0,0,0,0,
3.97,2.22,0,0,0,0,0.331,0,0,0,0,
3.98,2.22,0,0,0,0,0.331,0,0,0,0,
3.99,2.22,0,0,0,0,0.331,0,0,0,0,
4,2.16,0,0,0,0,0.304,0,0,0,0,
4.01,2.16,0,0,0,0,0.304,0,0,0,0,
4.02,2.1,0,0,0,0,0.323,0,0,0,0,
4.03,2.1,0,0,0,0,0.323,0,0,0,0,
4.04,2.03,0,0,0,0,0.323,0,0,0,0,
4.05,2.03,0,0,0,0,0.166,0,0,0,0,
4.06,2.03,0,0,0,0,0.166,0,0,0,0,
4.07,1.97,0,0,0,0,0.189,0,0,0,0,
4.08,1.97,0,0,0,0,0.189,0,0,0,0,
4.09,1.92,0,0,0,0,0.221,0,0,0,0,
4.1,1.92,0,0,0,0,0.221,0,0,0,0,
4.11,1.86,0,0,0,0,0.221,0,0,0,0,
4.12,1.86,0,0,0,0,0.11,0,0,0,0,
4.13,1.86,0,0,0,0,0.11,0,0,0,0,
4.14,1.8,0,0,0,0,0.232,0,0,0,0,
4.15,1.8,0,0,0,0,0.232,0,0,0,0,
4.16,1.75,0,0,0,0,0.117,0,0,0,0,
4.17,1.75,0,0,0,0,0.117,0,0,0,0,
4.18,1.7,0,0,0,0,0.117,0,0,0,0,
4.19,1.7,0,0,0,0,0.14,0,0,0,0,
4.2,1.7,0,0,0,0,0.14,0,0,0,0,
4.21,1.64,0,0,0,0,0.206,0,0,0,0,
4.22,1.64,0,0,0,0,0.206,0,0,0,0,
4.23,1.59,0,0,0,0,0.151,0,0,0,0,
4.24,1.59,0,0,0,0,0.151,0,0,0,0,
4.25,1.54,0,0,0,0,0.151,0,0,0,0,
4.26,1.54,0,0,0,0,0.137,0,0,0,0,
4.27,1.54,0,0,0,0,0.137,0,0,0,0,
4.28,1.49,0,0,0,0,0.187,0,0,0,0,
4.29,1.49,0,0,0,0,0.187,0,0,0,0,
4.3,1.44,0,0,0,0,0.086,0,0,0,0,
4.31,1.44,0,0,0,0,0.086,0,0,0,0,
4.32,1.39,0,0,0,0,0.086,0,0,0,0,
4.33,1.39,0,0,0,0,0.222,0,0,0,0,
4.34,1.39,0,0,0,0,0.222,0,0,0,0,
4.35,1.34,0,0,0,0,0.145,0,0,0,0,
4.36,1.34,0,0,0,0,0.145,0,0,0,0,
4.37,1.3,0,0,0,0,0.133,0,0,0,0,
4.38,1.3,0,0,0,0,0.133,0,0,0,0,
4.39,1.25,0,0,0,0,0.133,0,0,0,0,
4.4,1.25,0,0,0,0,0.153,0,0,0,0,
4.41,1.25,0,0,0,0,0.153,0,0,0,0,
4.42,1.21,0,0,0,0,0.166,0,0,0,0,
4.43,1.21,0,0,0,0,0.166,0,0,0,0,
4.44,1.16,0,0,0,0,0.197,0,0,0,0,
4.45,1.16,0,0,0,0,0.197,0,0,0,0,
4.46,1.16,0,0,0,0,0.197,0,0,0,0,
4.47,1.12,0,0,0,0,0.148,0,0,0,0,
4.48,1.12,0,0,0,0,0.148,0,0,0,0,
4.49,1.07,0,0,0,0,0.13,0,0,0,0,
4.5,1.07,0,0,0,0,0.13,0,0,0,0,
4.51,1.03,0,0,0,0,0.137,0,0,0,0,
4.52,1.03,0,0,0,0,0.137,0,0,0,0,
4.53,0.99,0,0,0,0,0.137,0,0,0,0,
4.54,0.99,0,0,0,0,0.135,0,0,0,0,
4.55,0.99,0,0,0,0,0.135,0,0,0,0,
4.56,0.95,0,0,0,0,0.149,0,0,0,0,
4.57,0.95,0,0,0,0,0.149,0,0,0,0,
4.58,0.91,0,0,0,0,0.096,0,0,0,0,
4.59,0.91,0,0,0,0,0.096,0,0,0,0,
4.6,0.87,0,0,0,0,0.122,0,0,0,0,
4.61,0.87,0,0,0,0,0.122,0,0,0,0,
4.62,0.84,0,0,0,0,0.122,0,0,0,0,
4.63,0.84,0,0,0,0,0.134,0,0,0,0,
4.64,0.84,0,0,0,0,0.134,0,0,0,0,
4.65,0.8,0,0,0,0,0.171,0,0,0,0,
4.66,0.8,0,0,0,0,0.171,0,0,0,0,
4.67,0.76,0,0,0,0,0.098,0,0,0,0,
4.68,0.76,0,0,0,0,0.098,0,0,0,0,
4.69,0.73,0,0,0,0,0.098,0,0,0,0,
4.7,0.73,0,0,0,0,0.13,0,0,0,0,
4.71,0.73,0,0,0,0,0.13,0,0,0,0,
4.72,0.69,0,0,0,0,0.082,0,0,0,0,
4.73,0.69,0,0,0,0,0.082,0,0,0,0,
4.74,0.66,0,0,0,0,0.093,0,0,0,0,
