time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.051,-0.001,-0.03,-0.017,-0.011,-0.103,-0.19,0.012,-0.044,
0.01,0,0,0.01,0,0,0,0,0,0,-0.051,-0.001,-0.03,-0.017,-0.011,-0.103,-0.19,0.012,-0.044,
0.02,0,0,0.01,0,0,0,0,0,0,-0.051,-0.001,-0.03,-0.017,-0.011,-0.103,-0.19,0.012,-0.044,
0.03,0,0,0.01,0,0,0,0,0.01,0,-0.006,0.01,-1.908,-0.017,-0.011,-0.103,-0.19,0.012,-0.044,
0.04,0,0,0.01,0,0,0,0,0.01,0,-0.006,0.01,-1.908,0.004,0.013,-0.039,-0.047,0.012,-0.044,
0.05,0,0,0.01,0,0,0,0,0.01,0,-0.006,0.01,-1.908,0.004,0.013,-0.039,-0.047,-1.249,-0.528,
0.06,0,0,0.01,0,0,0,0,0.01,0,-0.006,0.01,-1.908,0.004,0.013,-0.039,-0.047,-1.249,-0.528,
0.07,0,0,0.03,0,0,0,0,0.01,0,-0.006,0.01,-1.908,0.004,0.013,-0.039,-0.047,-1.249,-0.528,
0.08,0,0,0.03,0,0,0,0,0.08,0,-0.006,0.01,-1.908,0.004,0.013,-0.039,-0.047,-1.249,-0.528,
0.09,0,0,0.03,0,0,0,0,0.08,0.01,-0.006,-0.001,-2.128,0.009,0.013,-0.039,-0.047,-1.249,-0.528,
0.09999999,0,0,0.03,0,0,0,0,0.08,0.01,-0.006,-0.001,-2.128,0.009,0.005,0.004,-0.132,-1.105,-0.589,
0.11,0,0,0.03,0,0,0,0,0.08,0.01,-0.006,-0.001,-2.128,0.009,0.005,0.004,-0.132,-1.105,-0.589,
0.12,0,0,0.03,0,0,0,0,0.08,0.01,-0.006,-0.001,-2.128,0.009,0.005,0.004,-0.132,-1.105,-0.589,
0.13,0,0,0.07,0,0,0,0,0.08,0.01,-0.006,-0.001,-2.128,0.009,0.005,0.004,-0.132,-1.105,-0.589,
0.14,0,0,0.07,0,0,0,0,0.18,0.03,0.002,-0.001,-2.128,0.009,0.005,0.004,-0.132,-1.105,-0.589,
0.15,0,0,0.07,0,0,0,0,0.18,0.03,0.002,-0.001,-2.587,0,0.029,0.004,-0.132,-1.105,-0.589,
0.16,0,0,0.07,0,0,0,0,0.18,0.03,0.002,-0.001,-2.587,0,0.029,0.004,-0.105,-1.395,-0.542,
0.17,0,0,0.07,0,0,0,0,0.18,0.03,0.002,-0.001,-2.587,0,0.029,0.004,-0.105,-1.395,-0.542,
0.18,0,0,0.07,0,0,0,0,0.18,0.03,0.002,-0.001,-2.587,0,0.029,0.004,-0.105,-1.395,-0.542,
0.19,0,0,0.13,0,0,0,0,0.18,0.03,0.002,-0.001,-2.587,0,0.029,0.004,-0.105,-1.395,-0.542,
0.2,0,0,0.13,0,0,0,0,0.34,0.06,0.002,-0.001,-2.587,0,0.029,0.004,-0.105,-1.395,-0.542,
0.21,0,0,0.13,0,0,0,0,0.34,0.06,-0.058,-0.001,-2.306,0,0.029,0.004,-0.105,-1.395,-0.542,
0.22,0,0,0.13,0,0,0,0,0.34,0.06,-0.058,-0.001,-2.306,-0.002,0,-0.032,-0.079,-1.395,-0.542,
0.23,0,0,0.13,0,0,0,0,0.34,0.06,-0.058,-0.001,-2.306,-0.002,0,-0.032,-0.079,-1.646,-0.227,
0.24,0,0,0.13,0,0,0,0,0.34,0.06,-0.058,-0.001,-2.306,-0.002,0,-0.032,-0.079,-1.646,-0.227,
0.25,0,0,0.13,0,0,0,0,0.34,0.06,-0.058,-0.001,-2.306,-0.002,0,-0.032,-0.079,-1.646,-0.227,
0.26,0,0,0.21,0,0,0,0,0.34,0.06,-0.058,-0.001,-2.306,-0.002,0,-0.032,-0.079,-1.646,-0.227,
0.27,0,0,0.21,0,0,0,0,0.56,0.1,-0.043,-0.011,-2.306,-0.002,0,-0.032,-0.079,-1.646,-0.227,
0.28,0,0,0.21,0,0,0,0,0.56,0.1,-0.043,-0.011,-2.321,0.014,-0.001,0.049,-0.079,-1.646,-0.227,
0.29,0,0,0.21,0,0,0,0,0.56,0.1,-0.043,-0.011,-2.321,0.014,-0.001,0.049,-0.081,-2.13,-0.088,
0.3,0,0,0.21,0,0,0,0,0.56,0.1,-0.043,-0.011,-2.321,0.014,-0.001,0.049,-0.081,-2.13,-0.088,
0.31,0,0,0.21,0,0,0,0,0.56,0.1,-0.043,-0.011,-2.321,0.014,-0.001,0.049,-0.081,-2.13,-0.088,
0.32,0,0,0.3,0,0,0,0,0.56,0.1,-0.043,-0.011,-2.321,0.014,-0.001,0.049,-0.081,-2.13,-0.088,
0.33,0,0,0.3,0,0,0,0,0.83,0.1,-0.043,-0.011,-2.321,0.014,-0.001,0.049,-0.081,-2.13,-0.088,
0.34,0,0,0.3,0,0,0,0,0.83,0.15,0.032,-0.011,-2.261,0.014,-0.001,0.049,-0.081,-2.13,-0.088,
0.35,0,0,0.3,0,0,0,0,0.83,0.15,0.032,-0.011,-2.261,0.005,-0.008,0.014,-0.168,-2.13,-0.088,
0.36,0,0,0.3,0,0,0,0,0.83,0.15,0.032,-0.011,-2.261,0.005,-0.008,0.014,-0.168,-1.926,-0.239,
0.37,0,0,0.3,0,0,0,0,0.83,0.15,0.032,-0.011,-2.261,0.005,-0.008,0.014,-0.168,-1.926,-0.239,
0.38,0,0,0.3,0,0,0,0,0.83,0.15,0.032,-0.011,-2.261,0.005,-0.008,0.014,-0.168,-1.926,-0.239,
0.39,0,0,0.43,0,0,0,0,0.83,0.15,0.032,-0.011,-2.261,0.005,-0.008,0.014,-0.168,-1.926,-0.239,
0.4,0,0,0.43,0,0,0,0,0.83,0.15,0.032,-0.011,-2.261,0.005,-0.008,0.014,-0.168,-1.926,-0.239,
0.41,0,0,0.43,0,0,0,0,1.21,0.19,0.017,-0.011,-2.261,0.005,-0.008,0.014,-0.168,-1.926,-0.239,
0.42,0,0,0.43,0,0,0,0,1.21,0.19,0.017,0.01,-1.887,0.032,0,0.014,-0.168,-1.926,-0.239,
0.43,0,0,0.43,0,0,0,0,1.21,0.19,0.017,0.01,-1.887,0.032,0,-0.029,-0.087,-1.398,-0.075,
0.44,0,0,0.43,0,0,0,0,1.21,0.19,0.017,0.01,-1.887,0.032,0,-0.029,-0.087,-1.398,-0.075,
0.45,0,0,0.43,0,0,0,0,1.21,0.19,0.017,0.01,-1.887,0.032,0,-0.029,-0.087,-1.398,-0.075,
0.46,0,0,0.43,0,0,0,0,1.21,0.19,0.017,0.01,-1.887,0.032,0,-0.029,-0.087,-1.398,-0.075,
0.47,0,0,0.58,0,0,0,0,1.21,0.19,0.017,0.01,-1.887,0.032,0,-0.029,-0.087,-1.398,-0.075,
0.48,0,0,0.58,0,0,0,0,1.59,0.23,0.039,0.01,-1.887,0.032,0,-0.029,-0.087,-1.398,-0.075,
0.49,0,0,0.58,0,0,0,0,1.59,0.23,0.039,-0.001,-2.877,0.019,0.006,-0.029,-0.087,-1.398,-0.075,
0.5,0,0,0.58,0,0,0,0,1.59,0.23,0.039,-0.001,-2.877,0.019,0.006,0.004,-0.132,-1.104,-0.14,
0.51,0,0,0.58,0,0,0,0,1.59,0.23,0.039,-0.001,-2.877,0.019,0.006,0.004,-0.132,-1.104,-0.14,
0.52,0,0,0.58,0,0,0,0,1.59,0.23,0.039,-0.001,-2.877,0.019,0.006,0.004,-0.132,-1.104,-0.14,
0.53,0,0,0.58,0,0,0,0,1.59,0.23,0.039,-0.001,-2.877,0.019,0.006,0.004,-0.132,-1.104,-0.14,
0.54,0,0,0.76,0,0,0,0,1.59,0.23,0.039,-0.001,-2.877,0.019,0.006,0.004,-0.132,-1.104,-0.14,
0.55,0,0,0.76,0,0,0,0,1.98,0.23,0.039,-0.001,-2.877,0.019,0.006,0.004,-0.132,-1.104,-0.14,
0.56,0,0,0.76,0,0,0,0,1.98,0.28,0.039,0.01,-0.593,0.022,0.006,0.004,-0.132,-1.104,-0.14,
0.57,0,0,0.76,0,0,0,0,1.98,0.28,0.039,0.01,-0.593,0.022,-0.031,0.049,-0.105,-1.104,-0.14,
0.58,0,0,0.76,0,0,0,0,1.98,0.28,0.039,0.01,-0.593,0.022,-0.031,0.049,-0.105,-2.042,-0.185,
0.59,0,0,0.76,0,0,0,0,1.98,0.28,0.039,0.01,-0.593,0.022,-0.031,0.049,-0.105,-2.042,-0.185,
0.6,0,0,0.76,0,0,0,0,1.98,0.28,0.039,0.01,-0.593,0.022,-0.031,0.049,-0.105,-2.042,-0.185,
0.61,0,0,0.94,0,0,0,0,1.98,0.28,0.039,0.01,-0.593,0.022,-0.031,0.049,-0.105,-2.042,-0.185,
0.62,0,0,0.94,0,0,0,0,1.98,0.28,0.039,0.01,-0.593,0.022,-0.031,0.049,-0.105,-2.042,-0.185,
0.63,0,0,0.94,0,0,0,0,2.32,0.31,-0.021,0.01,-0.593,0.022,-0.031,0.049,-0.105,-2.042,-0.185,
0.64,0,0,0.94,0,0,0,0,2.32,0.31,-0.021,-0.001,-2.308,-0.008,-0.002,0.049,-0.105,-2.042,-0.185,
0.65,0,0,0.94,0,0,0,0,2.32,0.31,-0.021,-0.001,-2.308,-0.008,-0.002,0.049,-0.047,-0.89,-0.185,
0.66,0,0,0.94,0,0,0,0,2.32,0.31,-0.021,-0.001,-2.308,-0.008,-0.002,0.049,-0.047,-0.89,-0.209,
0.67,0,0,0.94,0,0,0,0,2.32,0.31,-0.021,-0.001,-2.308,-0.008,-0.002,0.049,-0.047,-0.89,-0.209,
0.68,0,0,0.94,0,0,0,0,2.32,0.31,-0.021,-0.001,-2.308,-0.008,-0.002,0.049,-0.047,-0.89,-0.209,
0.69,0,0,1.14,0,0,0,0,2.32,0.31,-0.021,-0.001,-2.308,-0.008,-0.002,0.049,-0.047,-0.89,-0.209,
