time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-3.255,0.005,0,0.007,0.003,-0.213,0.039,-0.47,0.023,
0.01,0,0,0,0,0,0,0,0,0,-3.255,0.005,0,0.007,0.003,-0.213,0.039,-0.47,0.023,
0.02,0,0,0,0,0,0,0,0,0,-3.255,0.005,0,0.007,0.003,-0.213,0.039,-0.47,0.023,
0.03,0,0,0,0,0,0,0,0,0,-3.255,0.005,0,0.007,0.003,-0.213,0.039,-0.47,0.023,
0.04,0,0,0,0,0,0,0,0,0,-3.255,0.005,0,0.007,0.003,-0.213,0.039,-0.47,0.023,
0.05,0,0,0,0,0,0,0,0,0,-3.255,0.005,0,0.007,0.003,-0.213,0.039,-0.47,0.023,
0.06,0,0,0,0,0,0,0,0,0,-3.255,0.005,0,0.007,0.003,-0.213,0.039,-0.47,0.023,
0.07,0,0,0,0,0,0,0,0,0,-3.255,0.005,0,0.007,0.003,-0.213,0.039,-0.47,0.023,
0.08,0,0,0,0,0,0,0,0,0,-3.255,0.005,0,0.007,0.003,-0.213,0.039,-0.47,0.023,
0.09,0,0,0,0,0,0,0,0,0,-3.233,4.416,0,0.007,0.003,-0.213,0.039,-0.47,0.023,
0.09999999,0,0,0,0,0,0,0,0,0,-3.233,4.416,-5.608,-0.003,-0.024,-0.105,0.039,-0.47,0.023,
0.11,0,0,0,0,0,0,0,0,0,-3.233,4.416,-5.608,-0.003,-0.024,-0.105,-0.074,-0.531,-0.047,
0.12,0,0,0,0,0,0,0,0,0,-3.233,4.416,-5.608,-0.003,-0.024,-0.105,-0.074,-0.531,-0.047,
0.13,0,0,0,0,0,0,0,0,0,-3.233,4.416,-5.608,-0.003,-0.024,-0.105,-0.074,-0.531,-0.047,
0.14,0,0,0,0,0,0,0,0,0,-3.233,4.416,-5.608,-0.003,-0.024,-0.105,-0.074,-0.531,-0.047,
0.15,0,0,0.02,0,0,0,0,0,0,-3.233,4.416,-5.608,-0.003,-0.024,-0.105,-0.074,-0.531,-0.047,
0.16,0,0,0.02,0,0,0,0,0,0,-3.21,4.389,-5.608,-0.003,-0.024,-0.105,-0.074,-0.531,-0.047,
0.17,0,0,0.02,0,0,0,0,0,0,-3.21,4.389,-5.042,0.042,-0.006,-0.121,0.051,-0.531,-0.047,
0.18,0,0,0.02,0,0,0,0,0,0,-3.21,4.389,-5.042,0.042,-0.006,-0.121,0.051,-0.549,0.036,
0.19,0,0,0.02,0,0,0,0,0,0,-3.21,4.389,-5.042,0.042,-0.006,-0.121,0.051,-0.549,0.036,
0.2,0,0,0.02,0,0,0,0,0,0,-3.21,4.389,-5.042,0.042,-0.006,-0.121,0.051,-0.549,0.036,
0.21,0,0,0.07,0,0,0,0,0,0,-3.21,4.389,-5.042,0.042,-0.006,-0.121,0.051,-0.549,0.036,
0.22,0,0,0.07,0,0,0,0,0,0,-3.21,4.389,-5.042,0.042,-0.006,-0.121,0.051,-0.549,0.036,
0.23,0,0,0.07,0,0,0,0,0,0,-3.278,4.899,-2.59,-0.03,-0.006,-0.121,0.051,-0.549,0.036,
0.24,0,0,0.07,0,0,0,0,0,0,-3.278,4.899,-2.59,-0.03,0.031,-0.121,0.074,-0.515,-0.027,
0.25,0,0,0.07,0,0,0,0,0,0,-3.278,4.899,-2.59,-0.03,0.031,-0.121,0.074,-0.515,-0.027,
0.26,0,0,0.07,0,0,0,0,0,0,-3.278,4.899,-2.59,-0.03,0.031,-0.121,0.074,-0.515,-0.027,
0.27,0,0,0.07,0,0,0,0,0,0,-3.278,4.899,-2.59,-0.03,0.031,-0.121,0.074,-0.515,-0.027,
0.28,0,0,0.13,0,0,0,0,0,0,-3.278,4.899,-2.59,-0.03,0.031,-0.121,0.074,-0.515,-0.027,
0.29,0,0,0.13,0,0,0,0,0,0,-3.26,4.503,-2.59,-0.03,0.031,-0.121,0.074,-0.515,-0.027,
0.3,0,0,0.13,0,0,0,0,0,0,-3.26,4.503,-1.922,0.01,-0.013,-0.213,0.074,-0.515,-0.027,
0.31,0,0,0.13,0,0,0,0,0,0,-3.26,4.503,-1.922,0.01,-0.013,-0.213,0.018,-0.515,-0.027,
0.32,0,0,0.13,0,0,0,0,0,0,-3.26,4.503,-1.922,0.01,-0.013,-0.213,0.018,-0.486,-0.027,
0.33,0,0,0.13,0,0,0,0,0,0,-3.26,4.503,-1.922,0.01,-0.013,-0.213,0.018,-0.486,-0.027,
0.34,0,0,0.13,0,0,0,0,0,0,-3.26,4.503,-1.922,0.01,-0.013,-0.213,0.018,-0.486,-0.021,
0.35,0,0,0.13,0,0,0,0,0,0,-3.26,4.503,-1.922,0.01,-0.013,-0.213,0.018,-0.486,-0.021,
0.36,0,0,0.13,0,0,0,0,0,0,-3.26,4.503,-1.922,0.01,-0.013,-0.213,0.018,-0.486,-0.021,
0.37,0,0,0.13,0,0,0,0,0,0,-3.26,4.503,-1.922,0.01,-0.013,-0.213,0.018,-0.486,-0.021,
0.38,0,0,0.23,0,0,0,0,0,0,-3.26,4.503,-1.922,0.01,-0.013,-0.213,0.018,-0.486,-0.021,
0.39,0,0,0.23,0,0,0.01,0,0,0,-3.26,4.503,-1.922,0.01,-0.013,-0.213,0.018,-0.486,-0.021,
0.4,0,0,0.23,0,0,0.01,0,0,0,-3.206,4.314,-1.922,0.01,-0.013,-0.213,0.018,-0.486,-0.021,
0.41,0,0,0.23,0,0,0.01,0,0,0,-3.206,4.314,-1.287,-0.009,-0.015,-1.43,-0.721,-0.486,-0.021,
0.42,0,0,0.23,0,0,0.01,0,0,0,-3.206,4.314,-1.287,-0.009,-0.015,-1.43,-0.721,-0.51,0.014,
0.43,0,0,0.23,0,0,0.01,0,0,0,-3.206,4.314,-1.287,-0.009,-0.015,-1.43,-0.721,-0.51,0.014,
0.44,0,0,0.23,0,0,0.01,0,0,0,-3.206,4.314,-1.287,-0.009,-0.015,-1.43,-0.721,-0.51,0.014,
0.45,0,0,0.23,0,0,0.01,0,0,0,-3.206,4.314,-1.287,-0.009,-0.015,-1.43,-0.721,-0.51,0.014,
0.46,0,0,0.29,0,0,0.07,0,0,0,-3.206,4.314,-1.287,-0.009,-0.015,-1.43,-0.721,-0.51,0.014,
0.47,0,0,0.29,0,0,0.07,0.04,0,0,-3.206,4.314,-1.287,-0.009,-0.015,-1.43,-0.721,-0.51,0.014,
0.48,0,0,0.29,0,0,0.07,0.04,0,0,-3.246,4.727,-2.049,0.013,-0.015,-1.43,-0.721,-0.51,0.014,
0.49,0,0,0.29,0,0,0.07,0.04,0,0,-3.246,4.727,-2.049,0.013,0.007,-0.59,-0.214,-0.549,0.014,
0.5,0,0,0.29,0,0,0.07,0.04,0,0,-3.246,4.727,-2.049,0.013,0.007,-0.59,-0.214,-0.549,-0.04,
0.51,0,0,0.29,0,0,0.07,0.04,0,0,-3.246,4.727,-2.049,0.013,0.007,-0.59,-0.214,-0.549,-0.04,
0.52,0,0,0.29,0,0,0.07,0.04,0,0,-3.246,4.727,-2.049,0.013,0.007,-0.59,-0.214,-0.549,-0.04,
0.53,0,0,0.35,0,0,0.07,0.04,0,0,-3.246,4.727,-2.049,0.013,0.007,-0.59,-0.214,-0.549,-0.04,
0.54,0,0,0.35,0,0,0.13,0.1,0,0,-3.246,4.727,-2.049,0.013,0.007,-0.59,-0.214,-0.549,-0.04,
0.55,0,0,0.35,0,0,0.13,0.1,0,0,-3.237,4.706,-2.049,0.013,0.007,-0.59,-0.214,-0.549,-0.04,
0.56,0,0,0.35,0,0,0.13,0.1,0,0,-3.237,4.706,-1.157,-0.003,0.031,-0.59,-0.214,-0.549,-0.04,
