count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-0.373,0,0,0,0,-3.978,-0.01,0.002,0.01,0.003,
1,-0.03,0,0,0,0,-3.978,-0.01,0.002,0.01,0.003,
2,-0.03,0,0,0,0,0.594,-0.01,0.002,0.01,0.003,
3,-0.03,0,0,0,0,0.594,-0.01,-0.009,0.027,-0.008,
4,-0.041,0,0,0,0,0.594,-0.01,-0.009,0.027,-0.008,
5,-0.041,0,0,0,0,0.594,-0.01,-0.009,0.027,-0.008,
6,-0.041,0,0,0,0,-0.016,0,-0.043,-0.018,-0.008,
7,-0.041,0,0,0,0,-0.016,0,-0.043,-0.018,0.014,
8,-0.037,0,0,0,0,-0.016,0,-0.043,-0.018,0.014,
9,-0.037,0,0,0,0,-0.016,0,-0.043,-0.018,0.014,
10,-0.037,0,0,0,0,-0.016,0,-0.043,-0.018,0.014,
11,-0.037,0,0,0,0,-5.295,0,-0.043,-0.018,0.014,
12,-0.037,0,0,0,0,-5.295,0,0.002,0.021,-0.014,
13,-0.256,0,0,0,0,-5.295,0,0.002,0.021,-0.014,
14,-0.256,0,0,0,0,-5.295,0,0.002,0.021,-0.014,
15,-0.256,0,0,0,0,-5.212,0,0.036,-0.024,-0.042,
16,-0.256,0,0,0,0,-5.212,0,0.036,-0.024,-0.042,
17,-1.014,0,0,0,0,-5.212,0,0.036,-0.024,-0.042,
18,-1.014,0,0,0,0,-5.999,0,0.013,-0.029,-0.042,
19,-1.014,0,0,0,0,-5.999,0,0.013,-0.029,0.003,
20,-2.276,0,0,0,0,-5.999,0,0.013,-0.029,0.003,
21,-2.276,0,0,0,0,-5.185,-0.01,0.019,-0.029,0.003,
22,-2.276,0,0,0,0,-5.185,-0.01,0.019,0.016,0.003,
23,-3.89,0,0,0,0,-5.185,-0.01,0.019,0.016,0.003,
24,-3.89,0,0,0,0,7.3,-0.01,0.019,0.016,0.003,
25,-3.89,0,0,0,0,7.3,-0.01,0.025,-0.001,0.009,
26,-5.558,0,0,0,0,7.3,-0.01,0.025,-0.001,0.009,
27,-5.558,0,0,0,0,4.18,-0.01,0.025,-0.001,0.009,
28,-5.558,0,0,0,0,4.18,0,0.019,-0.013,0.009,
29,-5.558,0,0,0,0,4.18,0,0.019,-0.013,-0.002,
30,-6.897,0,0,0,0,4.18,0,0.019,-0.013,-0.002,
31,-6.897,0,0,0,0,2.913,0,0.019,-0.013,-0.002,
