count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0.55,2.73,0,0,0,0,-0.559,0,0,0,0,
0.56,2.73,0,0,0,0,-0.559,0,0,0,0,
0.57,2.87,0,0,0,0,-0.328,0,0,0,0,
0.58,2.87,0,0,0,0,-0.328,0,0,0,0,
0.59,3.02,0,0,0,0,-0.315,0,0,0,0,
0.6,3.02,0,0,0,0,-0.315,0,0,0,0,
0.61,3.17,0,0,0,0,-0.12,0,0,0,0,
0.62,3.17,0,0,0,0,-0.12,0,0,0,0,
0.63,3.17,0,0,0,0,-0.12,0,0,0,0,
0.64,3.32,0,0,0,0,-0.502,0,0,0,0,
0.65,3.32,0,0,0,0,-0.502,0,0,0,0,
0.66,3.46,0,0,0,0,-0.313,0,0,0,0,
0.67,3.46,0,0,0,0,-0.313,0,0,0,0,
0.68,3.61,0,0,0,0,-0.016,0,0,0,0,
0.69,3.61,0,0,0,0,-0.016,0,0,0,0,
0.7,3.61,0,0,0,0,-0.016,0,0,0,0,
0.71,3.76,0,0,0,0,-0.89,0,0,0,0,
0.72,3.76,0,0,0,0,-0.89,0,0,0,0,
0.73,3.91,0,0,0,0,-0.322,0,0,0,0,
0.74,3.91,0,0,0,0,-0.322,0,0,0,0,
0.75,4.06,0,0,0,0,-0.694,0,0,0,0,
0.76,4.06,0,0,0,0,-0.694,0,0,0,0,
0.77,4.2,0,0,0,0,-0.694,0,0,0,0,
0.78,4.2,0,0,0,0,-0.114,0,0,0,0,
0.79,4.2,0,0,0,0,-0.114,0,0,0,0,
0.8,4.34,0,0,0,0,-0.373,0,0,0,0,
0.81,4.34,0,0,0,0,-0.373,0,0,0,0,
0.82,4.5,0,0,0,0,-0.132,0,0,0,0,
0.83,4.5,0,0,0,0,-0.132,0,0,0,0,
0.84,4.65,0,0,0,0,-0.132,0,0,0,0,
0.85,4.65,0,0,0,0,-0.242,0,0,0,0,
0.86,4.65,0,0,0,0,-0.242,0,0,0,0,
0.87,4.79,0,0,0,0,-0.092,0,0,0,0,
0.88,4.79,0,0,0,0,-0.092,0,0,0,0,
0.89,4.94,0,0,0,0,-0.813,0,0,0,0,
0.9,4.94,0,0,0,0,-0.813,0,0,0,0,
0.91,5.09,0,0,0,0,-0.813,0,0,0,0,
0.92,5.09,0,0,0,0,-0.298,0,0,0,0,
0.93,5.09,0,0,0,0,-0.298,0,0,0,0,
0.94,5.24,0,0,0,0,-0.774,0,0,0,0,
0.95,5.24,0,0,0,0,-0.774,0,0,0,0,
0.96,5.38,0,0,0,0,-0.498,0,0,0,0,
0.97,5.38,0,0,0,0,-0.498,0,0,0,0,
0.98,5.53,0,0,0,0,-0.413,0,0,0,0,
0.9899999,5.53,0,0,0,0,-0.413,0,0,0,0,
1,5.53,0,0,0,0,-0.413,0,0,0,0,
1.01,5.67,0,0,0,0,-0.37,0,0,0,0,
1.02,5.67,0,0,0,0,-0.37,0,0,0,0,
1.03,5.82,0,0,0,0,-0.176,0,0,0,0,
1.04,5.82,0,0,0,0,-0.176,0,0,0,0,
1.05,5.96,0,0,0,0,11.97,0,0,0,0,
1.06,5.96,0,0,0,0,11.97,0,0,0,0,
1.07,5.96,0,0,0,0,11.97,0,0,0,0,
1.08,6.05,0,0,0,0,7.496,0,0,0,0,
1.09,6.05,0,0,0,0,7.496,0,0,0,0,
1.1,6.07,0,0,0,0,4.054,0,0,0,0,
1.11,6.07,0,0,0,0,4.054,0,0,0,0,
1.12,6.07,0,0,0,0,4.054,0,0,0,0,
1.13,6.07,0,0,0,0,1.953,0,0,0,0,
1.14,6.07,0,0,0,0,1.953,0,0,0,0,
1.15,6.05,0,0,0,0,1.437,0,0,0,0,
1.16,6.05,0,0,0,0,1.437,0,0,0,0,
1.17,6.03,0,0,0,0,1.494,0,0,0,0,
1.18,6.03,0,0,0,0,1.494,0,0,0,0,
1.19,6,0,0,0,0,1.124,0,0,0,0,
1.2,6,0,0,0,0,1.124,0,0,0,0,
1.21,6,0,0,0,0,1.124,0,0,0,0,
1.22,5.97,0,0,0,0,0.739,0,0,0,0,
1.23,5.97,0,0,0,0,0.739,0,0,0,0,
1.24,5.93,0,0,0,0,0.771,0,0,0,0,
1.25,5.93,0,0,0,0,0.771,0,0,0,0,
1.26,5.89,0,0,0,0,0.923,0,0,0,0,
1.27,5.89,0,0,0,0,0.923,0,0,0,0,
1.28,5.89,0,0,0,0,0.923,0,0,0,0,
1.29,5.85,0,0,0,0,1.078,0,0,0,0,
1.3,5.85,0,0,0,0,1.078,0,0,0,0,
1.31,5.8,0,0,0,0,0.816,0,0,0,0,
1.32,5.8,0,0,0,0,0.816,0,0,0,0,
1.33,5.75,0,0,0,0,0.889,0,0,0,0,
1.34,5.75,0,0,0,0,0.889,0,0,0,0,
1.35,5.75,0,0,0,0,0.889,0,0,0,0,
1.36,5.7,0,0,0,0,1.031,0,0,0,0,
1.37,5.7,0,0,0,0,1.031,0,0,0,0,
1.38,5.64,0,0,0,0,0.824,0,0,0,0,
1.39,5.64,0,0,0,0,0.824,0,0,0,0,
1.4,5.58,0,0,0,0,0.852,0,0,0,0,
1.41,5.58,0,0,0,0,0.852,0,0,0,0,
1.42,5.51,0,0,0,0,0.852,0,0,0,0,
1.43,5.51,0,0,0,0,0.935,0,0,0,0,
1.44,5.51,0,0,0,0,0.935,0,0,0,0,
1.45,5.45,0,0,0,0,0.947,0,0,0,0,
1.46,5.45,0,0,0,0,0.947,0,0,0,0,
1.47,5.37,0,0,0,0,0.918,0,0,0,0,
1.48,5.37,0,0,0,0,0.918,0,0,0,0,
1.49,5.3,0,0,0,0,0.918,0,0,0,0,
1.5,5.3,0,0,0,0,0.859,0,0,0,0,
1.51,5.3,0,0,0,0,0.859,0,0,0,0,
1.52,5.22,0,0,0,0,0.884,0,0,0,0,
1.53,5.22,0,0,0,0,0.884,0,0,0,0,
1.54,5.14,0,0,0,0,0.827,0,0,0,0,
1.55,5.14,0,0,0,0,0.827,0,0,0,0,
1.56,5.05,0,0,0,0,0.309,0,0,0,0,
1.57,5.05,0,0,0,0,0.309,0,0,0,0,
1.58,5.05,0,0,0,0,0.309,0,0,0,0,
1.59,4.97,0,0,0,0,0.319,0,0,0,0,
1.6,4.97,0,0,0,0,0.319,0,0,0,0,
1.61,4.88,0,0,0,0,0.288,0,0,0,0,
1.62,4.88,0,0,0,0,0.288,0,0,0,0,
1.63,4.8,0,0,0,0,0.281,0,0,0,0,
1.64,4.8,0,0,0,0,0.281,0,0,0,0,
1.65,4.71,0,0,0,0,0.417,0,0,0,0,
1.66,4.71,0,0,0,0,0.417,0,0,0,0,
1.67,4.71,0,0,0,0,0.417,0,0,0,0,
1.68,4.63,0,0,0,0,0.309,0,0,0,0,
1.69,4.63,0,0,0,0,0.309,0,0,0,0,
1.7,4.54,0,0,0,0,0.27,0,0,0,0,
1.71,4.54,0,0,0,0,0.27,0,0,0,0,
1.72,4.45,0,0,0,0,0.27,0,0,0,0,
1.73,4.45,0,0,0,0,0.285,0,0,0,0,
1.74,4.45,0,0,0,0,0.285,0,0,0,0,
1.75,4.36,0,0,0,0,0.256,0,0,0,0,
1.76,4.36,0,0,0,0,0.256,0,0,0,0,
1.77,4.28,0,0,0,0,0.225,0,0,0,0,
1.78,4.28,0,0,0,0,0.225,0,0,0,0,
1.79,4.2,0,0,0,0,0.326,0,0,0,0,
1.8,4.2,0,0,0,0,0.326,0,0,0,0,
1.81,4.12,0,0,0,0,0.255,0,0,0,0,
1.82,4.12,0,0,0,0,0.255,0,0,0,0,
1.83,4.12,0,0,0,0,0.255,0,0,0,0,
1.84,4.03,0,0,0,0,0.365,0,0,0,0,
1.85,4.03,0,0,0,0,0.365,0,0,0,0,
1.86,3.94,0,0,0,0,0.37,0,0,0,0,
1.87,3.94,0,0,0,0,0.37,0,0,0,0,
1.88,3.85,0,0,0,0,0.314,0,0,0,0,
1.89,3.85,0,0,0,0,0.314,0,0,0,0,
1.9,3.85,0,0,0,0,0.314,0,0,0,0,
1.91,3.77,0,0,0,0,0.305,0,0,0,0,
1.92,3.77,0,0,0,0,0.305,0,0,0,0,
1.93,3.68,0,0,0,0,0.587,0,0,0,0,
1.94,3.68,0,0,0,0,0.587,0,0,0,0,
1.95,3.6,0,0,0,0,0.304,0,0,0,0,
1.96,3.6,0,0,0,0,0.304,0,0,0,0,
1.97,3.6,0,0,0,0,0.304,0,0,0,0,
1.98,3.51,0,0,0,0,0.264,0,0,0,0,
1.99,3.51,0,0,0,0,0.264,0,0,0,0,
2,3.42,0,0,0,0,0.287,0,0,0,0,
2.01,3.42,0,0,0,0,0.287,0,0,0,0,
2.02,3.34,0,0,0,0,0.305,0,0,0,0,
2.03,3.34,0,0,0,0,0.305,0,0,0,0,
2.04,3.26,0,0,0,0,0.417,0,0,0,0,
2.05,3.26,0,0,0,0,0.417,0,0,0,0,
2.06,3.26,0,0,0,0,0.417,0,0,0,0,
2.07,3.17,0,0,0,0,0.267,0,0,0,0,
2.08,3.17,0,0,0,0,0.267,0,0,0,0,
2.09,3.08,0,0,0,0,0.251,0,0,0,0,
2.1,3.08,0,0,0,0,0.251,0,0,0,0,
2.11,3,0,0,0,0,0.38,0,0,0,0,
2.12,3,0,0,0,0,0.38,0,0,0,0,
2.13,3,0,0,0,0,0.38,0,0,0,0,
2.14,2.91,0,0,0,0,0.284,0,0,0,0,
2.15,2.91,0,0,0,0,0.284,0,0,0,0,
2.16,2.83,0,0,0,0,0.263,0,0,0,0,
2.17,2.83,0,0,0,0,0.263,0,0,0,0,
2.18,2.74,0,0,0,0,0.343,0,0,0,0,
2.19,2.74,0,0,0,0,0.343,0,0,0,0,
2.2,2.66,0,0,0,0,0.343,0,0,0,0,
2.21,2.66,0,0,0,0,0.311,0,0,0,0,
2.22,2.66,0,0,0,0,0.311,0,0,0,0,
2.23,2.57,0,0,0,0,0.298,0,0,0,0,
2.24,2.57,0,0,0,0,0.298,0,0,0,0,
2.25,2.49,0,0,0,0,0.404,0,0,0,0,
2.26,2.49,0,0,0,0,0.404,0,0,0,0,
2.27,2.4,0,0,0,0,0.404,0,0,0,0,
2.28,2.4,0,0,0,0,0.341,0,0,0,0,
2.29,2.4,0,0,0,0,0.341,0,0,0,0,
2.3,2.32,0,0,0,0,0.265,0,0,0,0,
2.31,2.32,0,0,0,0,0.265,0,0,0,0,
2.32,2.23,0,0,0,0,0.287,0,0,0,0,
2.33,2.23,0,0,0,0,0.287,0,0,0,0,
2.34,2.15,0,0,0,0,0.287,0,0,0,0,
2.35,2.15,0,0,0,0,0.336,0,0,0,0,
2.36,2.15,0,0,0,0,0.336,0,0,0,0,
2.37,2.06,0,0,0,0,0.269,0,0,0,0,
2.38,2.06,0,0,0,0,0.269,0,0,0,0,
2.39,1.97,0,0,0,0,0.351,0,0,0,0,
2.4,1.97,0,0,0,0,0.351,0,0,0,0,
2.41,1.89,0,0,0,0,0.351,0,0,0,0,
2.42,1.89,0,0,0,0,0.408,0,0,0,0,
2.43,1.89,0,0,0,0,0.408,0,0,0,0,
2.44,1.81,0,0,0,0,0.323,0,0,0,0,
2.45,1.81,0,0,0,0,0.323,0,0,0,0,
2.46,1.72,0,0,0,0,0.384,0,0,0,0,
2.47,1.72,0,0,0,0,0.384,0,0,0,0,
2.48,1.64,0,0,0,0,0.328,0,0,0,0,
2.49,1.64,0,0,0,0,0.328,0,0,0,0,
2.5,1.64,0,0,0,0,0.328,0,0,0,0,
2.51,1.55,0,0,0,0,0.349,0,0,0,0,
2.52,1.55,0,0,0,0,0.349,0,0,0,0,
2.53,1.47,0,0,0,0,0.313,0,0,0,0,
2.54,1.47,0,0,0,0,0.313,0,0,0,0,
2.55,1.38,0,0,0,0,0.375,0,0,0,0,
2.56,1.38,0,0,0,0,0.375,0,0,0,0,
2.57,1.38,0,0,0,0,0.375,0,0,0,0,
2.58,1.3,0,0,0,0,0.311,0,0,0,0,
2.59,1.3,0,0,0,0,0.311,0,0,0,0,
2.6,1.21,0,0,0,0,0.318,0,0,0,0,
2.61,1.21,0,0,0,0,0.318,0,0,0,0,
2.62,1.13,0,0,0,0,0.417,0,0,0,0,
2.63,1.13,0,0,0,0,0.417,0,0,0,0,
2.64,1.05,0,0,0,0,0.32,0,0,0,0,
2.65,1.05,0,0,0,0,0.32,0,0,0,0,
2.66,1.05,0,0,0,0,0.32,0,0,0,0,
2.67,0.97,0,0,0,0,-0.231,0,0,0,0,
2.68,0.97,0,0,0,0,-0.231,0,0,0,0,
2.69,0.88,0,0,0,0,-0.172,0,0,0,0,
2.7,0.88,0,0,0,0,-0.172,0,0,0,0,
2.71,0.8,0,0,0,0,-0.172,0,0,0,0,
2.72,0.8,0,0,0,0,-0.279,0,0,0,0,
2.73,0.8,0,0,0,0,-0.279,0,0,0,0,
2.74,0.73,0,0,0,0,-0.347,0,0,0,0,
2.75,0.73,0,0,0,0,-0.347,0,0,0,0,
2.76,0.66,0,0,0,0,-0.276,0,0,0,0,
2.77,0.66,0,0,0,0,-0.276,0,0,0,0,
2.78,0.59,0,0,0,0,-0.276,0,0,0,0,
2.79,0.59,0,0,0,0,-0.204,0,0,0,0,
2.8,0.59,0,0,0,0,-0.204,0,0,0,0,
2.81,0.52,0,0,0,0,-0.344,0,0,0,0,
2.82,0.52,0,0,0,0,-0.344,0,0,0,0,
2.83,0.46,0,0,0,0,-0.271,0,0,0,0,
2.84,0.46,0,0,0,0,-0.271,0,0,0,0,
2.85,0.41,0,0,0,0,-0.271,0,0,0,0,
2.86,0.41,0,0,0,0,-0.276,0,0,0,0,
2.87,0.41,0,0,0,0,-0.276,0,0,0,0,
2.88,0.35,0,0,0,0,-0.246,0,0,0,0,
2.89,0.35,0,0,0,0,-0.246,0,0,0,0,
2.9,0.3,0,0,0,0,-0.367,0,0,0,0,
2.91,0.3,0,0,0,0,-0.367,0,0,0,0,
2.92,0.26,0,0,0,0,-0.367,0,0,0,0,
2.93,0.26,0,0,0,0,-0.387,0,0,0,0,
2.94,0.26,0,0,0,0,-0.387,0,0,0,0,
2.95,0.22,0,0,0,0,-0.344,0,0,0,0,
2.96,0.22,0,0,0,0,-0.344,0,0,0,0,
2.97,0.18,0,0,0,0,-0.344,0,0,0,0,
2.98,0.18,0,0,0,0,-0.288,0,0,0,0,
2.99,0.18,0,0,0,0,-0.288,0,0,0,0,
3,0.14,0,0,0,0,-11.15,0,0,0,0,
3.01,0.14,0,0,0,0,-11.15,0,0,0,0,
3.02,0.18,0,0,0,0,-11.656,0,0,0,0,
3.03,0.18,0,0,0,0,-11.656,0,0,0,0,
3.04,0.18,0,0,0,0,-11.656,0,0,0,0,
3.05,0.28,0,0,0,0,-5.409,0,0,0,0,
3.06,0.28,0,0,0,0,-5.409,0,0,0,0,
3.07,0.42,0,0,0,0,-1.592,0,0,0,0,
3.08,0.42,0,0,0,0,-1.592,0,0,0,0,
3.09,0.56,0,0,0,0,-0.73,0,0,0,0,
3.1,0.56,0,0,0,0,-0.73,0,0,0,0,
3.11,0.56,0,0,0,0,-0.73,0,0,0,0,
3.12,0.71,0,0,0,0,-0.668,0,0,0,0,
3.13,0.71,0,0,0,0,-0.668,0,0,0,0,
3.14,0.85,0,0,0,0,-0.926,0,0,0,0,
3.15,0.85,0,0,0,0,-0.926,0,0,0,0,
3.16,1.01,0,0,0,0,-0.168,0,0,0,0,
3.17,1.01,0,0,0,0,-0.168,0,0,0,0,
3.18,1.01,0,0,0,0,-0.168,0,0,0,0,
3.19,1.15,0,0,0,0,-0.198,0,0,0,0,
3.2,1.15,0,0,0,0,-0.198,0,0,0,0,
3.21,1.3,0,0,0,0,-0.356,0,0,0,0,
3.22,1.3,0,0,0,0,-0.356,0,0,0,0,
3.23,1.44,0,0,0,0,-0.152,0,0,0,0,
3.24,1.44,0,0,0,0,-0.152,0,0,0,0,
3.25,1.44,0,0,0,0,-0.152,0,0,0,0,
3.26,1.59,0,0,0,0,-0.3,0,0,0,0,
3.27,1.59,0,0,0,0,-0.3,0,0,0,0,
3.28,1.74,0,0,0,0,-0.279,0,0,0,0,
3.29,1.74,0,0,0,0,-0.279,0,0,0,0,
3.3,1.88,0,0,0,0,-0.188,0,0,0,0,
3.31,1.88,0,0,0,0,-0.188,0,0,0,0,
3.32,2.03,0,0,0,0,-0.188,0,0,0,0,
3.33,2.03,0,0,0,0,-0.182,0,0,0,0,
3.34,2.03,0,0,0,0,-0.182,0,0,0,0,
3.35,2.18,0,0,0,0,-0.149,0,0,0,0,
3.36,2.18,0,0,0,0,-0.149,0,0,0,0,
3.37,2.32,0,0,0,0,-0.182,0,0,0,0,
3.38,2.32,0,0,0,0,-0.182,0,0,0,0,
3.39,2.47,0,0,0,0,-0.297,0,0,0,0,
3.4,2.47,0,0,0,0,-0.297,0,0,0,0,
3.41,2.47,0,0,0,0,-0.297,0,0,0,0,
3.42,2.62,0,0,0,0,-0.446,0,0,0,0,
3.43,2.62,0,0,0,0,-0.446,0,0,0,0,
3.44,2.76,0,0,0,0,-0.425,0,0,0,0,
3.45,2.76,0,0,0,0,-0.425,0,0,0,0,
3.46,2.91,0,0,0,0,-0.268,0,0,0,0,
3.47,2.91,0,0,0,0,-0.268,0,0,0,0,
3.48,3.06,0,0,0,0,-0.268,0,0,0,0,
3.49,3.06,0,0,0,0,-0.544,0,0,0,0,
3.5,3.06,0,0,0,0,-0.544,0,0,0,0,
3.51,3.2,0,0,0,0,-0.328,0,0,0,0,
3.52,3.2,0,0,0,0,-0.328,0,0,0,0,
3.53,3.34,0,0,0,0,-0.649,0,0,0,0,
3.54,3.34,0,0,0,0,-0.649,0,0,0,0,
3.55,3.51,0,0,0,0,-0.649,0,0,0,0,
3.56,3.51,0,0,0,0,-0.217,0,0,0,0,
3.57,3.51,0,0,0,0,-0.217,0,0,0,0,
3.58,3.66,0,0,0,0,-0.216,0,0,0,0,
3.59,3.66,0,0,0,0,-0.216,0,0,0,0,
3.6,3.8,0,0,0,0,-0.538,0,0,0,0,
3.61,3.8,0,0,0,0,-0.538,0,0,0,0,
3.62,3.95,0,0,0,0,-0.538,0,0,0,0,
3.63,3.95,0,0,0,0,-0.253,0,0,0,0,
3.64,3.95,0,0,0,0,-0.253,0,0,0,0,
3.65,4.1,0,0,0,0,-0.131,0,0,0,0,
3.66,4.1,0,0,0,0,-0.131,0,0,0,0,
3.67,4.25,0,0,0,0,-0.587,0,0,0,0,
3.68,4.25,0,0,0,0,-0.587,0,0,0,0,
3.69,4.4,0,0,0,0,-0.587,0,0,0,0,
3.7,4.4,0,0,0,0,-0.587,0,0,0,0,
3.71,4.4,0,0,0,0,-0.397,0,0,0,0,
3.72,4.4,0,0,0,0,-0.397,0,0,0,0,
3.73,4.62,0,0,0,0,-0.22,0,0,0,0,
3.74,4.62,0,0,0,0,-0.22,0,0,0,0,
3.75,4.77,0,0,0,0,-0.522,0,0,0,0,
3.76,4.77,0,0,0,0,-0.522,0,0,0,0,
3.77,4.77,0,0,0,0,-0.522,0,0,0,0,
3.78,4.92,0,0,0,0,-0.83,0,0,0,0,
3.79,4.92,0,0,0,0,-0.83,0,0,0,0,
3.8,5.07,0,0,0,0,-0.489,0,0,0,0,
3.81,5.07,0,0,0,0,-0.489,0,0,0,0,
3.82,5.21,0,0,0,0,-0.199,0,0,0,0,
3.83,5.21,0,0,0,0,-0.199,0,0,0,0,
3.84,5.36,0,0,0,0,-0.341,0,0,0,0,
3.85,5.36,0,0,0,0,-0.341,0,0,0,0,
3.86,5.36,0,0,0,0,-0.341,0,0,0,0,
3.87,5.51,0,0,0,0,-0.19,0,0,0,0,
3.88,5.51,0,0,0,0,-0.19,0,0,0,0,
3.89,5.65,0,0,0,0,-0.713,0,0,0,0,
3.9,5.65,0,0,0,0,-0.713,0,0,0,0,
3.91,5.8,0,0,0,0,-0.599,0,0,0,0,
3.92,5.8,0,0,0,0,-0.599,0,0,0,0,
3.93,5.8,0,0,0,0,-0.599,0,0,0,0,
3.94,5.94,0,0,0,0,11.85,0,0,0,0,
3.95,5.94,0,0,0,0,11.85,0,0,0,0,
3.96,6.04,0,0,0,0,8.557,0,0,0,0,
3.97,6.04,0,0,0,0,8.557,0,0,0,0,
3.98,6.08,0,0,0,0,5.248,0,0,0,0,
3.99,6.08,0,0,0,0,5.248,0,0,0,0,
4,6.09,0,0,0,0,5.248,0,0,0,0,
4.01,6.09,0,0,0,0,2.413,0,0,0,0,
4.02,6.09,0,0,0,0,2.413,0,0,0,0,
4.03,6.08,0,0,0,0,1.451,0,0,0,0,
4.04,6.08,0,0,0,0,1.451,0,0,0,0,
4.05,6.06,0,0,0,0,1.324,0,0,0,0,
4.06,6.06,0,0,0,0,1.324,0,0,0,0,
4.07,6.04,0,0,0,0,1.27,0,0,0,0,
4.08,6.04,0,0,0,0,1.27,0,0,0,0,
4.09,6.01,0,0,0,0,1.27,0,0,0,0,
4.1,6.01,0,0,0,0,0.959,0,0,0,0,
4.11,6.01,0,0,0,0,0.959,0,0,0,0,
4.12,5.97,0,0,0,0,0.728,0,0,0,0,
4.13,5.97,0,0,0,0,0.728,0,0,0,0,
4.14,5.93,0,0,0,0,0.874,0,0,0,0,
4.15,5.93,0,0,0,0,0.874,0,0,0,0,
4.16,5.93,0,0,0,0,0.874,0,0,0,0,
4.17,5.89,0,0,0,0,0.939,0,0,0,0,
4.18,5.89,0,0,0,0,0.939,0,0,0,0,
4.19,5.85,0,0,0,0,0.883,0,0,0,0,
4.2,5.85,0,0,0,0,0.883,0,0,0,0,
4.21,5.8,0,0,0,0,0.936,0,0,0,0,
4.22,5.8,0,0,0,0,0.936,0,0,0,0,
4.23,5.8,0,0,0,0,0.936,0,0,0,0,
4.24,5.75,0,0,0,0,0.859,0,0,0,0,
4.25,5.75,0,0,0,0,0.859,0,0,0,0,
4.26,5.69,0,0,0,0,0.966,0,0,0,0,
4.27,5.69,0,0,0,0,0.966,0,0,0,0,
4.28,5.63,0,0,0,0,0.966,0,0,0,0,
4.29,5.63,0,0,0,0,0.847,0,0,0,0,
4.3,5.63,0,0,0,0,0.847,0,0,0,0,
4.31,5.57,0,0,0,0,0.943,0,0,0,0,
4.32,5.57,0,0,0,0,0.943,0,0,0,0,
4.33,5.5,0,0,0,0,0.875,0,0,0,0,
4.34,5.5,0,0,0,0,0.875,0,0,0,0,
4.35,5.43,0,0,0,0,0.875,0,0,0,0,
4.36,5.43,0,0,0,0,0.774,0,0,0,0,
4.37,5.43,0,0,0,0,0.774,0,0,0,0,
4.38,5.35,0,0,0,0,0.747,0,0,0,0,
4.39,5.35,0,0,0,0,0.747,0,0,0,0,
4.4,5.28,0,0,0,0,0.82,0,0,0,0,
4.41,5.28,0,0,0,0,0.82,0,0,0,0,
4.42,5.19,0,0,0,0,0.82,0,0,0,0,
4.43,5.19,0,0,0,0,0.838,0,0,0,0,
4.44,5.19,0,0,0,0,0.838,0,0,0,0,
4.45,5.11,0,0,0,0,0.263,0,0,0,0,
4.46,5.11,0,0,0,0,0.263,0,0,0,0,
4.47,5.02,0,0,0,0,0.301,0,0,0,0,
4.48,5.02,0,0,0,0,0.301,0,0,0,0,
4.49,4.94,0,0,0,0,0.284,0,0,0,0,
4.5,4.94,0,0,0,0,0.284,0,0,0,0,
4.51,4.94,0,0,0,0,0.284,0,0,0,0,
4.52,4.85,0,0,0,0,0.327,0,0,0,0,
4.53,4.85,0,0,0,0,0.327,0,0,0,0,
4.54,4.77,0,0,0,0,0.361,0,0,0,0,
4.55,4.77,0,0,0,0,0.361,0,0,0,0,
4.56,4.68,0,0,0,0,0.292,0,0,0,0,
4.57,4.68,0,0,0,0,0.292,0,0,0,0,
4.58,4.68,0,0,0,0,0.292,0,0,0,0,
4.59,4.6,0,0,0,0,0.301,0,0,0,0,
4.6,4.6,0,0,0,0,0.301,0,0,0,0,
4.61,4.51,0,0,0,0,0.289,0,0,0,0,
4.62,4.51,0,0,0,0,0.289,0,0,0,0,
4.63,4.42,0,0,0,0,0.289,0,0,0,0,
4.64,4.42,0,0,0,0,0.289,0,0,0,0,
4.65,4.34,0,0,0,0,0.289,0,0,0,0,
4.66,4.34,0,0,0,0,0.33,0,0,0,0,
4.67,4.34,0,0,0,0,0.33,0,0,0,0,
4.68,4.25,0,0,0,0,0.317,0,0,0,0,
