time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,-0.005,-0.183,0.078,-0.229,0.006,
0.01,0,0,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.229,0.006,
0.02,0,0,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.267,0.006,
0.03,0,0,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.267,0.006,
0.04,0,0,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.267,-0.026,
0.05,0,0,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.267,-0.026,
0.06,0,0,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.267,-0.026,
0.07,0,0,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.267,-0.026,
0.08,0,0,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.267,-0.026,
0.09,0,0.01,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.267,-0.026,
0.09999999,0,0.01,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.267,-0.026,
0.11,0,0.01,0,0,0,0,0,0,0,-3.272,0.006,-0.022,0.006,0,-0.104,0.056,-0.267,-0.026,
0.12,0,0.01,0,0,0,0,0,0,0,-3.204,4.668,-2.527,0.005,0,-0.104,0.056,-0.267,-0.026,
0.13,0,0.01,0,0,0,0,0,0,0,-3.204,4.668,-2.527,0.005,0.009,-0.163,0.018,-0.267,-0.026,
0.14,0,0.01,0,0,0,0,0,0,0,-3.204,4.668,-2.527,0.005,0.009,-0.163,0.018,-0.225,-0.06,
0.15,0,0.01,0,0,0,0,0,0,0,-3.204,4.668,-2.527,0.005,0.009,-0.163,0.018,-0.225,-0.06,
0.16,0,0.01,0,0,0,0,0,0,0,-3.204,4.668,-2.527,0.005,0.009,-0.163,0.018,-0.225,-0.06,
0.17,0,0.08,0.03,0,0,0,0,0,0,-3.204,4.668,-2.527,0.005,0.009,-0.163,0.018,-0.225,-0.06,
0.18,0,0.08,0.03,0,0,0,0,0,0,-3.204,4.668,-2.527,0.005,0.009,-0.163,0.018,-0.225,-0.06,
0.19,0,0.08,0.03,0,0,0,0,0,0,-3.152,4.668,-2.527,0.005,0.009,-0.163,0.018,-0.225,-0.06,
0.2,0,0.08,0.03,0,0,0,0,0,0,-3.152,1.804,-2.211,0.017,0.027,-0.163,0.018,-0.225,-0.06,
0.21,0,0.08,0.03,0,0,0,0,0,0,-3.152,1.804,-2.211,0.017,0.027,-0.203,-0.002,-0.257,-0.087,
0.22,0,0.08,0.03,0,0,0,0,0,0,-3.152,1.804,-2.211,0.017,0.027,-0.203,-0.002,-0.257,-0.087,
0.23,0,0.08,0.03,0,0,0,0,0,0,-3.152,1.804,-2.211,0.017,0.027,-0.203,-0.002,-0.257,-0.087,
0.24,0,0.08,0.03,0,0,0,0,0,0,-3.152,1.804,-2.211,0.017,0.027,-0.203,-0.002,-0.257,-0.087,
0.25,0,0.15,0.09,0,0,0,0,0,0,-3.152,1.804,-2.211,0.017,0.027,-0.203,-0.002,-0.257,-0.087,
0.26,0,0.15,0.09,0,0,0,0,0,0,-3.152,1.804,-2.211,0.017,0.027,-0.203,-0.002,-0.257,-0.087,
