time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.009,1.352,0.018,1.301,0.086,0.161,-0.038,-0.004,0.006,
0.01,0,0,0,0,0,0,0,0,0,-0.009,1.352,0.018,1.301,0.086,0.161,-0.038,-0.004,0.006,
0.02,0,0,0,0,0,0,0,0,0,-2.18,1.352,0.018,1.301,0.086,0.161,-0.038,-0.004,0.006,
0.03,0,0,0,0,0,0,0,0,0,-2.18,1.352,0.007,1.386,0.111,0.173,-0.038,-0.004,0.006,
0.04,0,0,0,0,0,0,0,0,0,-2.18,1.352,0.007,1.386,0.111,0.173,-0.013,0.055,0.05,
0.05,0,0,0,0,0,0,0,0,0,-2.18,1.352,0.007,1.386,0.111,0.173,-0.013,0.055,0.05,
0.06,0,0,0,0,0,0,0,0,0,-2.18,1.352,0.007,1.386,0.111,0.173,-0.013,0.055,0.05,
0.07,0,0,0,0,0,0,0,0,0,-2.18,1.352,0.007,1.386,0.111,0.173,-0.013,0.055,0.05,
0.08,0,0,0,0,0,0,0,0,0,-2.18,1.352,0.007,1.386,0.111,0.173,-0.013,0.055,0.05,
0.09,0,0,0,0,0,0,0,0,0,-1.955,1.352,0.007,1.386,0.111,0.173,-0.013,0.055,0.05,
0.09999999,0,0,0,0,0,0,0,0,0,-1.955,1.341,0.021,1.496,0.091,0.078,-0.013,0.055,0.05,
0.11,0,0,0,0,0,0,0,0,0,-1.955,1.341,0.021,1.496,0.091,0.078,-0.14,-0.064,0.002,
0.12,0,0,0,0,0,0,0,0,0,-1.955,1.341,0.021,1.496,0.091,0.078,-0.14,-0.064,0.002,
0.13,0,0,0,0,0,0,0,0,0,-1.955,1.341,0.021,1.496,0.091,0.078,-0.14,-0.064,0.002,
0.14,0.01,0,0,0,0,0,0,0,0,-1.955,1.341,0.021,1.496,0.091,0.078,-0.14,-0.064,0.002,
0.15,0.01,0,0,0,0,0,0,0,0,-1.955,1.341,0.021,1.496,0.091,0.078,-0.14,-0.064,0.002,
0.16,0.01,0,0,0,0,0,0,0,0,-2.404,1.341,0.021,1.496,0.091,0.078,-0.14,-0.064,0.002,
0.17,0.01,0,0,0,0,0,0,0,0,-2.404,1.341,0.029,1.518,0.122,0.161,-0.14,-0.064,0.002,
0.18,0.01,0,0,0,0,0,0,0,0,-2.404,1.341,0.029,1.518,0.122,0.161,0.02,-0.029,0.018,
0.19,0.01,0,0,0,0,0,0,0,0,-2.404,1.341,0.029,1.518,0.122,0.161,0.02,-0.029,0.018,
0.2,0.01,0,0,0,0,0,0,0,0,-2.404,1.341,0.029,1.518,0.122,0.161,0.02,-0.029,0.018,
0.21,0.03,0,0,0,0,0,0,0,0,-2.404,1.341,0.029,1.518,0.122,0.161,0.02,-0.029,0.018,
0.22,0.03,0,0,0,0,0,0,0,0,-2.404,1.341,0.029,1.518,0.122,0.161,0.02,-0.029,0.018,
0.23,0.03,0,0,0,0,0,0,0,0,-2.512,1.352,0.01,1.518,0.122,0.161,0.02,-0.029,0.018,
0.24,0.03,0,0,0,0,0,0,0,0,-2.512,1.352,0.01,1.596,0.1,0.161,-0.05,-0.029,0.018,
0.25,0.03,0,0,0,0,0,0,0,0,-2.512,1.352,0.01,1.596,0.1,0.161,-0.05,0.009,0.033,
0.26,0.03,0,0,0,0,0,0,0,0,-2.512,1.352,0.01,1.596,0.1,0.161,-0.05,0.009,0.033,
0.27,0.03,0,0,0,0,0,0,0,0,-2.512,1.352,0.01,1.596,0.1,0.161,-0.05,0.009,0.033,
