time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.019,0.005,-0.028,-0.003,0.004,-0.029,0.05,0.018,0.017,
0.01,0,0,0,0,0,0,0,0,0,0.019,0.005,-0.028,-0.003,0.004,-0.029,0.05,0.018,0.017,
0.02,0,0,0,0,0,0,0,0,0,0.019,0.005,-0.028,-0.003,0.004,-0.029,0.05,0.018,0.017,
0.03,0,0,0,0,0,0,0,0,0,0.019,0.005,-0.028,-0.003,0.004,-0.029,0.05,0.018,0.017,
0.04,0,0,0,0,0,0,0,0,0,-1.174,0.005,-0.028,-0.003,0.004,-0.029,0.05,0.018,0.017,
0.05,0,0,0,0,0,0,0,0,0,-1.174,0.005,0.005,-0.031,0.01,-0.04,0.05,0.018,0.017,
0.06,0,0,0,0,0,0,0,0,0,-1.174,0.005,0.005,-0.031,0.01,-0.04,0.016,-0.004,-0.017,
0.07,0,0,0,0,0,0,0,0,0,-1.174,0.005,0.005,-0.031,0.01,-0.04,0.016,-0.004,-0.017,
0.08,0,0,0,0,0,0,0,0,0,-1.174,0.005,0.005,-0.031,0.01,-0.04,0.016,-0.004,-0.017,
0.09,0,0,0,0,0,0,0,0,0,-1.174,0.005,0.005,-0.031,0.01,-0.04,0.016,-0.004,-0.017,
0.09999999,0,0,0,0,0,0,0,0,0,-1.174,0.005,0.005,-0.031,0.01,-0.04,0.016,-0.004,-0.017,
0.11,0,0,0,0,0,0,0,0,0,-1.174,0.005,0.005,-0.031,0.01,-0.04,0.016,-0.004,-0.017,
0.12,0,0,0,0,0,0,0,0,0,-1.171,0.005,-0.006,0.031,0.01,-0.04,0.016,-0.004,-0.017,
0.13,0,0,0,0,0,0,0,0,0,-1.171,0.005,-0.006,0.031,-0.007,-0.006,0.062,-0.004,-0.017,
0.14,0,0,0,0,0,0,0,0,0,-1.171,0.005,-0.006,0.031,-0.007,-0.006,0.062,0.03,-0.04,
0.15,0,0,0,0,0,0,0,0,0,-1.171,0.005,-0.006,0.031,-0.007,-0.006,0.062,0.03,-0.04,
0.16,0,0,0,0,0,0,0,0,0,-1.171,0.005,-0.006,0.031,-0.007,-0.006,0.062,0.03,-0.04,
0.17,0,0,0,0,0,0,0,0,0,-1.171,0.005,-0.006,0.031,-0.007,-0.006,0.062,0.03,-0.04,
0.18,0,0,0,0,0,0,0,0,0,-1.171,0.005,-0.006,0.031,-0.007,-0.006,0.062,0.03,-0.04,
0.19,0,0,0,0,0,0,0,0,0,-1.17,0.015,-0.006,0.031,-0.007,-0.006,0.062,0.03,-0.04,
0.2,0,0,0,0,0,0,0,0,0,-1.17,0.015,-0.011,0.002,-0.024,0.039,0.062,0.03,-0.04,
0.21,0,0,0,0,0,0,0,0,0,-1.17,0.015,-0.011,0.002,-0.024,0.039,0.005,-0.039,0.017,
0.22,0,0,0,0,0,0,0,0,0,-1.17,0.015,-0.011,0.002,-0.024,0.039,0.005,-0.039,0.017,
0.23,0,0,0,0,0,0,0,0,0,-1.17,0.015,-0.011,0.002,-0.024,0.039,0.005,-0.039,0.017,
0.24,0,0,0,0,0,0,0,0,0,-1.17,0.015,-0.011,0.002,-0.024,0.039,0.005,-0.039,0.017,
0.25,0,0,0,0,0,0,0,0,0,-1.17,0.015,-0.011,0.002,-0.024,0.039,0.005,-0.039,0.017,
0.26,0,0,0,0,0,0,0,0,0,-1.285,-0.006,-0.011,0.002,-0.024,0.039,0.005,-0.039,0.017,
0.27,0,0,0,0,0,0,0,0,0,-1.285,-0.006,0.011,0.002,-0.007,0.062,0.005,-0.039,0.017,
0.28,0,0,0,0,0,0,0,0,0,-1.285,-0.006,0.011,0.002,-0.007,0.062,0.016,-0.016,0.017,
0.29,0,0,0,0,0,0,0,0,0,-1.285,-0.006,0.011,0.002,-0.007,0.062,0.016,-0.016,-0.04,
0.3,0,0,0,0,0,0,0,0,0,-1.285,-0.006,0.011,0.002,-0.007,0.062,0.016,-0.016,-0.04,
0.31,0,0,0,0,0,0,0,0,0,-1.285,-0.006,0.011,0.002,-0.007,0.062,0.016,-0.016,-0.04,
0.32,0,0,0,0,0,0,0,0,0,-1.285,-0.006,0.011,0.002,-0.007,0.062,0.016,-0.016,-0.04,
0.33,0,0,0,0,0,0,0,0,0,-1.285,-0.006,0.011,0.002,-0.007,0.062,0.016,-0.016,-0.04,
0.34,0,0,0,0,0,0,0,0,0,-1.264,-0.006,-0.006,-0.026,-0.007,0.062,0.016,-0.016,-0.04,
0.35,0,0,0,0,0,0,0,0,0,-1.264,-0.006,-0.006,-0.026,-0.013,-0.04,-0.052,-0.027,-0.04,
0.36,0,0,0,0,0,0,0,0,0,-1.264,-0.006,-0.006,-0.026,-0.013,-0.04,-0.052,-0.027,0.051,
0.37,0,0,0,0,0,0,0,0,0,-1.264,-0.006,-0.006,-0.026,-0.013,-0.04,-0.052,-0.027,0.051,
0.38,0,0,0,0,0,0,0,0,0,-1.264,-0.006,-0.006,-0.026,-0.013,-0.04,-0.052,-0.027,0.051,
0.39,0,0,0,0,0,0,0,0,0,-1.264,-0.006,-0.006,-0.026,-0.013,-0.04,-0.052,-0.027,0.051,
0.4,0,0,0,0,0,0,0,0,0,-1.168,-0.006,-0.006,-0.026,-0.013,-0.04,-0.052,-0.027,0.051,
0.41,0,0,0,0,0,0,0,0,0,-1.168,0.015,0.011,0.031,-0.013,-0.04,-0.052,-0.027,0.051,
0.42,0,0,0,0,0,0,0,0,0,-1.168,0.015,0.011,0.031,-0.013,0.051,-0.052,-0.039,-0.051,
0.43,0,0,0,0,0,0,0,0,0,-1.168,0.015,0.011,0.031,-0.013,0.051,-0.052,-0.039,-0.051,
0.44,0,0,0,0,0,0,0,0,0,-1.168,0.015,0.011,0.031,-0.013,0.051,-0.052,-0.039,-0.051,
0.45,0,0,0,0,0,0,0,0,0,-1.168,0.015,0.011,0.031,-0.013,0.051,-0.052,-0.039,-0.051,
0.46,0,0,0,0,0,0,0,0,0,-1.168,0.015,0.011,0.031,-0.013,0.051,-0.052,-0.039,-0.051,
0.47,0,0,0,0,0,0,0,0,0,-1.217,-0.017,0,0.019,-0.013,0.051,-0.052,-0.039,-0.051,
0.48,0,0,0,0,0,0,0,0,0,-1.217,-0.017,0,0.019,0.01,0.074,-0.052,-0.004,0.006,
0.49,0,0,0,0,0,0,0,0,0,-1.217,-0.017,0,0.019,0.01,0.074,-0.052,-0.004,0.006,
0.5,0,0,0,0,0,0,0,0,0,-1.217,-0.017,0,0.019,0.01,0.074,-0.052,-0.004,0.006,
0.51,0.01,0,0,0,0,0,0,0,0,-1.217,-0.017,0,0.019,0.01,0.074,-0.052,-0.004,0.006,
0.52,0.01,0,0,0,0,0,0,0,0,-1.262,-0.017,0,0.019,0.01,0.074,-0.052,-0.004,0.006,
0.53,0.01,0,0,0,0,0,0,0,0,-1.262,-0.006,-0.006,0.042,0.027,0.074,-0.052,-0.004,0.006,
0.54,0.01,0,0,0,0,0,0,0,0,-1.262,-0.006,-0.006,0.042,0.027,0.005,-0.041,0.007,-0.029,
0.55,0.01,0,0,0,0,0,0,0,0,-1.262,-0.006,-0.006,0.042,0.027,0.005,-0.041,0.007,-0.029,
0.56,0.01,0,0,0,0,0,0,0,0,-1.262,-0.006,-0.006,0.042,0.027,0.005,-0.041,0.007,-0.029,
0.57,0.01,0,0,0,0,0,0,0,0,-1.262,-0.006,-0.006,0.042,0.027,0.005,-0.041,0.007,-0.029,
0.58,0.01,0,0,0,0,0,0,0,0,-1.262,-0.006,-0.006,0.042,0.027,0.005,-0.041,0.007,-0.029,
0.59,0.01,0,0,0,0,0,0,0,0,-1.242,-0.006,-0.006,0.042,0.027,0.005,-0.041,0.007,-0.029,
0.6,0.01,0,0,0,0,0,0,0,0,-1.242,-0.006,-0.011,0.031,0.015,-0.04,-0.041,0.007,-0.029,
0.61,0.01,0,0,0,0,0,0,0,0,-1.242,-0.006,-0.011,0.031,0.015,-0.04,-0.041,-0.016,-0.063,
0.62,0.01,0,0,0,0,0,0,0,0,-1.242,-0.006,-0.011,0.031,0.015,-0.04,-0.041,-0.016,-0.063,
0.63,0.01,0,0,0,0,0,0,0,0,-1.242,-0.006,-0.011,0.031,0.015,-0.04,-0.041,-0.016,-0.063,
0.64,0.01,0,0,0,0,0,0,0,0,-1.242,-0.006,-0.011,0.031,0.015,-0.04,-0.041,-0.016,-0.063,
0.65,0.01,0,0,0,0,0,0,0,0,-1.266,-0.006,-0.011,0.031,0.015,-0.04,-0.041,-0.016,-0.063,
0.66,0.01,0,0,0,0,0,0,0,0,-1.266,0.005,0.005,0.002,-0.03,-0.04,-0.041,-0.016,-0.063,
0.67,0.01,0,0,0,0,0,0,0,0,-1.266,0.005,0.005,0.002,-0.03,0.085,0.005,0.03,-0.063,
0.68,0.01,0,0,0,0,0,0,0,0,-1.266,0.005,0.005,0.002,-0.03,0.085,0.005,0.03,0.006,
0.69,0.01,0,0,0,0,0,0,0,0,-1.266,0.005,0.005,0.002,-0.03,0.085,0.005,0.03,0.006,
0.7,0.02,0,0,0,0,0,0,0,0,-1.266,0.005,0.005,0.002,-0.03,0.085,0.005,0.03,0.006,
0.71,0.02,0,0,0,0,0,0,0,0,-1.266,0.005,0.005,0.002,-0.03,0.085,0.005,0.03,0.006,
0.72,0.02,0,0,0,0,0,0,0,0,-1.266,0.005,0.005,0.002,-0.03,0.085,0.005,0.03,0.006,
0.73,0.02,0,0,0,0,0,0,0,0,-1.207,-0.006,-0.006,0.019,-0.052,0.085,0.005,0.03,0.006,
0.74,0.02,0,0,0,0,0,0,0,0,-1.207,-0.006,-0.006,0.019,-0.052,0.062,0.039,0.041,0.04,
0.75,0.02,0,0,0,0,0,0,0,0,-1.207,-0.006,-0.006,0.019,-0.052,0.062,0.039,0.041,0.04,
0.76,0.02,0,0,0,0,0,0,0,0,-1.207,-0.006,-0.006,0.019,-0.052,0.062,0.039,0.041,0.04,
0.77,0.02,0,0,0,0,0,0,0,0,-1.207,-0.006,-0.006,0.019,-0.052,0.062,0.039,0.041,0.04,
0.78,0.02,0,0,0,0,0,0,0,0,-1.207,-0.006,-0.006,0.019,-0.052,0.062,0.039,0.041,0.04,
0.79,0.02,0,0,0,0,0,0,0,0,-1.252,-0.006,-0.006,0.019,-0.052,0.062,0.039,0.041,0.04,
0.8,0.02,0,0,0,0,0,0,0,0,-1.252,-0.017,-0.011,-0.026,-0.024,0.062,0.039,0.041,0.04,
0.81,0.02,0,0,0,0,0,0,0,0,-1.252,-0.017,-0.011,-0.026,-0.024,0.005,-0.075,0.03,0.051,
0.82,0.02,0,0,0,0,0,0,0,0,-1.252,-0.017,-0.011,-0.026,-0.024,0.005,-0.075,0.03,0.051,
0.83,0.02,0,0,0,0,0,0,0,0,-1.252,-0.017,-0.011,-0.026,-0.024,0.005,-0.075,0.03,0.051,
0.84,0.02,0,0,0,0,0,0,0,0,-1.252,-0.017,-0.011,-0.026,-0.024,0.005,-0.075,0.03,0.051,
0.85,0.02,0,0,0,0,0,0,0,0,-1.252,-0.017,-0.011,-0.026,-0.024,0.005,-0.075,0.03,0.051,
0.86,0.02,0,0,0,0,0,0,0,0,-1.252,-0.017,-0.011,-0.026,-0.024,0.005,-0.075,0.03,0.051,
0.87,0.02,0,0,0,0,0,0,0,0,-1.089,-0.006,0,-0.026,-0.024,0.005,-0.075,0.03,0.051,
0.88,0.02,0,0,0,0,0,0,0,0,-1.089,-0.006,0,-0.014,0.004,-0.029,-0.075,0.03,0.051,
0.89,0.02,0,0,0,0,0,0,0,0,-1.089,-0.006,0,-0.014,0.004,-0.029,-0.086,0.007,-0.063,
0.9,0.02,0,0,0,0,0,0,0,0,-1.089,-0.006,0,-0.014,0.004,-0.029,-0.086,0.007,-0.063,
0.91,0.02,0,0,0,0,0,0,0,0,-1.089,-0.006,0,-0.014,0.004,-0.029,-0.086,0.007,-0.063,
0.92,0.02,0,0,0,0,0,0,0,0,-1.089,-0.006,0,-0.014,0.004,-0.029,-0.086,0.007,-0.063,
0.93,0.02,0,0,0,0,0,0,0,0,-1.089,-0.006,0,-0.014,0.004,-0.029,-0.086,0.007,-0.063,
0.94,0.02,0,0,0,0,0,0,0,0,-1.089,-0.006,0,-0.014,0.004,-0.029,-0.086,0.007,-0.063,
0.95,0.02,0,0,0,0,0,0,0,0,-1.089,-0.006,0,-0.014,0.004,-0.029,-0.086,0.007,-0.063,
0.96,0.02,0,0,0,0,0,0,0,0,-1.089,-0.006,0,-0.014,0.004,-0.029,-0.086,0.007,-0.063,
0.97,0.02,0,0,0,0,0,0,0,0,-0.981,0.005,0.005,0.014,0.004,-0.029,-0.086,0.007,-0.063,
0.98,0.02,0,0,0,0,0,0,0,0,-0.981,0.005,0.005,0.014,0.027,-0.018,-0.098,-0.004,-0.063,
0.9899999,0.02,0,0,0,0,0,0,0,0,-0.981,0.005,0.005,0.014,0.027,-0.018,-0.098,-0.004,-0.017,
1,0.02,0,0,0,0,0,0,0,0,-0.981,0.005,0.005,0.014,0.027,-0.018,-0.098,-0.004,-0.017,
