count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-0.646,0,0,0,0,0.133,0.002,0.005,-0.027,-0.009,
1,-0.646,0,0,0,0,0.133,0.002,0.005,-0.01,-0.009,
2,-0.646,0,0,0,0,0.133,0.002,0.005,-0.01,-0.014,
3,-0.646,0,0,0,0,0.133,0.002,0.005,-0.01,-0.014,
4,-0.233,0,0,0,0,0.133,0.002,0.005,-0.01,-0.014,
5,-0.233,0,0,0,0,0.133,0.002,0.005,-0.01,-0.014,
6,-0.233,0,0,0,0,0.133,0.002,0.005,-0.01,-0.014,
7,-0.233,0,0,0,0,0.133,0.002,0.005,-0.01,-0.014,
8,-0.233,0,0,0,0,0.133,0.002,0.005,-0.01,-0.014,
9,-0.233,0,0,0,0,0.24,0.002,0.005,-0.01,-0.014,
10,-0.233,0,0,0,0,0.24,0.002,0.005,-0.01,-0.014,
11,-0.233,0,0,0,0,0.24,0.002,0.005,-0.01,-0.014,
12,-0.233,0,0,0,0,0.24,0.002,-0.017,-0.01,-0.014,
13,-0.233,0,0,0,0,0.24,0.002,-0.017,0.001,-0.014,
14,-0.233,0,0,0,0,0.24,0.002,-0.017,0.001,0.031,
15,-0.233,0,0,0,0,0.24,0.002,-0.017,0.001,0.031,
16,-0.044,0,0,0,0,0.24,0.002,-0.017,0.001,0.031,
17,-0.044,0,0,0,0,0.24,0.002,-0.017,0.001,0.031,
18,-0.044,0,0,0,0,0.24,0.002,-0.017,0.001,0.031,
19,-0.044,0,0,0,0,0.24,0.002,-0.017,0.001,0.031,
20,-0.044,0,0,0,0,0.24,0.002,-0.017,0.001,0.031,
21,-0.044,0,0,0,0,0.24,0.002,-0.017,0.001,0.031,
22,-0.044,0,0,0,0,0.24,0.002,-0.017,0.001,0.031,
23,-0.044,0,0,0,0,0.094,0.002,-0.017,0.001,0.031,
24,-0.044,0,0,0,0,0.094,0.013,-0.017,0.001,0.031,
25,-0.044,0,0,0,0,0.094,0.013,0.011,0.001,0.031,
26,-0.044,0,0,0,0,0.094,0.013,0.011,0.001,0.031,
27,-0.044,0,0,0,0,0.094,0.013,0.011,0.007,0.031,
28,-0.044,0,0,0,0,0.094,0.013,0.011,0.007,-0.003,
29,-0.036,0,0,0,0,0.094,0.013,0.011,0.007,-0.003,
30,-0.036,0,0,0,0,0.094,0.013,0.011,0.007,-0.003,
31,-0.036,0,0,0,0,0.094,0.013,0.011,0.007,-0.003,
32,-0.036,0,0,0,0,0.094,0.013,0.011,0.007,-0.003,
33,-0.036,0,0,0,0,0.094,0.013,0.011,0.007,-0.003,
34,-0.036,0,0,0,0,0.094,0.013,0.011,0.007,-0.003,
35,-0.036,0,0,0,0,-0.622,0.013,0.011,0.007,-0.003,
36,-0.036,0,0,0,0,-0.622,0.013,0.011,0.007,-0.003,
37,-0.036,0,0,0,0,-0.622,0.002,0.011,0.007,-0.003,
