count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0.78,3.04,0,0,0,0,0.064,0,0,0,0,
0.79,3.05,0,0,0,0,0.255,0,0,0,0,
0.8,3.05,0,0,0,0,0.255,0,0,0,0,
0.81,3.06,0,0,0,0,0.082,0,0,0,0,
0.82,3.06,0,0,0,0,0.082,0,0,0,0,
0.83,3.06,0,0,0,0,0.092,0,0,0,0,
0.84,3.06,0,0,0,0,0.092,0,0,0,0,
0.85,3.07,0,0,0,0,0.092,0,0,0,0,
0.86,3.07,0,0,0,0,0.245,0,0,0,0,
0.87,3.07,0,0,0,0,0.245,0,0,0,0,
0.88,3.07,0,0,0,0,0.192,0,0,0,0,
0.89,3.07,0,0,0,0,0.192,0,0,0,0,
0.9,3.07,0,0,0,0,0.351,0,0,0,0,
0.91,3.07,0,0,0,0,0.351,0,0,0,0,
0.92,3.07,0,0,0,0,0.482,0,0,0,0,
0.93,3.07,0,0,0,0,0.482,0,0,0,0,
0.94,3.06,0,0,0,0,0.482,0,0,0,0,
0.95,3.06,0,0,0,0,0.626,0,0,0,0,
0.96,3.06,0,0,0,0,0.626,0,0,0,0,
0.97,3.06,0,0,0,0,0.541,0,0,0,0,
0.98,3.06,0,0,0,0,0.541,0,0,0,0,
0.9899999,3.05,0,0,0,0,0.541,0,0,0,0,
1,3.05,0,0,0,0,0.471,0,0,0,0,
1.01,3.05,0,0,0,0,0.471,0,0,0,0,
1.02,3.04,0,0,0,0,0.493,0,0,0,0,
1.03,3.04,0,0,0,0,0.493,0,0,0,0,
1.04,3.03,0,0,0,0,0.465,0,0,0,0,
1.05,3.03,0,0,0,0,0.465,0,0,0,0,
1.06,3.02,0,0,0,0,0.465,0,0,0,0,
1.07,3.02,0,0,0,0,0.53,0,0,0,0,
1.08,3.02,0,0,0,0,0.53,0,0,0,0,
1.09,3,0,0,0,0,0.534,0,0,0,0,
1.1,3,0,0,0,0,0.534,0,0,0,0,
1.11,2.99,0,0,0,0,0.574,0,0,0,0,
1.12,2.99,0,0,0,0,0.574,0,0,0,0,
1.13,2.99,0,0,0,0,0.574,0,0,0,0,
1.14,2.97,0,0,0,0,0.481,0,0,0,0,
1.15,2.97,0,0,0,0,0.481,0,0,0,0,
1.16,2.95,0,0,0,0,0.481,0,0,0,0,
1.17,2.95,0,0,0,0,0.481,0,0,0,0,
1.18,2.93,0,0,0,0,0.481,0,0,0,0,
1.19,2.93,0,0,0,0,0.5,0,0,0,0,
1.2,2.93,0,0,0,0,0.5,0,0,0,0,
1.21,2.9,0,0,0,0,0.492,0,0,0,0,
1.22,2.9,0,0,0,0,0.492,0,0,0,0,
1.23,2.88,0,0,0,0,0.487,0,0,0,0,
1.24,2.88,0,0,0,0,0.487,0,0,0,0,
1.25,2.85,0,0,0,0,0.597,0,0,0,0,
1.26,2.85,0,0,0,0,0.597,0,0,0,0,
1.27,2.82,0,0,0,0,0.597,0,0,0,0,
1.28,2.82,0,0,0,0,0.558,0,0,0,0,
1.29,2.82,0,0,0,0,0.558,0,0,0,0,
1.3,2.79,0,0,0,0,0.521,0,0,0,0,
1.31,2.79,0,0,0,0,0.521,0,0,0,0,
1.32,2.76,0,0,0,0,0.48,0,0,0,0,
1.33,2.76,0,0,0,0,0.48,0,0,0,0,
1.34,2.72,0,0,0,0,0.48,0,0,0,0,
1.35,2.72,0,0,0,0,0.512,0,0,0,0,
1.36,2.72,0,0,0,0,0.512,0,0,0,0,
1.37,2.69,0,0,0,0,0.636,0,0,0,0,
1.38,2.69,0,0,0,0,0.636,0,0,0,0,
1.39,2.65,0,0,0,0,0.55,0,0,0,0,
1.4,2.65,0,0,0,0,0.55,0,0,0,0,
1.41,2.61,0,0,0,0,0.55,0,0,0,0,
1.42,2.61,0,0,0,0,0.571,0,0,0,0,
1.43,2.61,0,0,0,0,0.571,0,0,0,0,
1.44,2.57,0,0,0,0,0.507,0,0,0,0,
1.45,2.57,0,0,0,0,0.507,0,0,0,0,
1.46,2.53,0,0,0,0,0.582,0,0,0,0,
1.47,2.53,0,0,0,0,0.582,0,0,0,0,
1.48,2.48,0,0,0,0,0.565,0,0,0,0,
1.49,2.48,0,0,0,0,0.565,0,0,0,0,
1.5,2.48,0,0,0,0,0.565,0,0,0,0,
1.51,2.43,0,0,0,0,0.552,0,0,0,0,
1.52,2.43,0,0,0,0,0.552,0,0,0,0,
1.53,2.38,0,0,0,0,0.538,0,0,0,0,
1.54,2.38,0,0,0,0,0.538,0,0,0,0,
1.55,2.33,0,0,0,0,0.612,0,0,0,0,
1.56,2.33,0,0,0,0,0.612,0,0,0,0,
1.57,2.33,0,0,0,0,0.612,0,0,0,0,
1.58,2.28,0,0,0,0,0.591,0,0,0,0,
1.59,2.28,0,0,0,0,0.591,0,0,0,0,
1.6,2.23,0,0,0,0,0.544,0,0,0,0,
1.61,2.23,0,0,0,0,0.544,0,0,0,0,
1.62,2.17,0,0,0,0,0.544,0,0,0,0,
1.63,2.17,0,0,0,0,0.548,0,0,0,0,
1.64,2.17,0,0,0,0,0.548,0,0,0,0,
1.65,2.11,0,0,0,0,0.557,0,0,0,0,
1.66,2.11,0,0,0,0,0.557,0,0,0,0,
1.67,2.05,0,0,0,0,0.662,0,0,0,0,
1.68,2.05,0,0,0,0,0.662,0,0,0,0,
1.69,1.99,0,0,0,0,0.662,0,0,0,0,
1.7,1.99,0,0,0,0,0.473,0,0,0,0,
1.71,1.99,0,0,0,0,0.473,0,0,0,0,
1.72,1.93,0,0,0,0,0.157,0,0,0,0,
1.73,1.93,0,0,0,0,0.157,0,0,0,0,
1.74,1.87,0,0,0,0,0.173,0,0,0,0,
1.75,1.87,0,0,0,0,0.173,0,0,0,0,
1.76,1.81,0,0,0,0,0.173,0,0,0,0,
1.77,1.81,0,0,0,0,0.026,0,0,0,0,
1.78,1.81,0,0,0,0,0.026,0,0,0,0,
1.79,1.75,0,0,0,0,0.113,0,0,0,0,
1.8,1.75,0,0,0,0,0.113,0,0,0,0,
1.81,1.69,0,0,0,0,0.167,0,0,0,0,
1.82,1.69,0,0,0,0,0.167,0,0,0,0,
1.83,1.63,0,0,0,0,0.167,0,0,0,0,
1.84,1.63,0,0,0,0,0.125,0,0,0,0,
1.85,1.63,0,0,0,0,0.125,0,0,0,0,
1.86,1.58,0,0,0,0,0.111,0,0,0,0,
1.87,1.58,0,0,0,0,0.111,0,0,0,0,
1.88,1.52,0,0,0,0,0.134,0,0,0,0,
1.89,1.52,0,0,0,0,0.134,0,0,0,0,
1.9,1.47,0,0,0,0,0.134,0,0,0,0,
1.91,1.47,0,0,0,0,0.159,0,0,0,0,
1.92,1.47,0,0,0,0,0.159,0,0,0,0,
1.93,1.41,0,0,0,0,0.25,0,0,0,0,
1.94,1.41,0,0,0,0,0.25,0,0,0,0,
1.95,1.36,0,0,0,0,0.108,0,0,0,0,
1.96,1.36,0,0,0,0,0.108,0,0,0,0,
1.97,1.36,0,0,0,0,0.108,0,0,0,0,
1.98,1.31,0,0,0,0,0.135,0,0,0,0,
1.99,1.31,0,0,0,0,0.135,0,0,0,0,
2,1.26,0,0,0,0,0.129,0,0,0,0,
2.01,1.26,0,0,0,0,0.129,0,0,0,0,
2.02,1.21,0,0,0,0,0.129,0,0,0,0,
2.03,1.21,0,0,0,0,0.124,0,0,0,0,
2.04,1.21,0,0,0,0,0.124,0,0,0,0,
2.05,1.16,0,0,0,0,0.129,0,0,0,0,
2.06,1.16,0,0,0,0,0.129,0,0,0,0,
2.07,1.11,0,0,0,0,0.136,0,0,0,0,
2.08,1.11,0,0,0,0,0.136,0,0,0,0,
2.09,1.07,0,0,0,0,0.042,0,0,0,0,
2.1,1.07,0,0,0,0,0.042,0,0,0,0,
2.11,1.02,0,0,0,0,0.042,0,0,0,0,
2.12,1.02,0,0,0,0,0.284,0,0,0,0,
2.13,1.02,0,0,0,0,0.284,0,0,0,0,
2.14,0.98,0,0,0,0,0.218,0,0,0,0,
2.15,0.98,0,0,0,0,0.218,0,0,0,0,
2.16,0.94,0,0,0,0,0.172,0,0,0,0,
2.17,0.94,0,0,0,0,0.172,0,0,0,0,
2.18,0.89,0,0,0,0,0.172,0,0,0,0,
2.19,0.89,0,0,0,0,0.073,0,0,0,0,
2.2,0.89,0,0,0,0,0.073,0,0,0,0,
2.21,0.85,0,0,0,0,0.199,0,0,0,0,
2.22,0.85,0,0,0,0,0.199,0,0,0,0,
2.23,0.81,0,0,0,0,0.102,0,0,0,0,
2.24,0.81,0,0,0,0,0.102,0,0,0,0,
2.25,0.81,0,0,0,0,0.102,0,0,0,0,
2.26,0.77,0,0,0,0,0.09,0,0,0,0,
2.27,0.77,0,0,0,0,0.09,0,0,0,0,
2.28,0.73,0,0,0,0,0.055,0,0,0,0,
2.29,0.73,0,0,0,0,0.055,0,0,0,0,
2.3,0.7,0,0,0,0,0.068,0,0,0,0,
2.31,0.7,0,0,0,0,0.068,0,0,0,0,
2.32,0.66,0,0,0,0,0.068,0,0,0,0,
2.33,0.66,0,0,0,0,0.087,0,0,0,0,
2.34,0.66,0,0,0,0,0.087,0,0,0,0,
2.35,0.63,0,0,0,0,0.09,0,0,0,0,
2.36,0.63,0,0,0,0,0.09,0,0,0,0,
2.37,0.59,0,0,0,0,0.135,0,0,0,0,
2.38,0.59,0,0,0,0,0.135,0,0,0,0,
2.39,0.59,0,0,0,0,0.135,0,0,0,0,
2.4,0.55,0,0,0,0,0.14,0,0,0,0,
2.41,0.55,0,0,0,0,0.14,0,0,0,0,
2.42,0.52,0,0,0,0,0.088,0,0,0,0,
2.43,0.52,0,0,0,0,0.088,0,0,0,0,
2.44,0.49,0,0,0,0,0.088,0,0,0,0,
2.45,0.49,0,0,0,0,0.069,0,0,0,0,
2.46,0.49,0,0,0,0,0.069,0,0,0,0,
2.47,0.46,0,0,0,0,0.174,0,0,0,0,
2.48,0.46,0,0,0,0,0.174,0,0,0,0,
2.49,0.43,0,0,0,0,0.054,0,0,0,0,
2.5,0.43,0,0,0,0,0.054,0,0,0,0,
2.51,0.4,0,0,0,0,0.054,0,0,0,0,
2.52,0.4,0,0,0,0,-0.015,0,0,0,0,
2.53,0.4,0,0,0,0,-0.015,0,0,0,0,
2.54,0.37,0,0,0,0,0.105,0,0,0,0,
2.55,0.37,0,0,0,0,0.105,0,0,0,0,
2.56,0.35,0,0,0,0,0.07,0,0,0,0,
2.57,0.35,0,0,0,0,0.07,0,0,0,0,
2.58,0.32,0,0,0,0,0.07,0,0,0,0,
2.59,0.32,0,0,0,0,0.186,0,0,0,0,
2.6,0.32,0,0,0,0,0.186,0,0,0,0,
2.61,0.3,0,0,0,0,0.111,0,0,0,0,
2.62,0.3,0,0,0,0,0.111,0,0,0,0,
2.63,0.27,0,0,0,0,0.096,0,0,0,0,
2.64,0.27,0,0,0,0,0.096,0,0,0,0,
2.65,0.25,0,0,0,0,0.096,0,0,0,0,
2.66,0.25,0,0,0,0,0.074,0,0,0,0,
2.67,0.25,0,0,0,0,0.074,0,0,0,0,
2.68,0.23,0,0,0,0,0.056,0,0,0,0,
2.69,0.23,0,0,0,0,0.056,0,0,0,0,
2.7,0.21,0,0,0,0,0.105,0,0,0,0,
2.71,0.21,0,0,0,0,0.105,0,0,0,0,
2.72,0.19,0,0,0,0,0.105,0,0,0,0,
2.73,0.19,0,0,0,0,0.067,0,0,0,0,
2.74,0.19,0,0,0,0,0.067,0,0,0,0,
2.75,0.17,0,0,0,0,-0.027,0,0,0,0,
2.76,0.17,0,0,0,0,-0.027,0,0,0,0,
2.77,0.15,0,0,0,0,-0.047,0,0,0,0,
2.78,0.15,0,0,0,0,-0.047,0,0,0,0,
2.79,0.13,0,0,0,0,-0.047,0,0,0,0,
2.8,0.13,0,0,0,0,0.091,0,0,0,0,
2.81,0.13,0,0,0,0,0.091,0,0,0,0,
2.82,0.12,0,0,0,0,-0.016,0,0,0,0,
2.83,0.12,0,0,0,0,-0.016,0,0,0,0,
2.84,0.12,0,0,0,0,-0.016,0,0,0,0,
2.85,0.1,0,0,0,0,-2.532,0,0,0,0,
2.86,0.1,0,0,0,0,-2.532,0,0,0,0,
2.87,0.09,0,0,0,0,-2.532,0,0,0,0,
2.88,0.09,0,0,0,0,-2.534,0,0,0,0,
2.89,0.09,0,0,0,0,-2.534,0,0,0,0,
2.9,0.11,0,0,0,0,-2.916,0,0,0,0,
2.91,0.11,0,0,0,0,-2.916,0,0,0,0,
2.92,0.14,0,0,0,0,-3.022,0,0,0,0,
2.93,0.14,0,0,0,0,-3.022,0,0,0,0,
2.94,0.18,0,0,0,0,-3.022,0,0,0,0,
2.95,0.18,0,0,0,0,-3.028,0,0,0,0,
2.96,0.18,0,0,0,0,-3.028,0,0,0,0,
2.97,0.24,0,0,0,0,-3.1,0,0,0,0,
2.98,0.24,0,0,0,0,-3.1,0,0,0,0,
2.99,0.32,0,0,0,0,-3.251,0,0,0,0,
3,0.32,0,0,0,0,-3.251,0,0,0,0,
3.01,0.41,0,0,0,0,-3.251,0,0,0,0,
3.02,0.41,0,0,0,0,-3.269,0,0,0,0,
3.03,0.41,0,0,0,0,-3.269,0,0,0,0,
3.04,0.52,0,0,0,0,-3.128,0,0,0,0,
3.05,0.52,0,0,0,0,-3.128,0,0,0,0,
3.06,0.65,0,0,0,0,-2.58,0,0,0,0,
3.07,0.65,0,0,0,0,-2.58,0,0,0,0,
3.08,0.78,0,0,0,0,-1.27,0,0,0,0,
3.09,0.78,0,0,0,0,-1.27,0,0,0,0,
3.1,0.92,0,0,0,0,-1.27,0,0,0,0,
3.11,0.92,0,0,0,0,-0.476,0,0,0,0,
3.12,0.92,0,0,0,0,-0.476,0,0,0,0,
3.13,1.07,0,0,0,0,-0.532,0,0,0,0,
3.14,1.07,0,0,0,0,-0.532,0,0,0,0,
3.15,1.22,0,0,0,0,-0.381,0,0,0,0,
3.16,1.22,0,0,0,0,-0.381,0,0,0,0,
3.17,1.36,0,0,0,0,-0.381,0,0,0,0,
3.18,1.36,0,0,0,0,-0.43,0,0,0,0,
3.19,1.36,0,0,0,0,-0.43,0,0,0,0,
3.2,1.51,0,0,0,0,-0.398,0,0,0,0,
3.21,1.51,0,0,0,0,-0.398,0,0,0,0,
3.22,1.67,0,0,0,0,-0.188,0,0,0,0,
3.23,1.67,0,0,0,0,-0.188,0,0,0,0,
3.24,1.81,0,0,0,0,-0.188,0,0,0,0,
3.25,1.81,0,0,0,0,-0.154,0,0,0,0,
3.26,1.81,0,0,0,0,-0.154,0,0,0,0,
3.27,1.95,0,0,0,0,-0.527,0,0,0,0,
3.28,1.95,0,0,0,0,-0.527,0,0,0,0,
3.29,2.09,0,0,0,0,-0.3,0,0,0,0,
3.3,2.09,0,0,0,0,-0.3,0,0,0,0,
3.31,2.24,0,0,0,0,-0.646,0,0,0,0,
3.32,2.24,0,0,0,0,-0.646,0,0,0,0,
3.33,2.24,0,0,0,0,-0.646,0,0,0,0,
3.34,2.38,0,0,0,0,4.475,0,0,0,0,
3.35,2.38,0,0,0,0,4.475,0,0,0,0,
3.36,2.5,0,0,0,0,3.073,0,0,0,0,
3.37,2.5,0,0,0,0,3.073,0,0,0,0,
3.38,2.6,0,0,0,0,2.277,0,0,0,0,
3.39,2.6,0,0,0,0,2.277,0,0,0,0,
3.4,2.69,0,0,0,0,1.492,0,0,0,0,
3.41,2.69,0,0,0,0,1.492,0,0,0,0,
3.42,2.69,0,0,0,0,1.492,0,0,0,0,
3.43,2.77,0,0,0,0,1.094,0,0,0,0,
3.44,2.77,0,0,0,0,1.094,0,0,0,0,
3.45,2.83,0,0,0,0,1.247,0,0,0,0,
3.46,2.83,0,0,0,0,1.247,0,0,0,0,
3.47,2.88,0,0,0,0,1.26,0,0,0,0,
3.48,2.88,0,0,0,0,1.26,0,0,0,0,
3.49,2.88,0,0,0,0,1.26,0,0,0,0,
3.5,2.92,0,0,0,0,1.121,0,0,0,0,
3.51,2.92,0,0,0,0,1.121,0,0,0,0,
3.52,2.96,0,0,0,0,1.13,0,0,0,0,
3.53,2.96,0,0,0,0,1.13,0,0,0,0,
3.54,2.99,0,0,0,0,1.132,0,0,0,0,
3.55,2.99,0,0,0,0,1.132,0,0,0,0,
3.56,2.99,0,0,0,0,1.132,0,0,0,0,
3.57,3.01,0,0,0,0,0.04,0,0,0,0,
3.58,3.01,0,0,0,0,0.04,0,0,0,0,
3.59,3.02,0,0,0,0,0.032,0,0,0,0,
3.6,3.02,0,0,0,0,0.032,0,0,0,0,
3.61,3.03,0,0,0,0,-0.037,0,0,0,0,
3.62,3.03,0,0,0,0,-0.037,0,0,0,0,
3.63,3.03,0,0,0,0,-0.037,0,0,0,0,
3.64,3.04,0,0,0,0,0.027,0,0,0,0,
3.65,3.04,0,0,0,0,0.027,0,0,0,0,
3.66,3.05,0,0,0,0,0.1,0,0,0,0,
3.67,3.05,0,0,0,0,0.1,0,0,0,0,
3.68,3.06,0,0,0,0,0.009,0,0,0,0,
3.69,3.06,0,0,0,0,0.009,0,0,0,0,
3.7,3.06,0,0,0,0,0.009,0,0,0,0,
3.71,3.06,0,0,0,0,0.025,0,0,0,0,
3.72,3.06,0,0,0,0,0.025,0,0,0,0,
3.73,3.06,0,0,0,0,0.033,0,0,0,0,
3.74,3.06,0,0,0,0,0.033,0,0,0,0,
3.75,3.07,0,0,0,0,0.144,0,0,0,0,
3.76,3.07,0,0,0,0,0.144,0,0,0,0,
3.77,3.07,0,0,0,0,0.167,0,0,0,0,
3.78,3.07,0,0,0,0,0.167,0,0,0,0,
3.79,3.07,0,0,0,0,0.167,0,0,0,0,
3.8,3.07,0,0,0,0,0.433,0,0,0,0,
3.81,3.07,0,0,0,0,0.433,0,0,0,0,
3.82,3.06,0,0,0,0,0.478,0,0,0,0,
3.83,3.06,0,0,0,0,0.478,0,0,0,0,
3.84,3.06,0,0,0,0,0.584,0,0,0,0,
3.85,3.06,0,0,0,0,0.584,0,0,0,0,
3.86,3.06,0,0,0,0,0.584,0,0,0,0,
3.87,3.05,0,0,0,0,0.434,0,0,0,0,
3.88,3.05,0,0,0,0,0.434,0,0,0,0,
3.89,3.04,0,0,0,0,0.512,0,0,0,0,
3.9,3.04,0,0,0,0,0.512,0,0,0,0,
3.91,3.03,0,0,0,0,0.483,0,0,0,0,
3.92,3.03,0,0,0,0,0.483,0,0,0,0,
3.93,3.02,0,0,0,0,0.483,0,0,0,0,
3.94,3.02,0,0,0,0,0.487,0,0,0,0,
3.95,3.02,0,0,0,0,0.487,0,0,0,0,
3.96,3,0,0,0,0,0.532,0,0,0,0,
3.97,3,0,0,0,0,0.532,0,0,0,0,
3.98,2.99,0,0,0,0,0.524,0,0,0,0,
3.99,2.99,0,0,0,0,0.524,0,0,0,0,
4,2.97,0,0,0,0,0.524,0,0,0,0,
4.01,2.97,0,0,0,0,0.462,0,0,0,0,
4.02,2.97,0,0,0,0,0.462,0,0,0,0,
4.03,2.95,0,0,0,0,0.534,0,0,0,0,
4.04,2.95,0,0,0,0,0.534,0,0,0,0,
4.05,2.93,0,0,0,0,0.5,0,0,0,0,
4.06,2.93,0,0,0,0,0.5,0,0,0,0,
4.07,2.91,0,0,0,0,0.5,0,0,0,0,
4.08,2.91,0,0,0,0,0.537,0,0,0,0,
4.09,2.91,0,0,0,0,0.537,0,0,0,0,
4.1,2.88,0,0,0,0,0.506,0,0,0,0,
4.11,2.88,0,0,0,0,0.506,0,0,0,0,
4.12,2.86,0,0,0,0,0.541,0,0,0,0,
4.13,2.86,0,0,0,0,0.541,0,0,0,0,
4.14,2.83,0,0,0,0,0.595,0,0,0,0,
4.15,2.83,0,0,0,0,0.595,0,0,0,0,
4.16,2.83,0,0,0,0,0.595,0,0,0,0,
4.17,2.8,0,0,0,0,0.579,0,0,0,0,
4.18,2.8,0,0,0,0,0.579,0,0,0,0,
4.19,2.76,0,0,0,0,0.599,0,0,0,0,
4.2,2.76,0,0,0,0,0.599,0,0,0,0,
4.21,2.73,0,0,0,0,0.599,0,0,0,0,
4.22,2.73,0,0,0,0,0.559,0,0,0,0,
4.23,2.73,0,0,0,0,0.559,0,0,0,0,
4.24,2.69,0,0,0,0,0.583,0,0,0,0,
4.25,2.69,0,0,0,0,0.583,0,0,0,0,
4.26,2.66,0,0,0,0,0.505,0,0,0,0,
4.27,2.66,0,0,0,0,0.505,0,0,0,0,
4.28,2.62,0,0,0,0,0.564,0,0,0,0,
4.29,2.62,0,0,0,0,0.564,0,0,0,0,
4.3,2.62,0,0,0,0,0.564,0,0,0,0,
4.31,2.58,0,0,0,0,0.58,0,0,0,0,
4.32,2.58,0,0,0,0,0.58,0,0,0,0,
4.33,2.53,0,0,0,0,0.511,0,0,0,0,
4.34,2.53,0,0,0,0,0.511,0,0,0,0,
4.35,2.49,0,0,0,0,0.511,0,0,0,0,
4.36,2.49,0,0,0,0,0.547,0,0,0,0,
4.37,2.49,0,0,0,0,0.547,0,0,0,0,
4.38,2.44,0,0,0,0,0.566,0,0,0,0,
4.39,2.44,0,0,0,0,0.566,0,0,0,0,
4.4,2.39,0,0,0,0,0.492,0,0,0,0,
4.41,2.39,0,0,0,0,0.492,0,0,0,0,
4.42,2.34,0,0,0,0,0.492,0,0,0,0,
4.43,2.34,0,0,0,0,0.566,0,0,0,0,
4.44,2.34,0,0,0,0,0.566,0,0,0,0,
4.45,2.29,0,0,0,0,0.584,0,0,0,0,
4.46,2.29,0,0,0,0,0.584,0,0,0,0,
4.47,2.24,0,0,0,0,0.606,0,0,0,0,
4.48,2.24,0,0,0,0,0.606,0,0,0,0,
4.49,2.18,0,0,0,0,0.546,0,0,0,0,
4.5,2.18,0,0,0,0,0.546,0,0,0,0,
4.51,2.18,0,0,0,0,0.546,0,0,0,0,
4.52,2.13,0,0,0,0,0.546,0,0,0,0,
4.53,2.13,0,0,0,0,0.546,0,0,0,0,
4.54,2.06,0,0,0,0,0.571,0,0,0,0,
4.55,2.06,0,0,0,0,0.571,0,0,0,0,
4.56,2.06,0,0,0,0,0.571,0,0,0,0,
4.57,2,0,0,0,0,0.675,0,0,0,0,
4.58,2,0,0,0,0,0.675,0,0,0,0,
4.59,1.94,0,0,0,0,0.157,0,0,0,0,
4.6,1.94,0,0,0,0,0.157,0,0,0,0,
4.61,1.87,0,0,0,0,0.13,0,0,0,0,
4.62,1.87,0,0,0,0,0.13,0,0,0,0,
4.63,1.82,0,0,0,0,0.13,0,0,0,0,
4.64,1.82,0,0,0,0,0.021,0,0,0,0,
4.65,1.82,0,0,0,0,0.021,0,0,0,0,
4.66,1.76,0,0,0,0,0.145,0,0,0,0,
4.67,1.76,0,0,0,0,0.145,0,0,0,0,
4.68,1.7,0,0,0,0,0.157,0,0,0,0,
4.69,1.7,0,0,0,0,0.157,0,0,0,0,
4.7,1.64,0,0,0,0,0.157,0,0,0,0,
4.71,1.64,0,0,0,0,0.149,0,0,0,0,
4.72,1.64,0,0,0,0,0.149,0,0,0,0,
