count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
508,4.5,0,0,0,0,0.287,0,0,0,0,
509,4.5,0,0,0,0,0.287,0,0,0,0,
510,4.5,0,0,0,0,0.287,0,0,0,0,
511,4.47,0,0,0,0,0.261,0,0,0,0,
512,4.47,0,0,0,0,0.261,0,0,0,0,
513,4.44,0,0,0,0,0.265,0,0,0,0,
514,4.44,0,0,0,0,0.265,0,0,0,0,
515,4.42,0,0,0,0,0.269,0,0,0,0,
516,4.42,0,0,0,0,0.269,0,0,0,0,
517,4.42,0,0,0,0,0.269,0,0,0,0,
518,4.39,0,0,0,0,0.285,0,0,0,0,
519,4.39,0,0,0,0,0.285,0,0,0,0,
520,4.36,0,0,0,0,0.295,0,0,0,0,
521,4.36,0,0,0,0,0.295,0,0,0,0,
522,4.33,0,0,0,0,0.251,0,0,0,0,
523,4.33,0,0,0,0,0.251,0,0,0,0,
524,4.3,0,0,0,0,0.333,0,0,0,0,
525,4.3,0,0,0,0,0.333,0,0,0,0,
526,4.27,0,0,0,0,0.333,0,0,0,0,
527,4.27,0,0,0,0,0.221,0,0,0,0,
528,4.27,0,0,0,0,0.221,0,0,0,0,
529,4.24,0,0,0,0,0.289,0,0,0,0,
530,4.24,0,0,0,0,0.289,0,0,0,0,
531,4.22,0,0,0,0,0.286,0,0,0,0,
532,4.22,0,0,0,0,0.286,0,0,0,0,
533,4.19,0,0,0,0,0.286,0,0,0,0,
534,4.19,0,0,0,0,0.268,0,0,0,0,
535,4.19,0,0,0,0,0.268,0,0,0,0,
536,4.15,0,0,0,0,0.245,0,0,0,0,
537,4.15,0,0,0,0,0.245,0,0,0,0,
538,4.13,0,0,0,0,0.304,0,0,0,0,
539,4.13,0,0,0,0,0.304,0,0,0,0,
540,4.09,0,0,0,0,0.304,0,0,0,0,
541,4.09,0,0,0,0,0.241,0,0,0,0,
542,4.09,0,0,0,0,0.241,0,0,0,0,
543,4.06,0,0,0,0,0.288,0,0,0,0,
544,4.06,0,0,0,0,0.288,0,0,0,0,
545,4.03,0,0,0,0,0.311,0,0,0,0,
546,4.03,0,0,0,0,0.311,0,0,0,0,
547,4,0,0,0,0,0.314,0,0,0,0,
548,4,0,0,0,0,0.314,0,0,0,0,
549,4,0,0,0,0,0.314,0,0,0,0,
550,3.97,0,0,0,0,0.29,0,0,0,0,
551,3.97,0,0,0,0,0.29,0,0,0,0,
552,3.94,0,0,0,0,0.274,0,0,0,0,
553,3.94,0,0,0,0,0.274,0,0,0,0,
554,3.9,0,0,0,0,0.274,0,0,0,0,
555,3.9,0,0,0,0,0.118,0,0,0,0,
556,3.9,0,0,0,0,0.118,0,0,0,0,
557,3.87,0,0,0,0,0.303,0,0,0,0,
558,3.87,0,0,0,0,0.303,0,0,0,0,
559,3.84,0,0,0,0,0.294,0,0,0,0,
560,3.84,0,0,0,0,0.294,0,0,0,0,
561,3.81,0,0,0,0,0.294,0,0,0,0,
562,3.81,0,0,0,0,0.256,0,0,0,0,
563,3.81,0,0,0,0,0.256,0,0,0,0,
564,3.77,0,0,0,0,0.212,0,0,0,0,
565,3.77,0,0,0,0,0.212,0,0,0,0,
566,3.74,0,0,0,0,0.344,0,0,0,0,
567,3.74,0,0,0,0,0.344,0,0,0,0,
568,3.71,0,0,0,0,0.281,0,0,0,0,
569,3.71,0,0,0,0,0.281,0,0,0,0,
570,3.67,0,0,0,0,0.281,0,0,0,0,
571,3.67,0,0,0,0,0.236,0,0,0,0,
572,3.67,0,0,0,0,0.236,0,0,0,0,
573,3.64,0,0,0,0,0.314,0,0,0,0,
574,3.64,0,0,0,0,0.314,0,0,0,0,
575,3.61,0,0,0,0,0.288,0,0,0,0,
576,3.61,0,0,0,0,0.288,0,0,0,0,
577,3.57,0,0,0,0,0.288,0,0,0,0,
578,3.57,0,0,0,0,0.229,0,0,0,0,
579,3.57,0,0,0,0,0.229,0,0,0,0,
580,3.53,0,0,0,0,0.239,0,0,0,0,
581,3.53,0,0,0,0,0.239,0,0,0,0,
582,3.5,0,0,0,0,0.225,0,0,0,0,
583,3.5,0,0,0,0,0.225,0,0,0,0,
584,3.5,0,0,0,0,0.225,0,0,0,0,
585,3.46,0,0,0,0,0.262,0,0,0,0,
586,3.46,0,0,0,0,0.262,0,0,0,0,
587,3.43,0,0,0,0,0.358,0,0,0,0,
588,3.43,0,0,0,0,0.358,0,0,0,0,
589,3.39,0,0,0,0,0.409,0,0,0,0,
590,3.39,0,0,0,0,0.409,0,0,0,0,
591,3.36,0,0,0,0,0.409,0,0,0,0,
592,3.36,0,0,0,0,0.266,0,0,0,0,
593,3.36,0,0,0,0,0.266,0,0,0,0,
594,3.32,0,0,0,0,0.11,0,0,0,0,
595,3.32,0,0,0,0,0.11,0,0,0,0,
596,3.29,0,0,0,0,0.205,0,0,0,0,
597,3.29,0,0,0,0,0.205,0,0,0,0,
598,3.25,0,0,0,0,0.285,0,0,0,0,
599,3.25,0,0,0,0,0.285,0,0,0,0,
600,3.25,0,0,0,0,0.285,0,0,0,0,
601,3.22,0,0,0,0,0.217,0,0,0,0,
602,3.22,0,0,0,0,0.217,0,0,0,0,
603,3.18,0,0,0,0,0.248,0,0,0,0,
604,3.18,0,0,0,0,0.248,0,0,0,0,
605,3.15,0,0,0,0,0.262,0,0,0,0,
606,3.15,0,0,0,0,0.262,0,0,0,0,
607,3.11,0,0,0,0,0.262,0,0,0,0,
608,3.11,0,0,0,0,0.169,0,0,0,0,
609,3.11,0,0,0,0,0.169,0,0,0,0,
610,3.08,0,0,0,0,0.249,0,0,0,0,
611,3.08,0,0,0,0,0.249,0,0,0,0,
612,3.04,0,0,0,0,0.273,0,0,0,0,
613,3.04,0,0,0,0,0.273,0,0,0,0,
614,3.01,0,0,0,0,0.273,0,0,0,0,
615,3.01,0,0,0,0,0.259,0,0,0,0,
616,3.01,0,0,0,0,0.259,0,0,0,0,
617,2.97,0,0,0,0,0.286,0,0,0,0,
618,2.97,0,0,0,0,0.286,0,0,0,0,
619,2.94,0,0,0,0,0.252,0,0,0,0,
620,2.94,0,0,0,0,0.252,0,0,0,0,
621,2.94,0,0,0,0,0.252,0,0,0,0,
622,2.9,0,0,0,0,0.253,0,0,0,0,
623,2.9,0,0,0,0,0.253,0,0,0,0,
624,2.87,0,0,0,0,0.23,0,0,0,0,
625,2.87,0,0,0,0,0.23,0,0,0,0,
626,2.83,0,0,0,0,0.371,0,0,0,0,
627,2.83,0,0,0,0,0.371,0,0,0,0,
628,2.8,0,0,0,0,0.371,0,0,0,0,
629,2.8,0,0,0,0,0.252,0,0,0,0,
630,2.8,0,0,0,0,0.252,0,0,0,0,
631,2.76,0,0,0,0,0.329,0,0,0,0,
632,2.76,0,0,0,0,0.329,0,0,0,0,
633,2.73,0,0,0,0,0.216,0,0,0,0,
634,2.73,0,0,0,0,0.216,0,0,0,0,
635,2.69,0,0,0,0,0.216,0,0,0,0,
636,2.69,0,0,0,0,0.242,0,0,0,0,
637,2.69,0,0,0,0,0.242,0,0,0,0,
638,2.66,0,0,0,0,0.202,0,0,0,0,
639,2.66,0,0,0,0,0.202,0,0,0,0,
640,2.62,0,0,0,0,0.243,0,0,0,0,
641,2.62,0,0,0,0,0.243,0,0,0,0,
642,2.59,0,0,0,0,0.243,0,0,0,0,
643,2.59,0,0,0,0,0.264,0,0,0,0,
644,2.59,0,0,0,0,0.264,0,0,0,0,
645,2.55,0,0,0,0,0.283,0,0,0,0,
646,2.55,0,0,0,0,0.283,0,0,0,0,
647,2.52,0,0,0,0,0.343,0,0,0,0,
648,2.52,0,0,0,0,0.343,0,0,0,0,
649,2.48,0,0,0,0,0.255,0,0,0,0,
650,2.48,0,0,0,0,0.255,0,0,0,0,
651,2.48,0,0,0,0,0.255,0,0,0,0,
652,2.45,0,0,0,0,0.223,0,0,0,0,
653,2.45,0,0,0,0,0.223,0,0,0,0,
654,2.41,0,0,0,0,0.159,0,0,0,0,
655,2.41,0,0,0,0,0.159,0,0,0,0,
656,2.38,0,0,0,0,0.159,0,0,0,0,
657,2.38,0,0,0,0,0.24,0,0,0,0,
658,2.38,0,0,0,0,0.24,0,0,0,0,
659,2.35,0,0,0,0,0.207,0,0,0,0,
660,2.35,0,0,0,0,0.207,0,0,0,0,
661,2.31,0,0,0,0,0.204,0,0,0,0,
662,2.31,0,0,0,0,0.204,0,0,0,0,
663,2.28,0,0,0,0,0.313,0,0,0,0,
664,2.28,0,0,0,0,0.313,0,0,0,0,
665,2.28,0,0,0,0,0.313,0,0,0,0,
666,2.24,0,0,0,0,0.189,0,0,0,0,
667,2.24,0,0,0,0,0.189,0,0,0,0,
668,2.21,0,0,0,0,0.215,0,0,0,0,
669,2.21,0,0,0,0,0.215,0,0,0,0,
670,2.18,0,0,0,0,0.241,0,0,0,0,
671,2.18,0,0,0,0,0.241,0,0,0,0,
672,2.18,0,0,0,0,0.241,0,0,0,0,
673,2.14,0,0,0,0,0.192,0,0,0,0,
674,2.14,0,0,0,0,0.192,0,0,0,0,
675,2.11,0,0,0,0,0.182,0,0,0,0,
676,2.11,0,0,0,0,0.182,0,0,0,0,
677,2.08,0,0,0,0,0.229,0,0,0,0,
678,2.08,0,0,0,0,0.229,0,0,0,0,
679,2.05,0,0,0,0,0.229,0,0,0,0,
680,2.05,0,0,0,0,0.23,0,0,0,0,
681,2.05,0,0,0,0,0.23,0,0,0,0,
682,2.01,0,0,0,0,0.265,0,0,0,0,
683,2.01,0,0,0,0,0.265,0,0,0,0,
684,1.98,0,0,0,0,0.218,0,0,0,0,
685,1.98,0,0,0,0,0.218,0,0,0,0,
686,1.95,0,0,0,0,0.218,0,0,0,0,
687,1.95,0,0,0,0,0.167,0,0,0,0,
688,1.95,0,0,0,0,0.167,0,0,0,0,
689,1.92,0,0,0,0,0.194,0,0,0,0,
690,1.92,0,0,0,0,0.194,0,0,0,0,
691,1.89,0,0,0,0,0.239,0,0,0,0,
692,1.89,0,0,0,0,0.239,0,0,0,0,
693,1.86,0,0,0,0,0.239,0,0,0,0,
694,1.86,0,0,0,0,0.203,0,0,0,0,
695,1.86,0,0,0,0,0.203,0,0,0,0,
696,1.83,0,0,0,0,0.202,0,0,0,0,
697,1.83,0,0,0,0,0.202,0,0,0,0,
698,1.8,0,0,0,0,0.197,0,0,0,0,
699,1.8,0,0,0,0,0.197,0,0,0,0,
700,1.8,0,0,0,0,0.197,0,0,0,0,
701,1.77,0,0,0,0,0.202,0,0,0,0,
702,1.77,0,0,0,0,0.202,0,0,0,0,
703,1.74,0,0,0,0,0.219,0,0,0,0,
704,1.74,0,0,0,0,0.219,0,0,0,0,
705,1.71,0,0,0,0,0.257,0,0,0,0,
706,1.71,0,0,0,0,0.257,0,0,0,0,
707,1.71,0,0,0,0,0.257,0,0,0,0,
708,1.68,0,0,0,0,0.212,0,0,0,0,
709,1.68,0,0,0,0,0.212,0,0,0,0,
710,1.65,0,0,0,0,0.191,0,0,0,0,
711,1.65,0,0,0,0,0.191,0,0,0,0,
712,1.62,0,0,0,0,0.149,0,0,0,0,
713,1.62,0,0,0,0,0.149,0,0,0,0,
714,1.59,0,0,0,0,0.149,0,0,0,0,
715,1.59,0,0,0,0,0.229,0,0,0,0,
716,1.59,0,0,0,0,0.229,0,0,0,0,
717,1.56,0,0,0,0,0.236,0,0,0,0,
718,1.56,0,0,0,0,0.236,0,0,0,0,
719,1.54,0,0,0,0,0.226,0,0,0,0,
720,1.54,0,0,0,0,0.226,0,0,0,0,
721,1.51,0,0,0,0,0.251,0,0,0,0,
722,1.51,0,0,0,0,0.251,0,0,0,0,
723,1.51,0,0,0,0,0.251,0,0,0,0,
724,1.48,0,0,0,0,0.268,0,0,0,0,
725,1.48,0,0,0,0,0.268,0,0,0,0,
726,1.45,0,0,0,0,0.162,0,0,0,0,
727,1.45,0,0,0,0,0.162,0,0,0,0,
728,1.42,0,0,0,0,0.226,0,0,0,0,
729,1.42,0,0,0,0,0.226,0,0,0,0,
730,1.42,0,0,0,0,0.226,0,0,0,0,
731,1.4,0,0,0,0,0.198,0,0,0,0,
732,1.4,0,0,0,0,0.198,0,0,0,0,
733,1.37,0,0,0,0,0.306,0,0,0,0,
734,1.37,0,0,0,0,0.306,0,0,0,0,
735,1.35,0,0,0,0,0.173,0,0,0,0,
736,1.35,0,0,0,0,0.173,0,0,0,0,
737,1.35,0,0,0,0,0.173,0,0,0,0,
738,1.32,0,0,0,0,0.217,0,0,0,0,
739,1.32,0,0,0,0,0.217,0,0,0,0,
740,1.29,0,0,0,0,0.148,0,0,0,0,
741,1.29,0,0,0,0,0.148,0,0,0,0,
742,1.27,0,0,0,0,0.227,0,0,0,0,
743,1.27,0,0,0,0,0.227,0,0,0,0,
744,1.27,0,0,0,0,0.227,0,0,0,0,
745,1.24,0,0,0,0,0.33,0,0,0,0,
746,1.24,0,0,0,0,0.33,0,0,0,0,
747,1.22,0,0,0,0,0.12,0,0,0,0,
748,1.22,0,0,0,0,0.12,0,0,0,0,
749,1.19,0,0,0,0,0.12,0,0,0,0,
750,1.19,0,0,0,0,0.223,0,0,0,0,
751,1.19,0,0,0,0,0.223,0,0,0,0,
752,1.17,0,0,0,0,0.22,0,0,0,0,
753,1.17,0,0,0,0,0.22,0,0,0,0,
754,1.14,0,0,0,0,0.118,0,0,0,0,
755,1.14,0,0,0,0,0.118,0,0,0,0,
756,1.12,0,0,0,0,0.208,0,0,0,0,
757,1.12,0,0,0,0,0.208,0,0,0,0,
758,1.12,0,0,0,0,0.208,0,0,0,0,
759,1.1,0,0,0,0,0.204,0,0,0,0,
760,1.1,0,0,0,0,0.204,0,0,0,0,
761,1.07,0,0,0,0,0.205,0,0,0,0,
762,1.07,0,0,0,0,0.205,0,0,0,0,
763,1.05,0,0,0,0,0.219,0,0,0,0,
764,1.05,0,0,0,0,0.219,0,0,0,0,
765,1.03,0,0,0,0,0.219,0,0,0,0,
766,1.03,0,0,0,0,0.315,0,0,0,0,
767,1.03,0,0,0,0,0.315,0,0,0,0,
768,1,0,0,0,0,0.22,0,0,0,0,
769,1,0,0,0,0,0.22,0,0,0,0,
770,0.98,0,0,0,0,0.104,0,0,0,0,
771,0.98,0,0,0,0,0.104,0,0,0,0,
772,0.96,0,0,0,0,0.104,0,0,0,0,
773,0.96,0,0,0,0,0.207,0,0,0,0,
774,0.96,0,0,0,0,0.207,0,0,0,0,
775,0.94,0,0,0,0,0.321,0,0,0,0,
776,0.94,0,0,0,0,0.321,0,0,0,0,
777,0.92,0,0,0,0,0.227,0,0,0,0,
778,0.92,0,0,0,0,0.227,0,0,0,0,
779,0.89,0,0,0,0,0.19,0,0,0,0,
780,0.89,0,0,0,0,0.19,0,0,0,0,
781,0.89,0,0,0,0,0.19,0,0,0,0,
782,0.87,0,0,0,0,0.22,0,0,0,0,
783,0.87,0,0,0,0,0.22,0,0,0,0,
784,0.85,0,0,0,0,0.216,0,0,0,0,
785,0.85,0,0,0,0,0.216,0,0,0,0,
786,0.83,0,0,0,0,0.23,0,0,0,0,
787,0.83,0,0,0,0,0.23,0,0,0,0,
788,0.81,0,0,0,0,0.23,0,0,0,0,
789,0.81,0,0,0,0,0.264,0,0,0,0,
790,0.81,0,0,0,0,0.264,0,0,0,0,
791,0.79,0,0,0,0,0.336,0,0,0,0,
792,0.79,0,0,0,0,0.336,0,0,0,0,
793,0.77,0,0,0,0,0.197,0,0,0,0,
794,0.77,0,0,0,0,0.197,0,0,0,0,
795,0.75,0,0,0,0,0.205,0,0,0,0,
796,0.75,0,0,0,0,0.205,0,0,0,0,
797,0.73,0,0,0,0,0.205,0,0,0,0,
798,0.73,0,0,0,0,0.192,0,0,0,0,
799,0.73,0,0,0,0,0.192,0,0,0,0,
800,0.71,0,0,0,0,0.181,0,0,0,0,
801,0.71,0,0,0,0,0.181,0,0,0,0,
802,0.69,0,0,0,0,0.235,0,0,0,0,
803,0.69,0,0,0,0,0.235,0,0,0,0,
804,0.68,0,0,0,0,0.266,0,0,0,0,
805,0.68,0,0,0,0,0.266,0,0,0,0,
806,0.68,0,0,0,0,0.266,0,0,0,0,
807,0.66,0,0,0,0,0.198,0,0,0,0,
808,0.66,0,0,0,0,0.198,0,0,0,0,
809,0.64,0,0,0,0,0.276,0,0,0,0,
810,0.64,0,0,0,0,0.276,0,0,0,0,
811,0.62,0,0,0,0,0.248,0,0,0,0,
812,0.62,0,0,0,0,0.248,0,0,0,0,
813,0.62,0,0,0,0,0.248,0,0,0,0,
814,0.6,0,0,0,0,0.214,0,0,0,0,
815,0.6,0,0,0,0,0.214,0,0,0,0,
816,0.59,0,0,0,0,0.215,0,0,0,0,
817,0.59,0,0,0,0,0.215,0,0,0,0,
818,0.57,0,0,0,0,0.071,0,0,0,0,
819,0.57,0,0,0,0,0.071,0,0,0,0,
820,0.55,0,0,0,0,0.071,0,0,0,0,
821,0.55,0,0,0,0,0.217,0,0,0,0,
822,0.55,0,0,0,0,0.217,0,0,0,0,
823,0.54,0,0,0,0,0.239,0,0,0,0,
824,0.54,0,0,0,0,0.239,0,0,0,0,
825,0.52,0,0,0,0,0.173,0,0,0,0,
826,0.52,0,0,0,0,0.173,0,0,0,0,
827,0.5,0,0,0,0,0.173,0,0,0,0,
828,0.5,0,0,0,0,0.231,0,0,0,0,
829,0.5,0,0,0,0,0.231,0,0,0,0,
830,0.49,0,0,0,0,0.161,0,0,0,0,
831,0.49,0,0,0,0,0.161,0,0,0,0,
832,0.47,0,0,0,0,0.141,0,0,0,0,
833,0.47,0,0,0,0,0.141,0,0,0,0,
834,0.46,0,0,0,0,0.188,0,0,0,0,
835,0.46,0,0,0,0,0.188,0,0,0,0,
836,0.46,0,0,0,0,0.188,0,0,0,0,
837,0.44,0,0,0,0,0.217,0,0,0,0,
838,0.44,0,0,0,0,0.217,0,0,0,0,
839,0.43,0,0,0,0,0.174,0,0,0,0,
840,0.43,0,0,0,0,0.174,0,0,0,0,
841,0.41,0,0,0,0,0.183,0,0,0,0,
842,0.41,0,0,0,0,0.183,0,0,0,0,
843,0.4,0,0,0,0,0.161,0,0,0,0,
844,0.4,0,0,0,0,0.161,0,0,0,0,
845,0.39,0,0,0,0,0.161,0,0,0,0,
846,0.39,0,0,0,0,0.206,0,0,0,0,
847,0.39,0,0,0,0,0.206,0,0,0,0,
848,0.37,0,0,0,0,0.199,0,0,0,0,
849,0.37,0,0,0,0,0.199,0,0,0,0,
850,0.36,0,0,0,0,0.169,0,0,0,0,
851,0.36,0,0,0,0,0.169,0,0,0,0,
852,0.34,0,0,0,0,0.169,0,0,0,0,
853,0.34,0,0,0,0,0.188,0,0,0,0,
854,0.34,0,0,0,0,0.188,0,0,0,0,
855,0.33,0,0,0,0,0.205,0,0,0,0,
856,0.33,0,0,0,0,0.205,0,0,0,0,
857,0.32,0,0,0,0,0.233,0,0,0,0,
858,0.32,0,0,0,0,0.233,0,0,0,0,
859,0.31,0,0,0,0,0.235,0,0,0,0,
860,0.31,0,0,0,0,0.235,0,0,0,0,
861,0.31,0,0,0,0,0.235,0,0,0,0,
862,0.29,0,0,0,0,0.171,0,0,0,0,
863,0.29,0,0,0,0,0.171,0,0,0,0,
864,0.28,0,0,0,0,0.193,0,0,0,0,
865,0.28,0,0,0,0,0.193,0,0,0,0,
866,0.27,0,0,0,0,0.517,0,0,0,0,
867,0.27,0,0,0,0,0.517,0,0,0,0,
868,0.26,0,0,0,0,0.517,0,0,0,0,
869,0.26,0,0,0,0,0.226,0,0,0,0,
870,0.26,0,0,0,0,0.226,0,0,0,0,
871,0.25,0,0,0,0,0.22,0,0,0,0,
872,0.25,0,0,0,0,0.22,0,0,0,0,
873,0.24,0,0,0,0,0.281,0,0,0,0,
874,0.24,0,0,0,0,0.281,0,0,0,0,
875,0.23,0,0,0,0,0.281,0,0,0,0,
876,0.23,0,0,0,0,0.183,0,0,0,0,
877,0.23,0,0,0,0,0.183,0,0,0,0,
878,0.21,0,0,0,0,0.212,0,0,0,0,
879,0.21,0,0,0,0,0.212,0,0,0,0,
880,0.2,0,0,0,0,0.19,0,0,0,0,
881,0.2,0,0,0,0,0.19,0,0,0,0,
882,0.19,0,0,0,0,0.127,0,0,0,0,
883,0.19,0,0,0,0,0.127,0,0,0,0,
884,0.18,0,0,0,0,0.127,0,0,0,0,
885,0.18,0,0,0,0,0.285,0,0,0,0,
886,0.18,0,0,0,0,0.285,0,0,0,0,
887,0.18,0,0,0,0,0.221,0,0,0,0,
888,0.18,0,0,0,0,0.221,0,0,0,0,
889,0.17,0,0,0,0,0.094,0,0,0,0,
890,0.17,0,0,0,0,0.094,0,0,0,0,
891,0.16,0,0,0,0,0.094,0,0,0,0,
892,0.16,0,0,0,0,0.198,0,0,0,0,
893,0.16,0,0,0,0,0.198,0,0,0,0,
894,0.15,0,0,0,0,0.1,0,0,0,0,
895,0.15,0,0,0,0,0.1,0,0,0,0,
896,0.14,0,0,0,0,0.186,0,0,0,0,
897,0.14,0,0,0,0,0.186,0,0,0,0,
898,0.13,0,0,0,0,0.186,0,0,0,0,
899,0.13,0,0,0,0,0.214,0,0,0,0,
900,0.13,0,0,0,0,0.214,0,0,0,0,
901,0.12,0,0,0,0,0.126,0,0,0,0,
902,0.12,0,0,0,0,0.126,0,0,0,0,
903,0.11,0,0,0,0,0.206,0,0,0,0,
904,0.11,0,0,0,0,0.206,0,0,0,0,
905,0.11,0,0,0,0,0.206,0,0,0,0,
906,0.11,0,0,0,0,0.175,0,0,0,0,
907,0.11,0,0,0,0,0.175,0,0,0,0,
908,0.1,0,0,0,0,0.165,0,0,0,0,
909,0.1,0,0,0,0,0.165,0,0,0,0,
910,0.09,0,0,0,0,0.136,0,0,0,0,
911,0.09,0,0,0,0,0.136,0,0,0,0,
912,0.09,0,0,0,0,0.215,0,0,0,0,
913,0.09,0,0,0,0,0.215,0,0,0,0,
914,0.09,0,0,0,0,0.215,0,0,0,0,
915,0.08,0,0,0,0,0.201,0,0,0,0,
916,0.08,0,0,0,0,0.201,0,0,0,0,
917,0.07,0,0,0,0,0.224,0,0,0,0,
918,0.07,0,0,0,0,0.224,0,0,0,0,
919,0.07,0,0,0,0,0.127,0,0,0,0,
920,0.07,0,0,0,0,0.127,0,0,0,0,
921,0.06,0,0,0,0,0.127,0,0,0,0,
922,0.06,0,0,0,0,0.161,0,0,0,0,
923,0.06,0,0,0,0,0.161,0,0,0,0,
924,0.05,0,0,0,0,0.165,0,0,0,0,
925,0.05,0,0,0,0,0.165,0,0,0,0,
926,0.05,0,0,0,0,0.125,0,0,0,0,
927,0.05,0,0,0,0,0.125,0,0,0,0,
928,0.04,0,0,0,0,0.192,0,0,0,0,
929,0.04,0,0,0,0,0.192,0,0,0,0,
930,0.04,0,0,0,0,0.192,0,0,0,0,
931,0.04,0,0,0,0,0.221,0,0,0,0,
932,0.04,0,0,0,0,0.221,0,0,0,0,
933,0.04,0,0,0,0,0.16,0,0,0,0,
934,0.04,0,0,0,0,0.16,0,0,0,0,
935,0.03,0,0,0,0,0.144,0,0,0,0,
936,0.03,0,0,0,0,0.144,0,0,0,0,
937,0.03,0,0,0,0,0.144,0,0,0,0,
938,0.03,0,0,0,0,0.251,0,0,0,0,
939,0.03,0,0,0,0,0.251,0,0,0,0,
940,0.02,0,0,0,0,0.156,0,0,0,0,
941,0.02,0,0,0,0,0.156,0,0,0,0,
942,0.02,0,0,0,0,0.166,0,0,0,0,
943,0.02,0,0,0,0,0.166,0,0,0,0,
944,0.02,0,0,0,0,0.166,0,0,0,0,
945,0.02,0,0,0,0,0.147,0,0,0,0,
946,0.02,0,0,0,0,0.147,0,0,0,0,
947,0.01,0,0,0,0,0.09,0,0,0,0,
948,0.01,0,0,0,0,0.09,0,0,0,0,
949,0.01,0,0,0,0,0.139,0,0,0,0,
950,0.01,0,0,0,0,0.139,0,0,0,0,
951,0.01,0,0,0,0,0.139,0,0,0,0,
952,0.01,0,0,0,0,0.148,0,0,0,0,
953,0.01,0,0,0,0,0.148,0,0,0,0,
954,0,0,0,0,0,0.162,0,0,0,0,
955,0,0,0,0,0,0.162,0,0,0,0,
956,0,0,0,0,0,0.17,0,0,0,0,
957,0,0,0,0,0,0.17,0,0,0,0,
958,0,0,0,0,0,0.202,0,0,0,0,
959,0,0,0,0,0,0.202,0,0,0,0,
960,0,0,0,0,0,0.202,0,0,0,0,
961,0,0,0,0,0,0.202,0,0,0,0,
962,0,0,0,0,0,0.202,0,0,0,0,
963,0,0,0,0,0,0.187,0,0,0,0,
964,0,0,0,0,0,0.187,0,0,0,0,
965,0,0,0,0,0,0.109,0,0,0,0,
966,0,0,0,0,0,0.109,0,0,0,0,
967,0,0,0,0,0,0.109,0,0,0,0,
968,0,0,0,0,0,-0.341,0,0,0,0,
969,0,0,0,0,0,-0.341,0,0,0,0,
970,0,0,0,0,0,-0.505,0,0,0,0,
971,0,0,0,0,0,-0.505,0,0,0,0,
972,0,0,0,0,0,-0.619,0,0,0,0,
973,0,0,0,0,0,-0.619,0,0,0,0,
974,0.01,0,0,0,0,-0.619,0,0,0,0,
975,0.01,0,0,0,0,-0.688,0,0,0,0,
976,0.01,0,0,0,0,-0.688,0,0,0,0,
977,0.01,0,0,0,0,-0.676,0,0,0,0,
978,0.01,0,0,0,0,-0.676,0,0,0,0,
979,0.03,0,0,0,0,-0.574,0,0,0,0,
980,0.03,0,0,0,0,-0.574,0,0,0,0,
981,0.04,0,0,0,0,-0.574,0,0,0,0,
982,0.04,0,0,0,0,-0.628,0,0,0,0,
983,0.04,0,0,0,0,-0.628,0,0,0,0,
984,0.05,0,0,0,0,-0.585,0,0,0,0,
985,0.05,0,0,0,0,-0.585,0,0,0,0,
986,0.07,0,0,0,0,-0.641,0,0,0,0,
987,0.07,0,0,0,0,-0.641,0,0,0,0,
988,0.09,0,0,0,0,-0.641,0,0,0,0,
989,0.09,0,0,0,0,-0.682,0,0,0,0,
990,0.09,0,0,0,0,-0.682,0,0,0,0,
991,0.11,0,0,0,0,-0.677,0,0,0,0,
992,0.11,0,0,0,0,-0.677,0,0,0,0,
993,0.14,0,0,0,0,-0.72,0,0,0,0,
994,0.14,0,0,0,0,-0.72,0,0,0,0,
995,0.17,0,0,0,0,-0.618,0,0,0,0,
996,0.17,0,0,0,0,-0.618,0,0,0,0,
997,0.2,0,0,0,0,-0.618,0,0,0,0,
998,0.2,0,0,0,0,-0.726,0,0,0,0,
999,0.2,0,0,0,0,-0.726,0,0,0,0,
