time (s), lifter (1cm), left pedal pos (1cm), left slider pos (1cm), right pedal pos (1cm), right slider pos (1cm), stock left extend pos (1cm), stock left slider pos (1cm), stock right extend pos (10cm), stock right slider pos (1cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0.2475,0,0,0,0,0.021,0.009000001,0,0,-0.185,0.533,-0.128,0.544,-0.033,-0.138,0.029,-0.21,-0.081,
0.1,0,0,0,0,0,0,0,0,0,-0.185,0.533,-0.128,0.544,-0.033,-0.138,0.029,-0.21,-0.081,
0.2,0.5895,0,0,0,0,0.134,0.072,0,0,-1.219,1.066,-0.591,0.544,0.012,-0.454,-0.343,-0.171,-0.074,
0.3,1.064,0,0,0,0,0.346,0.211,0,0,-1.219,1.066,-0.591,0.544,0.012,-0.454,-0.343,-0.171,-0.074,
0.4,1.58575,0,0,0,0,0.7,0.454,0,0,-0.595,1.066,-0.591,0.544,0.012,-0.454,-0.343,-0.171,-0.074,
0.5,2.10925,0,0,0,0,1.157,0.763,0,0,-0.595,1.066,-0.438,0.523,0.006,-0.437,-0.262,-0.164,-0.067,
0.6,2.60825,0,0,0,0,1.676,1.123,0,0,-0.595,1.066,-0.438,0.523,0.006,-0.437,-0.262,-0.164,-0.067,
0.7,3.126,0,0,0,0,2.372,1.632,0,0,-0.605,0.948,-0.466,0.533,-0.004,-0.327,-0.299,-0.124,-0.082,
0.8,3.5875,0,0,0,0,3.078,2.138,0,0,-0.605,0.948,-0.466,0.533,-0.004,-0.327,-0.299,-0.124,-0.082,
0.9,4.046,0,0,0,0,3.862,2.789,0,0,-0.64,1.167,-0.466,0.533,-0.004,-0.327,-0.299,-0.124,-0.082,
1,4.45725,0,0,0,0,4.595,3.398,0,0,-0.64,1.167,-0.382,0.544,-0.017,-0.368,-0.115,-0.123,-0.171,
1.1,4.82475,0,0,0,0,5.278,3.933,0,0,-0.64,1.167,-0.382,0.544,-0.017,-0.368,-0.115,-0.123,-0.171,
1.2,5.18675,0,0,0,0,6.047,4.571,0,0,-0.611,0.921,-0.375,0.523,-0.008,-0.322,-0.251,-0.145,-0.171,
1.3,5.494,0,0,0,0,6.745,5.091,0,0,-0.611,0.921,-0.375,0.523,-0.008,-0.322,-0.251,-0.145,-0.171,
1.4,5.788,0,0,0,0,7.514,5.695,0,0,-0.329,0.921,-0.375,0.523,-0.008,-0.322,-0.251,-0.145,-0.171,
1.5,6.04625,0,0,0,0,8.242,6.232,0,0,-0.329,0.896,-0.347,0.544,0.018,-0.285,-0.185,-0.12,-0.096,
1.6,6.26975,0,0,0,0,8.916,6.706,0,0,-0.329,0.896,-0.347,0.544,0.018,-0.285,-0.185,-0.12,-0.096,
1.7,6.47075,0,0,0,0,9.644,7.264,0,0,-0.51,0.768,-0.39,0.523,-0.046,-0.365,-0.22,-0.142,-0.059,
1.8,6.632,0,0,0,0,10.269,7.705,0,0,-0.51,0.768,-0.39,0.523,-0.046,-0.365,-0.22,-0.142,-0.059,
1.9,6.76775,0,0,0,0,10.938,8.218,0,0,-0.385,0.768,-0.39,0.523,-0.046,-0.365,-0.22,-0.142,-0.059,
2,6.87325,0,0,0,0,11.57,8.684,0,0,-0.385,0.87,-0.394,0.544,0.021,-0.429,-0.203,-0.149,-0.142,
2.1,6.9455,0,0,0,0,12.132,9.083,0,0,-0.385,0.87,-0.394,0.544,0.021,-0.429,-0.203,-0.149,-0.142,
2.2,6.9885,0,0,0,0,12.738,9.546,0,0,-0.278,0.554,-0.305,0.533,-0.033,-0.363,-0.159,-0.078,-0.111,
2.3,6.99925,0,0,0,0,13.265,9.92,0,0,-0.278,0.554,-0.305,0.533,-0.033,-0.363,-0.159,-0.078,-0.111,
2.4,7.00025,0,0,0,0,13.824,10.35,0,0,-0.278,0.554,-0.305,0.533,-0.033,-0.363,-0.159,-0.078,-0.111,
2.5,6.979,0,0,0,0,14.336,10.728,0,0,-0.597,0.561,-0.221,0.523,0.042,-0.19,-0.323,-0.123,-0.059,
2.6,6.82,0,0,0,0,14.8,11.058,0,0,-0.597,0.561,-0.221,0.523,0.042,-0.19,-0.323,-0.123,-0.059,
2.7,6.4925,0,0,0,0,15.3,11.442,0,0,0.809,0.613,-0.411,0.533,0.014,-0.19,-0.323,-0.123,-0.059,
2.8,6.04,0,0,0,0,15.709,11.732,0,0,0.809,0.613,-0.411,0.533,0.014,-0.451,-0.275,-0.151,-0.126,
2.9,5.5195,0,0,0,0,16.156,12.078,0,0,0.809,0.613,-0.411,0.533,0.014,-0.451,-0.275,-0.151,-0.126,
3,4.99525,0,0,0,0,16.566,12.382,0,0,0.371,0.505,-0.305,0.512,0.005,-0.443,-0.22,-0.148,-0.096,
3.1,4.498,0,0,0,0,16.918,12.632,0,0,0.371,0.505,-0.305,0.512,0.005,-0.443,-0.22,-0.148,-0.096,
3.2,3.98375,0,0,0,0,17.291,12.924,0,0,-0.092,0.524,-0.327,0.512,0.005,-0.443,-0.22,-0.148,-0.096,
3.3,3.50225,0,0,0,0,17.612,13.155,0,0,-0.092,0.524,-0.327,0.533,-0.041,-0.343,-0.253,-0.184,-0.059,
3.4,3.059,0,0,0,0,17.927,13.399,0,0,-0.092,0.524,-0.327,0.533,-0.041,-0.343,-0.253,-0.184,-0.059,
3.5,2.631,0,0,0,0,18.225,13.623,0,0,0.061,0.638,-0.378,0.512,-0.095,-0.168,-0.205,-0.103,-0.067,
3.6,2.251,0,0,0,0,18.483,13.81,0,0,0.061,0.638,-0.378,0.512,-0.095,-0.168,-0.205,-0.103,-0.067,
3.7,1.891,0,0,0,0,18.744,14.01,0,0,-0.08,0.541,-0.378,0.512,-0.095,-0.168,-0.205,-0.103,-0.067,
3.8,1.556,0,0,0,0,18.973,14.182,0,0,-0.08,0.541,-0.257,0.523,-0.019,-0.332,-0.204,-0.149,-0.149,
3.9,1.27075,0,0,0,0,19.16,14.324,0,0,-0.08,0.541,-0.257,0.523,-0.019,-0.332,-0.204,-0.149,-0.149,
4,1.0065,0,0,0,0,19.348,14.472,0,0,-0.12,0.516,-0.367,0.533,0.064,-0.414,-0.23,-0.141,-0.089,
4.1,0.77325,0,0,0,0,19.501,14.587,0,0,-0.12,0.516,-0.367,0.533,0.064,-0.414,-0.23,-0.141,-0.089,
4.2,0.5645,0,0,0,0,19.649,14.705,0,0,0.028,0.516,-0.367,0.533,0.064,-0.414,-0.23,-0.141,-0.089,
4.3,0.3935,0,0,0,0,19.761,14.792,0,0,0.028,0.54,-0.319,0.533,0.051,-0.377,-0.197,-0.145,-0.089,
4.4,0.2575,0,0,0,0,19.847,14.861,0,0,0.028,0.54,-0.319,0.533,0.051,-0.377,-0.197,-0.145,-0.089,
4.5,0.14575,0,0,0,0,19.92,14.922,0,0,-0.105,0.672,-0.208,0.533,0,-0.391,-0.153,-0.142,-0.149,
4.6,0.067,0,0,0,0,19.968,14.959,0,0,-0.105,0.672,-0.208,0.533,0,-0.391,-0.153,-0.142,-0.149,
4.7,0.0175,0,0,0,0,19.994,14.989,0,0,-0.091,0.672,-0.208,0.533,0,-0.391,-0.153,-0.142,-0.149,
4.8,-0.00025,0,0,0,0,20.001,15.001,0,0,-0.091,0.588,-0.166,0.544,0.067,-0.28,-0.198,-0.123,-0.163,
4.9,-0.00075,0,0,0,0,20.001,15.002,0,0,-0.091,0.588,-0.166,0.544,0.067,-0.28,-0.198,-0.123,-0.163,
5,1.0185,0,0,0,0,19.868,14.931,0,0.017,-0.091,0.588,-0.166,0.544,0.067,-0.28,-0.198,-0.123,-0.163,
5.1,0,0,0,0,0,0,0,0,0.024,-0.091,0.588,-0.166,0.544,0.067,-0.28,-0.198,-0.123,-0.163,
5.2,0,0,0,0,0,0,14.872,0,0,-0.091,0.588,-0.166,0.544,0.067,-0.28,-0.198,-0.123,-0.163,
5.3,0,0,0,0,0,0,0,0,0.037,-0.291,0.588,-0.166,0.544,0.067,-0.28,-0.198,-0.123,-0.163,
5.4,1.481,0,0,0,0,19.693,14.682,0,0.125,-0.291,-0.271,0.556,1.5,-0.407,0.215,0.303,-0.098,-0.266,
5.5,1.974,0,0,0,0,19.424,14.384,0,0.255,-0.291,-0.271,0.556,1.5,-0.407,0.215,0.303,-0.098,-0.266,
5.6,2.49375,0,0,0,0,18.989,13.88,0,0.539,-0.922,-0.141,0.556,1.5,-0.407,0.215,0.303,-0.098,-0.266,
5.7,3.0115,0,0,0,0,18.451,13.266,0,0.845,-0.922,-0.141,0.557,1.436,-0.425,0.041,0.327,-0.145,-0.261,
5.8,3.47875,0,0,0,0,17.859,12.578,0,1.25,-0.922,-0.141,0.557,1.436,-0.425,0.041,0.327,-0.145,-0.261,
5.9,3.93775,0,0,0,0,17.106,11.628,0,1.79,-0.365,-0.188,0.429,1.283,-0.418,0.157,0.406,-0.168,-0.196,
6,4.349,0,0,0,0,16.399,10.722,0,2.268,-0.365,-0.188,0.429,1.283,-0.418,0.157,0.406,-0.168,-0.196,
6.1,4.74025,0,0,0,0,15.631,9.655001,0,2.958,-0.318,-0.152,0.429,1.283,-0.418,0.157,0.406,-0.168,-0.196,
6.2,5.104,0,0,0,0,14.883,8.654,0,3.509,-0.318,-0.152,0.446,1.128,-0.353,0.127,0.289,-0.143,-0.242,
6.3,5.42175,0,0,0,0,14.202,7.736,0,4.102,-0.318,-0.152,0.446,1.128,-0.353,0.127,0.289,-0.143,-0.242,
6.4,5.72575,0,0,0,0,13.431,6.694,0,4.746,-0.49,-0.139,0.437,1.229,-0.366,0.122,0.218,-0.143,-0.1,
6.5,5.983,0,0,0,0,12.735,5.844,0,5.217,-0.49,-0.139,0.437,1.229,-0.366,0.122,0.218,-0.143,-0.1,
6.6,6.22075,0,0,0,0,11.966,4.877,0,5.851,-0.445,-0.103,0.437,1.229,-0.366,0.122,0.218,-0.143,-0.1,
6.7,6.42775,0,0,0,0,11.238,4,0,6.34,-0.445,-0.103,0.387,1.009,-0.384,0.124,0.239,-0.126,-0.182,
6.8,6.59575,0,0,0,0,10.592,3.205,0,6.854,-0.445,-0.103,0.387,1.009,-0.384,0.124,0.239,-0.126,-0.182,
6.9,6.7415,0,0,0,0,9.889,2.308,0,7.412,-0.53,-0.087,0.417,0.995,-0.443,0.075,0.144,-0.148,-0.148,
7,6.8495,0,0,0,0,9.27,1.584,0,7.814,-0.53,-0.087,0.417,0.995,-0.443,0.075,0.144,-0.148,-0.148,
7.1,6.931,0,0,0,0,8.611,0.757,0,8.354,-0.368,-0.106,0.417,0.995,-0.443,0.075,0.144,-0.148,-0.148,
7.2,6.981,0,0,0,0,8.009,0.0009999999,0,8.798,-0.368,-0.106,0.295,0.821,-0.374,0.18,0.129,-0.21,-0.199,
7.3,6.999,0,0,0,0,7.454,-0.654,0,9.181,-0.368,-0.106,0.295,0.821,-0.374,0.18,0.129,-0.21,-0.199,
7.4,7.0005,0,0,0,0,6.87,-1.401,0,9.663,-0.427,-0.075,0.46,0.856,-0.427,0.032,0.241,-0.17,-0.105,
7.5,6.994,0,0,0,0,6.352,-2.013,0,10.013,-0.427,-0.075,0.46,0.856,-0.427,0.032,0.241,-0.17,-0.105,
7.6,6.86675,0,0,0,0,5.804,-2.715,0,10.471,-0.427,-0.075,0.46,0.856,-0.427,0.032,0.241,-0.17,-0.105,
7.7,6.59225,0,0,0,0,5.32,-3.313,0,10.836,0.835,-0.072,0.381,0.816,-0.375,0.075,0.207,-0.122,-0.169,
7.8,6.15925,0,0,0,0,4.866,-3.848,0,11.138,0.835,-0.072,0.381,0.816,-0.375,0.075,0.207,-0.122,-0.169,
7.9,5.643,0,0,0,0,4.396,-4.453,0,11.535,0.288,-0.015,0.355,0.472,-0.375,0.075,0.207,-0.122,-0.169,
8,5.13125,0,0,0,0,3.984,-4.94,0,11.813,0.288,-0.015,0.355,0.472,-0.443,0.066,0.154,-0.149,-0.234,
8.1,4.6015,0,0,0,0,3.549,-5.503,0,12.178,0.288,-0.015,0.355,0.472,-0.443,0.066,0.154,-0.149,-0.234,
8.2,4.1,0,0,0,0,3.172,-5.97,0,12.465,0.007,-0.017,0.406,0.719,-0.306,0.106,0.052,-0.143,-0.215,
8.3,3.617,0,0,0,0,2.828,-6.38,0,12.698,0.007,-0.017,0.406,0.719,-0.306,0.106,0.052,-0.143,-0.215,
8.400001,3.157,0,0,0,0,2.476,-6.834,0,12.998,0.158,-0.03,0.299,0.719,-0.306,0.106,0.052,-0.143,-0.215,
8.5,2.72125,0,0,0,0,2.157,-7.215,0,13.213,0.158,-0.03,0.299,0.676,-0.387,0.18,0.296,-0.149,-0.13,
8.6,2.336,0,0,0,0,1.864,-7.59,0,13.462,0.158,-0.03,0.299,0.676,-0.387,0.18,0.296,-0.149,-0.13,
8.7,1.96425,0,0,0,0,1.58,-7.953,0,13.689,0.057,-0.065,0.368,0.673,-0.478,0.179,0.254,-0.168,-0.164,
8.8,1.6365,0,0,0,0,1.323,-8.273001,0,13.888,0.057,-0.065,0.368,0.673,-0.478,0.179,0.254,-0.168,-0.164,
