time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-0.272,0.006,0.044,-0.017,0.002,0.001,0.032,-0.079,-0.011,
0.01,0,0,0,0,0,0,0,0,0,-0.272,0.006,0.044,-0.017,0.002,0.001,0.032,-0.139,-0.016,
0.02,0,0,0,0,0,0,0,0,0,-0.272,0.006,0.044,-0.017,0.002,0.001,0.032,-0.139,-0.016,
0.03,0,0,0,0,0,0,0,0,0,-0.272,0.006,0.044,-0.017,0.002,0.001,0.032,-0.139,-0.016,
0.04,0,0,0,0,0,0,0,0,0,-0.272,0.006,0.044,-0.017,0.002,0.001,0.032,-0.139,-0.016,
0.05,0,0,0,0,0,0,0,0,0,-0.12,-0.005,0.044,-0.017,0.002,0.001,0.032,-0.139,-0.016,
0.06,0,0,0,0,0,0,0,0,0,-0.12,-0.005,-1.237,-0.036,-1.274,0.009,0.032,-0.139,-0.016,
0.07,0,0,0,0,0,0,0,0,0,-0.12,-0.005,-1.237,-0.036,-1.274,0.009,0.078,-0.195,0.04,
0.08,0,0,0,0,0,0,0,0,0,-0.12,-0.005,-1.237,-0.036,-1.274,0.009,0.078,-0.195,0.04,
0.09,0,0,0,0,0,0,0,0,0,-0.12,-0.005,-1.237,-0.036,-1.274,0.009,0.078,-0.195,0.04,
0.09999999,0,0,0.02,0,0,0,0,0,0,-0.12,-0.005,-1.237,-0.036,-1.274,0.009,0.078,-0.195,0.04,
0.11,0,0,0.02,0,0.01,0,0,0,0,-0.12,-0.005,-1.237,-0.036,-1.274,0.009,0.078,-0.195,0.04,
0.12,0,0,0.02,0,0.01,0,0,0,0,-0.329,0.006,-1.36,-0.007,-1.274,0.009,0.078,-0.195,0.04,
0.13,0,0,0.02,0,0.01,0,0,0,0,-0.329,0.006,-1.36,-0.007,-1.29,0,0.032,-0.212,0.04,
0.14,0,0,0.02,0,0.01,0,0,0,0,-0.329,0.006,-1.36,-0.007,-1.29,0,0.032,-0.212,-0.006,
0.15,0,0,0.02,0,0.01,0,0,0,0,-0.329,0.006,-1.36,-0.007,-1.29,0,0.032,-0.212,-0.006,
0.16,0,0,0.02,0,0.01,0,0,0,0,-0.329,0.006,-1.36,-0.007,-1.29,0,0.032,-0.212,-0.006,
0.17,0,0,0.05,0,0.04,0,0,0,0,-0.329,0.006,-1.36,-0.007,-1.29,0,0.032,-0.212,-0.006,
0.18,0,0,0.05,0,0.04,0,0,0,0,-0.329,0.006,-1.36,-0.007,-1.29,0,0.032,-0.212,-0.006,
0.19,0,0,0.05,0,0.04,0,0,0,0,-0.287,0.006,-1.35,0.032,-1.29,0,0.032,-0.212,-0.006,
0.2,0,0,0.05,0,0.04,0,0,0,0,-0.287,0.006,-1.35,0.032,-1.27,0.001,-0.001,-0.174,-0.006,
0.21,0,0,0.05,0,0.04,0,0,0,0,-0.287,0.006,-1.35,0.032,-1.27,0.001,-0.001,-0.174,-0.034,
0.22,0,0,0.05,0,0.04,0,0,0,0,-0.287,0.006,-1.35,0.032,-1.27,0.001,-0.001,-0.174,-0.034,
0.23,0,0,0.05,0,0.04,0,0,0,0,-0.287,0.006,-1.35,0.032,-1.27,0.001,-0.001,-0.174,-0.034,
0.24,0,0,0.1,0,0.04,0,0,0,0,-0.287,0.006,-1.35,0.032,-1.27,0.001,-0.001,-0.174,-0.034,
0.25,0,0,0.1,0,0.08,0,0,0,0,-0.287,0.006,-1.35,0.032,-1.27,0.001,-0.001,-0.174,-0.034,
0.26,0,0,0.1,0,0.08,0,0,0,0,-0.173,-0.005,-1.35,0.032,-1.27,0.001,-0.001,-0.174,-0.034,
0.27,0,0,0.1,0,0.08,0,0,0,0,-0.173,-0.005,-1.271,-0.027,-1.427,-0.007,0.032,-0.174,-0.034,
0.28,0,0,0.1,0,0.08,0,0,0,0,-0.173,-0.005,-1.271,-0.027,-1.427,-0.007,0.032,-0.19,0.062,
0.29,0,0,0.1,0,0.08,0,0,0,0,-0.173,-0.005,-1.271,-0.027,-1.427,-0.007,0.032,-0.19,0.062,
0.3,0,0,0.1,0,0.08,0,0,0,0,-0.173,-0.005,-1.271,-0.027,-1.427,-0.007,0.032,-0.19,0.062,
0.31,0,0,0.16,0,0.14,0,0,0,0,-0.173,-0.005,-1.271,-0.027,-1.427,-0.007,0.032,-0.19,0.062,
0.32,0,0,0.16,0,0.14,0,0,0,0,-0.173,-0.005,-1.271,-0.027,-1.427,-0.007,0.032,-0.19,0.062,
0.33,0,0,0.16,0,0.14,0,0,0,0,0.066,-0.005,-1.334,-0.027,-1.427,-0.007,0.032,-0.19,0.062,
0.34,0,0,0.16,0,0.14,0,0,0,0,0.066,-0.005,-1.334,-0.017,-1.062,0.024,0.032,-0.19,0.062,
0.35,0,0,0.16,0,0.14,0,0,0,0,0.066,-0.005,-1.334,-0.017,-1.062,0.024,0.077,-0.176,-0.028,
0.36,0,0,0.16,0,0.14,0,0,0,0,0.066,-0.005,-1.334,-0.017,-1.062,0.024,0.077,-0.176,-0.028,
0.37,0,0,0.16,0,0.14,0,0,0,0,0.066,-0.005,-1.334,-0.017,-1.062,0.024,0.077,-0.176,-0.028,
0.38,0,0,0.16,0,0.14,0,0,0,0,0.066,-0.005,-1.334,-0.017,-1.062,0.024,0.077,-0.176,-0.028,
0.39,0,0,0.24,0,0.22,0,0,0,0,0.066,-0.005,-1.334,-0.017,-1.062,0.024,0.077,-0.176,-0.028,
0.4,0,0,0.24,0,0.22,0,0,0,0,0.066,-0.005,-1.334,-0.017,-1.062,0.024,0.077,-0.176,-0.028,
