time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.03,-0.002,-0.081,0.005,0,0.047,0.028,-0.131,-0.02,
0.01,0,0,0,0,0,0,0,0,0,0.03,-0.002,-0.081,0.005,0,0.047,0.028,-0.131,-0.02,
0.02,0,0,0,0,0,0,0,0,0,-1.614,0.009,-0.081,0.005,0,0.047,0.028,-0.131,-0.02,
0.03,0,0,0,0,0,0,0,0,0,-1.614,0.009,-1.184,-0.013,-0.015,0.055,0.028,-0.131,-0.02,
0.04,0,0,0,0,0,0,0,0,0,-1.614,0.009,-1.184,-0.013,-0.015,0.055,0,-0.346,-0.29,
0.05,0,0,0,0,0,0,0,0,0,-1.614,0.009,-1.184,-0.013,-0.015,0.055,0,-0.346,-0.29,
0.06,0,0,0,0,0,0,0,0,0,-1.614,0.009,-1.184,-0.013,-0.015,0.055,0,-0.346,-0.29,
0.07,0.01,0,0,0,0,0,0,0,0,-1.614,0.009,-1.184,-0.013,-0.015,0.055,0,-0.346,-0.29,
0.08,0.01,0,0,0,0,0,0,0,0,-1.614,0.009,-1.184,-0.013,-0.015,0.055,0,-0.346,-0.29,
0.09,0.01,0,0,0,0,0,0,0,0,-1.614,0.009,-1.184,-0.013,-0.015,0.055,0,-0.346,-0.29,
0.09999999,0.01,0,0,0,0,0,0,0,0,-1.826,-0.002,-0.736,-0.013,-0.015,0.055,0,-0.346,-0.29,
0.11,0.01,0,0,0,0,0,0,0,0,-1.826,-0.002,-0.736,-0.013,0.021,0.054,0,-0.346,-0.29,
0.12,0.01,0,0,0,0,0,0,0,0,-1.826,-0.002,-0.736,-0.013,0.021,0.054,0.009,-0.24,-0.383,
0.13,0.01,0,0,0,0,0,0,0,0,-1.826,-0.002,-0.736,-0.013,0.021,0.054,0.009,-0.24,-0.383,
0.14,0.01,0,0,0,0,0,0,0,0,-1.826,-0.002,-0.736,-0.013,0.021,0.054,0.009,-0.24,-0.383,
0.15,0.02,0,0,0,0,0,0,0,0,-1.826,-0.002,-0.736,-0.013,0.021,0.054,0.009,-0.24,-0.383,
0.16,0.02,0,0.02,0,0,0,0,0,0,-1.826,-0.002,-0.736,-0.013,0.021,0.054,0.009,-0.24,-0.383,
0.17,0.02,0,0.02,0,0,0,0,0.01,0.02,-1.826,-0.002,-0.736,-0.013,0.021,0.054,0.009,-0.24,-0.383,
0.18,0.02,0,0.02,0,0,0,0,0.01,0.02,-2.2,-0.002,-0.948,0.027,0.021,0.054,0.009,-0.24,-0.383,
0.19,0.02,0,0.02,0,0,0,0,0.01,0.02,-2.2,-0.002,-0.948,0.027,0.014,-0.035,-0.027,-0.24,-0.383,
0.2,0.02,0,0.02,0,0,0,0,0.01,0.02,-2.2,-0.002,-0.948,0.027,0.014,-0.035,-0.027,-0.407,-0.348,
0.21,0.02,0,0.02,0,0,0,0,0.01,0.02,-2.2,-0.002,-0.948,0.027,0.014,-0.035,-0.027,-0.407,-0.348,
