time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-3.259,-0.111,0.082,0.016,-0.164,0.001,-0.021,-0.003,0.1,
0.01,0,0,0,0,0,0,0,0,0,-3.259,-0.111,0.082,0.016,-0.164,0.001,-0.021,-0.003,0.1,
0.02,0,0,0,0,0,0,0,0,0,-3.259,-0.111,0.082,0.016,-0.164,0.001,-0.021,-0.003,0.1,
0.03,0,0,0,0,0,0,0,0,0,-3.27,-0.1,0.06,0.016,-0.164,0.001,-0.021,-0.003,0.1,
0.04,0,0,0,0,0,0,0,0,0,-3.27,-0.1,0.06,-0.012,-0.141,0.068,-0.021,-0.003,0.1,
0.05,0,0,0,0,0,0,0,0,0,-3.27,-0.1,0.06,-0.012,-0.141,0.068,0.045,-0.015,-0.059,
0.06,0,0,0,0,0,0,0,0,0,-3.27,-0.1,0.06,-0.012,-0.141,0.068,0.045,-0.015,-0.059,
0.07,0,0,0,0,0,0,0,0,0,-3.27,-0.1,0.06,-0.012,-0.141,0.068,0.045,-0.015,-0.059,
0.08,0,0,0,0,0,0,0,0,0,-3.27,-0.1,0.06,-0.012,-0.141,0.068,0.045,-0.015,-0.059,
0.09,0,0,0,0,0,0,0,0,0,-3.27,-0.1,0.06,-0.012,-0.141,0.068,0.045,-0.015,-0.059,
0.09999999,0,0,0,0,0,0,0,0,0,-3.293,-0.1,0.06,-0.012,-0.141,0.068,0.045,-0.015,-0.059,
0.11,0,0,0,0,0,0,0,0,0,-3.293,-0.111,0.206,0.005,0.022,0.068,0.045,-0.015,-0.059,
0.12,0,0,0,0,0,0,0,0,0,-3.293,-0.111,0.206,0.005,0.022,0.023,0.075,-0.003,-0.059,
0.13,0,0,0,0,0,0,0,0,0,-3.293,-0.111,0.206,0.005,0.022,0.023,0.075,-0.003,0.135,
0.14,0,0,0,0,0,0,0,0,0,-3.293,-0.111,0.206,0.005,0.022,0.023,0.075,-0.003,0.135,
0.15,0,0,0,0,0,0,0,0,0,-3.293,-0.111,0.206,0.005,0.022,0.023,0.075,-0.003,0.135,
0.16,0,0,0,0,0,0,0,0,0,-3.293,-0.111,0.206,0.005,0.022,0.023,0.075,-0.003,0.135,
0.17,0,0,0,0,0,0,0,0,0,-3.293,-0.111,0.206,0.005,0.022,0.023,0.075,-0.003,0.135,
