count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
1,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
2,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
3,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
4,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
5,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
6,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
7,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
8,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
9,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
10,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
11,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
12,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
13,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
14,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
15,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
16,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
17,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
18,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
19,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
20,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
21,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
22,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
23,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
24,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
25,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
26,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
27,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
28,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
29,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
30,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
31,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
32,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
33,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
34,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
35,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
36,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
37,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
38,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
39,-24.29,0,0,0,0,0,0,0.008,-0.013,0.009,
40,-24.29,0,0,0,0,0,-0.01,0.002,0.044,0.009,
41,-24.29,0,0,0,0,0,-0.01,0.002,0.044,-0.014,
42,-24.29,0,0,0,0,0,-0.01,0.002,0.044,-0.014,
43,-24.29,0,0,0,0,0,-0.01,-0.015,0.044,-0.014,
44,-24.29,0,0,0,0,0,-0.01,-0.015,-0.018,-0.008,
45,-24.29,0,0,0,0,0,-0.01,-0.015,-0.018,-0.008,
46,-24.29,0,0,0,0,0,0,-0.015,-0.018,-0.008,
47,-24.29,0,0,0,0,0,0,0.008,-0.024,-0.019,
48,-24.29,0,0,0,0,0,0,0.008,-0.024,-0.019,
49,-24.29,0,0,0,0,0,0,0.008,-0.024,-0.019,
50,-24.29,0,0,0,0,0,-0.01,-0.003,-0.007,-0.019,
