time (s), lifter (1cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-3.083,-0.01,0.006,-0.034,-0.004,-0.53,0.141,-0.198,0.003,
0.01,0,0,0,0,0,0,0,0,0,-3.116,0.012,0.006,-0.034,-0.004,-0.53,0.141,-0.198,0.003,
0.02,0,0,0,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,-0.004,-0.53,0.141,-0.198,0.003,
0.03,0,0,0,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,-0.004,-0.53,0.141,-0.198,0.003,
0.04,0,0,0,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,-0.004,-0.53,0.141,-0.198,0.003,
0.05,0,0,0,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,0.018,-0.53,0.141,-0.198,0.003,
0.06,0,0,0,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,0.018,-0.53,0.141,-0.198,0.003,
0.07,0,0,0,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,0.018,-0.542,0.196,-0.198,0.003,
0.08,0,0,0,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,0.018,-0.542,0.196,-0.199,0.063,
0.09,0,0,0,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,0.018,-0.542,0.196,-0.199,0.063,
0.09999999,0,0,0,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,0.018,-0.542,0.196,-0.199,0.063,
0.11,0,0.03,0.01,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,0.018,-0.542,0.196,-0.199,0.063,
0.12,0,0.03,0.01,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,0.018,-0.542,0.196,-0.199,0.063,
0.13,0,0.03,0.01,0,0,0,0,0,0,-3.116,0.012,-0.011,0.019,0.018,-0.542,0.196,-0.199,0.063,
0.14,0,0.03,0.01,0,0,0,0,0,0,-3.042,2.685,-5.364,-0.006,0.018,-0.542,0.196,-0.199,0.063,
0.15,0,0.03,0.01,0,0,0,0,0,0,-3.042,2.685,-5.364,-0.006,-0.011,-0.539,0.178,-0.199,0.063,
0.16,0,0.03,0.01,0,0,0,0,0,0,-3.042,2.685,-5.364,-0.006,-0.011,-0.539,0.178,-0.233,0.083,
0.17,0,0.03,0.01,0,0,0,0,0,0,-3.042,2.685,-5.364,-0.006,-0.011,-0.539,0.178,-0.233,0.083,
0.18,0,0.03,0.01,0,0,0,0,0,0,-3.042,2.685,-5.364,-0.006,-0.011,-0.539,0.178,-0.233,0.083,
0.19,0,0.13,0.08,0,0,0,0,0,0,-3.042,2.685,-5.364,-0.006,-0.011,-0.539,0.178,-0.233,0.083,
0.2,0,0.13,0.08,0,0,0,0,0,0,-3.042,2.685,-5.364,-0.006,-0.011,-0.539,0.178,-0.233,0.083,
0.21,0,0.13,0.08,0,0,0,0,0,0,-3.042,2.685,-5.364,-0.006,-0.011,-0.539,0.178,-0.233,0.083,
0.22,0,0.13,0.08,0,0,0,0,0,0,-2.937,1.51,-5.085,-0.036,-0.011,-0.539,0.178,-0.233,0.083,
0.23,0,0.13,0.08,0,0,0,0,0,0,-2.937,1.51,-5.085,-0.036,0.032,-0.552,0.16,-0.233,0.083,
0.24,0,0.13,0.08,0,0,0,0,0,0,-2.937,1.51,-5.085,-0.036,0.032,-0.552,0.16,-0.233,0.004,
0.25,0,0.13,0.08,0,0,0,0,0,0,-2.937,1.51,-5.085,-0.036,0.032,-0.552,0.16,-0.233,0.004,
0.26,0,0.13,0.08,0,0,0,0,0,0,-2.937,1.51,-5.085,-0.036,0.032,-0.552,0.16,-0.233,0.004,
0.27,0,0.22,0.2,0,0,0,0,0,0,-2.937,1.51,-5.085,-0.036,0.032,-0.552,0.16,-0.233,0.004,
0.28,0,0.22,0.2,0,0,0,0,0,0,-2.937,1.51,-5.085,-0.036,0.032,-0.552,0.16,-0.233,0.004,
0.29,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-5.085,-0.036,0.032,-0.552,0.16,-0.233,0.004,
0.3,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.16,-0.233,0.004,
0.31,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.004,
0.32,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.33,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.34,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.35,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.36,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.37,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.38,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.39,0,0.22,0.2,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.4,0,0.33,0.4,0,0,0,0,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.41,0,0.33,0.4,0,0,0.08,0.01,0,0,-2.922,1.429,-2.25,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.42,0,0.33,0.4,0,0,0.08,0.01,0,0,-3.048,0.833,-0.674,0.015,0.02,-0.544,0.178,-0.156,0.044,
0.43,0,0.33,0.4,0,0,0.08,0.01,0,0,-3.048,0.833,-0.674,0,-0.016,-0.16,0.178,-0.156,0.044,
0.44,0,0.33,0.4,0,0,0.08,0.01,0,0,-3.048,0.833,-0.674,0,-0.016,-0.16,-1.463,-0.138,-0.018,
0.45,0,0.33,0.4,0,0,0.08,0.01,0,0,-3.048,0.833,-0.674,0,-0.016,-0.16,-1.463,-0.138,-0.018,
0.46,0,0.33,0.4,0,0,0.08,0.01,0,0,-3.048,0.833,-0.674,0,-0.016,-0.16,-1.463,-0.138,-0.018,
0.47,0,0.37,0.4,0,0,0.08,0.01,0,0,-3.048,0.833,-0.674,0,-0.016,-0.16,-1.463,-0.138,-0.018,
0.48,0,0.37,0.52,0,0,0.08,0.01,0,0,-3.048,0.833,-0.674,0,-0.016,-0.16,-1.463,-0.138,-0.018,
0.49,0,0.37,0.52,0,0,0.32,0.11,0,0,-3.048,0.833,-0.674,0,-0.016,-0.16,-1.463,-0.138,-0.018,
0.5,0,0.37,0.52,0,0,0.32,0.11,0,0,-2.991,0.296,-0.49,0,-0.016,-0.16,-1.463,-0.138,-0.018,
0.51,0,0.37,0.52,0,0,0.32,0.11,0,0,-2.991,0.296,-0.49,0.011,-0.018,-0.195,-1.463,-0.138,-0.018,
0.52,0,0.37,0.52,0,0,0.32,0.11,0,0,-2.991,0.296,-0.49,0.011,-0.018,-0.195,-1.728,-0.16,0.002,
0.53,0,0.37,0.52,0,0,0.32,0.11,0,0,-2.991,0.296,-0.49,0.011,-0.018,-0.195,-1.728,-0.16,0.002,
