time (s), lifter (1cm), left pedal pos (1cm), left slider pos (1cm), right pedal pos (1cm), right slider pos (1cm), stock left extend pos (1cm), stock left slider pos (1cm), stock right extend pos (10cm), stock right slider pos (1cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1.7,0,0,0,0,0,0.082,0.065,0,0,0,0,0,0,0,0,0,0,0,
1.8,0,0,0,0,0,0.575,0.532,0,0,0,0,0,0,0,0,0,0,0,
1.9,0,0,0,0,0,1.935,1.939,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,4.155,3.955,0,0,0,0,0,0,0,0,0,0,0,
2.1,0,0,0,0,0,6.596,5.882,0,0,0,0,0,0,0,0,0,0,0,
2.2,0,0,0,0,0,8.530001,7.562,0,0,0,0,0,0,0,0,0,0,0,
2.3,0,0,0,0,0,9.669001,9.097,0,0,0,0,0,0,0,0,0,0,0,
2.4,0,0,0,0,0,9.99,10.891,0,0,0,0,0,0,0,0,0,0,0,
2.5,0,0,0,0,0,9.77,11.672,0,0,0,0,0,0,0,0,0,0,0,
2.6,0,0,0,0,0,8.929,12.682,0,0,0,0,0,0,0,0,0,0,0,
2.7,0,0,0,0,0,7.529,13.467,0,0,0,0,0,0,0,0,0,0,0,
2.8,0,0,0,0,0,5.485,14.118,0,0,0,0,0,0,0,0,0,0,0,
2.9,0,0,0,0,0,3.048,14.588,0,0,0,0,0,0,0,0,0,0,0,
3,0,0,0,0,0,0.881,14.896,0,0,0,0,0,0,0,0,0,0,0,
3.1,0,0,0,0,0,0.039,14.999,0,0,0,0,0,0,0,0,0,0,0,
3.2,0.03775,0,0,0,0,-0.0009999999,15,0,0,0,0,0,0,0,0,0,0,0,
3.3,0.38,0,0,0,0,-0.0009999999,14.657,0,0,0,0,0,0,0,0,0,0,0,
3.4,2.35775,0,0,0,0,0,11.736,0.007999999,0.108,0,0,0,0,0,0,0,0,0,
3.5,0,0,0,0,0,0,11.2,0.052,0.223,0,0,0,0,0,0,0,0,0,
3.6,2.91525,0,0,0,0,0,8.959,0.643,1.099,0,0,0,0,0,0,0,0,0,
3.7,2.99175,0,0,0,0,0,6.545,2.073,2.88,0,0,0,0,0,0,0,0,0,
3.8,2.87375,0,0,0,0,0,4.285,4.302,4.87,0,0,0,0,0,0,0,0,0,
3.9,2.616,0,0,0,0,0,2.106,6.848001,6.782,0,0,0,0,0,0,0,0,0,
4,2.227,0,0,0,0,0,0.256,8.615,8.283999,0,0,0,0,0,0,0,0,0,
4.1,1.706,0,0,0,0,0,-1.532,9.722,9.785,0,0,0,0,0,0,0,0,0,
4.2,1.1335,0,0,0,0,0,-3.262,9.985,11.217,0,0,0,0,0,0,0,0,0,
4.3,0.6615,0,0,0,0,0,-4.553,9.613,12.126,0,0,0,0,0,0,0,0,0,
4.4,0.3045,0,0,0,0,0,-5.819,8.606,13.066,0,0,0,0,0,0,0,0,0,
4.5,0.08325,0,0,0,0,0,-6.921,6.986,13.798,0,0,0,0,0,0,0,0,0,
4.6,0.00075,0,0,0,0,0,-7.843,4.796,14.355,0,0,0,0,0,0,0,0,0,
4.7,0,0,0,0,0,0,-8.669001,2.052,14.786,0,0,0,0,0,0,0,0,0,
4.8,0,0,0,0,0,0,-9.205,0.557,14.956,0,0,0,0,0,0,0,0,0,
4.9,0.00025,0,0,0,0,0,-9.821,-0.0009999999,15,0,0,0,0,0,0,0,0,0,
5,0.12825,0,0,0,0,0,-9.903,-0.0009999999,14.905,0,0,0,0,0,0,0,0,0,
5.1,0.8035,0,0,0,0,0,-10,-0.0009999999,13.861,0,0,0,0,0,0,0,0,0,
5.2,2.1045,0,0,0,0,0.003,-9.804,-0.0009999999,11.582,0,0,0,0,0,0,0,0,0,
5.3,2.7065,0,0,0,0,0.297,-8.837,0,9.965,0,0,0,0,0,0,0,0,0,
5.4,2.9995,0,0,0,0,1.721,-5.534,0,6.958,0,0,0,0,0,0,0,0,0,
5.5,2.953,0,0,0,0,3.369,-2.79,0,5.062,0,0,0,0,0,0,0,0,0,
5.6,2.7695,0,0,0,0,5.766,0.223,0,2.905,0,0,0,0,0,0,0,0,0,
5.7,2.44925,0,0,0,0,7.969,3.034,0,0.93,0,0,0,0,0,0,0,0,0,
5.8,1.99125,0,0,0,0,9.38,5.543,0,-0.8890001,0,0,0,0,0,0,0,0,0,
5.9,1.38275,0,0,0,0,9.998,8.552999,0,-3.149,0,0,0,0,0,0,0,0,0,
6,0.896,0,0,0,0,9.836,9.825,0,-4.154,0,0,0,0,0,0,0,0,0,
6.1,0.474,0,0,0,0,9.121,11.32,0,-5.378,0,0,0,0,0,0,0,0,0,
6.2,0.182,0,0,0,0,7.792,12.637,0,-6.522,0,0,0,0,0,0,0,0,0,
6.3,0.027,0,0,0,0,5.845,13.677,0,-7.513,0,0,0,0,0,0,0,0,0,
6.4,-0.00025,0,0,0,0,3.43,14.412,0,-8.342,0,0,0,0,0,0,0,0,0,
6.5,0,0,0,0,0,1.137,14.872,0,-9.077,0,0,0,0,0,0,0,0,0,
6.6,0.00025,0,0,0,0,0.101,15.001,0,-9.498,0,0,0,0,0,0,0,0,0,
6.7,0.0345,0,0,0,0,-0.0009999999,14.986,0,-9.858999,0,0,0,0,0,0,0,0,0,
6.8,0.39025,0,0,0,0,-0.0009999999,14.524,0,-9.976999,0,0,0,0,0,0,0,0,0,
6.9,1.57425,0,0,0,0,0,11.546,0.07099999,-9.911,0,0,0,0,0,0,0,0,0,
7,2.35775,0,0,0,0,0,10.964,0.169,-9.793,0,0,0,0,0,0,0,0,0,
7.1,2.92225,0,0,0,0,0.0009999999,8.554,1.091,-8.23,0,0,0,0,0,0,0,0,0,
7.2,2.99,0,0,0,0,0,6.159,2.791,-5.376,0,0,0,0,0,0,0,0,0,
7.3,2.867,0,0,0,0,0,3.896,5.202,-2.054,0,0,0,0,0,0,0,0,0,
7.4,2.60425,0,0,0,0,0,1.812,7.549,1.034,0,0,0,0,0,0,0,0,0,
7.5,2.2065,0,0,0,0,0,-0.09,9.149,3.812,0,0,0,0,0,0,0,0,0,
7.6,1.675,0,0,0,0,0,-1.955,9.954,6.551,0,0,0,0,0,0,0,0,0,
7.7,1.12025,0,0,0,0,0,-3.423,9.965,8.401999,0,0,0,0,0,0,0,0,0,
7.8,0.6345,0,0,0,0,0,-4.822,9.429,10.223,0,0,0,0,0,0,0,0,0,
7.9,0.2875,0,0,0,0,0,-6.05,8.283,11.763,0,0,0,0,0,0,0,0,0,
8,0.0705,0,0,0,0,0,-7.174,6.403,13.061,0,0,0,0,0,0,0,0,0,
8.1,0,0,0,0,0,0,-8.019,4.107,13.974,0,0,0,0,0,0,0,0,0,
8.2,0,0,0,0,0,0,-8.74,1.835,14.562,0,0,0,0,0,0,0,0,0,
8.3,0.00025,0,0,0,0,0,-9.308001,0.321,14.921,0,0,0,0,0,0,0,0,0,
8.400001,0.00025,0,0,0,0,0,-9.856,-0.0009999999,14.982,0,0,0,0,0,0,0,0,0,
8.5,0.06425,0,0,0,0,0,-9.941999,-0.0009999999,14.78,0,0,0,0,0,0,0,0,0,
8.6,0.59875,0,0,0,0,0,-10,-0.0009999999,13.805,0,0,0,0,0,0,0,0,0,
8.7,1.83525,0,0,0,0,0.0009999999,-9.828,-0.0009999999,11.566,0,0,0,0,0,0,0,0,0,
8.8,2.57275,0,0,0,0,0.314,-8.753,0,9.547,0,0,0,0,0,0,0,0,0,
8.900001,2.996,0,0,0,0,1.661,-5.613,0,6.75,0,0,0,0,0,0,0,0,0,
9,3.0175,0,0,0,0,3.406,-2.7,0,4.714,0,0,0,0,0,0,0,0,0,
9.1,2.90575,0,0,0,0,6.02,0.682,0,2.226,0,0,0,0,0,0,0,0,0,
9.2,2.6695,0,0,0,0,8.026999,3.182,0,0.59,0,0,0,0,0,0,0,0,0,
9.3,2.28425,0,0,0,0,9.424,5.703,0,-1.213,0,0,0,0,0,0,0,0,0,
9.400001,1.735,0,0,0,0,9.991,8.639,0,-3.402,0,0,0,0,0,0,0,0,0,
9.5,1.207,0,0,0,0,9.780001,9.901,0,-4.441,0,0,0,0,0,0,0,0,0,
9.6,0.7105,0,0,0,0,8.995,11.42,0,-5.602,0,0,0,0,0,0,0,0,0,
9.7,0.3375,0,0,0,0,7.582,12.727,0,-6.732,0,0,0,0,0,0,0,0,0,
9.8,0.101,0,0,0,0,5.559,13.74,0,-7.681,0,0,0,0,0,0,0,0,0,
9.900001,0.00325,0,0,0,0,3.145,14.451,0,-8.48,0,0,0,0,0,0,0,0,0,
10,-0.0005,0,0,0,0,0.952,14.888,0,-9.175,0,0,0,0,0,0,0,0,0,
10.1,0.00025,0,0,0,0,0.051,15,0,-9.566,0,0,0,0,0,0,0,0,0,
10.2,0.03625,0,0,0,0,-0.0009999999,14.992,0,-9.898001,0,0,0,0,0,0,0,0,0,
10.3,0.45875,0,0,0,0,-0.0009999999,14.527,0,-9.991,0,0,0,0,0,0,0,0,0,
10.4,1.62675,0,0,0,0,0,11.728,0.024,-9.89,0,0,0,0,0,0,0,0,0,
10.5,2.43025,0,0,0,0,0,11.036,0.102,-9.711,0,0,0,0,0,0,0,0,0,
10.6,2.95125,0,0,0,0,0,8.416,1.038,-7.749,0,0,0,0,0,0,0,0,0,
10.7,2.98675,0,0,0,0,0,6.158,2.579,-4.918,0,0,0,0,0,0,0,0,0,
10.8,2.85525,0,0,0,0,0,3.905,4.931,-1.681,0,0,0,0,0,0,0,0,0,
10.9,2.587,0,0,0,0,0,1.812,7.346,1.434,0,0,0,0,0,0,0,0,0,
