time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,-1.605,0.001,-1.484,0.028,-0.003,-0.025,-0.046,-0.046,0.005,
0.01,0,0,0,0,0,0,0,0,0,-1.605,0.001,-1.484,0.028,-0.02,0.012,-0.012,-0.046,0.005,
0.02,0,0,0,0,0,0,0,0,0,-1.605,0.001,-1.484,0.028,-0.02,0.012,-0.012,-0.491,-0.348,
0.03,0,0,0,0,0,0,0,0,0,-1.605,0.001,-1.484,0.028,-0.02,0.012,-0.012,-0.491,-0.348,
0.04,0,0,0,0,0,0,0,0,0,-1.605,0.001,-1.484,0.028,-0.02,0.012,-0.012,-0.491,-0.348,
0.05,0.01,0,0.01,0,0,0,0,0,0,-1.605,0.001,-1.484,0.028,-0.02,0.012,-0.012,-0.491,-0.348,
0.06,0.01,0,0.01,0,0,0,0,0,0,-1.605,0.001,-1.484,0.028,-0.02,0.012,-0.012,-0.491,-0.348,
0.07,0.01,0,0.01,0,0,0,0,0,0,-1.91,0.001,-1.484,0.028,-0.02,0.012,-0.012,-0.491,-0.348,
0.08,0.01,0,0.01,0,0,0,0,0,0,-1.91,0.001,-1.033,-0.006,-0.014,0.012,-0.012,-0.491,-0.348,
0.09,0.01,0,0.01,0,0,0,0,0,0,-1.91,0.001,-1.033,-0.006,-0.014,0.004,-0.012,-0.398,-0.348,
0.09999999,0.01,0,0.01,0,0,0,0,0,0,-1.91,0.001,-1.033,-0.006,-0.014,0.004,-0.012,-0.398,-0.457,
0.11,0.01,0,0.01,0,0,0,0,0,0,-1.91,0.001,-1.033,-0.006,-0.014,0.004,-0.012,-0.398,-0.457,
0.12,0.02,0,0.01,0,0,0,0,0,0,-1.91,0.001,-1.033,-0.006,-0.014,0.004,-0.012,-0.398,-0.457,
0.13,0.02,0,0.03,0,0,0,0,0,0,-1.91,0.001,-1.033,-0.006,-0.014,0.004,-0.012,-0.398,-0.457,
0.14,0.02,0,0.03,0,0,0,0,0,0,-1.91,0.001,-1.033,-0.006,-0.014,0.004,-0.012,-0.398,-0.457,
0.15,0.02,0,0.03,0,0,0,0,0.01,0.02,-2.113,0.012,-1.033,-0.006,-0.014,0.004,-0.012,-0.398,-0.457,
0.16,0.02,0,0.03,0,0,0,0,0.01,0.02,-2.113,0.012,-1.107,-0.017,-0.014,-0.01,-0.012,-0.398,-0.457,
0.17,0.02,0,0.03,0,0,0,0,0.01,0.02,-2.113,0.012,-1.107,-0.017,-0.014,-0.01,-0.023,-0.364,-0.479,
0.18,0.02,0,0.03,0,0,0,0,0.01,0.02,-2.113,0.012,-1.107,-0.017,-0.014,-0.01,-0.023,-0.364,-0.479,
0.19,0.02,0,0.03,0,0,0,0,0.01,0.02,-2.113,0.012,-1.107,-0.017,-0.014,-0.01,-0.023,-0.364,-0.479,
0.2,0.04,0,0.03,0,0,0,0,0.01,0.02,-2.113,0.012,-1.107,-0.017,-0.014,-0.01,-0.023,-0.364,-0.479,
0.21,0.04,0,0.06,0,0,0,0,0.01,0.02,-2.113,0.012,-1.107,-0.017,-0.014,-0.01,-0.023,-0.364,-0.479,
0.22,0.04,0,0.06,0,0,0,0,0.03,0.02,-2.113,0.012,-1.107,-0.017,-0.014,-0.01,-0.023,-0.364,-0.479,
0.23,0.04,0,0.06,0,0,0,0,0.03,0.06,-2.423,0.012,-1.182,-0.017,-0.014,-0.01,-0.023,-0.364,-0.479,
0.24,0.04,0,0.06,0,0,0,0,0.03,0.06,-2.423,0.012,-1.182,0,0.003,0.018,-0.023,-0.364,-0.479,
0.25,0.04,0,0.06,0,0,0,0,0.03,0.06,-2.423,0.012,-1.182,0,0.003,0.018,0.022,-0.365,-0.503,
0.26,0.04,0,0.06,0,0,0,0,0.03,0.06,-2.423,0.012,-1.182,0,0.003,0.018,0.022,-0.365,-0.503,
0.27,0.04,0,0.06,0,0,0,0,0.03,0.06,-2.423,0.012,-1.182,0,0.003,0.018,0.022,-0.365,-0.503,
0.28,0.07,0,0.06,0,0,0,0,0.03,0.06,-2.423,0.012,-1.182,0,0.003,0.018,0.022,-0.365,-0.503,
0.29,0.07,0,0.1,0,0,0,0,0.03,0.06,-2.423,0.012,-1.182,0,0.003,0.018,0.022,-0.365,-0.503,
0.3,0.07,0,0.1,0,0,0,0,0.06,0.11,-2.423,0.012,-1.182,0,0.003,0.018,0.022,-0.365,-0.503,
0.31,0.07,0,0.1,0,0,0,0,0.06,0.11,-1.845,0.001,-1.09,-0.006,0.003,0.018,0.022,-0.365,-0.503,
0.32,0.07,0,0.1,0,0,0,0,0.06,0.11,-1.845,0.001,-1.09,-0.006,0.048,0.029,-0.08,-0.365,-0.503,
0.33,0.07,0,0.1,0,0,0,0,0.06,0.11,-1.845,0.001,-1.09,-0.006,0.048,0.029,-0.08,-0.423,-0.234,
0.34,0.07,0,0.1,0,0,0,0,0.06,0.11,-1.845,0.001,-1.09,-0.006,0.048,0.029,-0.08,-0.423,-0.234,
0.35,0.07,0,0.1,0,0,0,0,0.06,0.11,-1.845,0.001,-1.09,-0.006,0.048,0.029,-0.08,-0.423,-0.234,
0.36,0.1,0,0.15,0,0,0,0,0.06,0.11,-1.845,0.001,-1.09,-0.006,0.048,0.029,-0.08,-0.423,-0.234,
0.37,0.1,0,0.15,0,0,0,0,0.06,0.11,-1.845,0.001,-1.09,-0.006,0.048,0.029,-0.08,-0.423,-0.234,
0.38,0.1,0,0.15,0,0,0,0,0.1,0.17,-1.845,0.001,-1.09,-0.006,0.048,0.029,-0.08,-0.423,-0.234,
0.39,0.1,0,0.15,0,0,0,0,0.1,0.17,-1.713,0.001,-1.099,-0.034,0.048,0.029,-0.08,-0.423,-0.234,
0.4,0.1,0,0.15,0,0,0,0,0.1,0.17,-1.713,0.001,-1.099,-0.034,0.003,-0.031,-0.069,-0.451,-0.234,
0.41,0.1,0,0.15,0,0,0,0,0.1,0.17,-1.713,0.001,-1.099,-0.034,0.003,-0.031,-0.069,-0.451,-0.348,
0.42,0.1,0,0.15,0,0,0,0,0.1,0.17,-1.713,0.001,-1.099,-0.034,0.003,-0.031,-0.069,-0.451,-0.348,
0.43,0.1,0,0.15,0,0,0,0,0.1,0.17,-1.713,0.001,-1.099,-0.034,0.003,-0.031,-0.069,-0.451,-0.348,
0.44,0.13,0,0.21,0,0,0,0,0.1,0.17,-1.713,0.001,-1.099,-0.034,0.003,-0.031,-0.069,-0.451,-0.348,
0.45,0.13,0,0.21,0,0,0,0,0.1,0.17,-1.713,0.001,-1.099,-0.034,0.003,-0.031,-0.069,-0.451,-0.348,
0.46,0.13,0,0.21,0,0,0,0,0.14,0.23,-0.812,0.001,-1.099,-0.034,0.003,-0.031,-0.069,-0.451,-0.348,
0.47,0.13,0,0.21,0,0,0,0,0.14,0.23,-0.812,0.001,-1.223,0.011,0.053,-0.031,-0.069,-0.451,-0.348,
0.48,0.13,0,0.21,0,0,0,0,0.14,0.23,-0.812,0.001,-1.223,0.011,0.053,0.033,-0.069,-0.396,-0.291,
0.49,0.13,0,0.21,0,0,0,0,0.14,0.23,-0.812,0.001,-1.223,0.011,0.053,0.033,-0.069,-0.396,-0.291,
0.5,0.13,0,0.21,0,0,0,0,0.14,0.23,-0.812,0.001,-1.223,0.011,0.053,0.033,-0.069,-0.396,-0.291,
0.51,0.17,0,0.21,0,0,0,0,0.14,0.23,-0.812,0.001,-1.223,0.011,0.053,0.033,-0.069,-0.396,-0.291,
0.52,0.17,0,0.28,0,0,0,0,0.14,0.23,-0.812,0.001,-1.223,0.011,0.053,0.033,-0.069,-0.396,-0.291,
0.53,0.17,0,0.28,0,0,0,0,0.19,0.23,-0.812,0.001,-1.223,0.011,0.053,0.033,-0.069,-0.396,-0.291,
