count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,-2.413,0,0,0,0,0.268,-0.019,-0.017,-0.004,0.019,
1,-2.413,0,0,0,0,0.268,-0.019,-0.017,-0.004,0.019,
2,-2.413,0,0,0,0,0.268,-0.019,-0.017,-0.004,0.019,
3,-2.413,0,0,0,0,0.356,-0.019,-0.017,-0.004,0.019,
4,-2.413,0,0,0,0,0.356,-0.019,-0.017,-0.004,0.019,
5,-2.413,0,0,0,0,0.356,-0.009,-0.017,-0.004,0.019,
6,-2.413,0,0,0,0,0.356,-0.009,-0.017,-0.004,0.019,
7,-2.413,0,0,0,0,0.356,-0.009,-0.017,0.024,0.019,
8,-2.413,0,0,0,0,0.356,-0.009,-0.017,0.024,0.019,
9,-2.413,0,0,0,0,0.356,-0.009,-0.017,0.024,0.003,
10,-1.481,0,0,0,0,0.356,-0.009,-0.017,0.024,0.003,
11,-1.481,0,0,0,0,0.356,-0.009,-0.017,0.024,0.003,
12,-1.481,0,0,0,0,0.356,-0.009,-0.017,0.024,0.003,
13,-1.481,0,0,0,0,0.356,-0.009,-0.017,0.024,0.003,
14,-1.481,0,0,0,0,0.356,-0.009,-0.017,0.024,0.003,
15,-1.481,0,0,0,0,0.356,-0.009,-0.017,0.024,0.003,
16,-1.481,0,0,0,0,0.46,-0.009,-0.017,0.024,0.003,
17,-1.481,0,0,0,0,0.46,-0.009,-0.017,0.024,0.003,
18,-1.481,0,0,0,0,0.46,-0.009,0.011,0.024,0.003,
19,-1.481,0,0,0,0,0.46,-0.009,0.011,0.024,0.003,
20,-1.481,0,0,0,0,0.46,-0.009,0.011,-0.004,0.003,
21,-1.481,0,0,0,0,0.46,-0.009,0.011,-0.004,0.019,
22,-0.688,0,0,0,0,0.46,-0.009,0.011,-0.004,0.019,
23,-0.688,0,0,0,0,0.46,-0.009,0.011,-0.004,0.019,
24,-0.688,0,0,0,0,0.46,-0.009,0.011,-0.004,0.019,
25,-0.688,0,0,0,0,0.46,-0.009,0.011,-0.004,0.019,
26,-0.688,0,0,0,0,0.46,-0.009,0.011,-0.004,0.019,
27,-0.688,0,0,0,0,0.46,-0.009,0.011,-0.004,0.019,
28,-0.688,0,0,0,0,0.216,-0.009,0.011,-0.004,0.019,
29,-0.688,0,0,0,0,0.216,-0.019,0.011,-0.004,0.019,
30,-0.688,0,0,0,0,0.216,-0.019,0.011,-0.004,0.019,
31,-0.688,0,0,0,0,0.216,-0.019,-0.006,-0.004,0.019,
32,-0.688,0,0,0,0,0.216,-0.019,-0.006,0.001,0.019,
33,-0.688,0,0,0,0,0.216,-0.019,-0.006,0.001,0.019,
