count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0.001,0,0,0,0,-0.44,-0.502,0.203,0.981,-0.008,
1,0.001,0,0,0,0,-0.44,-0.523,0.175,0.975,-0.008,
2,0.001,0,0,0,0,-0.44,-0.523,0.175,0.975,-0.008,
3,0.001,0,0,0,0,-0.44,-0.523,0.175,0.975,-0.008,
4,0.001,0,0,0,0,-0.409,-0.491,0.175,0.975,-0.008,
5,0.001,0,0,0,0,-0.409,-0.491,0.231,1.026,0.015,
6,0.001,0,0,0,0,-0.409,-0.491,0.231,1.026,0.015,
7,0.001,0,0,0,0,-0.409,-0.491,0.231,1.026,0.015,
8,0.001,0,0,0,0,-0.466,-0.513,0.214,0.987,0.015,
9,0.001,0,0,0,0,-0.466,-0.513,0.214,0.987,-0.008,
10,0.001,0,0,0,0,-0.466,-0.513,0.214,0.987,-0.008,
11,0.001,0,0,0,0,-0.485,-0.513,0.214,0.987,-0.008,
12,0.001,0,0,0,0,-0.485,-0.513,0.231,1.009,0.003,
13,0.001,0,0,0,0,-0.485,-0.513,0.231,1.009,0.003,
14,0.001,0,0,0,0,-0.485,-0.513,0.231,1.009,0.003,
15,0.001,0,0,0,-0.006,-0.616,-0.513,0.231,1.009,0.003,
16,0.001,0,0,0,-0.006,-0.616,-0.513,0.209,0.992,0.054,
17,0.002,0,0,0,-0.006,-0.616,-0.513,0.209,0.992,0.054,
18,0.002,0,0,0,-0.006,-0.616,-0.513,0.209,0.992,0.054,
19,0.002,0,0,0,-0.006,-0.653,-0.523,0.209,0.958,0.054,
20,0.002,0,0,0,-0.006,-0.653,-0.523,0.209,0.958,0.06,
21,0.002,0,0,0,-0.006,-0.653,-0.523,0.209,0.958,0.06,
22,0.002,0,0,0,-0.006,-0.624,-0.513,0.209,0.958,0.06,
23,0.002,0,0,0,-0.006,-0.624,-0.513,0.192,0.975,0.088,
24,0.002,0,0,0,-0.006,-0.624,-0.513,0.192,0.975,0.088,
25,0.002,0,0,0,-0.006,-0.624,-0.513,0.192,0.975,0.088,
26,0.002,0,0,0,-0.006,-0.66,-0.502,0.181,0.975,0.088,
27,0.002,0,0,0,-0.006,-0.66,-0.502,0.181,0.947,0.088,
28,0.002,0,0,0,-0.006,-0.66,-0.502,0.181,0.947,0.088,
29,0.002,0,0,0,-0.006,-0.66,-0.502,0.181,0.947,0.088,
30,0.002,0,0,0,-0.006,-0.707,-0.502,0.186,0.947,0.088,
31,0.002,0,0,0,-0.006,-0.707,-0.502,0.186,0.992,0.088,
32,0.002,0,0,0,-0.006,-0.707,-0.502,0.186,0.992,0.088,
33,0.002,0,0,0,-0.006,-0.728,-0.502,0.186,0.992,0.088,
34,0.002,0,0,0,-0.006,-0.728,-0.534,0.214,1.009,0.088,
35,0.002,0,0,0,-0.006,-0.728,-0.534,0.214,1.009,0.127,
36,0.001,0,0,0,-0.006,-0.728,-0.534,0.214,1.009,0.127,
37,0.001,0,0,0,-0.006,-0.666,-0.502,0.214,1.009,0.127,
38,0.001,0,0,0,-0.006,-0.666,-0.502,0.243,0.975,0.122,
39,0.002,0,0,0,-0.006,-0.666,-0.502,0.243,0.975,0.122,
40,0.002,0,0,0,-0.006,-0.666,-0.502,0.243,0.975,0.122,
41,0.002,0,0,0,-0.006,-0.841,-0.513,0.231,0.975,0.122,
42,0.002,0,0,0,-0.006,-0.841,-0.513,0.231,0.953,0.127,
43,0.002,0,0,0,-0.006,-0.841,-0.513,0.231,0.953,0.127,
44,0.002,0,0,0,-0.006,-0.827,-0.513,0.231,0.953,0.127,
45,0.002,0,0,0,-0.006,-0.827,-0.513,0.192,1.003,0.127,
46,0.002,0,0,0,-0.006,-0.827,-0.513,0.192,1.003,0.144,
47,0.002,0,0,0,-0.006,-0.827,-0.513,0.192,1.003,0.144,
48,0.002,0,0,0,-0.006,-0.856,-0.513,0.192,1.003,0.144,
49,0.002,0,0,0,-0.006,-0.856,-0.513,0.214,0.981,0.105,
50,0.001,0,0,0,-0.006,-0.856,-0.513,0.214,0.981,0.105,
51,0.001,0,0,0,-0.006,-0.856,-0.513,0.214,0.981,0.105,
52,0.001,0,0,0,-0.006,-0.764,-0.523,0.214,0.958,0.105,
53,0.001,0,0,0,-0.006,-0.764,-0.523,0.214,0.958,0.122,
54,0.001,0,0,0,-0.006,-0.764,-0.523,0.214,0.958,0.122,
55,0.001,0,0,0,-0.006,-0.721,-0.513,0.214,0.958,0.122,
56,0.001,0,0,0,-0.006,-0.721,-0.513,0.214,0.953,0.172,
57,0.001,0,0,0,-0.006,-0.721,-0.513,0.214,0.953,0.172,
58,0.001,0,0,0,-0.006,-0.803,-0.513,0.214,0.953,0.172,
59,0.001,0,0,0,-0.006,-0.803,-0.523,0.237,1.009,0.172,
60,0.001,0,0,0,-0.006,-0.803,-0.523,0.237,1.009,0.133,
61,0.001,0,0,0,-0.006,-0.803,-0.523,0.237,1.009,0.133,
62,0.001,0,0,0,-0.006,-0.769,-0.523,0.237,1.009,0.133,
63,0.001,0,0,0,-0.006,-0.769,-0.523,0.231,0.981,0.2,
64,0.001,0,0,0,-0.006,-0.769,-0.523,0.231,0.981,0.2,
65,0.001,0,0,0,-0.006,-0.769,-0.523,0.231,0.981,0.2,
66,0.001,0,0,0,-0.006,-0.74,-0.534,0.169,0.975,0.2,
