time (s), lifter (10cm), left pedal pos (10cm), left slider pos (10cm), right pedal pos (10cm), right slider pos (10cm), stock left extend pos (10cm), stock left slider pos (10cm), stock right extend pos (10cm), stock right slider pos (10cm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A), stock left extend current (A), stock left slider current (A), stock right extend current (A), stock right slider current (A)
0,0,0,0,0,0,0,0,0,0,0.029,0.002,0.296,-0.027,-0.034,0.041,0.017,-0.052,-0.062,
0.01,0,0,0,0,0,0,0,0,0,0.029,0.002,0.296,-0.027,-0.034,0.041,0.017,-0.052,-0.062,
0.02,0,0,0,0,0,0,0,0,0,0.029,0.002,0.296,-0.027,-0.034,0.041,0.017,-0.052,-0.062,
0.03,0,0,0,0,0,0,0,0,0,-6.983,-0.008,-0.003,0.011,-0.034,0.041,0.017,-0.052,-0.062,
0.04,0,0,0,0,0,0,0,0,0,-6.983,-0.008,-0.003,0.011,-0.012,-0.028,-0.017,-0.018,-0.062,
0.05,0,0,0,0,0,0,0,0,0,-6.983,-0.008,-0.003,0.011,-0.012,-0.028,-0.017,-0.018,-0.005,
0.06,0,0,0,0,0,0,0,0,0,-6.983,-0.008,-0.003,0.011,-0.012,-0.028,-0.017,-0.018,-0.005,
0.07,0,0,0,0,0,0,0,0,0,-6.983,-0.008,-0.003,0.011,-0.012,-0.028,-0.017,-0.018,-0.005,
0.08,0.02,0,0,0,0,0,0,0,0,-6.983,-0.008,-0.003,0.011,-0.012,-0.028,-0.017,-0.018,-0.005,
0.09,0.02,0,0,0,0,0,0,0,0,-6.983,-0.008,-0.003,0.011,-0.012,-0.028,-0.017,-0.018,-0.005,
0.09999999,0.02,0,0,0,0,0,0,0,0,-5.825,0.002,0.347,-0.015,-0.012,-0.028,-0.017,-0.018,-0.005,
0.11,0.02,0,0,0,0,0,0,0,0,-5.825,0.002,0.347,-0.015,-0.007,0.064,0.029,-0.029,-0.005,
0.12,0.02,0,0,0,0,0,0,0,0,-5.825,0.002,0.347,-0.015,-0.007,0.064,0.029,-0.029,0.052,
0.13,0.02,0,0,0,0,0,0,0,0,-5.825,0.002,0.347,-0.015,-0.007,0.064,0.029,-0.029,0.052,
0.14,0.07,0,0,0,0,0,0,0,0,-5.825,0.002,0.347,-0.015,-0.007,0.064,0.029,-0.029,0.052,
0.15,0.07,0,0,0,0,0,0,0,0,-5.825,0.002,0.347,-0.015,-0.007,0.064,0.029,-0.029,0.052,
0.16,0.07,0,0,0,0,0,0,0,0,-2.982,-0.008,0.052,0.004,0.006,0.064,0.029,-0.029,0.052,
0.17,0.07,0,0,0,0,0,0,0,0,-2.982,-0.008,0.052,0.004,0.006,-0.05,-0.005,-0.052,-0.005,
0.18,0.07,0,0,0,0,0,0,0,0,-2.982,-0.008,0.052,0.004,0.006,-0.05,-0.005,-0.052,-0.005,
0.19,0.12,0,0,0,0,0,0,0,0,-2.982,-0.008,0.052,0.004,0.006,-0.05,-0.005,-0.052,-0.005,
0.2,0.12,0,0,0,0,0,0,0,0,-2.982,-0.008,0.052,0.004,0.006,-0.05,-0.005,-0.052,-0.005,
0.21,0.12,0,0,0,0,0,0,0,0,0.207,-0.008,0.052,0.004,0.006,-0.05,-0.005,-0.052,-0.005,
0.22,0.12,0,0,0,0,0,0,0,0,0.207,0.002,0.022,0.024,0.003,-0.085,-0.005,-0.052,-0.005,
0.23,0.12,0,0,0,0,0,0,0,0,0.207,0.002,0.022,0.024,0.003,-0.085,-0.028,0.028,0.041,
0.24,0.12,0,0,0,0,0,0,0,0,0.207,0.002,0.022,0.024,0.003,-0.085,-0.028,0.028,0.041,
0.25,0.12,0,0,0,0,0,0,0,0,0.207,0.002,0.022,0.024,0.003,-0.085,-0.028,0.028,0.041,
0.26,0.19,0,0,0,0,0,0,0,0,0.207,0.002,0.022,0.024,0.003,-0.085,-0.028,0.028,0.041,
0.27,0.19,0,0,0,0,0,0,0,0,0.207,0.002,0.022,0.024,0.003,-0.085,-0.028,0.028,0.041,
0.28,0.19,0,0,0,0,0,0,0,0,0.037,0.013,0.341,-0.029,0.003,-0.085,-0.028,0.028,0.041,
0.29,0.19,0,0,0,0,0,0,0,0,0.037,0.013,0.341,-0.029,-0.013,0.007,-0.017,0.028,0.041,
0.3,0.19,0,0,0,0,0,0,0,0,0.037,0.013,0.341,-0.029,-0.013,0.007,-0.017,-0.063,0.007,
0.31,0.19,0,0,0,0,0,0,0,0,0.037,0.013,0.341,-0.029,-0.013,0.007,-0.017,-0.063,0.007,
0.32,0.19,0,0,0,0,0,0,0,0,0.037,0.013,0.341,-0.029,-0.013,0.007,-0.017,-0.063,0.007,
0.33,0.26,0,0,0,0,0,0,0,0,0.037,0.013,0.341,-0.029,-0.013,0.007,-0.017,-0.063,0.007,
0.34,0.26,0,0,0,0,0,0,0,0,0.037,0.013,0.341,-0.029,-0.013,0.007,-0.017,-0.063,0.007,
0.35,0.26,0,0,0,0,0,0,0,0,1.502,0.013,0.341,-0.029,-0.013,0.007,-0.017,-0.063,0.007,
0.36,0.26,0,0,0,0,0,0,0,0,1.502,0.013,0.045,0.011,-0.023,0.007,-0.017,-0.063,0.007,
0.37,0.26,0,0,0,0,0,0,0,0,1.502,0.013,0.045,0.011,-0.023,-0.016,0.006,0.073,-0.084,
0.38,0.26,0,0,0,0,0,0,0,0,1.502,0.013,0.045,0.011,-0.023,-0.016,0.006,0.073,-0.084,
0.39,0.26,0,0,0,0,0,0,0,0,1.502,0.013,0.045,0.011,-0.023,-0.016,0.006,0.073,-0.084,
0.4,0.34,0,0,0,0,0,0,0,0,1.502,0.013,0.045,0.011,-0.023,-0.016,0.006,0.073,-0.084,
