count, lifter pos (mm), left pedal pos (mm), left slider pos (mm), right pedal pos (mm), right slider pos (mm), lifter current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
0,0,0,0,0,0,0.023,0.016,0.003,-0.023,0.005,
1,0,0,0,0,0,0.023,0.016,0.003,0.022,-0.024,
2,0,0,0,0,0,0.023,0.016,0.003,0.022,-0.024,
3,0,0,0,0,0,-0.011,0.016,0.003,0.022,-0.024,
4,0,0,0,0,0,-0.011,-0.016,0.003,-0.023,0.027,
5,0,0,0,0,0,-0.011,-0.016,0.003,-0.023,0.027,
6,0,0,0,0,0,0.057,-0.016,0.003,-0.023,0.027,
7,0,0,0,0,0,0.057,-0.016,0.014,-0.04,0.021,
8,0,0,0,0,0,0.057,-0.016,0.014,-0.04,0.021,
9,0,0,0,0,0,-0.023,0.016,0.014,-0.04,0.021,
10,0,0,0,0,0,-0.023,0.016,-0.019,-0.017,-0.007,
11,0,0,0,0,0,-0.023,0.016,-0.019,-0.017,-0.007,
12,0,0,0,0,0,0.034,-0.005,-0.019,-0.017,-0.007,
13,0,0,0,0,0,0.034,-0.005,0.026,-0.029,0.033,
14,0,0,0,0,0,0.034,-0.005,0.026,-0.029,0.033,
15,0,0,0,0,0,0.012,-0.005,0.026,-0.029,0.033,
16,0,0,0,0,0,0.012,-0.005,0.003,-0.006,-0.029,
17,0,0,0,0,0,0.012,-0.005,0.003,-0.006,-0.029,
18,0,0,0,0,0,0,-0.005,0.003,-0.006,-0.029,
19,0,0,0,0,0,0,-0.005,-0.008,0.016,-0.024,
20,0,0,0,0,0,0,-0.005,-0.008,0.016,-0.024,
21,0,0,0,0,0,0,-0.005,-0.008,0.016,-0.024,
22,0,0,0,0,0,0.012,0.016,-0.008,0.016,-0.024,
23,0,0,0,0,0,0.012,0.016,-0.002,0,0.021,
24,0,0,0,0,0,0.012,0.016,-0.002,0,0.021,
25,0,0,0,0,0,0.012,0.016,-0.002,0,0.021,
26,0,0,0,0,0,0.057,-0.005,0.003,0.011,0.021,
27,0,0,0,0,0,0.057,-0.005,0.003,0.011,-0.001,
28,0,0,0,0,0,0.057,-0.005,0.003,0.011,-0.001,
29,0,0,0,0,0,-0.102,0.027,0.003,0.011,-0.001,
30,0,0,0,0,0,-0.102,0.027,-0.008,-0.006,-0.007,
31,0,0,0,0,0,-0.102,0.027,-0.008,-0.006,-0.007,
32,0,0,0,0,0,-0.068,0.027,-0.008,-0.006,-0.007,
33,0,0,0,0,0,-0.068,-0.005,0.031,0.005,-0.012,
34,0,0,0,0,0,-0.068,-0.005,0.031,0.005,-0.012,
35,0,0,0,0,0,-0.068,-0.005,0.031,0.005,-0.012,
36,0,0,0,0,0,-0.023,0.006,-0.008,0.005,-0.012,
37,0,0,0,0,0,-0.023,0.006,-0.008,-0.006,-0.001,
38,0,0,0,0,0,-0.023,0.006,-0.008,-0.006,-0.001,
39,0,0,0,0,0,0.012,0.006,-0.008,-0.006,-0.001,
40,0,0,0,0,0,0.012,0.027,-0.014,0,0.021,
41,0,0,0,0,0,0.012,0.027,-0.014,0,0.021,
42,0,0,0,0,0,0.012,0.027,-0.014,0,0.021,
43,0,0,0,0,0,0.012,0.016,0.003,-0.023,0.021,
44,0,0,0,0,0,0.012,0.016,0.003,-0.023,0.01,
45,0,0,0,0,0,0.012,0.016,0.003,-0.023,0.01,
46,0,0,0,0,0,0.023,0.016,0.003,-0.023,0.01,
47,0,0,0,0,0,0.023,0.006,0.003,0.005,-0.012,
48,0,0,0,0,0,0.023,0.006,0.003,0.005,-0.012,
49,0,0,0,0,0,0.023,0.006,0.003,0.005,-0.012,
50,0,0,0,0,0,0.046,-0.005,-0.008,0.005,-0.012,
51,0,0,0,0,0,0.046,-0.005,-0.008,-0.045,0.016,
52,0,0,0,0,0,0.046,-0.005,-0.008,-0.045,0.016,
53,0,0,0,0,0,0.012,-0.005,-0.008,-0.045,0.016,
54,0,0,0,0,0,0.012,-0.005,-0.014,0.028,-0.041,
55,0,0,0,0,0,0.012,-0.005,-0.014,0.028,-0.041,
56,0,0,0,0,0,0.012,-0.005,-0.014,0.028,-0.041,
57,0,0,0,0,0,0.023,0.016,0.026,0.028,-0.041,
58,0,0,0,0,0,0.023,0.016,0.026,0.005,0.01,
59,0,0,0,0,0,0.023,0.016,0.026,0.005,0.01,
60,0,0,0,0,0,-0.023,0.016,0.026,0.005,0.01,
61,0,0,0,0,0,-0.023,-0.005,0.026,0.011,0.01,
62,0,0,0,0,0,-0.023,-0.005,0.026,0.011,-0.001,
63,0,0,0,0,0,-0.023,-0.005,0.026,0.011,-0.001,
64,0,0,0,0,0,0.012,0.006,0.026,0.011,-0.001,
65,0,0,0,0,0,0.012,0.006,0.02,-0.023,-0.001,
66,0,0,0,0,0,0.012,0.006,0.02,-0.023,-0.001,
67,0,0,0,0,0,0.012,0.006,0.02,-0.023,-0.001,
68,0,0,0,0,0,-0.045,0.006,-0.014,-0.023,-0.001,
69,0,0,0,0,0,-0.045,0.006,-0.014,0.022,-0.007,
70,0,0,0,0,0,-0.045,0.006,-0.014,0.022,-0.007,
71,0,0,0,0,0,0.046,0.006,-0.014,0.022,-0.007,
72,0,0,0,0,0,0.046,-0.005,0.009,0.028,-0.007,
73,0,0,0,0,0,0.046,-0.005,0.009,0.028,-0.018,
74,0,0,0,0,0,0.046,-0.005,0.009,0.028,-0.018,
75,0,0,0,0,0,0,-0.016,0.009,0.028,-0.018,
76,0,0,0,0,0,0,-0.016,-0.008,0.005,-0.001,
77,0,0,0,0,0,0,-0.016,-0.008,0.005,-0.001,
78,0,0,0,0,0,0,-0.016,-0.008,0.005,-0.001,
79,0,0,0,0,0,-0.011,-0.005,-0.019,-0.006,-0.001,
80,0,0,0,0,0,-0.011,-0.005,-0.019,-0.006,0.01,
81,0,0,0,0,0,-0.011,-0.005,-0.019,-0.006,0.01,
82,0,0,0,0,0,-0.102,-0.005,-0.019,-0.006,0.01,
83,0,0,0,0,0,-0.102,-0.005,0.037,0.005,0.005,
84,0,0,0,0,0,-0.102,-0.005,0.037,0.005,0.005,
85,0,0,0,0,0,-0.102,-0.005,0.037,0.005,0.005,
86,0,0,0,0,0,0,-0.005,0.037,0.005,0.005,
87,0,0,0,0,0,0,-0.005,0.014,-0.012,0.021,
88,0,0,0,0,0,0,-0.005,0.014,-0.012,0.021,
89,0,0,0,0,0,0,-0.005,0.014,-0.012,0.021,
90,0,0,0,0,0,0.023,0.027,0.014,-0.012,0.021,
91,0,0,0,0,0,0.023,0.027,0.003,0,0.005,
92,0,0,0,0,0,0.023,0.027,0.003,0,0.005,
93,0,0,0,0,0,0.023,0.027,0.003,0,0.005,
94,0,0,0,0,0,0.069,0.006,0.003,0,0.005,
95,0,0,0,0,0,0.069,0.006,-0.008,-0.012,0.016,
96,0,0,0,0,0,0.069,0.006,-0.008,-0.012,0.016,
97,0,0,0,0,0,0.069,0.006,-0.008,-0.012,0.016,
98,0,0,0,0,0,-0.08,-0.005,-0.008,-0.012,0.016,
99,0,0,0,0,0,-0.08,-0.005,-0.002,-0.017,0.005,
100,0,0,0,0,0,-0.08,-0.005,-0.002,-0.017,0.005,
101,0,0,0,0,0,-0.08,-0.005,-0.002,-0.017,0.005,
102,0,0,0,0,0,-0.011,0.006,0.02,-0.017,0.005,
103,0,0,0,0,0,-0.011,0.006,0.02,0,-0.007,
104,0,0,0,0,0,-0.011,0.006,0.02,0,-0.007,
105,0,0,0,0,0,0.034,0.006,0.02,0,-0.007,
106,0,0,0,0,0,0.034,-0.005,-0.002,0,-0.007,
107,0,0,0,0,0,0.034,-0.005,-0.002,0,-0.012,
108,0,0,0,0,0,0.034,-0.005,-0.002,0,-0.012,
109,0,0,0,0,0,0.069,-0.005,-0.002,0,-0.012,
110,0,0,0,0,0,0.069,-0.005,0.003,-0.045,0.016,
111,0,0,0,0,0,0.069,-0.005,0.003,-0.045,0.016,
112,0,0,0,0,0,0.069,-0.005,0.003,-0.045,0.016,
113,0,0,0,0,0,-0.068,-0.005,0.003,-0.045,0.016,
114,0,0,0,0,0,-0.068,-0.005,0.003,-0.006,-0.001,
115,0,0,0,0,0,-0.068,-0.005,0.003,-0.006,-0.001,
116,0,0,0,0,0,-0.068,-0.005,0.003,-0.006,-0.001,
117,0,0,0,0,0,0.023,0.027,0.02,-0.006,-0.001,
118,0,0,0,0,0,0.023,0.027,0.02,0.045,-0.001,
119,0,0,0,0,0,0.023,0.027,0.02,0.045,-0.001,
120,0,0,0,0,0,-0.08,0.027,0.02,0.045,-0.001,
121,0,0,0,0,0,-0.08,-0.005,-0.019,-0.012,0.01,
122,0,0,0,0,0,-0.08,-0.005,-0.019,-0.012,0.01,
123,0,0,0,0,0,-0.08,-0.005,-0.019,-0.012,0.01,
124,0,0,0,0,0,0.023,-0.005,-0.019,-0.012,0.01,
125,0,0,0,0,0,0.023,-0.005,0.037,-0.023,-0.012,
126,0,0,0,0,0,0.023,-0.005,0.037,-0.023,-0.012,
127,0,0,0,0,0,0.023,-0.005,0.037,-0.023,-0.012,
128,0,0,0,0,0,-0.011,-0.005,-0.014,-0.023,-0.012,
129,0,0,0,0,0,-0.011,-0.005,-0.014,-0.006,0.033,
130,0,0,0,0,0,-0.011,-0.005,-0.014,-0.006,0.033,
131,0,0,0,0,0,-0.011,-0.005,-0.014,-0.006,0.033,
132,0,0,0,0,0,0.057,-0.016,-0.025,-0.04,0.033,
133,0,0,0,0,0,0.057,-0.016,-0.025,-0.04,0.01,
134,0,0,0,0,0,0.057,-0.016,-0.025,-0.04,0.01,
135,0,0,0,0,0,-0.034,-0.016,-0.025,-0.04,0.01,
136,0,0,0,0,0,-0.034,-0.005,-0.002,0,0.01,
137,0,0,0,0,0,-0.034,-0.005,-0.002,0,0.016,
138,0,0,0,0,0,-0.034,-0.005,-0.002,0,0.016,
139,0,0,0,0,0,0.046,0.006,-0.002,0,0.016,
140,0,0,0,0,0,0.046,0.006,-0.008,0.011,-0.035,
141,0,0,0,0,0,0.046,0.006,-0.008,0.011,-0.035,
142,0,0,0,0,0,0.046,0.006,-0.008,0.011,-0.035,
143,0,0,0,0,0,-0.045,0.016,-0.002,0.011,-0.035,
144,0,0,0,0,0,-0.045,0.016,-0.002,-0.017,0.021,
145,0,0,0,0,0,-0.045,0.016,-0.002,-0.017,0.021,
146,0,0,0,0,0,-0.045,0.016,-0.002,-0.017,0.021,
147,0,0,0,0,0,-0.023,0.006,-0.002,-0.017,0.021,
148,0,0,0,0,0,-0.023,0.006,-0.002,0.028,0.01,
149,0,0,0,0,0,-0.023,0.006,-0.002,0.028,0.01,
150,0,0,0,0,0,-0.023,0.006,-0.002,0.028,0.01,
151,0,0,0,0,0,0.08,0.006,0.02,0.033,0.01,
152,0,0,0,0,0,0.08,0.006,0.02,0.033,-0.018,
153,0,0,0,0,0,0.08,0.006,0.02,0.033,-0.018,
154,0,0,0,0,0,0.046,-0.005,0.02,0.033,-0.018,
155,0,0,0,0,0,0.046,-0.005,0.031,0.028,-0.007,
156,0,0,0,0,0,0.046,-0.005,0.031,0.028,-0.007,
157,0,0,0,0,0,0.046,-0.005,0.031,0.028,-0.007,
158,0,0,0,0,0,0,0.027,0.031,0.028,-0.007,
159,0,0,0,0,0,0,0.027,0.031,-0.012,-0.012,
160,0,0,0,0,0,0,0.027,0.031,-0.012,-0.012,
161,0,0,0,0,0,-0.068,0.027,0.031,-0.012,-0.012,
162,0,0,0,0,0,-0.068,-0.005,0.003,-0.006,-0.012,
163,0,0,0,0,0,-0.068,-0.005,0.003,-0.006,0.01,
164,0,0,0,0,0,-0.068,-0.005,0.003,-0.006,0.01,
165,0,0,0,0,0,0.012,-0.005,0.003,-0.006,0.01,
166,0,0,0,0,0,0.012,-0.005,-0.002,-0.029,-0.001,
167,0,0,0,0,0,0.012,-0.005,-0.002,-0.029,-0.001,
168,0,0,0,0,0,0.012,-0.005,-0.002,-0.029,-0.001,
169,0,0,0,0,0,-0.011,-0.016,0.031,-0.029,-0.001,
170,0,0,0,0,0,-0.011,-0.016,0.031,-0.006,0.033,
171,0,0,0,0,0,-0.011,-0.016,0.031,-0.006,0.033,
172,0,0,0,0,0,0.069,-0.016,0.031,-0.006,0.033,
173,0,0,0,0,0,0.069,-0.016,-0.008,0.022,0.033,
174,0,0,0,0,0,0.069,-0.016,-0.008,0.022,0.005,
175,0,0,0,0,0,0.069,-0.016,-0.008,0.022,0.005,
176,0,0,0,0,0,0.023,0.006,-0.008,0.022,0.005,
177,0,0,0,0,0,0.023,0.006,-0.019,-0.017,-0.024,
178,0,0,0,0,0,0.023,0.006,-0.019,-0.017,-0.024,
179,0,0,0,0,0,0.023,0.006,-0.019,-0.017,-0.024,
180,0,0,0,0,0,0.034,-0.005,-0.002,-0.017,-0.024,
181,0,0,0,0,0,0.034,-0.005,-0.002,0.011,0.021,
182,0,0,0,0,0,0.034,-0.005,-0.002,0.011,0.021,
183,0,0,0,0,0,0.034,-0.005,-0.002,0.011,0.021,
184,0,0,0,0,0,-0.011,0.006,-0.014,-0.017,0.021,
185,0,0,0,0,0,-0.011,0.006,-0.014,-0.017,-0.001,
186,0,0,0,0,0,-0.011,0.006,-0.014,-0.017,-0.001,
187,0,0,0,0,0,0.012,0.006,-0.014,-0.017,-0.001,
188,0,0,0,0,0,0.012,-0.005,0.003,0.022,0.01,
189,0,0,0,0,0,0.012,-0.005,0.003,0.022,0.01,
190,0,0,0,0,0,0.012,-0.005,0.003,0.022,0.01,
191,0,0,0,0,0,-0.034,0.006,0.009,0.022,0.01,
192,0,0,0,0,0,-0.034,0.006,0.009,-0.057,-0.001,
193,0,0,0,0,0,-0.034,0.006,0.009,-0.057,-0.001,
194,0,0,0,0,0,0.046,0.006,0.009,-0.057,-0.001,
195,0,0,0,0,0,0.046,-0.005,0.003,-0.04,-0.001,
196,0,0,0,0,0,0.046,-0.005,0.003,-0.04,-0.007,
197,0,0,0,0,0,0.046,-0.005,0.003,-0.04,-0.007,
198,0,0,0,0,0,0.08,0.016,0.003,-0.04,-0.007,
199,0,0,0,0,0,0.08,0.016,-0.008,0,-0.029,
200,0,0,0,0,0,0.08,0.016,-0.008,0,-0.029,
201,0,0,0,0,0,0.08,0.016,-0.008,0,-0.029,
202,0,0,0,0,0,-0.011,0.016,0.003,0,-0.029,
203,0,0,0,0,0,-0.011,0.016,0.003,-0.006,0.021,
204,0,0,0,0,0,-0.011,0.016,0.003,-0.006,0.021,
205,0,0,0,0,0,-0.011,0.016,0.003,-0.006,0.021,
206,0,0,0,0,0,0.057,-0.005,-0.008,0.011,0.021,
207,0,0,0,0,0,0.057,-0.005,-0.008,0.011,-0.007,
208,0,0,0,0,0,0.057,-0.005,-0.008,0.011,-0.007,
209,0,0,0,0,0,-0.068,-0.005,-0.008,0.011,-0.007,
210,0,0,0,0,0,-0.068,-0.005,0.014,-0.006,0.021,
211,0,0,0,0,0,-0.068,-0.005,0.014,-0.006,0.021,
212,0,0,0,0,0,-0.068,-0.005,0.014,-0.006,0.021,
213,0,0,0,0,0,-0.045,-0.005,0.014,-0.006,0.021,
214,0,0,0,0,0,-0.045,-0.005,-0.014,0.016,0.027,
215,0,0,0,0,0,-0.045,-0.005,-0.014,0.016,0.027,
216,0,0,0,0,0,-0.045,-0.005,-0.014,0.016,0.027,
217,0,0,0,0,0,0.023,-0.005,-0.025,0.016,0.027,
218,0,0,0,0,0,0.023,-0.005,-0.025,-0.006,-0.007,
219,0,0,0,0,0,0.023,-0.005,-0.025,-0.006,-0.007,
220,0,0,0,0,0,0.023,-0.005,-0.025,-0.006,-0.007,
221,0,0,0,0,0,0.034,-0.005,-0.002,-0.006,-0.007,
222,0,0,0,0,0,0.034,-0.005,-0.002,0.011,-0.029,
223,0,0,0,0,0,0.034,-0.005,-0.002,0.011,-0.029,
224,0,0,0,0,0,0.057,-0.005,-0.002,0.011,-0.029,
225,0,0,0,0,0,0.057,-0.005,0.02,-0.045,-0.029,
226,0,0,0,0,0,0.057,-0.005,0.02,-0.045,0.01,
227,0,0,0,0,0,0.057,-0.005,0.02,-0.045,0.01,
228,0,0,0,0,0,-0.045,-0.005,0.02,-0.045,0.01,
229,0,0,0,0,0,-0.045,-0.005,-0.002,0.011,0.01,
230,0,0,0,0,0,-0.045,-0.005,-0.002,0.011,0.01,
