count, Stick Right Slider (10cm), left pedal pos (cm), left slider pos (cm), right pedal pos (cm), right slider pos (cm), current (A), left pedal current (A), left slider current (A), right pedal current (A), right slider current (A)
4.62,1.92,0,0,0,0,0.069,0,0,0,0,
4.63,1.92,0,0,0,0,0.069,0,0,0,0,
4.64,1.86,0,0,0,0,0.065,0,0,0,0,
4.65,1.86,0,0,0,0,0.065,0,0,0,0,
4.66,1.8,0,0,0,0,0.164,0,0,0,0,
4.67,1.8,0,0,0,0,0.164,0,0,0,0,
4.68,1.75,0,0,0,0,0.164,0,0,0,0,
4.69,1.75,0,0,0,0,0.133,0,0,0,0,
4.7,1.75,0,0,0,0,0.133,0,0,0,0,
4.71,1.69,0,0,0,0,0.046,0,0,0,0,
4.72,1.69,0,0,0,0,0.046,0,0,0,0,
4.73,1.64,0,0,0,0,0.179,0,0,0,0,
4.74,1.64,0,0,0,0,0.179,0,0,0,0,
4.75,1.59,0,0,0,0,0.179,0,0,0,0,
4.76,1.59,0,0,0,0,0.157,0,0,0,0,
4.77,1.59,0,0,0,0,0.157,0,0,0,0,
4.78,1.54,0,0,0,0,0.123,0,0,0,0,
4.79,1.54,0,0,0,0,0.123,0,0,0,0,
4.8,1.49,0,0,0,0,0.234,0,0,0,0,
4.81,1.49,0,0,0,0,0.234,0,0,0,0,
4.82,1.44,0,0,0,0,0.158,0,0,0,0,
4.83,1.44,0,0,0,0,0.158,0,0,0,0,
4.84,1.39,0,0,0,0,0.158,0,0,0,0,
4.85,1.39,0,0,0,0,0.183,0,0,0,0,
4.86,1.39,0,0,0,0,0.183,0,0,0,0,
4.87,1.34,0,0,0,0,0.059,0,0,0,0,
4.88,1.34,0,0,0,0,0.059,0,0,0,0,
4.89,1.3,0,0,0,0,0.231,0,0,0,0,
4.9,1.3,0,0,0,0,0.231,0,0,0,0,
4.91,1.25,0,0,0,0,0.183,0,0,0,0,
4.92,1.25,0,0,0,0,0.183,0,0,0,0,
4.93,1.25,0,0,0,0,0.183,0,0,0,0,
4.94,1.2,0,0,0,0,0.189,0,0,0,0,
4.95,1.2,0,0,0,0,0.189,0,0,0,0,
4.96,1.16,0,0,0,0,0.175,0,0,0,0,
4.97,1.16,0,0,0,0,0.175,0,0,0,0,
4.98,1.12,0,0,0,0,0.18,0,0,0,0,
4.99,1.12,0,0,0,0,0.18,0,0,0,0,
5,1.12,0,0,0,0,0.18,0,0,0,0,
5.01,1.07,0,0,0,0,0.108,0,0,0,0,
5.02,1.07,0,0,0,0,0.108,0,0,0,0,
5.03,1.03,0,0,0,0,0.199,0,0,0,0,
5.04,1.03,0,0,0,0,0.199,0,0,0,0,
5.05,0.99,0,0,0,0,0.199,0,0,0,0,
5.06,0.99,0,0,0,0,0.193,0,0,0,0,
5.07,0.99,0,0,0,0,0.193,0,0,0,0,
5.08,0.95,0,0,0,0,0.184,0,0,0,0,
5.09,0.95,0,0,0,0,0.184,0,0,0,0,
5.1,0.91,0,0,0,0,0.202,0,0,0,0,
5.11,0.91,0,0,0,0,0.202,0,0,0,0,
5.12,0.87,0,0,0,0,0.22,0,0,0,0,
5.13,0.87,0,0,0,0,0.22,0,0,0,0,
5.14,0.87,0,0,0,0,0.22,0,0,0,0,
5.15,0.83,0,0,0,0,0.151,0,0,0,0,
5.16,0.83,0,0,0,0,0.151,0,0,0,0,
5.17,0.79,0,0,0,0,0.192,0,0,0,0,
5.18,0.79,0,0,0,0,0.192,0,0,0,0,
5.19,0.76,0,0,0,0,0.213,0,0,0,0,
5.2,0.76,0,0,0,0,0.213,0,0,0,0,
5.21,0.76,0,0,0,0,0.213,0,0,0,0,
5.22,0.72,0,0,0,0,0.07,0,0,0,0,
5.23,0.72,0,0,0,0,0.07,0,0,0,0,
5.24,0.69,0,0,0,0,0.102,0,0,0,0,
5.25,0.69,0,0,0,0,0.102,0,0,0,0,
5.26,0.65,0,0,0,0,0.102,0,0,0,0,
5.27,0.65,0,0,0,0,0.13,0,0,0,0,
5.28,0.65,0,0,0,0,0.13,0,0,0,0,
5.29,0.62,0,0,0,0,0.063,0,0,0,0,
5.3,0.62,0,0,0,0,0.063,0,0,0,0,
5.31,0.59,0,0,0,0,0.147,0,0,0,0,
5.32,0.59,0,0,0,0,0.147,0,0,0,0,
5.33,0.56,0,0,0,0,0.21,0,0,0,0,
5.34,0.56,0,0,0,0,0.21,0,0,0,0,
5.35,0.56,0,0,0,0,0.21,0,0,0,0,
5.36,0.53,0,0,0,0,0.112,0,0,0,0,
5.37,0.53,0,0,0,0,0.112,0,0,0,0,
5.38,0.5,0,0,0,0,0.112,0,0,0,0,
5.39,0.5,0,0,0,0,0.112,0,0,0,0,
5.4,0.47,0,0,0,0,0.17,0,0,0,0,
5.41,0.47,0,0,0,0,0.17,0,0,0,0,
5.42,0.44,0,0,0,0,0.113,0,0,0,0,
5.43,0.44,0,0,0,0,0.113,0,0,0,0,
5.44,0.41,0,0,0,0,0.113,0,0,0,0,
5.45,0.41,0,0,0,0,0.124,0,0,0,0,
5.46,0.41,0,0,0,0,0.124,0,0,0,0,
5.47,0.39,0,0,0,0,0.121,0,0,0,0,
5.48,0.39,0,0,0,0,0.121,0,0,0,0,
5.49,0.36,0,0,0,0,0.112,0,0,0,0,
5.5,0.36,0,0,0,0,0.112,0,0,0,0,
5.51,0.34,0,0,0,0,0.112,0,0,0,0,
5.52,0.34,0,0,0,0,0.129,0,0,0,0,
5.53,0.34,0,0,0,0,0.129,0,0,0,0,
5.54,0.31,0,0,0,0,0.082,0,0,0,0,
5.55,0.31,0,0,0,0,0.082,0,0,0,0,
5.56,0.29,0,0,0,0,0.047,0,0,0,0,
5.57,0.29,0,0,0,0,0.047,0,0,0,0,
5.58,0.27,0,0,0,0,0.047,0,0,0,0,
5.59,0.27,0,0,0,0,0.142,0,0,0,0,
5.6,0.27,0,0,0,0,0.142,0,0,0,0,
5.61,0.25,0,0,0,0,0.084,0,0,0,0,
5.62,0.25,0,0,0,0,0.084,0,0,0,0,
5.63,0.23,0,0,0,0,-0.124,0,0,0,0,
5.64,0.23,0,0,0,0,-0.124,0,0,0,0,
5.65,0.21,0,0,0,0,-0.124,0,0,0,0,
5.66,0.21,0,0,0,0,0.117,0,0,0,0,
5.67,0.21,0,0,0,0,0.117,0,0,0,0,
5.68,0.19,0,0,0,0,0.117,0,0,0,0,
5.69,0.19,0,0,0,0,-2.592,0,0,0,0,
5.7,0.19,0,0,0,0,-2.592,0,0,0,0,
5.71,0.17,0,0,0,0,-2.592,0,0,0,0,
5.72,0.17,0,0,0,0,-2.713,0,0,0,0,
5.73,0.17,0,0,0,0,-2.713,0,0,0,0,
5.74,0.18,0,0,0,0,-3.06,0,0,0,0,
5.75,0.18,0,0,0,0,-3.06,0,0,0,0,
5.76,0.21,0,0,0,0,-3.263,0,0,0,0,
5.77,0.21,0,0,0,0,-3.263,0,0,0,0,
5.78,0.26,0,0,0,0,-3.263,0,0,0,0,
5.79,0.26,0,0,0,0,-3.179,0,0,0,0,
5.8,0.26,0,0,0,0,-3.179,0,0,0,0,
5.81,0.32,0,0,0,0,-3.228,0,0,0,0,
5.82,0.32,0,0,0,0,-3.228,0,0,0,0,
5.83,0.4,0,0,0,0,-3.42,0,0,0,0,
5.84,0.4,0,0,0,0,-3.42,0,0,0,0,
5.85,0.5,0,0,0,0,-3.42,0,0,0,0,
5.86,0.5,0,0,0,0,-3.473,0,0,0,0,
5.87,0.5,0,0,0,0,-3.473,0,0,0,0,
5.88,0.61,0,0,0,0,-3.382,0,0,0,0,
5.89,0.61,0,0,0,0,-3.382,0,0,0,0,
5.9,0.75,0,0,0,0,-1.604,0,0,0,0,
5.91,0.75,0,0,0,0,-1.604,0,0,0,0,
5.92,0.89,0,0,0,0,-1.604,0,0,0,0,
5.93,0.89,0,0,0,0,-0.94,0,0,0,0,
5.94,0.89,0,0,0,0,-0.94,0,0,0,0,
5.95,1.04,0,0,0,0,-0.977,0,0,0,0,
5.96,1.04,0,0,0,0,-0.977,0,0,0,0,
5.97,1.19,0,0,0,0,-0.198,0,0,0,0,
5.98,1.19,0,0,0,0,-0.198,0,0,0,0,
5.99,1.19,0,0,0,0,-0.198,0,0,0,0,
6,1.35,0,0,0,0,-0.451,0,0,0,0,
6.01,1.35,0,0,0,0,-0.451,0,0,0,0,
6.02,1.49,0,0,0,0,-0.646,0,0,0,0,
6.03,1.49,0,0,0,0,-0.646,0,0,0,0,
6.04,1.64,0,0,0,0,-0.091,0,0,0,0,
6.05,1.64,0,0,0,0,-0.091,0,0,0,0,
6.06,1.64,0,0,0,0,-0.091,0,0,0,0,
6.07,1.79,0,0,0,0,-0.391,0,0,0,0,
6.08,1.79,0,0,0,0,-0.391,0,0,0,0,
6.09,1.96,0,0,0,0,-0.136,0,0,0,0,
6.1,1.96,0,0,0,0,-0.136,0,0,0,0,
6.11,1.96,0,0,0,0,-0.136,0,0,0,0,
6.12,2.1,0,0,0,0,2.667,0,0,0,0,
6.13,2.1,0,0,0,0,2.667,0,0,0,0,
6.14,2.23,0,0,0,0,2.019,0,0,0,0,
6.15,2.23,0,0,0,0,2.019,0,0,0,0,
6.16,2.34,0,0,0,0,1.417,0,0,0,0,
6.17,2.34,0,0,0,0,1.417,0,0,0,0,
6.18,2.34,0,0,0,0,1.417,0,0,0,0,
6.19,2.43,0,0,0,0,0.907,0,0,0,0,
6.2,2.43,0,0,0,0,0.907,0,0,0,0,
6.21,2.52,0,0,0,0,0.926,0,0,0,0,
6.22,2.52,0,0,0,0,0.926,0,0,0,0,
6.23,2.6,0,0,0,0,1.017,0,0,0,0,
6.24,2.6,0,0,0,0,1.017,0,0,0,0,
6.25,2.68,0,0,0,0,1.017,0,0,0,0,
6.26,2.68,0,0,0,0,1.021,0,0,0,0,
6.27,2.68,0,0,0,0,1.021,0,0,0,0,
6.28,2.74,0,0,0,0,0.896,0,0,0,0,
6.29,2.74,0,0,0,0,0.896,0,0,0,0,
6.3,2.8,0,0,0,0,0.846,0,0,0,0,
6.31,2.8,0,0,0,0,0.846,0,0,0,0,
6.32,2.85,0,0,0,0,0.846,0,0,0,0,
6.33,2.85,0,0,0,0,0.958,0,0,0,0,
6.34,2.85,0,0,0,0,0.958,0,0,0,0,
6.35,2.89,0,0,0,0,1.016,0,0,0,0,
6.36,2.89,0,0,0,0,1.016,0,0,0,0,
6.37,2.93,0,0,0,0,0.948,0,0,0,0,
6.38,2.93,0,0,0,0,0.948,0,0,0,0,
6.39,2.96,0,0,0,0,0.948,0,0,0,0,
6.4,2.96,0,0,0,0,0.962,0,0,0,0,
6.41,2.96,0,0,0,0,0.962,0,0,0,0,
6.42,2.98,0,0,0,0,0.055,0,0,0,0,
6.43,2.98,0,0,0,0,0.055,0,0,0,0,
6.44,3,0,0,0,0,0.172,0,0,0,0,
6.45,3,0,0,0,0,0.172,0,0,0,0,
6.46,3.02,0,0,0,0,-0.036,0,0,0,0,
6.47,3.02,0,0,0,0,-0.036,0,0,0,0,
6.48,3.02,0,0,0,0,-0.036,0,0,0,0,
6.49,3.03,0,0,0,0,0.093,0,0,0,0,
6.5,3.03,0,0,0,0,0.093,0,0,0,0,
6.51,3.05,0,0,0,0,0.15,0,0,0,0,
6.52,3.05,0,0,0,0,0.15,0,0,0,0,
6.53,3.06,0,0,0,0,0.15,0,0,0,0,
6.54,3.06,0,0,0,0,0.081,0,0,0,0,
6.55,3.06,0,0,0,0,0.081,0,0,0,0,
6.56,3.07,0,0,0,0,0.11,0,0,0,0,
6.57,3.07,0,0,0,0,0.11,0,0,0,0,
6.58,3.07,0,0,0,0,0.096,0,0,0,0,
6.59,3.07,0,0,0,0,0.096,0,0,0,0,
6.6,3.08,0,0,0,0,0.096,0,0,0,0,
6.61,3.08,0,0,0,0,0.12,0,0,0,0,
6.62,3.08,0,0,0,0,0.12,0,0,0,0,
6.63,3.08,0,0,0,0,0.127,0,0,0,0,
6.64,3.08,0,0,0,0,0.127,0,0,0,0,
6.65,3.08,0,0,0,0,0.125,0,0,0,0,
6.66,3.08,0,0,0,0,0.125,0,0,0,0,
6.67,3.08,0,0,0,0,0.125,0,0,0,0,
6.68,3.08,0,0,0,0,0.187,0,0,0,0,
6.69,3.08,0,0,0,0,0.187,0,0,0,0,
6.7,3.08,0,0,0,0,0.455,0,0,0,0,
6.71,3.08,0,0,0,0,0.455,0,0,0,0,
6.72,3.08,0,0,0,0,0.49,0,0,0,0,
6.73,3.08,0,0,0,0,0.49,0,0,0,0,
6.74,3.08,0,0,0,0,0.49,0,0,0,0,
6.75,3.07,0,0,0,0,0.539,0,0,0,0,
6.76,3.07,0,0,0,0,0.539,0,0,0,0,
6.77,3.07,0,0,0,0,0.536,0,0,0,0,
6.78,3.07,0,0,0,0,0.536,0,0,0,0,
6.79,3.06,0,0,0,0,0.536,0,0,0,0,
6.8,3.06,0,0,0,0,0.408,0,0,0,0,
6.81,3.06,0,0,0,0,0.408,0,0,0,0,
6.82,3.04,0,0,0,0,0.511,0,0,0,0,
6.83,3.04,0,0,0,0,0.511,0,0,0,0,
6.84,3.03,0,0,0,0,0.561,0,0,0,0,
6.85,3.03,0,0,0,0,0.561,0,0,0,0,
6.86,3.02,0,0,0,0,0.533,0,0,0,0,
6.87,3.02,0,0,0,0,0.533,0,0,0,0,
6.88,3.02,0,0,0,0,0.533,0,0,0,0,
6.89,3,0,0,0,0,0.507,0,0,0,0,
6.9,3,0,0,0,0,0.507,0,0,0,0,
6.91,2.98,0,0,0,0,0.48,0,0,0,0,
6.92,2.98,0,0,0,0,0.48,0,0,0,0,
6.93,2.96,0,0,0,0,0.576,0,0,0,0,
6.94,2.96,0,0,0,0,0.576,0,0,0,0,
6.95,2.94,0,0,0,0,0.576,0,0,0,0,
6.96,2.94,0,0,0,0,0.478,0,0,0,0,
6.97,2.94,0,0,0,0,0.478,0,0,0,0,
6.98,2.91,0,0,0,0,0.548,0,0,0,0,
6.99,2.91,0,0,0,0,0.548,0,0,0,0,
7,2.88,0,0,0,0,0.524,0,0,0,0,
7.01,2.88,0,0,0,0,0.524,0,0,0,0,
7.02,2.85,0,0,0,0,0.524,0,0,0,0,
7.03,2.85,0,0,0,0,0.642,0,0,0,0,
7.04,2.85,0,0,0,0,0.642,0,0,0,0,
7.05,2.82,0,0,0,0,0.614,0,0,0,0,
7.06,2.82,0,0,0,0,0.614,0,0,0,0,
7.07,2.78,0,0,0,0,0.614,0,0,0,0,
7.08,2.78,0,0,0,0,0.526,0,0,0,0,
7.09,2.78,0,0,0,0,0.526,0,0,0,0,
7.1,2.75,0,0,0,0,0.559,0,0,0,0,
7.11,2.75,0,0,0,0,0.559,0,0,0,0,
7.12,2.71,0,0,0,0,0.628,0,0,0,0,
7.13,2.71,0,0,0,0,0.628,0,0,0,0,
7.14,2.68,0,0,0,0,0.628,0,0,0,0,
7.15,2.68,0,0,0,0,0.688,0,0,0,0,
7.16,2.68,0,0,0,0,0.688,0,0,0,0,
7.17,2.63,0,0,0,0,0.584,0,0,0,0,
7.18,2.63,0,0,0,0,0.584,0,0,0,0,
7.19,2.59,0,0,0,0,0.578,0,0,0,0,
7.2,2.59,0,0,0,0,0.578,0,0,0,0,
7.21,2.55,0,0,0,0,0.602,0,0,0,0,
7.22,2.55,0,0,0,0,0.602,0,0,0,0,
7.23,2.5,0,0,0,0,0.602,0,0,0,0,
7.24,2.5,0,0,0,0,0.673,0,0,0,0,
7.25,2.5,0,0,0,0,0.673,0,0,0,0,
7.26,2.45,0,0,0,0,0.531,0,0,0,0,
7.27,2.45,0,0,0,0,0.531,0,0,0,0,
7.28,2.4,0,0,0,0,0.58,0,0,0,0,
7.29,2.4,0,0,0,0,0.58,0,0,0,0,
7.3,2.35,0,0,0,0,0.58,0,0,0,0,
7.31,2.35,0,0,0,0,0.613,0,0,0,0,
7.32,2.35,0,0,0,0,0.613,0,0,0,0,
7.33,2.3,0,0,0,0,0.544,0,0,0,0,
7.34,2.3,0,0,0,0,0.544,0,0,0,0,
7.35,2.24,0,0,0,0,0.591,0,0,0,0,
7.36,2.24,0,0,0,0,0.591,0,0,0,0,
7.37,2.19,0,0,0,0,0.64,0,0,0,0,
7.38,2.19,0,0,0,0,0.64,0,0,0,0,
7.39,2.13,0,0,0,0,0.64,0,0,0,0,
7.4,2.13,0,0,0,0,0.115,0,0,0,0,
7.41,2.13,0,0,0,0,0.115,0,0,0,0,
7.42,2.07,0,0,0,0,0.186,0,0,0,0,
7.43,2.07,0,0,0,0,0.186,0,0,0,0,
7.44,2.01,0,0,0,0,0.173,0,0,0,0,
7.45,2.01,0,0,0,0,0.173,0,0,0,0,
7.46,1.95,0,0,0,0,0.173,0,0,0,0,
7.47,1.95,0,0,0,0,0.145,0,0,0,0,
7.48,1.95,0,0,0,0,0.145,0,0,0,0,
7.49,1.9,0,0,0,0,0.199,0,0,0,0,
7.5,1.9,0,0,0,0,0.199,0,0,0,0,
7.51,1.84,0,0,0,0,0.14,0,0,0,0,
7.52,1.84,0,0,0,0,0.14,0,0,0,0,
7.53,1.79,0,0,0,0,0.097,0,0,0,0,
7.54,1.79,0,0,0,0,0.097,0,0,0,0,
7.55,1.74,0,0,0,0,0.097,0,0,0,0,
7.56,1.74,0,0,0,0,0.106,0,0,0,0,
7.57,1.74,0,0,0,0,0.106,0,0,0,0,
7.58,1.68,0,0,0,0,0.198,0,0,0,0,
7.59,1.68,0,0,0,0,0.198,0,0,0,0,
7.6,1.63,0,0,0,0,0.213,0,0,0,0,
7.61,1.63,0,0,0,0,0.213,0,0,0,0,
7.62,1.58,0,0,0,0,0.185,0,0,0,0,
7.63,1.58,0,0,0,0,0.185,0,0,0,0,
7.64,1.58,0,0,0,0,0.185,0,0,0,0,
7.65,1.53,0,0,0,0,0.186,0,0,0,0,
7.66,1.53,0,0,0,0,0.186,0,0,0,0,
7.67,1.48,0,0,0,0,0.087,0,0,0,0,
7.68,1.48,0,0,0,0,0.087,0,0,0,0,
7.69,1.44,0,0,0,0,0.223,0,0,0,0,
7.7,1.44,0,0,0,0,0.223,0,0,0,0,
7.71,1.39,0,0,0,0,0.223,0,0,0,0,
7.72,1.39,0,0,0,0,0.091,0,0,0,0,
7.73,1.39,0,0,0,0,0.091,0,0,0,0,
7.74,1.34,0,0,0,0,0.123,0,0,0,0,
7.75,1.34,0,0,0,0,0.123,0,0,0,0,
7.76,1.29,0,0,0,0,0.162,0,0,0,0,
7.77,1.29,0,0,0,0,0.162,0,0,0,0,
7.78,1.25,0,0,0,0,0.162,0,0,0,0,
7.79,1.25,0,0,0,0,0.116,0,0,0,0,
7.8,1.25,0,0,0,0,0.116,0,0,0,0,
7.81,1.2,0,0,0,0,0.146,0,0,0,0,
7.82,1.2,0,0,0,0,0.146,0,0,0,0,
7.83,1.16,0,0,0,0,0.1,0,0,0,0,
7.84,1.16,0,0,0,0,0.1,0,0,0,0,
7.85,1.11,0,0,0,0,0.1,0,0,0,0,
7.86,1.11,0,0,0,0,0.103,0,0,0,0,
7.87,1.11,0,0,0,0,0.103,0,0,0,0,
7.88,1.07,0,0,0,0,0.099,0,0,0,0,
7.89,1.07,0,0,0,0,0.099,0,0,0,0,
7.9,1.03,0,0,0,0,0.135,0,0,0,0,
7.91,1.03,0,0,0,0,0.135,0,0,0,0,
7.92,0.98,0,0,0,0,0.135,0,0,0,0,
7.93,0.98,0,0,0,0,0.415,0,0,0,0,
7.94,0.98,0,0,0,0,0.415,0,0,0,0,
7.95,0.95,0,0,0,0,0.201,0,0,0,0,
7.96,0.95,0,0,0,0,0.201,0,0,0,0,
7.97,0.91,0,0,0,0,0.174,0,0,0,0,
7.98,0.91,0,0,0,0,0.174,0,0,0,0,
7.99,0.87,0,0,0,0,0.174,0,0,0,0,
8,0.87,0,0,0,0,0.163,0,0,0,0,
8.01,0.87,0,0,0,0,0.163,0,0,0,0,
8.02,0.83,0,0,0,0,0.153,0,0,0,0,
8.03,0.83,0,0,0,0,0.153,0,0,0,0,
8.04,0.79,0,0,0,0,0.114,0,0,0,0,
8.05,0.79,0,0,0,0,0.114,0,0,0,0,
8.059999,0.79,0,0,0,0,0.114,0,0,0,0,
8.07,0.76,0,0,0,0,0.182,0,0,0,0,
8.08,0.76,0,0,0,0,0.182,0,0,0,0,
8.09,0.72,0,0,0,0,0.058,0,0,0,0,
8.099999,0.72,0,0,0,0,0.058,0,0,0,0,
8.11,0.69,0,0,0,0,0.053,0,0,0,0,
8.12,0.69,0,0,0,0,0.053,0,0,0,0,
8.13,0.69,0,0,0,0,0.053,0,0,0,0,
8.139999,0.65,0,0,0,0,0.198,0,0,0,0,
8.15,0.65,0,0,0,0,0.198,0,0,0,0,
8.16,0.62,0,0,0,0,0.045,0,0,0,0,
8.17,0.62,0,0,0,0,0.045,0,0,0,0,
8.179999,0.59,0,0,0,0,0.074,0,0,0,0,
8.19,0.59,0,0,0,0,0.074,0,0,0,0,
8.2,0.59,0,0,0,0,0.074,0,0,0,0,
8.21,0.56,0,0,0,0,0.066,0,0,0,0,
8.22,0.56,0,0,0,0,0.066,0,0,0,0,
8.23,0.53,0,0,0,0,0.17,0,0,0,0,
8.24,0.53,0,0,0,0,0.17,0,0,0,0,
8.25,0.5,0,0,0,0,0.17,0,0,0,0,
8.26,0.5,0,0,0,0,0.176,0,0,0,0,
8.27,0.5,0,0,0,0,0.176,0,0,0,0,
8.28,0.47,0,0,0,0,0.051,0,0,0,0,
8.29,0.47,0,0,0,0,0.051,0,0,0,0,
8.3,0.44,0,0,0,0,0.217,0,0,0,0,
8.309999,0.44,0,0,0,0,0.217,0,0,0,0,
8.32,0.41,0,0,0,0,0.217,0,0,0,0,
8.33,0.41,0,0,0,0,0.213,0,0,0,0,
8.34,0.41,0,0,0,0,0.213,0,0,0,0,
8.349999,0.39,0,0,0,0,0.136,0,0,0,0,
8.36,0.39,0,0,0,0,0.136,0,0,0,0,
8.37,0.36,0,0,0,0,0.083,0,0,0,0,
8.38,0.36,0,0,0,0,0.083,0,0,0,0,
8.389999,0.34,0,0,0,0,0.157,0,0,0,0,
8.4,0.34,0,0,0,0,0.157,0,0,0,0,
8.41,0.34,0,0,0,0,0.157,0,0,0,0,
8.42,0.31,0,0,0,0,0.054,0,0,0,0,
8.429999,0.31,0,0,0,0,0.054,0,0,0,0,
8.44,0.29,0,0,0,0,0.084,0,0,0,0,
8.45,0.29,0,0,0,0,0.084,0,0,0,0,
8.46,0.27,0,0,0,0,0.084,0,0,0,0,
8.47,0.27,0,0,0,0,0.119,0,0,0,0,
8.48,0.27,0,0,0,0,0.119,0,0,0,0,
8.49,0.25,0,0,0,0,0.05,0,0,0,0,
8.5,0.25,0,0,0,0,0.05,0,0,0,0,
8.51,0.23,0,0,0,0,0.092,0,0,0,0,
8.52,0.23,0,0,0,0,0.092,0,0,0,0,
8.53,0.21,0,0,0,0,0.045,0,0,0,0,
8.54,0.21,0,0,0,0,0.045,0,0,0,0,
8.55,0.19,0,0,0,0,0.045,0,0,0,0,
8.559999,0.19,0,0,0,0,-0.01,0,0,0,0,
8.57,0.19,0,0,0,0,-0.01,0,0,0,0,
8.58,0.17,0,0,0,0,-2.875,0,0,0,0,
8.59,0.17,0,0,0,0,-2.875,0,0,0,0,
8.599999,0.17,0,0,0,0,-2.711,0,0,0,0,
8.61,0.17,0,0,0,0,-2.711,0,0,0,0,
8.62,0.18,0,0,0,0,-2.711,0,0,0,0,
8.63,0.18,0,0,0,0,-3.204,0,0,0,0,
8.639999,0.18,0,0,0,0,-3.204,0,0,0,0,
8.65,0.21,0,0,0,0,-3.311,0,0,0,0,
8.66,0.21,0,0,0,0,-3.311,0,0,0,0,
8.67,0.26,0,0,0,0,-3.156,0,0,0,0,
8.679999,0.26,0,0,0,0,-3.156,0,0,0,0,
8.69,0.33,0,0,0,0,-3.156,0,0,0,0,
8.7,0.33,0,0,0,0,-3.376,0,0,0,0,
8.71,0.33,0,0,0,0,-3.376,0,0,0,0,
8.72,0.41,0,0,0,0,-3.481,0,0,0,0,
8.73,0.41,0,0,0,0,-3.481,0,0,0,0,
8.74,0.52,0,0,0,0,-3.381,0,0,0,0,
8.75,0.52,0,0,0,0,-3.381,0,0,0,0,
8.76,0.64,0,0,0,0,-3.381,0,0,0,0,
8.77,0.64,0,0,0,0,-3.407,0,0,0,0,
8.78,0.64,0,0,0,0,-3.407,0,0,0,0,
8.79,0.77,0,0,0,0,-1.476,0,0,0,0,
8.8,0.77,0,0,0,0,-1.476,0,0,0,0,
8.809999,0.91,0,0,0,0,-0.709,0,0,0,0,
8.82,0.91,0,0,0,0,-0.709,0,0,0,0,
8.83,1.06,0,0,0,0,-0.709,0,0,0,0,
8.84,1.06,0,0,0,0,-0.474,0,0,0,0,
8.849999,1.06,0,0,0,0,-0.474,0,0,0,0,
8.86,1.2,0,0,0,0,-0.301,0,0,0,0,
8.87,1.2,0,0,0,0,-0.301,0,0,0,0,
8.88,1.35,0,0,0,0,-0.548,0,0,0,0,
8.889999,1.35,0,0,0,0,-0.548,0,0,0,0,
8.9,1.49,0,0,0,0,-0.329,0,0,0,0,
8.91,1.49,0,0,0,0,-0.329,0,0,0,0,
8.92,1.49,0,0,0,0,-0.329,0,0,0,0,
8.929999,1.65,0,0,0,0,-0.536,0,0,0,0,
8.94,1.65,0,0,0,0,-0.536,0,0,0,0,
8.95,1.79,0,0,0,0,-0.278,0,0,0,0,
8.96,1.79,0,0,0,0,-0.278,0,0,0,0,
8.97,1.94,0,0,0,0,-0.565,0,0,0,0,
8.98,1.94,0,0,0,0,-0.565,0,0,0,0,
8.99,1.94,0,0,0,0,-0.565,0,0,0,0,
9,2.09,0,0,0,0,3.112,0,0,0,0,
9.01,2.09,0,0,0,0,3.112,0,0,0,0,
9.02,2.21,0,0,0,0,2.196,0,0,0,0,
9.03,2.21,0,0,0,0,2.196,0,0,0,0,
9.04,2.32,0,0,0,0,1.596,0,0,0,0,
9.05,2.32,0,0,0,0,1.596,0,0,0,0,
9.059999,2.42,0,0,0,0,1.596,0,0,0,0,
9.07,2.42,0,0,0,0,1.077,0,0,0,0,
9.08,2.42,0,0,0,0,1.077,0,0,0,0,
9.09,2.51,0,0,0,0,0.885,0,0,0,0,
9.099999,2.51,0,0,0,0,0.885,0,0,0,0,
9.11,2.59,0,0,0,0,0.97,0,0,0,0,
9.12,2.59,0,0,0,0,0.97,0,0,0,0,
9.13,2.67,0,0,0,0,1.002,0,0,0,0,
9.139999,2.67,0,0,0,0,1.002,0,0,0,0,
9.15,2.73,0,0,0,0,1.002,0,0,0,0,
9.16,2.73,0,0,0,0,0.842,0,0,0,0,
9.17,2.73,0,0,0,0,0.842,0,0,0,0,
9.179999,2.79,0,0,0,0,0.841,0,0,0,0,
9.19,2.79,0,0,0,0,0.841,0,0,0,0,
9.2,2.84,0,0,0,0,1.043,0,0,0,0,
9.21,2.84,0,0,0,0,1.043,0,0,0,0,
9.22,2.89,0,0,0,0,1.043,0,0,0,0,
9.23,2.89,0,0,0,0,1.026,0,0,0,0,
9.24,2.89,0,0,0,0,1.026,0,0,0,0,
9.25,2.92,0,0,0,0,0.959,0,0,0,0,
9.26,2.92,0,0,0,0,0.959,0,0,0,0,
9.27,2.96,0,0,0,0,0.91,0,0,0,0,
9.28,2.96,0,0,0,0,0.91,0,0,0,0,
9.29,2.96,0,0,0,0,0.91,0,0,0,0,
9.3,2.98,0,0,0,0,0.057,0,0,0,0,
9.309999,2.98,0,0,0,0,0.057,0,0,0,0,
9.32,3,0,0,0,0,0.09,0,0,0,0,
9.33,3,0,0,0,0,0.09,0,0,0,0,
9.34,3.02,0,0,0,0,0.002,0,0,0,0,
9.349999,3.02,0,0,0,0,0.002,0,0,0,0,
9.36,3.03,0,0,0,0,0.002,0,0,0,0,
9.37,3.03,0,0,0,0,-0.022,0,0,0,0,
